,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
33,-0.027797,0.2627,0.11886,0.2322,-0.069531,-0.038142,0.092335,0.34585,0.11713,-0.16106,0.13644,0.092957,0.1841,0.32713,0.27108,0.082008,0.22096,0.22765,0.23129,0.2651,0.15912,0.25749,0.21128,0.073335,0.48191,0.28609,0.29697,0.26704,0.31621,0.3059,0.26986,0.12439,0.044953,1,0.063817,-0.1773,0.048457,0.045751,-0.063629,0.29533,0.19927,-0.043681,0.3519,-0.071708,0.24832,0.073043,-0.087066,0.049102,-0.029934,-0.013867,-0.029205,0.13203,-0.13442,0.27378,-0.02816,0.032187,-0.10755,0.31258,0.11376,-0.085373,0.05646,-0.094207,0.018817,0.29896,-0.063954,-0.16916,0.18246,-0.070014,-0.096791,-0.037319,0.012399,0.21363,-0.23542,-0.18512,-0.0050212
34,0.13831,0.096713,0.18469,-0.18972,-0.075072,-0.10822,0.19409,0.0020981,-0.012769,-0.032585,0.17774,0.074173,0.16043,-0.28972,0.24005,-0.22237,-0.32732,-0.30177,0.20491,0.13094,0.013343,0.094224,0.15287,-0.098652,0.024283,0.028284,0.16888,-0.045108,0.11026,0.054638,0.015455,0.38699,-0.010326,0.063817,1,0.13148,-0.20902,0.043992,0.28296,-0.079302,-0.20817,-0.05425,0.10484,0.22042,-0.038211,-0.067344,-0.14654,-0.19759,0.16777,-0.080093,-0.18951,-0.013534,0.021491,0.0764,-0.085978,0.12415,-0.18011,0.18845,0.09279,0.080706,0.11027,-0.045258,0.0085212,0.11516,0.05698,-0.17048,-0.21284,-0.062755,-0.0099809,0.0064582,-0.19181,-0.34577,0.15124,-0.32224,0.15273
35,-0.093194,0.019128,0.067262,-0.20525,-0.074193,-0.069177,0.098686,-0.31272,0.15634,-0.0012643,0.32135,0.12891,-0.044572,0.098571,0.035446,0.097866,0.016521,-0.22561,-0.028429,-0.01004,-0.11468,0.21353,0.086508,-0.24309,0.0055672,0.0047849,-0.030992,0.25905,-0.041758,0.13573,-0.066799,0.076922,0.049465,-0.1773,0.13148,1,-0.27729,-0.28644,0.24057,-0.20045,0.14954,-0.14247,0.066187,0.12926,0.14237,0.29252,0.29607,0.12782,0.21892,-0.11197,0.11373,0.0585,0.061277,0.084039,0.050315,-0.028237,-0.14186,-0.038646,0.17351,-0.097457,-0.06147,0.037599,0.24243,0.3167,0.15959,-0.046664,-0.1013,-0.07602,-0.10832,-0.0067897,0.017014,-0.326,0.15956,0.077409,0.037859
36,0.18863,0.22613,0.10624,0.13707,0.16629,-0.03537,-0.015292,0.27337,-0.26137,0.051676,-0.18547,-0.015206,0.024822,0.16902,0.082916,-0.067855,0.031662,0.18593,0.20687,-0.10537,0.0079468,-0.05805,-0.30673,0.19873,0.025845,0.2223,-0.020108,-0.17707,-0.06798,-0.046019,0.015777,-0.15227,-0.21271,0.048457,-0.20902,-0.27729,1,0.18654,0.026429,0.066825,0.2301,-0.075259,0.021947,0.10293,0.10986,-0.2562,-0.019957,0.2204,-0.07347,0.095787,0.27095,0.057956,0.066874,0.090179,-0.19515,0.040135,0.17446,0.05774,0.031858,-0.10652,0.20464,-0.074112,0.035531,-0.1559,-0.041522,-0.0074594,-0.11092,-0.24574,0.019526,0.032748,0.38919,0.18195,-0.2504,-0.012502,-0.039411
37,0.089326,0.16522,0.19742,-0.13018,0.11835,0.21198,0.11353,0.29887,-0.00020936,-0.014213,0.058588,0.32116,0.31505,0.11925,0.1271,0.38202,0.053387,0.025969,0.32981,0.14399,0.12589,-0.052058,0.25179,0.1264,-0.015481,0.15885,0.27821,-0.087334,0.27333,0.19392,0.3682,0.11401,0.10902,0.045751,0.043992,-0.28644,0.18654,1,0.13052,0.15744,0.16651,0.12151,-0.085704,0.067336,0.31378,-0.062736,0.0078526,-0.14111,0.24857,0.096758,0.2238,0.077994,0.072603,0.16235,0.16449,-0.14129,0.16043,0.13992,0.075989,-0.047054,0.27957,0.14959,0.12757,-0.11139,-0.37483,0.10447,-0.043266,0.12434,0.2045,-0.1185,0.01252,0.38826,0.08029,-0.10288,-0.027535
38,0.10429,0.11855,-0.054394,0.041424,-0.062194,-0.080762,0.22898,-0.13634,-0.0039371,0.45093,0.30181,0.1613,0.17337,0.034615,0.060772,0.1242,0.16266,-0.10321,0.15926,-0.043823,0.097816,-0.11045,0.20032,0.13905,-0.054988,-0.026007,0.26441,-0.0032095,0.050851,0.20803,0.14006,0.15053,0.021899,-0.063629,0.28296,0.24057,0.026429,0.13052,1,-0.15531,0.055218,0.17052,0.028615,-0.033605,0.14849,0.0095698,0.12148,0.091936,0.31395,-0.02374,-0.18773,-0.1203,0.21313,0.15071,-0.0092704,-0.08814,-0.33243,-0.012334,0.025418,0.061743,-0.063763,0.090507,0.071277,0.021157,-0.046947,0.2265,-0.30684,0.0026986,-0.29245,0.054951,-0.086716,-0.17214,0.029978,-0.20523,0.083169
39,0.023815,0.16743,0.25006,-0.082019,0.017661,0.10307,-0.0039099,0.20699,0.043696,-0.15839,0.14694,-0.11935,0.085825,-0.075573,0.029128,0.019645,0.066807,0.16418,0.090995,0.065802,-0.11443,-0.078417,0.009914,0.04986,0.1297,0.29127,0.24329,0.039064,-0.013166,0.1076,0.19264,0.0099642,0.066286,0.29533,-0.079302,-0.20045,0.066825,0.15744,-0.15531,1,0.31273,-0.061327,0.28177,0.099581,-0.16743,0.076143,-0.22487,0.048259,0.091337,0.10484,0.15725,-0.046613,-0.3575,0.14306,0.23932,-0.039457,0.041078,0.34829,-0.072251,-0.27564,-0.10134,0.00091994,0.025086,0.0097571,-0.081357,-0.014082,0.099111,-0.02172,0.046636,-0.18908,0.18232,0.3161,0.10274,-0.12007,0.020812
40,-0.13658,0.2,0.2233,0.17887,-0.17372,0.036823,-0.053137,0.012564,-0.0092147,-0.040617,0.18346,-0.16839,0.11782,0.1434,0.13386,0.32175,-0.011071,0.028417,0.095364,0.15608,-0.051761,0.10754,0.1205,0.062985,0.022974,0.14748,0.11894,0.089083,-0.071705,0.063014,0.18386,0.21545,-0.039895,0.19927,-0.20817,0.14954,0.2301,0.16651,0.055218,0.31273,1,0.021125,0.089134,-0.1108,0.11365,-0.029656,0.083046,0.019872,-0.0074965,0.14086,0.2633,0.08763,-0.13267,0.33116,0.074964,-0.20541,0.21628,-0.17231,-0.12752,-0.37753,-0.046982,0.039263,0.067891,-0.087022,-0.16916,0.034556,0.202,-0.094115,-0.059017,-0.19723,0.33108,0.14048,-0.10769,-0.065284,-0.03041
41,0.2336,0.038786,-0.29007,0.069013,-0.029083,-0.17667,-0.10098,-0.28614,0.1859,0.15362,-0.026193,0.29485,-0.024575,-0.020184,-0.068117,0.13648,-0.023844,0.24041,0.16486,0.1197,0.23165,-0.056231,0.25287,0.18542,-0.30429,0.0063626,0.0085295,-0.023896,0.22667,0.011462,0.049116,-0.030432,-0.14152,-0.043681,-0.05425,-0.14247,-0.075259,0.12151,0.17052,-0.061327,0.021125,1,-0.073173,-0.26064,-0.02733,-0.23164,0.09816,-0.01369,0.051231,0.028118,-0.10153,-0.38092,0.056692,0.12624,-0.18347,0.011799,-0.014421,-0.1355,-0.029682,-0.0091936,-0.099565,0.11008,-0.31769,-0.17659,-0.15538,-0.00045168,-0.14905,-0.025049,-0.17306,-0.19722,-0.1369,0.11236,0.09326,-0.0010637,-0.4363
42,-0.082571,0.22465,0.30087,-0.32057,-0.14459,-0.23603,0.20625,0.1596,-0.044118,-0.10482,0.13833,-0.074331,0.11599,0.14158,0.12223,0.051682,0.12654,0.21428,0.22513,0.047417,-0.068345,0.025783,0.063431,0.1051,0.26287,0.010529,-0.00091032,-0.03893,-0.074117,0.062437,-0.046675,0.13639,-0.065067,0.3519,0.10484,0.066187,0.021947,-0.085704,0.028615,0.28177,0.089134,-0.073173,1,0.050309,-0.031475,-0.038123,0.15609,-0.1987,0.080658,-0.14041,0.013221,-0.060925,-0.15088,0.036687,0.11138,0.31241,-0.30575,0.38344,0.30558,0.0027128,-0.073694,-0.026032,-0.13346,0.37021,-0.049674,-0.079413,-0.12477,-0.14634,-0.018932,-0.16322,0.00041058,0.062111,-0.12871,-0.10688,0.088099
43,-0.095085,-0.075295,0.024819,-0.15938,0.26253,0.084922,0.067344,0.01357,-0.29153,-0.26192,0.027712,0.014109,0.0040982,-0.036469,-0.021912,-0.029812,0.011241,-0.24097,-0.01599,0.090895,-0.17067,0.18391,0.039975,-0.20853,-0.0053893,0.072703,-0.057695,-0.078783,-0.050574,0.086448,0.052383,0.11794,-0.2104,-0.071708,0.22042,0.12926,0.10293,0.067336,-0.033605,0.099581,-0.1108,-0.26064,0.050309,1,-0.15975,0.32454,-0.11218,-0.080268,-0.0088719,-0.048108,-0.23105,0.11716,0.064499,-0.027191,-0.040605,-0.064931,0.039743,0.41579,-0.089737,-0.21794,-0.03631,-0.079921,-0.20109,0.26977,0.13771,-0.27509,0.063001,0.0079899,0.04002,-0.02181,-0.18064,0.043725,0.1909,0.12427,0.14886
44,-0.057805,0.11963,0.12446,0.024949,0.057463,-0.044285,0.12245,0.041591,0.27119,0.10399,0.29278,0.28857,0.23645,0.19143,0.19612,0.39682,0.14935,0.043326,0.04549,0.027113,0.20612,0.19121,0.21714,0.1862,0.36137,0.13425,0.23862,0.25969,0.32918,0.064503,0.055016,-0.17935,0.12808,0.24832,-0.038211,0.14237,0.10986,0.31378,0.14849,-0.16743,0.11365,-0.02733,-0.031475,-0.15975,1,0.063594,0.041208,0.23592,0.28842,-0.0049578,0.13543,0.17899,0.064057,0.19172,0.24763,0.023034,-0.10257,0.0055983,-0.011957,0.10486,0.18744,0.15094,0.11919,0.20468,-0.12285,0.26744,0.11168,-0.089162,0.0080194,-0.0060598,0.021763,0.31831,-0.079229,0.13567,0.015997
45,-0.23765,0.11682,0.10549,0.18434,0.072182,-0.0085359,0.026218,-0.034627,0.0022021,-0.1247,0.15277,-0.097096,-0.06328,0.14864,-0.022064,0.21563,0.2733,-0.13327,-0.049898,0.10529,0.12824,0.28902,0.087431,-0.11516,0.32555,0.14024,0.090858,0.004894,-0.1523,0.19819,-0.017299,-0.031273,-0.084779,0.073043,-0.067344,0.29252,-0.2562,-0.062736,0.0095698,0.076143,-0.029656,-0.23164,-0.038123,0.32454,0.063594,1,-0.17692,0.24747,0.014112,-0.035882,0.14433,0.16542,-0.17702,-0.11388,0.21857,-0.092998,0.14273,0.29893,0.13842,0.044215,-0.08859,-0.12057,-0.02558,0.38682,0.0056538,-0.28843,0.29938,0.27368,0.10959,0.099596,-0.10082,-0.1112,0.1826,-0.039151,0.10562
46,0.18427,-0.11754,0.057399,-0.31194,-0.25614,-0.21683,0.14933,-0.13992,0.13451,0.0088128,0.058917,0.28877,0.24317,0.17124,0.13,0.20603,0.26555,0.27116,0.2291,-0.069499,0.12827,-0.046915,0.11504,-0.042261,-0.2131,0.12091,-0.020524,0.24347,0.11441,-0.019915,0.20753,-0.080956,0.06499,-0.087066,-0.14654,0.29607,-0.019957,0.0078526,0.12148,-0.22487,0.083046,0.09816,0.15609,-0.11218,0.041208,-0.17692,1,0.041551,0.25445,-0.05998,-0.044901,0.10661,0.26733,-0.10345,-0.017499,0.213,0.1287,-0.06559,-0.030245,0.0094637,-0.014092,0.19129,0.24627,-0.12853,-0.0066579,0.11634,-0.25263,-0.11344,0.044182,-0.060699,-0.015172,-0.030897,0.15865,0.24179,0.032597
47,0.1422,0.084944,-0.026673,0.14473,0.1459,-0.26381,-0.041306,-0.012373,0.25128,-0.021008,0.057748,0.047618,0.18061,0.18499,0.088874,0.069675,0.30333,0.13946,-0.16036,-0.25596,0.069947,-0.023179,-0.16738,0.10384,0.12141,0.20245,0.22611,0.11431,0.036804,-0.13496,0.09686,-0.15727,0.011526,0.049102,-0.19759,0.12782,0.2204,-0.14111,0.091936,0.048259,0.019872,-0.01369,-0.1987,-0.080268,0.23592,0.24747,0.041551,1,-0.040775,0.034485,0.028066,0.16619,-0.080573,-0.050749,-0.12236,0.15644,-0.052223,0.048056,0.067698,-0.026348,-0.017471,-0.26836,0.061762,-0.15933,-0.074133,-0.095824,0.0097437,0.043898,-0.039901,0.12471,0.089651,0.13183,-0.17064,0.23817,-0.021271
48,0.16703,0.11695,0.10352,-0.15996,0.037268,0.10415,0.02426,0.041764,0.33587,0.25655,0.1743,0.27936,0.43213,0.13921,0.0093222,0.25603,0.2367,0.042856,0.16187,0.16129,0.252,0.18386,0.24971,0.21447,-0.087831,0.084314,0.053205,0.26139,-0.0033298,0.47728,0.46414,-0.0011029,-0.057865,-0.029934,0.16777,0.21892,-0.07347,0.24857,0.31395,0.091337,-0.0074965,0.051231,0.080658,-0.0088719,0.28842,0.014112,0.25445,-0.040775,1,-0.33619,-0.023317,0.15054,0.0087871,-0.11347,0.1195,0.014398,-0.23496,0.043613,-0.079267,0.20681,0.27348,0.14388,0.10298,0.026244,-0.11649,0.35497,-0.2429,-0.056633,-0.16424,0.19227,-0.080576,0.22211,0.084199,-0.087962,-0.047862
49,0.11044,-0.14887,0.062838,0.16202,-0.055989,-0.006687,0.10349,0.025649,-0.01427,0.050831,-0.090709,-0.16693,-0.15978,0.029719,0.24346,-0.0032669,-0.1742,-0.041585,-0.14595,-0.089214,-0.065646,0.019212,-0.045447,-0.31705,-0.088848,-0.04832,-0.26923,-0.034299,0.057435,-0.11019,-0.20469,-0.02634,0.024216,-0.013867,-0.080093,-0.11197,0.095787,0.096758,-0.02374,0.10484,0.14086,0.028118,-0.14041,-0.048108,-0.0049578,-0.035882,-0.05998,0.034485,-0.33619,1,0.1012,0.071213,0.18949,0.33514,-0.07434,-0.046042,0.28497,-0.015144,0.064137,-0.16588,0.28977,-0.16888,-0.071714,-0.094577,-0.0073647,-0.16521,0.10637,0.057746,0.26564,0.073662,0.013052,0.0012736,0.084466,0.10898,-0.15181
50,0.033568,0.46219,0.46939,0.020351,-0.11917,0.20073,-0.084314,0.075965,-0.018607,-0.10969,-0.12332,0.016913,-0.24814,-0.074012,-0.10298,0.034089,-0.076825,-0.050464,0.30737,-0.042566,-0.15244,0.021333,-0.16403,-0.18016,0.042176,0.26636,-0.037614,-0.12589,-0.15171,0.026204,-0.2632,-0.034209,0.043825,-0.029205,-0.18951,0.11373,0.27095,0.2238,-0.18773,0.15725,0.2633,-0.10153,0.013221,-0.23105,0.13543,0.14433,-0.044901,0.028066,-0.023317,0.1012,1,0.067242,-0.073624,0.15239,0.21913,-0.084695,0.372,-0.12063,0.28646,-0.14836,0.15895,0.27467,0.28115,-0.018202,0.095842,-0.0042903,0.20227,-0.05185,0.22578,0.12076,0.43015,0.08215,-0.032566,-0.1381,-0.20447
51,0.16571,0.065725,0.26124,0.08211,-0.23115,-0.001906,-0.054543,0.30949,-0.053454,-0.071078,-0.039716,-0.041327,0.099052,0.27601,0.0021364,0.079349,0.12873,0.044952,-0.025304,0.18935,-0.14181,0.0036447,0.0037875,0.022063,0.12013,0.15748,-0.096654,-0.014619,0.075389,0.18789,-0.071232,-0.22482,-0.11001,0.13203,-0.013534,0.0585,0.057956,0.077994,-0.1203,-0.046613,0.08763,-0.38092,-0.060925,0.11716,0.17899,0.16542,0.10661,0.16619,0.15054,0.071213,0.067242,1,-0.13758,0.023565,-0.008476,0.26894,0.32814,0.19773,-0.20471,0.18908,0.038429,-0.15584,0.15904,0.048232,-0.15467,-0.17917,0.16272,0.094874,-0.091703,0.21288,0.1565,-0.044526,-0.12513,0.12865,0.12574
52,0.054418,-0.46486,-0.25121,-0.037274,-0.12508,-0.060483,0.28777,-0.16905,0.13581,0.15952,-0.16071,0.020529,0.12104,0.021068,-0.14547,0.1255,-0.016263,0.035309,0.20882,-0.20872,-0.15554,0.18513,-0.12189,-0.036502,-0.11999,-0.17843,-0.070719,0.15082,-0.0074559,-0.11227,0.14909,-0.0057404,-0.00073705,-0.13442,0.021491,0.061277,0.066874,0.072603,0.21313,-0.3575,-0.13267,0.056692,-0.15088,0.064499,0.064057,-0.17702,0.26733,-0.080573,0.0087871,0.18949,-0.073624,-0.13758,1,0.14684,0.092617,-0.067063,0.019213,-0.36121,0.11098,-0.15819,0.20184,0.031911,0.041835,-0.096945,0.1377,0.18867,-0.43815,-0.1459,0.15301,0.10862,-0.035032,-0.11572,0.30959,0.048383,-0.087487
53,-0.1619,0.13616,0.14281,0.085406,-0.086592,0.21426,0.30067,0.12337,0.27987,0.10404,0.2978,0.22465,0.1142,0.037607,0.33605,0.37792,-0.18677,0.17529,0.48449,0.12877,-0.0061476,0.26714,0.31859,0.11809,0.12998,0.24267,0.007375,0.11279,0.4688,0.23598,0.033903,0.1968,0.092661,0.27378,0.0764,0.084039,0.090179,0.16235,0.15071,0.14306,0.33116,0.12624,0.036687,-0.027191,0.19172,-0.11388,-0.10345,-0.050749,-0.11347,0.33514,0.15239,0.023565,0.14684,1,0.21477,-0.0046045,-0.027265,-0.087518,0.08494,-0.25734,0.080144,0.14474,-0.020586,0.12882,0.024213,0.05616,-0.055959,-0.052948,-0.24956,-0.047787,-0.0080856,-0.064267,-0.0091539,0.090942,-0.070015
54,-0.38544,-0.024798,0.1397,-0.028968,0.0021746,-0.038986,0.009586,0.13115,0.012954,-0.061013,0.30082,0.11373,0.066412,-0.0663,-0.069202,0.21249,0.063272,0.076624,0.28466,-0.1428,0.1212,0.11677,0.084429,-0.087398,0.17639,0.12964,0.17976,0.03225,0.077344,-0.10269,-0.019214,-0.021691,0.29644,-0.02816,-0.085978,0.050315,-0.19515,0.16449,-0.0092704,0.23932,0.074964,-0.18347,0.11138,-0.040605,0.24763,0.21857,-0.017499,-0.12236,0.1195,-0.07434,0.21913,-0.008476,0.092617,0.21477,1,-0.12818,-0.069015,-0.0052241,-0.14319,-0.2161,0.024734,0.13712,0.19307,0.28167,0.065216,0.197,-0.095331,0.13854,0.066591,0.013066,-0.099922,0.050805,0.13722,0.10561,0.12797
55,0.21858,0.23421,0.23912,-0.10657,-0.27818,-0.31646,0.20384,0.024566,0.12847,-0.25089,0.13622,-0.010444,0.058477,0.0094879,0.016499,-0.12215,0.024255,0.11168,0.085815,-0.17038,-0.2251,-0.17078,-0.032613,0.31672,0.0090348,0.11739,-0.15347,0.04308,0.25453,-0.10955,-0.21875,-0.089068,-0.40833,0.032187,0.12415,-0.028237,0.040135,-0.14129,-0.08814,-0.039457,-0.20541,0.011799,0.31241,-0.064931,0.023034,-0.092998,0.213,0.15644,0.014398,-0.046042,-0.084695,0.26894,-0.067063,-0.0046045,-0.12818,1,0.11294,-0.044243,0.089205,0.27378,0.011409,0.059007,-0.0083079,0.0068033,0.15021,-0.035946,-0.14417,-0.097929,-0.00060725,-0.02775,0.15302,-0.2375,-0.17815,0.1411,-0.01872
56,0.16128,0.097513,0.15267,0.23108,0.0018446,0.19364,-0.069379,0.016399,-0.18451,-0.35712,-0.24199,-0.057508,-0.21432,-0.01103,0.060809,-0.0046736,0.050183,0.092336,0.050002,0.11799,-0.20469,-0.11479,0.080417,-0.11195,-0.044953,0.13181,-0.037924,-0.032014,0.046426,-0.26345,-0.20547,-0.13244,-0.17232,-0.10755,-0.18011,-0.14186,0.17446,0.16043,-0.33243,0.041078,0.21628,-0.014421,-0.30575,0.039743,-0.10257,0.14273,0.1287,-0.052223,-0.23496,0.28497,0.372,0.32814,0.019213,-0.027265,-0.069015,0.11294,1,-0.058669,0.078536,0.054819,0.031699,0.01655,0.13031,-0.19416,-0.13135,-0.15883,0.27894,-0.072274,0.10463,-0.14531,0.2787,-0.091925,0.27627,0.16175,-0.19357
57,0.077898,0.15739,0.16567,-0.10575,0.25424,-0.13559,0.035548,0.31531,-0.10423,-0.19137,0.060494,0.074474,0.0073652,0.092673,0.18002,0.02107,0.20743,0.22006,0.092025,0.1244,0.15725,0.012772,0.22161,-0.080758,0.30089,0.11622,0.062788,-0.096621,0.018567,0.24672,0.063432,-0.15219,0.055494,0.31258,0.18845,-0.038646,0.05774,0.13992,-0.012334,0.34829,-0.17231,-0.1355,0.38344,0.41579,0.0055983,0.29893,-0.06559,0.048056,0.043613,-0.015144,-0.12063,0.19773,-0.36121,-0.087518,-0.0052241,-0.044243,-0.058669,1,0.19139,0.1928,-0.17508,-0.13635,-0.10139,0.29668,-0.25952,-0.23709,0.02686,-0.057418,-0.024998,-0.031438,-0.080486,0.11295,0.082082,-0.053318,0.24041
58,0.022834,0.25026,0.024095,0.009585,0.29364,0.02328,0.3556,-0.053437,0.051415,-0.19268,-0.13292,0.007348,-0.13866,0.0041541,0.16094,0.064703,0.11463,0.11026,0.13931,-0.16008,-0.13635,0.09607,0.13511,0.045984,0.16495,-0.081112,-0.032569,-0.13968,-0.024292,-0.085734,-0.076519,0.033212,-0.059093,0.11376,0.09279,0.17351,0.031858,0.075989,0.025418,-0.072251,-0.12752,-0.029682,0.30558,-0.089737,-0.011957,0.13842,-0.030245,0.067698,-0.079267,0.064137,0.28646,-0.20471,0.11098,0.08494,-0.14319,0.089205,0.078536,0.19139,1,0.15615,0.04333,-0.11985,0.12223,0.12752,-0.20117,-0.13992,-0.14167,-0.049613,0.19592,-0.10252,0.1523,-0.18662,0.14424,-0.23023,-0.10823
59,0.39821,0.17046,-0.043686,0.11553,-0.048588,0.0047663,0.13411,0.19718,0.088101,0.066046,0.0051855,0.059524,0.15755,0.040447,0.074035,0.04844,0.19762,0.25395,-0.19256,0.21824,0.15157,-0.048137,0.16273,0.27726,0.18238,-0.26277,-0.012382,0.14243,0.1135,0.16414,0.051127,-0.31481,-0.15234,-0.085373,0.080706,-0.097457,-0.10652,-0.047054,0.061743,-0.27564,-0.37753,-0.0091936,0.0027128,-0.21794,0.10486,0.044215,0.0094637,-0.026348,0.20681,-0.16588,-0.14836,0.18908,-0.15819,-0.25734,-0.2161,0.27378,0.054819,0.1928,0.15615,1,-0.04518,0.035834,0.063478,-0.045307,-0.26961,0.25723,0.020386,0.056732,-0.14989,0.20369,0.11112,-0.20979,-0.098953,-0.048198,0.12692
60,0.11243,-0.040624,0.23307,0.0041806,-0.032807,0.19655,0.055573,0.23935,0.21676,0.01696,-0.0016659,0.21073,0.26982,0.25553,0.45417,0.17828,0.053444,-0.13265,0.084006,-0.040193,0.125,0.23795,-0.082681,-0.091407,0.046442,0.11717,0.0052734,0.051302,0.15097,0.19342,0.11202,0.33467,0.1011,0.05646,0.11027,-0.06147,0.20464,0.27957,-0.063763,-0.10134,-0.046982,-0.099565,-0.073694,-0.03631,0.18744,-0.08859,-0.014092,-0.017471,0.27348,0.28977,0.15895,0.038429,0.20184,0.080144,0.024734,0.011409,0.031699,-0.17508,0.04333,-0.04518,1,-0.17033,-0.014933,0.11031,-0.034053,0.028938,-0.0324,0.05184,0.34477,0.10802,-0.21963,0.088966,-0.17827,0.076391,0.016394
61,-0.0453,0.22416,0.11758,-0.16589,-0.20564,0.078397,-0.016083,-0.15385,0.094144,-0.044879,-0.0029224,0.20873,-0.079881,-0.3645,-0.047426,0.076971,-0.1955,-0.031404,0.096627,-0.10132,-0.1707,-0.21739,0.22284,0.01076,-0.34189,-0.076176,-0.20754,-0.031391,0.14309,0.18588,-0.11035,-0.15904,-0.042118,-0.094207,-0.045258,0.037599,-0.074112,0.14959,0.090507,0.00091994,0.039263,0.11008,-0.026032,-0.079921,0.15094,-0.12057,0.19129,-0.26836,0.14388,-0.16888,0.27467,-0.15584,0.031911,0.14474,0.13712,0.059007,0.01655,-0.13635,-0.11985,0.035834,-0.17033,1,0.14933,-0.0065604,0.39258,0.4845,0.17464,-0.13194,0.059866,-0.018152,0.023731,0.11801,-0.11728,-0.0030304,0.045326
62,0.13833,0.19456,0.052485,0.047022,-0.030882,0.067222,0.14135,0.18229,-0.092207,0.015153,0.33778,0.12704,0.0066636,-0.12912,0.055255,-0.12044,-0.042351,0.027047,0.098056,-0.050584,-0.079654,-0.22966,0.0065117,-0.12592,0.054212,0.30952,0.14091,0.036302,0.023237,0.016508,0.18138,-0.048737,0.080467,0.018817,0.0085212,0.24243,0.035531,0.12757,0.071277,0.025086,0.067891,-0.31769,-0.13346,-0.20109,0.11919,-0.02558,0.24627,0.061762,0.10298,-0.071714,0.28115,0.15904,0.041835,-0.020586,0.19307,-0.0083079,0.13031,-0.10139,0.12223,0.063478,-0.014933,0.14933,1,-0.018219,-0.079948,0.084508,-0.17173,0.03155,0.1066,-0.065285,0.43451,-0.14511,0.090908,-0.04807,0.041308
63,-0.34132,-0.069509,0.11631,0.050201,-0.072493,-0.13531,0.21563,0.20369,0.093875,-0.12671,0.27856,0.34536,0.054329,0.19471,0.27847,0.029266,0.099179,0.074244,0.092131,0.19844,0.128,0.28446,0.21477,0.020316,0.35862,0.050969,0.065788,-0.063201,0.18911,0.3535,-0.15025,0.21553,0.148,0.29896,0.11516,0.3167,-0.1559,-0.11139,0.021157,0.0097571,-0.087022,-0.17659,0.37021,0.26977,0.20468,0.38682,-0.12853,-0.15933,0.026244,-0.094577,-0.018202,0.048232,-0.096945,0.12882,0.28167,0.0068033,-0.19416,0.29668,0.12752,-0.045307,0.11031,-0.0065604,-0.018219,1,0.066985,-0.20446,0.10483,-0.032527,0.011427,-0.21281,-0.28887,-0.048274,-0.12354,0.044376,0.18023
64,-0.23173,-0.010923,-0.0087726,-0.11549,-0.15526,-0.04737,-0.24707,-0.36893,-0.19423,-0.10086,-0.064195,-0.1388,-0.43529,-0.3247,-0.21089,-0.32346,-0.22382,-0.38176,0.0038288,-0.19259,-0.061217,-0.15156,-0.24333,-0.28015,-0.35919,-0.14109,-0.3109,0.03536,-0.14292,-0.093838,-0.29171,0.01505,-0.17387,-0.063954,0.05698,0.15959,-0.041522,-0.37483,-0.046947,-0.081357,-0.16916,-0.15538,-0.049674,0.13771,-0.12285,0.0056538,-0.0066579,-0.074133,-0.11649,-0.0073647,0.095842,-0.15467,0.1377,0.024213,0.065216,0.15021,-0.13135,-0.25952,-0.20117,-0.26961,-0.034053,0.39258,-0.079948,0.066985,1,0.084812,0.11371,0.14151,0.026574,0.35278,-0.14056,-0.13788,-0.046844,0.14782,0.084281
65,0.034845,0.064582,-0.095052,-0.13723,0.0087168,0.13579,0.0040754,-0.048553,0.23858,0.032104,0.034542,0.13901,0.19423,-0.18336,-0.15379,0.23711,0.082499,0.13118,-0.10287,-0.1849,-0.067231,-0.11604,0.12734,0.12358,-0.18176,-0.32408,0.0026604,0.10829,0.14672,-0.049552,0.069008,-0.15652,0.11933,-0.16916,-0.17048,-0.046664,-0.0074594,0.10447,0.2265,-0.014082,0.034556,-0.00045168,-0.079413,-0.27509,0.26744,-0.28843,0.11634,-0.095824,0.35497,-0.16521,-0.0042903,-0.17917,0.18867,0.05616,0.197,-0.035946,-0.15883,-0.23709,-0.13992,0.25723,0.028938,0.4845,0.084508,-0.20446,0.084812,1,-0.18741,-0.035537,-0.10464,0.043414,0.082527,0.17545,-0.16473,0.28575,0.091244
