,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
20,0.42712,0.27912,0.34914,0.356,0.31585,0.42862,0.35574,0.35884,0.34139,0.33728,0.40848,0.37029,0.17148,0.30477,0.23313,0.06895,0.16292,0.17554,0.0020599,0.2486,1,0.35548,-0.16582,0.29751,0.095061,0.11357,-0.33326,0.12684,0.045519,0.05346,-0.31657,-0.1153,0.010395,0.061457,-0.29572,-0.18287,-0.28435,-0.08645,0.025039,-0.17331,-0.26548,0.07746,-0.16968,-0.34269,-0.12065,-0.043058,-0.3354,-0.14594,0.089267,-0.19198,0.18556,0.036191,-0.13687,-0.15593,0.26277,0.045022,0.13441,0.032452,-0.37533,-0.087256,0.20262,-0.15903,-0.28729,-0.013628,0.40757,-0.30078,-0.26321,-0.11725,0.16451,-0.31271,0.11885,0.12942,0.065915,0.15631,-0.020284,-0.11062,-0.083264,-0.065401,-0.2116,0.17886,0.03622,0.14408,-0.17161,0.18903,0.13883,0.12422,-0.22313,0.1049,-0.012988,-0.13153,0.18274,-0.17393,0.085965,0.049988,0.16742,-0.0057414,0.076604,0.041198,0.10945,0.3105,-0.034295,-0.022199,0.20846
21,0.38635,0.30839,0.51055,0.36067,0.29541,0.43222,0.44018,0.30764,0.3434,0.25403,0.47757,0.28914,0.26376,0.30025,0.30001,0.17862,0.27402,-0.1648,-0.0046593,0.28389,0.35548,1,0.063871,-0.020645,-0.27927,-0.028627,-0.29965,-0.12745,0.15991,-0.014247,-0.16967,-0.051987,0.055566,0.10482,-0.15797,-0.25747,-0.15696,-0.20267,-0.13937,-0.054122,-0.017434,-0.045032,-0.27848,-0.18785,-0.068975,-0.20227,-0.15894,-0.075833,-0.095531,-0.11643,0.085097,0.065349,-0.15579,-0.1899,0.0014008,-0.091435,0.17138,0.10968,0.029749,-0.091739,-0.052417,-0.10914,-0.08771,-0.16399,-0.10239,-0.12901,0.17254,0.11679,-0.19028,0.17827,-0.057322,0.12381,-0.04647,0.11719,-0.15278,0.17528,-0.010452,0.008236,-0.03368,0.078667,0.043323,-0.028947,-0.081172,0.087378,0.10563,-0.0080022,-0.20074,0.28246,0.012419,-0.1122,0.14359,-0.00086061,0.0074655,-0.018756,-0.27682,0.11563,-0.24999,0.2541,-0.1017,0.38901,-0.067945,0.21269,0.28148
22,-0.01204,-0.017613,-0.060013,-0.04304,-0.042293,-0.036222,-0.02742,-0.11486,-0.022172,0.087359,-0.092191,0.068401,-0.13853,-0.17114,-0.076878,0.066851,0.11252,-0.048517,0.26579,0.065101,-0.16582,0.063871,1,-0.097698,-0.10696,0.037837,-0.14252,-0.22293,0.14827,0.27685,0.0034871,-0.20042,0.1526,0.045436,-0.17019,0.03455,0.1691,-0.18744,-0.051383,-0.027163,-0.03218,0.021426,-0.26254,0.1287,-0.26133,-0.039095,0.082714,-0.13633,0.072224,0.10116,-0.48594,0.13689,-0.18692,-0.09577,-0.30155,-0.17611,-0.14174,0.22997,0.23104,0.018879,-0.16625,-0.012542,-0.014382,-0.042336,0.080751,0.090168,0.12648,0.18251,-0.11488,0.23054,-0.24141,0.055564,-0.11045,0.049979,0.026612,-0.065926,-0.28363,-0.033585,-0.025522,-0.15564,-0.24089,-0.012118,-0.14655,0.12223,-0.17057,-0.085306,-0.09979,0.20995,-0.045546,-0.082364,-0.04352,-0.072804,-0.24745,-0.28677,-0.14128,0.020158,-0.21575,-0.14275,-0.34511,0.18155,0.020826,0.31681,0.31376
23,-0.14954,-0.077034,-0.12451,0.020263,-0.050248,-0.18447,-0.15186,0.04307,-0.095385,0.0050943,0.054459,-0.061922,0.14457,-0.096251,-0.153,-0.12242,0.080265,0.017615,-0.028425,-0.33229,0.29751,-0.020645,-0.097698,1,0.26268,0.19871,-0.11367,0.53606,-0.19288,-0.0065321,0.11298,-0.14177,-0.29543,-0.10272,-0.12512,-0.10937,-0.12729,0.039397,0.20058,0.076657,-0.29431,0.050194,-0.19281,-0.17173,0.018677,0.17793,-0.091186,0.045945,0.25904,-0.21575,0.34427,-0.080432,0.15351,-0.0064025,0.14087,0.25068,-0.31567,0.21584,-0.19507,-0.01747,0.24172,-0.156,0.003156,-0.034,0.078739,0.087496,-0.27716,0.088334,0.21411,-0.058626,0.051933,-0.02612,-0.2272,-0.17132,0.042561,-0.099451,-0.10533,0.11377,-0.21962,0.063882,-0.13588,0.095746,0.102,0.1371,0.065342,0.0039219,0.096916,-0.0082376,-0.052957,-0.2654,0.058121,0.15217,-0.16489,0.20766,0.016769,-0.22899,-0.13396,-0.28482,0.19868,0.11048,-0.058049,-0.30663,0.20987
24,0.10156,0.1024,0.11621,0.1236,0.20293,0.012531,0.10954,0.0032516,0.12399,-0.14434,0.091785,0.15658,0.25983,0.078072,0.041241,0.093055,-0.19655,0.063884,0.22277,-0.019536,0.095061,-0.27927,-0.10696,0.26268,1,0.39217,0.011381,0.26374,-0.075494,-0.12802,0.050637,0.235,-0.046812,-0.032788,-0.11764,0.14808,0.04219,-0.053493,0.29148,-0.083032,-0.15335,0.20584,-0.18187,-0.032655,-0.014154,-0.0038108,0.16139,-0.037671,-0.039814,0.17938,0.00048791,-0.43521,0.20599,0.059345,0.40852,0.26344,-0.066735,-0.12594,0.043989,0.13475,0.032177,-0.255,0.27069,0.041009,0.092218,0.38355,-0.23883,0.083879,-0.09459,-0.020597,0.21116,0.097944,0.1151,-0.21079,0.24025,-0.084701,0.078582,0.087786,-0.019461,-0.079255,-0.072175,-0.06141,0.22434,0.25966,0.056747,-0.17759,0.25966,0.16722,-0.098919,0.16084,-0.22785,0.19611,0.31412,-0.15276,0.012745,-0.11476,0.24547,-0.14327,0.021441,0.1369,-0.01522,-0.1821,-0.039516
25,0.093155,0.088906,0.10341,0.18488,0.11515,0.11925,0.013802,0.11009,0.089501,-0.17212,0.30462,0.18457,0.15594,0.072265,-0.0050889,0.029863,0.069709,0.16901,0.35585,0.1265,0.11357,-0.028627,0.037837,0.19871,0.39217,1,0.056585,0.061856,0.37382,-0.49829,0.13262,0.0053719,0.052017,-0.050014,-0.1895,-0.13016,-0.00017623,-0.15464,0.30375,-0.10032,-0.10739,0.23772,-0.063283,0.11204,-0.22462,0.011116,0.088362,0.16158,0.094579,-0.051354,0.029932,-0.093665,0.10046,0.09336,0.11952,0.28477,0.050987,0.14961,0.0044615,0.14631,-0.17555,0.171,0.057102,0.27361,-0.17575,0.19633,-0.13711,-0.068164,0.16141,0.26406,-0.080244,0.027762,0.012374,-0.20691,-0.097013,-0.17566,-0.063353,0.23817,-0.016892,0.074907,0.29097,0.2591,0.072189,0.21201,-0.00029056,0.072451,0.036459,0.24457,0.061266,0.10415,-0.19838,0.076366,0.07038,0.19528,0.20678,0.038807,0.067426,-0.13676,0.33875,0.020212,-0.032651,-0.10857,-0.16386
26,-0.2007,-0.2302,-0.32553,-0.1717,-0.40935,-0.16472,-0.25681,-0.30848,-0.24781,-0.16105,-0.16908,-0.43176,-0.33434,-0.3337,-0.32621,-0.13074,-0.032819,-0.12245,0.060486,-0.18297,-0.33326,-0.29965,-0.14252,-0.11367,0.011381,0.056585,1,-0.14295,0.032086,-0.26487,0.21494,-0.019874,0.15268,-0.0029604,0.4791,0.077399,-0.011527,-0.032353,0.11985,0.15005,0.20589,0.10273,0.1498,0.23476,0.14865,0.04315,0.15335,0.22068,0.037944,-0.072025,0.12478,-0.049807,0.21014,0.27681,-0.071697,-0.067424,-0.10597,-0.0071949,0.012905,-0.029399,0.19899,0.11723,-0.068664,0.36492,-0.17776,0.20872,0.017063,-0.054226,-0.077114,0.03968,0.23555,-0.15319,0.070572,0.14982,-0.014699,0.0048614,0.12723,0.27645,0.11762,-0.1411,0.1154,0.19359,0.16967,-0.10933,0.12374,0.039502,-0.0097309,-0.1292,0.014478,0.043653,-0.29931,0.10092,0.084453,0.036334,-0.086513,0.23822,-0.033379,-0.032092,0.075455,-0.38631,-0.029836,0.024659,-0.13574
27,-0.033128,0.089911,0.052652,0.15528,0.20623,-0.076795,0.04519,0.057085,0.10247,0.21269,0.1023,0.10091,0.2734,0.095767,0.051192,0.11712,0.12657,0.1575,-0.087219,-0.069353,0.12684,-0.12745,-0.22293,0.53606,0.26374,0.061856,-0.14295,1,-0.33238,-0.029467,0.16503,-0.17407,-0.27322,-0.21923,-0.19518,-0.18324,-0.10898,0.16177,0.053783,-0.10538,0.10632,0.11601,-0.05773,-0.36829,0.2431,0.094206,0.026183,-0.010242,-0.073784,-0.13481,0.11549,0.32043,0.17263,-0.024891,0.36454,0.11499,-0.43489,0.030413,-0.16693,0.2375,-0.070804,-0.078175,-0.0025004,-0.061926,0.0333,0.15695,-0.3911,0.16342,0.18782,-0.24185,0.063785,0.080673,-0.12383,-0.20981,0.12293,-0.17589,-0.19488,-0.02397,-0.19555,0.074175,-0.12083,0.07635,0.0056254,-0.044058,0.06075,0.10396,0.012157,0.14381,0.1211,0.0010587,-0.080731,0.13754,0.050942,0.24782,0.12579,-0.28383,-0.059388,-0.30825,0.024882,0.12544,0.006053,-0.024825,-0.086905
28,0.054206,0.015093,0.093659,0.10466,0.073092,0.12631,0.07075,-0.016003,0.00016351,-0.041581,0.087534,0.10036,0.010462,-0.046392,-0.10978,-0.093331,0.027854,-0.094252,0.18774,0.088449,0.045519,0.15991,0.14827,-0.19288,-0.075494,0.37382,0.032086,-0.33238,1,-0.16624,-0.023055,0.06753,0.055942,0.14443,-0.017713,-0.18081,0.06527,0.063399,0.083684,0.064061,0.088371,0.22527,0.035635,0.088532,-0.01108,-0.13716,-0.0064795,0.029911,-0.12141,0.059289,0.089447,0.021996,-0.12733,0.047055,0.057748,-0.11042,0.086911,0.17702,0.18587,0.067281,-0.20762,-0.011554,0.065768,0.20674,0.036447,0.087438,0.0084156,-0.24501,0.083981,0.086328,-0.17134,0.093353,-0.064162,0.17869,-0.21195,0.066279,-0.024544,0.059272,0.095111,0.22323,0.38323,0.26371,0.01444,0.051836,-0.094412,0.093157,-0.075073,0.19789,0.16583,0.27933,-0.12925,-0.047339,-0.10086,-0.10625,0.088122,0.25033,-0.053298,0.21113,0.17859,0.057089,-0.35706,0.0067977,0.048668
29,-0.10349,-0.042795,-0.31022,-0.13158,-0.07095,-0.072484,-0.016467,-0.10641,-0.059853,0.056229,-0.098537,-0.1235,-0.13565,-0.090062,0.011583,-0.25174,0.1106,0.066304,0.03575,-0.2508,0.05346,-0.014247,0.27685,-0.0065321,-0.12802,-0.49829,-0.26487,-0.029467,-0.16624,1,-0.17092,-0.11931,0.22234,-0.17318,-0.033281,0.002285,0.059575,0.1402,-0.029654,-0.071059,-0.0048504,-0.011687,-0.12015,-0.30361,0.11324,0.12418,-0.11617,-0.063607,0.23664,0.1817,-0.33799,-0.052737,0.029622,-0.25955,-0.0048314,-0.055378,-0.19502,-0.15665,-0.12903,-0.073088,0.093172,-0.19798,-0.048414,-0.32208,0.28305,-0.052044,0.028963,0.050295,0.10421,-0.059605,0.14458,0.14862,-0.019072,0.31976,0.046538,0.23356,-0.15582,-0.15427,0.058741,0.021254,-0.21478,-0.082972,-0.047257,0.13109,-0.065734,0.10913,-0.2147,-0.13049,-0.019728,-0.36144,0.41507,0.14177,0.046085,-0.19354,-0.060213,0.06633,-0.13281,-0.1806,-0.416,0.074555,-0.0070262,0.12247,0.32076
30,-0.41011,-0.32192,-0.26308,-0.2152,-0.15012,-0.47119,-0.37002,-0.23576,-0.28509,-0.29746,-0.26303,-0.19803,-0.30763,-0.243,-0.19228,-0.065618,-0.14842,0.019232,0.10361,-0.093158,-0.31657,-0.16967,0.0034871,0.11298,0.050637,0.13262,0.21494,0.16503,-0.023055,-0.17092,1,0.032805,0.254,-0.13354,0.19277,0.14851,-0.065203,0.12337,0.0016874,0.19114,0.10122,0.14941,0.34146,0.046323,0.015924,-0.038717,0.22015,0.40695,0.12111,-0.16112,0.053592,0.087164,0.31534,0.15218,0.060231,0.24571,-0.23642,0.18587,-0.049482,0.24806,0.060341,-0.060492,0.29981,0.068158,-0.18003,0.032213,-0.11519,-0.23063,-0.13591,-0.045504,0.18283,0.015237,-0.20131,-0.11816,-0.21573,0.17341,0.064608,0.088515,0.10539,-0.043558,0.10593,-0.11196,0.2255,-0.17542,0.0010267,-0.13705,0.014485,0.24878,0.05945,0.0031157,-0.2104,0.052133,-0.016436,-0.027147,0.082085,-0.24647,-0.21962,-0.11447,-0.078447,-0.024069,-0.092951,0.0098501,-0.066789
31,0.01693,0.056978,0.00086799,0.0032215,0.16505,0.091184,0.11122,0.093823,0.10435,-0.16225,-0.02872,-0.086883,0.11163,0.11821,0.28246,0.013867,-0.28168,0.11732,0.22965,-0.10871,-0.1153,-0.051987,-0.20042,-0.14177,0.235,0.0053719,-0.019874,-0.17407,0.06753,-0.11931,0.032805,1,-0.04259,-0.080621,0.16232,0.25937,-0.083588,-0.1543,0.22658,0.2068,-0.014525,-0.16321,0.046865,0.35929,-0.033847,0.04891,-0.11087,0.061705,-0.055236,0.155,0.056395,-0.17922,0.074894,0.074477,-0.008942,0.16831,0.30826,-0.31552,0.21594,-0.048716,0.13132,-0.040774,0.056996,-0.0007771,-0.0025544,0.26736,0.10464,-0.025455,-0.00045353,-0.11556,-0.034405,0.086374,-0.061017,-0.11742,0.065536,-0.073122,0.04771,-0.025243,-0.15633,-0.26771,0.12027,-0.023585,0.36628,0.026799,-0.17173,-0.23299,0.10841,0.031236,-0.069961,0.19409,-0.012762,0.090108,0.3628,-0.23711,-0.069304,-0.089507,0.37683,0.56691,-0.01079,-0.13724,-0.066167,-0.091715,-0.2048
32,-0.088981,-0.15683,-0.25235,-0.14105,-0.1445,-0.069814,-0.0808,-0.2839,-0.24727,-0.3396,0.020165,-0.11615,-0.40846,-0.11806,-0.083476,-0.13112,-0.13961,0.18114,0.22928,-0.030348,0.010395,0.055566,0.1526,-0.29543,-0.046812,0.052017,0.15268,-0.27322,0.055942,0.22234,0.254,-0.04259,1,-0.24173,0.082829,-0.017689,-0.19969,-0.15108,0.040579,-0.026169,-0.0088364,0.080661,0.064132,-0.16331,0.021338,0.072775,0.13007,0.28157,-0.033817,0.2152,-0.099261,-0.016664,-0.11007,0.059932,-0.13424,-0.19089,0.0084428,-0.10758,-0.19509,0.02398,0.15714,0.063064,0.030263,-0.062039,0.13754,-0.06715,-0.030808,-0.062317,-0.14482,0.11169,0.080851,0.13723,0.21863,0.12624,-0.0065098,0.14705,0.13329,-0.091248,0.11595,-0.067331,0.051264,0.078484,0.14637,-0.091634,-0.10048,0.20173,-0.23755,0.15913,0.028939,-0.23925,0.02809,0.044055,0.12709,-0.23716,0.014605,0.21046,0.026785,-0.028912,-0.41375,0.10505,0.056571,0.11051,0.0013492
33,0.024442,-0.030574,0.094429,-0.11864,-0.068008,0.11976,-0.073434,0.0095704,0.0052878,0.13713,-0.23704,0.20376,-0.023707,-0.055736,0.10063,-0.12924,0.044184,-0.15193,-0.25616,0.13233,0.061457,0.10482,0.045436,-0.10272,-0.032788,-0.050014,-0.0029604,-0.21923,0.14443,-0.17318,-0.13354,-0.080621,-0.24173,1,0.03242,0.081201,0.38276,0.13303,0.20069,0.25972,0.36231,0.066494,-0.12155,0.16605,-0.075395,0.096447,0.23745,-0.027706,-0.030948,-0.14782,0.14245,-0.0095004,-0.041716,0.20046,-0.01161,-0.11334,0.2253,0.15514,0.17432,-0.23261,-0.16765,-0.14071,0.23812,-0.024207,0.10716,0.12417,0.013112,0.00075541,-0.076107,0.096845,-0.15505,0.054087,-0.10045,-0.063428,-0.18,0.024605,-0.038778,0.015098,-0.07168,0.25759,0.091585,-0.067885,-0.29346,-0.16603,-0.17301,0.032691,-0.066281,0.15553,-0.19189,0.076433,-0.1459,-0.036652,-0.084054,0.22902,-0.017828,0.11295,-0.19381,0.273,-0.055233,0.18001,-0.076207,0.28692,-0.047223
34,-0.18823,-0.20679,-0.23148,-0.19086,-0.24741,-0.19194,-0.17771,-0.17329,-0.26211,-0.016327,-0.24282,-0.34302,-0.13731,-0.23014,-0.043459,-0.21903,-0.16538,-0.11632,0.2333,-0.18794,-0.29572,-0.15797,-0.17019,-0.12512,-0.11764,-0.1895,0.4791,-0.19518,-0.017713,-0.033281,0.19277,0.16232,0.082829,0.03242,1,0.023708,0.058371,-0.027854,0.31866,0.37604,0.21226,-0.024546,0.34931,0.14682,0.15631,0.26671,-0.094105,0.013336,-0.067137,0.10756,0.026271,-0.1313,0.18539,-0.013644,-0.21323,0.096592,0.045296,-0.10789,0.13047,0.047128,0.1979,0.078925,-0.0071035,0.17893,-0.11399,0.13453,0.20551,-0.014179,-0.32009,0.13256,0.057247,-0.11872,0.20195,0.14531,0.043665,0.36264,0.078555,0.057161,0.081187,-0.18729,0.35085,-0.021649,0.32409,-0.27508,0.082079,0.051219,-0.14713,-0.0083424,0.015388,-0.054755,-0.19015,-0.071188,-0.078603,-0.10995,-0.11147,0.23454,0.12535,0.14937,0.0059719,-0.23678,-0.29842,-0.17542,0.0017171
35,-0.3186,-0.22932,-0.22633,-0.28348,-0.1944,-0.4062,-0.35355,-0.35683,-0.23087,-0.21807,-0.35964,-0.1091,-0.27186,-0.31059,-0.15384,-0.11386,-0.15958,0.0057453,-0.023163,0.01268,-0.18287,-0.25747,0.03455,-0.10937,0.14808,-0.13016,0.077399,-0.18324,-0.18081,0.002285,0.14851,0.25937,-0.017689,0.081201,0.023708,1,0.1816,0.24792,-0.044279,0.16929,-0.037308,-0.081025,0.045254,0.34901,-0.038738,0.1997,0.37735,0.10858,0.21402,0.15986,0.15569,-0.088215,0.33098,0.045578,-0.15207,0.23595,0.14284,0.03217,0.15752,0.061518,0.22157,0.014046,-0.045336,0.015773,0.031452,0.20414,-0.021001,-0.067409,-0.11665,-0.077868,0.027554,-0.2269,0.1247,0.0048313,0.0017683,-0.11483,0.018523,-0.0082506,-0.029758,-0.36665,-0.067954,0.21443,-0.15409,0.26857,-0.050105,-0.17991,0.13957,-0.17352,-0.10733,-0.0090997,-0.13437,0.029899,0.13546,-0.046637,-0.22534,-0.19659,0.013889,-0.088697,-0.032397,-0.1071,-0.10347,-0.15204,0.042702
36,-0.28597,-0.2962,-0.21747,-0.30293,-0.25545,-0.20037,-0.14984,-0.30819,-0.15874,-0.089042,-0.39253,-0.13654,-0.022002,-0.40048,-0.094863,0.012579,-0.17899,-0.2511,-0.034534,-0.13874,-0.28435,-0.15696,0.1691,-0.12729,0.04219,-0.00017623,-0.011527,-0.10898,0.06527,0.059575,-0.065203,-0.083588,-0.19969,0.38276,0.058371,0.1816,1,0.20705,0.34384,0.23515,0.26009,0.10552,0.18637,0.23884,-0.11774,0.166,0.2595,0.078825,0.25098,0.2709,-0.014178,0.060462,0.17566,0.096671,0.028249,-0.096156,0.18086,0.12043,0.02159,-0.054164,-0.35833,0.18004,0.041808,-0.23645,-0.24397,0.0074742,-0.018522,0.12419,-0.11147,0.24632,-0.033121,-0.049298,0.11079,-0.22639,-0.10382,0.06199,-0.12546,0.027837,0.091124,0.032405,0.16286,0.0053406,0.11365,0.14273,-0.13265,-0.17121,0.062879,-0.11858,0.1681,-0.018333,-0.035537,0.018003,-0.1175,0.21859,0.14865,0.18934,-0.37461,0.027617,-0.21047,-0.11819,-0.056608,0.026606,-0.16
37,-0.27236,-0.13418,-0.17846,-0.25729,-0.053291,-0.21777,-0.12379,-0.26282,-0.12951,-0.18098,-0.34244,0.049883,-0.20594,-0.14971,-0.16838,-0.22048,-0.004131,-0.054673,-0.31159,-0.074233,-0.08645,-0.20267,-0.18744,0.039397,-0.053493,-0.15464,-0.032353,0.16177,0.063399,0.1402,0.12337,-0.1543,-0.15108,0.13303,-0.027854,0.24792,0.20705,1,-0.014814,0.30568,0.12456,-0.0079595,0.19007,-0.052744,0.24115,0.39982,0.18141,0.21286,0.34811,0.096948,0.078868,0.24454,0.23375,0.13249,0.14473,0.020641,-0.1931,0.054,0.027688,0.11056,-0.019925,0.12539,0.1647,0.0074708,-0.15469,-0.022748,-0.084052,-0.12983,-0.065427,-0.18266,-0.11678,-0.0092359,0.14146,-0.23446,-0.042619,0.11551,0.17828,-0.23685,-0.096898,0.026958,-0.081349,0.27213,-0.18775,0.16482,-0.15107,0.056314,0.063278,-0.27721,0.19081,-0.10527,0.11609,0.14407,0.069161,0.27368,0.13801,0.14928,-0.16568,-0.095742,0.1139,-0.02437,-0.23646,0.10254,0.095995
38,-0.33857,-0.25746,-0.36905,-0.36527,-0.31721,-0.22258,-0.31059,-0.33877,-0.27084,-0.16188,-0.33726,-0.34137,-0.20882,-0.24718,-0.07256,-0.10727,-0.22406,0.05617,0.086587,-0.29538,0.025039,-0.13937,-0.051383,0.20058,0.29148,0.30375,0.11985,0.053783,0.083684,-0.029654,0.0016874,0.22658,0.040579,0.20069,0.31866,-0.044279,0.34384,-0.014814,1,0.25258,0.14346,0.27206,0.095596,0.089319,0.046251,0.3316,0.014104,-0.030142,0.254,0.086659,-0.016757,-0.070211,0.24896,0.098465,0.070753,0.13615,0.34526,-0.084128,-0.033574,-0.063698,-0.072558,0.29596,0.22911,-0.049425,0.048915,0.29565,-0.082192,0.0094178,0.1033,0.26109,-0.12457,0.21885,0.050703,-0.051377,-0.030521,0.033472,0.0058087,0.18878,0.10316,-0.074878,0.30734,0.072216,0.23662,0.1889,-0.10423,0.15298,-0.12865,0.071513,0.050433,-0.19702,-0.0012911,0.020215,0.10132,0.098008,0.17491,0.31273,0.11005,0.17387,-0.14769,-0.11858,-0.12159,-0.18056,-0.079338
39,-0.26024,-0.44133,-0.29924,-0.32128,-0.23138,-0.28274,-0.20629,-0.35678,-0.21721,-0.20336,-0.31368,-0.26232,-0.1463,-0.23978,-0.24606,-0.32485,-0.2698,-0.24166,0.19808,-0.076965,-0.17331,-0.054122,-0.027163,0.076657,-0.083032,-0.10032,0.15005,-0.10538,0.064061,-0.071059,0.19114,0.2068,-0.026169,0.25972,0.37604,0.16929,0.23515,0.30568,0.25258,1,0.22202,0.075072,0.23089,0.23671,0.12187,0.28002,0.092606,0.2329,0.16767,0.20349,0.1977,0.034309,0.014153,0.15906,-0.28736,-0.057395,0.08626,0.021692,0.31454,0.048366,0.1009,0.12216,0.159,0.14349,-0.11599,0.15129,-0.088851,-0.054267,-0.30636,0.23069,-0.33353,0.077874,0.10121,-0.16444,-0.0094812,0.14798,0.081203,0.015716,-0.044602,-0.12442,0.040707,0.063763,0.15776,-0.21334,-0.01117,0.065248,0.013237,0.0055254,-0.12186,-0.085747,0.072902,0.024956,-0.15617,0.11073,-0.14889,-0.057058,-0.053326,0.18517,0.0095473,-0.19929,-0.51773,-0.12545,0.099239
40,-0.16072,-0.21893,-0.094484,-0.16025,-0.23498,-0.093579,-0.1883,-0.27231,-0.021507,-0.0092491,-0.25348,0.0068508,0.0097179,-0.096179,-0.046176,-0.12106,-0.0034056,0.082866,-0.027839,-0.060214,-0.26548,-0.017434,-0.03218,-0.29431,-0.15335,-0.10739,0.20589,0.10632,0.088371,-0.0048504,0.10122,-0.014525,-0.0088364,0.36231,0.21226,-0.037308,0.26009,0.12456,0.14346,0.22202,1,0.17988,0.18861,-0.050926,0.1469,0.035883,0.35198,0.017997,-0.14804,0.11263,0.068206,0.12584,0.27704,0.19793,-0.13443,-0.11895,0.0049632,0.096712,0.0067214,-0.12392,-0.17576,0.17991,0.06012,0.22775,-0.20287,0.049126,0.004254,0.023694,-0.074208,0.16904,-0.11192,-0.044927,-0.18816,0.11931,0.12407,-0.0013615,-0.23198,0.13627,-0.071531,0.094269,0.22756,0.046104,-0.10101,-0.17291,-0.21374,0.039512,-0.38444,0.20455,-0.128,0.2321,-0.19467,0.15592,-0.02815,0.045843,-0.12402,0.19244,-0.22604,0.13658,-0.1794,-0.13865,-0.42491,0.26661,-0.31974
41,-0.26561,-0.16227,-0.24008,-0.18501,-0.28517,-0.13741,-0.17086,-0.22958,-0.21783,-0.25895,-0.065403,-0.18559,-0.20593,0.034373,-0.24483,-0.22559,-0.023967,-0.25277,0.034096,-0.24853,0.07746,-0.045032,0.021426,0.050194,0.20584,0.23772,0.10273,0.11601,0.22527,-0.011687,0.14941,-0.16321,0.080661,0.066494,-0.024546,-0.081025,0.10552,-0.0079595,0.27206,0.075072,0.17988,1,-0.0059738,-0.34265,-0.10173,0.080882,0.1833,0.0063001,-0.0052403,0.069378,-0.024662,-0.00073216,0.072469,0.15096,0.0089019,0.25778,0.15584,0.25297,-0.096239,0.19893,-0.1086,-0.016252,0.11442,0.19657,0.1675,0.12866,-0.16284,0.061977,-0.081023,0.14016,0.20328,0.094752,-0.32349,0.083256,0.10833,0.043536,-0.168,0.27997,0.19328,0.21661,0.092075,-0.015619,-0.029168,5.7804e-05,0.14437,0.19349,-0.20473,0.28332,0.049404,0.11173,-0.03446,0.24031,0.11689,0.072934,0.026813,0.157,-0.27171,-0.12427,0.041887,-0.20362,-0.12686,-0.12799,0.062544
42,-0.18869,-0.22204,-0.13892,-0.27645,-0.13144,-0.29295,-0.17931,-0.22267,-0.11665,-0.022463,-0.34939,-0.30096,-0.19087,-0.22453,0.022994,-0.12748,-0.09589,0.028889,-0.085073,0.013061,-0.16968,-0.27848,-0.26254,-0.19281,-0.18187,-0.063283,0.1498,-0.05773,0.035635,-0.12015,0.34146,0.046865,0.064132,-0.12155,0.34931,0.045254,0.18637,0.19007,0.095596,0.23089,0.18861,-0.0059738,1,0.148,0.05289,0.027695,-0.16903,0.10124,0.093244,0.23398,-0.042808,0.084549,0.021172,0.021303,-0.059251,0.044358,-0.0096306,-0.12393,-0.32055,-0.12631,-0.015909,0.22773,0.062009,0.16416,-0.082599,-0.21352,0.079562,-0.52986,-0.23546,-0.15538,-0.012601,-0.22659,-0.0082,-0.066094,0.097285,0.094597,0.082389,0.072036,0.12262,-0.26609,0.32317,0.089453,0.15787,-0.094739,-0.03078,-0.195,-0.012714,-0.18049,0.3157,0.10188,-0.18008,-0.20762,-0.044836,0.0316,0.03781,0.048863,-0.037005,-0.018128,-0.092329,-0.11158,-0.3023,-0.20327,-0.29972
43,-0.12224,-0.21546,-0.10348,-0.1496,-0.16043,-0.02994,-0.090162,-0.14371,-0.073288,-0.044979,-0.34395,-0.24514,-0.16124,-0.33526,-0.012644,0.053784,0.16569,-0.062403,0.20465,0.11114,-0.34269,-0.18785,0.1287,-0.17173,-0.032655,0.11204,0.23476,-0.36829,0.088532,-0.30361,0.046323,0.35929,-0.16331,0.16605,0.14682,0.34901,0.23884,-0.052744,0.089319,0.23671,-0.050926,-0.34265,0.148,1,0.12695,-0.028358,0.060286,0.072988,0.21897,0.041475,-0.030043,0.0049884,0.12508,0.11281,-0.11622,-0.10141,0.23289,-0.046323,0.34135,0.092861,-0.13006,-0.062106,0.069812,0.012845,-0.23615,0.099147,0.48779,-0.17545,-0.054255,0.11953,-0.20562,-0.15619,-0.020808,-0.10874,-0.15981,-0.096102,0.023887,-0.006589,0.062381,-0.32027,0.10438,-0.00067121,0.043131,-0.12877,-0.047225,-0.39569,0.3608,-0.16657,-0.11309,0.061056,-0.1891,-0.0060318,0.080609,-0.007475,-0.04828,0.043575,0.28397,0.1287,0.02243,-0.16786,-0.099952,-0.046021,-0.001796
