,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
20,0.79577,0.77622,0.76537,0.75343,0.7772,0.71425,0.78173,0.7264,0.77584,0.73219,0.72804,0.74055,0.62395,0.61425,0.67906,0.71512,0.73363,0.84645,0.68773,0.55865,1,0.66976,0.58584,0.66632,0.75492,0.63852,0.68425,0.68555,0.49353,0.61884,0.42817,0.40595,0.53614,0.53328,0.39921,0.5956,0.43965,0.46966,0.36011,0.1882,0.3244,0.17201,0.29101,0.14999,0.17617,0.15781,0.31853,0.013314,0.017652,-0.13188,0.032186,-0.25499,-0.15014,-0.32841,0.03163,-0.037697,-0.22778,-0.2838,-0.1283,-0.1978,-0.0034118,-0.075315,-0.052373,-0.15898,0.155,0.066552,-0.089319,-0.16377,-0.22675,-0.054628,-0.21619,-0.28121,-0.057843,-0.42745,-0.00074639,-0.2774,0.12451,0.11984,0.23856,0.18228,-0.060209,-0.28316,0.036976,-0.10234,0.014266,0.046822,-0.13642,-0.17525,-0.13612,0.13162,0.11463,0.16586,-0.094161,-0.15918,-0.2181,-0.30734,0.022965,0.048774,-0.17422,0.052172,0.08602,0.2474,-0.048604,-0.27323,0.0232,0.21078,-0.10739,0.16592,0.048639,0.069902,-0.1453,-0.10325,-4.6017e-05,0.096794,
21,0.74488,0.84739,0.79207,0.75928,0.77985,0.8515,0.75576,0.68151,0.75754,0.71379,0.73502,0.79065,0.75009,0.73315,0.66254,0.71197,0.72353,0.77131,0.72787,0.71008,0.66976,1,0.57789,0.76607,0.67294,0.64428,0.76181,0.72411,0.52369,0.63881,0.49782,0.50033,0.4826,0.46288,0.41077,0.66428,0.39666,0.54247,0.47938,0.27514,0.48647,0.25129,0.18493,0.20843,0.061029,0.066281,0.12014,-0.18083,0.089873,0.039557,0.1651,-0.10822,-0.14388,-0.24115,-0.0031979,-0.0054223,-0.0736,-0.29651,-0.17082,-0.095251,0.005088,-0.18857,-0.17496,-0.20935,0.20683,0.16496,-0.22865,-0.29078,-0.12249,-0.00018349,-0.10579,-0.23097,-0.21853,-0.42853,-0.13415,-0.36207,0.032298,0.043703,0.2569,0.11957,0.17696,-0.20326,0.053178,-0.061365,-0.029836,-0.046252,-0.29039,-0.10878,-0.10473,-0.07772,0.24431,0.0531,0.18589,-0.14065,0.14644,-0.36096,0.12794,0.057098,-0.21961,0.13615,-0.041686,0.22396,-0.13321,-0.10733,0.1113,0.25565,0.10071,0.22457,0.10521,-0.015372,-0.12869,0.014334,0.015368,0.017729,
22,0.62124,0.67354,0.58228,0.66352,0.62503,0.58314,0.62544,0.62027,0.62252,0.55954,0.57926,0.60879,0.55382,0.70809,0.47471,0.71162,0.52003,0.65229,0.62034,0.63458,0.58584,0.57789,1,0.4339,0.42049,0.64924,0.54689,0.62906,0.35038,0.66743,0.51922,0.27829,0.41991,0.47369,0.34957,0.47368,0.28978,0.38842,0.30784,0.24008,0.35796,0.074735,0.069767,0.17025,0.18309,0.04288,0.067559,-0.33068,0.052022,0.16291,0.16002,-0.10077,-0.0071534,0.16875,0.009459,-0.16305,-0.26712,-0.12968,-0.12241,-0.1483,-0.10488,-0.0039401,-0.091072,0.024799,-0.094599,0.15014,-0.15795,-0.12269,-0.057686,0.081582,0.073294,-0.073814,0.042591,-0.27419,0.04353,-0.21312,0.13194,-0.047622,0.12966,-0.15655,0.14149,-0.32531,-0.0031408,-0.27589,0.22933,-0.2292,-0.0865,0.031749,-0.11229,0.092171,0.19944,0.18406,0.11944,-0.080749,0.05236,-0.14867,-0.038019,-0.049158,-0.20485,0.12799,0.011248,0.047859,0.16039,-0.29329,0.036775,0.32309,0.049569,-0.042568,-0.13951,-0.058394,0.1166,-0.081697,0.033261,0.12005,
23,0.78055,0.79812,0.74284,0.77709,0.79879,0.74105,0.76325,0.77218,0.81916,0.63588,0.77707,0.81979,0.64452,0.73753,0.64078,0.65168,0.74956,0.75804,0.75304,0.63762,0.66632,0.76607,0.4339,1,0.69949,0.58711,0.69938,0.68181,0.57772,0.62564,0.55349,0.46634,0.59774,0.48775,0.3847,0.60843,0.36153,0.38969,0.46364,0.26768,0.52832,0.18257,0.33892,0.33672,0.068544,0.12065,0.31728,-0.06531,0.033294,-0.042339,0.082781,-0.059922,-0.11569,-0.12715,0.1185,-0.15,-0.13964,-0.25371,-0.2292,-0.085459,-0.018814,-0.054981,-0.033134,-0.22006,0.17308,0.047234,-0.25564,-0.18098,-0.19442,0.05358,-0.10026,-0.36699,-0.17948,-0.35714,-0.014689,-0.34368,-0.092628,-0.034254,0.1989,0.12854,0.042908,-0.17064,-0.0041494,0.065402,0.15479,-0.03,-0.091481,-0.11315,-0.10102,-0.079176,0.16035,0.047735,0.067055,-0.23212,0.11373,-0.35912,0.034878,0.1089,-0.1684,-0.097449,-0.11138,0.10923,-0.077981,-0.16252,0.061321,0.28134,0.016939,0.026372,0.14022,0.14451,0.057792,0.1528,-0.0046717,0.14918,
24,0.82652,0.79078,0.77777,0.67596,0.7986,0.77481,0.77017,0.72043,0.80814,0.72882,0.75198,0.68774,0.72138,0.64252,0.71664,0.75113,0.82025,0.78585,0.74302,0.66328,0.75492,0.67294,0.42049,0.69949,1,0.52989,0.7067,0.66795,0.52471,0.59638,0.51433,0.41152,0.53077,0.50281,0.57163,0.51452,0.3027,0.38019,0.50296,0.36533,0.32804,0.33992,0.23259,0.054356,0.17898,0.12357,0.28854,-0.041016,0.15611,-0.094482,-0.11515,-0.19063,-0.10061,-0.30258,0.009116,-0.087283,-0.20322,-0.41524,-0.24075,-0.033608,0.081245,0.066947,-0.0088574,-0.14461,0.046383,0.051211,-0.13295,-0.16445,-0.30004,-0.12203,-0.18921,-0.30813,-0.16062,-0.22387,-0.08884,-0.25847,-0.16638,-0.14547,0.3056,0.040115,0.13122,-0.14473,0.20745,-0.10639,0.085617,-0.10041,-0.17573,-0.19174,-0.00048411,-0.0019218,0.056789,0.22376,0.074132,-0.083791,-0.13895,-0.31994,-0.037582,0.11067,-0.28821,0.042659,0.016389,0.2049,-0.077907,-0.19281,-0.011313,0.17336,0.086721,0.10175,0.031948,0.28452,-0.26339,-0.086827,-0.030437,0.053842,
25,0.67546,0.724,0.66247,0.75363,0.70719,0.71887,0.71774,0.67055,0.68414,0.6059,0.66603,0.71165,0.54873,0.68871,0.62018,0.68804,0.67553,0.675,0.59431,0.61396,0.63852,0.64428,0.64924,0.58711,0.52989,1,0.58873,0.54121,0.45608,0.61628,0.46444,0.27437,0.38587,0.40102,0.38233,0.52538,0.28635,0.45442,0.47866,0.1778,0.3936,0.23421,0.20166,0.20317,0.17961,0.23722,0.25042,-0.13009,-0.017025,0.073437,0.096471,-0.058065,-0.070973,-0.11773,0.14581,0.011383,-0.20784,-0.21721,-0.28287,-0.20082,-0.12565,0.17284,-0.20705,0.042931,0.17171,0.037181,0.066774,-0.089912,-0.23227,0.15083,0.017128,-0.13949,-0.071127,-0.20111,-0.25093,-0.2473,0.10847,0.072,0.29143,-0.044317,-0.076752,-0.3498,0.039579,-0.073011,0.30535,-0.043733,-0.28487,0.040331,-0.36112,-0.086956,0.12947,0.054813,0.35481,-0.081593,-0.15537,-0.27239,0.18669,0.17424,-0.2056,0.092558,0.069575,0.11721,-0.11968,-0.07712,0.057994,0.27129,-0.021121,0.10818,-0.030969,-0.073012,-0.13823,-0.12759,-0.21452,0.083836,
26,0.77136,0.82987,0.75595,0.74602,0.80853,0.8105,0.77002,0.784,0.73583,0.74155,0.79601,0.80472,0.73621,0.68634,0.61912,0.65345,0.74377,0.74635,0.70809,0.67818,0.68425,0.76181,0.54689,0.69938,0.7067,0.58873,1,0.77225,0.52006,0.6694,0.53081,0.57587,0.61691,0.62668,0.46668,0.60773,0.35089,0.5625,0.3487,0.43282,0.48854,0.096878,0.1739,0.24654,0.14394,0.12233,0.22389,-0.13676,0.17522,-0.057744,-0.0084114,-0.046266,-0.12751,-0.18413,-0.0048713,-0.13775,-0.17104,-0.19631,-0.083591,-0.21964,-0.049703,-0.01549,0.060393,-0.24103,0.097984,0.031337,-0.10972,-0.22985,-0.1528,-0.033381,-0.057457,-0.21033,-0.063184,-0.26405,-0.078625,-0.28662,0.05621,-0.11296,0.24091,0.1448,0.25895,-0.30335,-0.015714,-0.02298,0.1345,0.033028,-0.19393,-0.067947,-0.06629,0.013662,0.31804,0.097119,0.22443,-0.24516,-0.13518,-0.28293,-0.019308,0.088302,-0.23702,0.10273,-0.027055,0.018512,-0.047563,-0.16878,0.057639,0.36874,0.14653,0.1066,-0.052279,0.20413,0.047068,-0.11226,-0.090315,-0.007232,
27,0.82598,0.77614,0.77866,0.79402,0.77263,0.74802,0.7971,0.81516,0.75987,0.72788,0.78248,0.78198,0.72719,0.63109,0.61627,0.70177,0.74501,0.78064,0.77616,0.74328,0.68555,0.72411,0.62906,0.68181,0.66795,0.54121,0.77225,1,0.52715,0.61934,0.64117,0.54865,0.51186,0.50992,0.45943,0.62869,0.34037,0.43712,0.16506,0.23932,0.351,0.0047524,0.18198,0.047215,0.26979,0.1292,0.14626,-0.30919,0.099694,-0.099876,0.13589,-0.10371,-0.063051,-0.056222,-0.015892,-0.12569,-0.18292,-0.25634,-0.04256,-0.2434,0.013175,-0.10035,-0.14777,-0.32541,-0.07789,0.069155,-0.16721,-0.11111,-0.118,0.026769,0.0099334,-0.36484,-0.077115,-0.48882,-0.02367,-0.35616,-0.11694,-0.099664,0.23648,-0.010123,0.25735,-0.26859,0.029622,-0.1397,0.095914,-0.016162,-0.1815,-0.10203,0.057459,0.13688,0.24033,0.015966,0.11304,0.0022414,0.052599,-0.38755,-0.062792,0.1344,-0.23662,0.057534,0.017451,0.030652,0.02654,-0.29953,0.10877,0.15104,0.079929,0.1729,0.14195,0.13928,-0.02868,-0.2015,-0.12296,0.058151,
28,0.65485,0.65248,0.57007,0.63689,0.5828,0.54127,0.57748,0.54147,0.66188,0.59276,0.67754,0.70693,0.52162,0.49956,0.40642,0.55321,0.54683,0.5893,0.51282,0.57026,0.49353,0.52369,0.35038,0.57772,0.52471,0.45608,0.52006,0.52715,1,0.38906,0.34521,0.42837,0.36813,0.32624,0.50725,0.44605,0.071782,0.58756,0.21901,0.25808,0.26682,0.26896,0.51145,0.35851,0.14536,-0.021548,0.20923,-0.14426,-0.050099,-0.093067,0.0047045,-0.055596,-0.040593,-0.1461,0.31348,-0.13055,-0.15667,-0.1512,-0.17651,-0.30831,-0.046148,0.085902,0.1036,-0.27246,0.35859,-0.00435,-0.15113,-0.14123,-0.38552,-0.16712,-0.20684,-0.14481,-0.1367,-0.29523,-0.11955,-0.3224,0.014611,0.18005,0.025707,-0.041936,-0.22667,-0.23482,-0.068923,-0.21937,0.10785,-0.017482,-0.23616,-0.1269,-0.017311,0.19376,0.1705,-0.17934,0.049115,-0.090413,-0.069997,-0.37261,0.12969,0.077371,-0.28882,0.045094,-0.087418,-0.09463,0.01454,-0.30622,0.2551,0.17633,0.065198,0.13448,-0.016507,0.1149,-0.15318,0.023622,0.068684,0.22914,
29,0.67123,0.65583,0.69543,0.70353,0.62516,0.67862,0.63956,0.69862,0.60439,0.63021,0.60934,0.70624,0.61833,0.61605,0.52044,0.55251,0.58803,0.71606,0.70554,0.52293,0.61884,0.63881,0.66743,0.62564,0.59638,0.61628,0.6694,0.61934,0.38906,1,0.45542,0.37762,0.49172,0.53367,0.31062,0.44681,0.35961,0.27935,0.46023,0.25858,0.38378,0.062218,0.090027,0.093669,0.13017,0.1885,0.26102,-0.14606,0.15191,0.042037,0.13921,-0.075619,-0.18109,-0.052736,0.045352,-0.020773,-0.13037,-0.02777,-0.2009,-0.20043,-0.25993,0.1655,-0.096908,0.00882,-0.12235,0.13519,-0.10284,-0.1368,-0.25948,0.036518,-0.11006,-0.17709,-0.10002,-0.19888,0.028384,-0.25017,-0.15652,-0.13089,0.18448,-0.094754,0.20758,-0.19825,-0.12815,-0.038455,0.24034,-0.047356,-0.31558,0.056251,-0.040848,0.035687,0.25734,0.29222,0.19372,-0.23353,-0.020249,-0.22065,-0.14123,0.14591,-0.13389,0.15983,0.056696,0.13293,0.06653,-0.049708,0.0060375,0.3033,-0.053655,-0.024285,0.0089693,0.073766,0.15192,-0.13293,-0.062845,0.3481,
30,0.64296,0.5998,0.65213,0.66996,0.68064,0.60667,0.69399,0.5883,0.68949,0.48255,0.65615,0.57669,0.6015,0.61541,0.6203,0.64348,0.65174,0.63845,0.55535,0.6127,0.42817,0.49782,0.51922,0.55349,0.51433,0.46444,0.53081,0.64117,0.34521,0.45542,1,0.40343,0.42263,0.43045,0.29112,0.45837,0.20689,0.31779,0.31128,0.26739,0.41648,0.17363,0.10196,0.17408,-0.09094,0.21523,0.0046668,-0.30002,0.19962,0.042894,0.1253,-0.029677,0.041407,0.062652,-0.017133,-0.31112,-0.25812,-0.32275,-0.14419,0.063693,0.073856,0.0026905,-0.11743,-0.12088,-0.12458,0.20279,-0.26139,-0.20787,-0.062306,0.21586,-0.095802,-0.2047,0.011477,-0.30156,0.06158,-0.34095,-0.21886,0.0038766,0.37964,-0.062151,0.25929,-0.094228,-0.10124,-0.026681,0.25495,-0.27292,-0.38635,-0.10104,-0.01746,-0.11601,0.23927,0.19209,0.24398,0.083208,-0.02764,-0.20939,-0.068337,0.056483,-0.35088,0.042189,-0.040755,0.12904,-0.15814,-0.40621,-0.13872,0.078256,0.03625,-0.080332,0.20773,-0.017742,0.10981,-0.018891,-0.067245,-0.0045674,
31,0.60609,0.49167,0.48522,0.52175,0.57023,0.55303,0.53726,0.47723,0.47352,0.51471,0.5708,0.61591,0.51178,0.38478,0.4085,0.49298,0.46394,0.58569,0.51005,0.59701,0.40595,0.50033,0.27829,0.46634,0.41152,0.27437,0.57587,0.54865,0.42837,0.37762,0.40343,1,0.49838,0.45424,0.62286,0.47334,0.12413,0.61151,0.20913,0.14921,0.54249,0.19442,0.28505,0.11084,0.29299,-0.11238,-0.14135,-0.24681,-0.03857,-0.14721,-0.077771,-0.13958,-0.15523,-0.16246,-0.034804,0.041832,-0.14429,-0.40558,-0.17172,-0.23484,-0.082203,-0.2386,-0.053606,-0.32376,0.12274,0.15833,-0.10567,-0.2758,-0.1971,0.050058,-0.033543,-0.17506,0.20868,-0.27243,-0.18963,-0.44899,-0.04227,0.016746,0.12293,-0.04775,0.11588,-0.019521,-0.12487,-0.048183,0.037949,0.31893,-0.17567,-0.054766,0.068683,-0.051646,0.12,0.027045,-0.096154,-0.28289,-0.094929,-0.39309,-0.14418,0.076256,-0.010681,0.030863,-0.078311,-0.022817,-0.12122,-0.24501,0.071166,0.14781,-0.056104,-0.0060619,0.11501,0.321,0.13514,0.088948,0.037762,0.18209,
32,0.65483,0.63031,0.50862,0.57777,0.58522,0.48247,0.65792,0.58735,0.56878,0.49474,0.55425,0.53465,0.49709,0.58074,0.51799,0.54382,0.49594,0.58432,0.49568,0.48979,0.53614,0.4826,0.41991,0.59774,0.53077,0.38587,0.61691,0.51186,0.36813,0.49172,0.42263,0.49838,1,0.59766,0.32712,0.45013,0.49142,0.30124,0.33004,0.28805,0.36448,0.17018,0.34258,0.20521,-0.055241,-0.027445,0.019279,-0.059986,-0.055253,-0.0032058,-0.19302,0.055997,-0.14809,-0.13056,0.0095245,-0.2902,-0.020274,-0.29403,-0.29839,-0.16598,-0.25658,0.11277,0.12535,-0.15607,0.086797,0.051662,-0.23401,-0.41963,-0.27756,0.12112,-0.09605,0.086702,0.20774,-0.34329,-0.18173,-0.1902,-0.071473,-0.062008,-0.029007,0.27273,0.17013,-0.036029,0.080031,-0.24232,0.060962,0.012194,-0.016554,-0.089449,0.02712,0.00075757,0.18875,0.25056,0.13351,-0.18477,-0.045446,-0.17968,-0.12284,0.0074678,-0.2518,0.1571,-0.23157,0.10212,-0.10458,-0.22041,0.12377,0.24421,0.061076,0.017121,-0.0050275,0.35673,0.18304,0.11823,-0.11212,0.23013,
33,0.56824,0.59462,0.58593,0.63346,0.54171,0.5009,0.56874,0.64096,0.54258,0.56818,0.63394,0.5665,0.54063,0.54207,0.58606,0.59595,0.57344,0.56945,0.50171,0.51846,0.53328,0.46288,0.47369,0.48775,0.50281,0.40102,0.62668,0.50992,0.32624,0.53367,0.43045,0.45424,0.59766,1,0.34668,0.35203,0.43028,0.39779,0.37302,0.41744,0.22763,0.054498,0.059821,0.14177,-0.064154,0.029843,0.13407,-0.24661,0.089829,-0.17082,-0.17469,-0.02059,0.050681,-0.03912,-0.076097,-0.22342,0.014069,-0.2577,-0.14167,-0.23768,-0.18636,0.13769,0.0071988,-0.10412,0.059299,0.105,-0.06661,-0.22797,-0.17776,-0.14917,-0.13616,-0.19119,0.13234,-0.19732,0.060146,-0.1961,-0.061682,-0.14083,0.10114,0.076276,0.023306,-0.13289,-0.16285,0.15267,0.45526,0.09433,-0.12808,0.039703,-0.0092228,-0.14307,-0.0034174,0.29545,0.11177,-0.33501,-0.19777,-0.17825,-0.01394,0.096328,-0.22302,0.1572,-0.2679,-0.014399,0.071006,-0.17797,0.21002,0.31599,0.13831,0.079877,-0.078237,0.26726,0.19307,0.079742,0.04848,0.048742,
34,0.62768,0.47743,0.46869,0.4879,0.55901,0.55479,0.50622,0.56588,0.52626,0.57114,0.58834,0.53017,0.59462,0.47157,0.51567,0.56895,0.50358,0.55484,0.58848,0.64801,0.39921,0.41077,0.34957,0.3847,0.57163,0.38233,0.46668,0.45943,0.50725,0.31062,0.29112,0.62286,0.32712,0.34668,1,0.45627,0.059812,0.61807,0.28448,0.22725,0.28029,0.42331,0.24114,-0.0076907,0.47428,-0.11438,0.14332,-0.1458,0.20163,0.085906,-0.081553,-0.12241,-0.013901,-0.085402,0.12641,-0.11898,-0.079573,-0.39627,-0.30633,-0.067177,0.024405,0.042239,-0.049237,-0.17004,0.074347,-0.05908,0.013232,-0.24169,-0.35827,0.22403,-0.072681,-0.18851,0.1556,-0.23299,-0.17467,-0.28749,-0.051421,-0.15239,0.20808,-0.18868,0.067406,-0.22998,0.050856,-0.31236,0.27381,0.12855,0.11573,0.077822,0.057593,-0.11043,-0.13982,0.070559,-0.015294,-0.16328,0.045602,-0.28212,0.15532,0.12759,-0.10204,0.0084223,0.0171,-0.15413,-0.01886,-0.17264,0.081442,0.23638,0.0056545,0.15625,-0.0079023,0.29627,-0.13852,-0.10189,0.0097354,0.087703,
35,0.65932,0.68047,0.58163,0.64286,0.68226,0.65327,0.62938,0.65407,0.66555,0.50886,0.65004,0.60655,0.49576,0.59484,0.50215,0.54131,0.53886,0.61084,0.62415,0.5848,0.5956,0.66428,0.47368,0.60843,0.51452,0.52538,0.60773,0.62869,0.44605,0.44681,0.45837,0.47334,0.45013,0.35203,0.45627,1,0.20452,0.41839,0.27343,0.17986,0.2945,0.049407,0.26454,0.17225,0.15199,0.035113,0.32216,-0.099314,-0.017241,-0.025665,0.033844,-0.00013555,-0.12818,-0.26936,-0.050366,-0.075138,-0.098303,-0.14262,0.14036,-0.16023,0.18707,-0.20278,-0.16709,-0.17452,0.20623,-0.069994,-0.12765,-0.11579,-0.086496,-0.0049009,-0.032714,-0.1012,-0.20235,-0.34264,-0.11695,-0.24385,-0.14515,0.018594,0.22323,0.11856,0.21675,-0.22788,0.15317,0.056085,0.061208,0.15383,-0.19609,-0.079206,-0.023464,0.024539,0.16851,0.031667,0.044608,-0.22213,0.034695,-0.38125,0.20056,0.30315,-0.33576,-0.071306,0.12076,0.13692,-0.22686,-0.0066119,-0.051226,0.24048,-0.049469,0.23063,0.15462,0.10942,-0.0099012,0.022358,0.033765,-0.039416,
36,0.38842,0.3433,0.39209,0.40937,0.30419,0.4109,0.47719,0.35506,0.32519,0.49336,0.35043,0.25665,0.35353,0.36637,0.49914,0.37234,0.29136,0.40396,0.21982,0.20557,0.43965,0.39666,0.28978,0.36153,0.3027,0.28635,0.35089,0.34037,0.071782,0.35961,0.20689,0.12413,0.49142,0.43028,0.059812,0.20452,1,0.19135,0.2651,0.014696,0.032141,0.10211,0.22839,0.043351,-0.084812,0.069718,0.10756,-0.091065,0.0908,-0.199,-0.15473,0.20189,-0.21095,0.10085,-0.0652,-0.006447,0.02891,-0.049333,-0.13369,0.22032,-0.18038,0.0038488,-0.2442,-0.19903,-3.8005e-05,0.056717,-0.01735,-0.19212,-0.23209,0.067601,-0.18011,-0.17201,0.065827,-0.27264,-0.1447,-0.0087027,-0.0028959,-0.0022131,0.00069705,0.32472,-0.021469,-0.28478,0.096345,-0.028983,0.041224,0.11304,-0.048917,-0.020784,-0.052838,-0.014474,0.055221,0.30184,0.12045,-0.22841,0.048407,-0.18453,-0.06511,0.08735,0.0782,0.19801,-0.17329,0.15052,-0.077857,-0.031948,0.15345,0.18042,-0.022503,0.1183,0.15275,0.019891,0.023303,-0.23902,-0.0616,0.19247,
37,0.5113,0.51536,0.49997,0.59553,0.55326,0.53903,0.50703,0.4439,0.49511,0.57049,0.56639,0.59515,0.54801,0.48659,0.45663,0.52809,0.48855,0.51051,0.48354,0.58921,0.46966,0.54247,0.38842,0.38969,0.38019,0.45442,0.5625,0.43712,0.58756,0.27935,0.31779,0.61151,0.30124,0.39779,0.61807,0.41839,0.19135,1,0.22471,0.16648,0.40895,0.28873,0.21743,0.10548,0.20611,0.033589,0.10518,-0.071706,0.22816,-0.028108,0.011441,-0.11004,-0.15588,-0.054497,0.21255,0.045757,-0.12774,-0.21049,-0.26211,-0.17454,0.038244,-0.093149,-0.12672,-0.18222,0.38349,0.15647,-0.067743,-0.25025,-0.29983,-0.083744,-0.07558,-0.17089,0.030881,-0.26599,-0.10793,-0.42985,0.18337,0.092231,0.045232,0.042243,-0.083519,-0.21337,-0.067677,-0.229,0.1909,0.25147,-0.13736,-0.16765,0.056421,0.0065007,0.036956,-0.10271,0.11082,-0.17188,-0.017141,-0.3976,-0.011892,0.08726,-0.12097,0.12134,0.0084821,-0.047461,-0.16884,-0.14798,0.0057629,0.027071,0.12258,0.057467,-0.036077,0.086196,-0.071825,-0.048425,-0.071497,0.038834,
38,0.33942,0.40265,0.38005,0.39666,0.44955,0.46316,0.39438,0.34822,0.46168,0.3567,0.43739,0.33093,0.34464,0.51502,0.4618,0.50658,0.4457,0.49778,0.27281,0.34971,0.36011,0.47938,0.30784,0.46364,0.50296,0.47866,0.3487,0.16506,0.21901,0.46023,0.31128,0.20913,0.33004,0.37302,0.28448,0.27343,0.2651,0.22471,1,0.34995,0.29911,0.36518,-0.010793,0.28983,-0.029654,0.1373,0.11979,0.076248,-0.067388,-0.059969,-0.23382,0.23404,-0.029787,-0.0028822,-0.019013,-0.031484,0.063569,-0.22701,-0.27454,0.03641,-0.092562,0.005372,-0.0066194,0.013903,0.15857,0.042696,0.092182,-0.063192,-0.23521,0.068719,0.079203,-0.047505,-0.16007,0.078425,-0.047433,-0.15839,0.0077536,0.19496,0.3491,0.14281,-0.036129,-0.065202,-0.13166,0.071265,0.24994,-0.044014,-0.28399,-0.031077,-0.077193,-0.36124,0.10735,0.29857,0.11242,-0.26266,-0.11301,-0.23917,-0.024577,0.012885,-0.039736,-0.0095721,-0.10969,0.044866,0.05496,0.070867,-0.010155,0.30555,0.21279,-0.055775,0.19566,0.089213,-0.12349,0.18541,-0.082175,0.18346,
39,0.24391,0.37932,0.27078,0.33151,0.35459,0.34212,0.29822,0.34786,0.32144,0.16575,0.38186,0.39521,0.33965,0.38415,0.25245,0.27576,0.38219,0.35782,0.20781,0.28717,0.1882,0.27514,0.24008,0.26768,0.36533,0.1778,0.43282,0.23932,0.25808,0.25858,0.26739,0.14921,0.28805,0.41744,0.22725,0.17986,0.014696,0.16648,0.34995,1,0.25744,0.16136,-0.13712,0.1171,-0.31003,0.10479,0.16988,-0.18136,0.12607,0.02068,-0.26915,-0.038435,0.17672,0.037085,0.12777,-0.28368,-0.046368,0.14094,-0.1896,0.004136,-0.05352,0.19529,0.25803,-0.1079,0.1169,-0.039354,-0.046444,0.014735,0.034018,-0.070372,-0.16265,0.034832,0.13933,0.17299,0.14931,-0.096076,-0.079248,0.067666,0.20445,0.020558,0.065724,0.0028382,-0.2333,-0.076755,0.21608,-0.19842,-0.013283,0.13251,0.19738,-0.21433,0.33592,0.27155,0.051911,-0.16974,-0.1857,-0.041316,0.067185,-0.15044,-0.37532,0.026248,-0.38242,-0.29889,-0.14029,0.098419,0.11995,0.395,0.13578,-0.20466,-0.28175,-0.044052,0.047892,0.1643,0.16814,-0.093474,
40,0.43679,0.53716,0.38304,0.52455,0.4901,0.51814,0.45002,0.36511,0.45531,0.27464,0.49235,0.54046,0.5057,0.53448,0.35391,0.37375,0.39862,0.51132,0.4509,0.44248,0.3244,0.48647,0.35796,0.52832,0.32804,0.3936,0.48854,0.351,0.26682,0.38378,0.41648,0.54249,0.36448,0.22763,0.28029,0.2945,0.032141,0.40895,0.29911,0.25744,1,0.33972,0.21944,0.33772,0.14375,0.052086,-0.015392,-0.066553,0.048528,0.11085,0.074024,-0.22697,-0.11604,0.077248,0.16537,-0.064129,-0.17047,-0.21318,-0.29444,-0.0042354,-0.14849,-0.3169,-0.015749,-0.093283,0.13545,0.13032,0.07355,-0.20679,-0.064901,-0.017426,0.11009,-0.14345,-0.045046,-0.1297,0.13078,-0.39673,0.062244,0.015893,0.046658,-0.1247,0.2237,-0.066491,-0.072598,0.0021892,0.0082552,0.10268,-0.20593,-0.14264,-0.063776,-0.041337,0.32521,0.02483,0.0013963,-0.21368,0.16748,-0.28347,-0.19338,-0.20187,0.17966,-0.066779,-0.08012,-0.069691,-0.015389,-0.12235,-0.16738,0.26605,-0.16948,-0.18345,-0.027613,0.11314,0.1679,0.19541,0.076372,0.11836,
41,0.28634,0.24144,0.22797,0.22646,0.20117,0.31975,0.28139,0.1866,0.30834,0.31599,0.28974,0.21527,0.43225,0.35089,0.43409,0.32531,0.33297,0.31685,0.15076,0.30487,0.17201,0.25129,0.074735,0.18257,0.33992,0.23421,0.096878,0.0047524,0.26896,0.062218,0.17363,0.19442,0.17018,0.054498,0.42331,0.049407,0.10211,0.28873,0.36518,0.16136,0.33972,1,0.27297,0.039513,0.04286,-0.0028118,-0.13784,0.11071,0.081928,0.060032,-0.17977,-0.083983,-0.005368,-0.07966,0.021602,-0.082919,0.072545,-0.24791,-0.24361,0.048382,-0.046142,-0.0444,-0.02675,0.078128,0.17356,-0.19415,-0.12806,-0.27543,-0.3175,0.050549,-0.0089572,-0.017874,-0.13429,0.025287,-0.11483,-0.12888,0.20553,-0.011784,0.097338,-0.052841,-0.13401,0.01573,0.086978,-0.2256,0.057755,-0.0802,-0.036565,-0.024115,-0.26108,-0.22132,-0.087084,0.074063,0.20803,0.016158,-0.014051,0.0049794,0.11906,-0.188,-0.052096,0.076847,-0.15126,0.067921,-0.056607,-0.16482,0.12432,0.14216,-0.21065,-0.069967,-0.08907,0.12032,-0.32616,0.047198,0.056997,0.10866,
