,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
33,-0.043529,-0.20649,-0.16027,-0.10088,0.017319,-0.1016,-0.39121,0.1572,-0.050245,-0.047462,0.15259,0.084451,0.18511,0.18324,0.27382,-0.022021,0.31356,-0.135,0.3695,-0.1372,0.13777,0.23533,0.23526,-0.052295,0.14858,0.15309,0.073575,0.15844,0.24291,0.08906,0.10599,-0.0613,-0.06016,1,0.036973,-0.077649,0.27315,-0.073351,-0.21204,-0.027678,0.24689,-0.22138,0.0031721,0.11672,-0.041389,0.0594,0.035951,-0.17771,-0.074068,-0.38193,-0.13184,-0.024848,0.1266,-0.047563,-0.076539,0.075907,-0.11636,-0.10714,-0.22389,-0.020645,-0.18017,0.0074027,0.12592,0.082679,-0.30146,-0.066455,0.16053,0.098684,0.036971,0.20427,-0.091194,0.03687,0.16967,0.15373,-0.31546,-0.12832,0.079987
34,-0.00064245,-0.28757,-0.074037,-0.018897,-0.16566,-0.031841,0.31877,0.22559,0.31271,0.17888,0.15383,-0.0073056,0.04696,0.27735,-0.081025,0.072914,-0.090653,0.16619,0.17293,0.18757,0.2395,0.19018,0.16918,-0.16163,0.16267,0.28583,-0.038042,0.1295,0.084416,0.26135,0.047191,0.28277,0.39688,0.036973,1,0.19353,0.020128,0.11781,-0.22343,0.020636,0.19511,-0.014469,0.13386,-0.01134,0.25523,-0.0726,0.18103,-0.046536,0.077479,0.13801,-0.12872,0.16065,0.18398,-0.09527,-0.009014,0.328,0.050534,-0.029932,0.26943,0.40699,-0.28297,0.064331,-0.21739,-0.11894,-0.063284,0.11923,-0.043204,-0.23262,-0.13849,-0.030374,-0.027357,0.18458,0.11103,-0.11093,-0.11348,0.012978,-0.37247
35,0.18634,-0.062103,-0.052683,0.062516,-0.068235,0.20368,0.10867,0.0074411,0.076801,0.18628,0.48107,0.061488,0.49308,0.028317,0.027158,0.45185,0.21001,0.14705,0.062214,0.036663,0.24532,0.1931,0.28929,0.31128,0.27291,0.25923,0.37511,0.30184,0.15056,0.51172,0.018836,0.14087,0.078024,-0.077649,0.19353,1,0.06647,0.12049,-0.12946,-0.015355,0.066539,-0.040014,0.16915,0.03563,0.066493,-0.031783,0.10093,0.046053,-0.0026389,-0.076934,0.1318,0.049931,-0.068244,-0.333,0.22113,0.15851,-0.048314,-0.11532,0.21755,0.19399,0.043813,0.10265,-0.16309,0.018529,-0.088313,0.11491,0.044602,0.05397,0.01141,-0.24905,0.19537,-0.19752,0.085739,-0.18454,0.027326,0.0091162,-0.23732
36,-0.11368,0.01941,0.28073,0.11968,0.086744,-0.14095,-0.27631,0.12804,-0.036039,0.040883,0.16512,0.26219,0.32946,0.10537,0.11724,0.17855,0.31812,-0.066038,0.08745,0.21855,0.15941,0.086417,0.11735,-0.0050621,0.22509,0.28023,0.13395,0.09538,0.19089,0.098877,0.073768,0.098861,0.14958,0.27315,0.020128,0.06647,1,0.14265,-0.12214,-0.0029221,0.11374,0.086555,0.18123,0.0019114,0.076686,0.25817,0.081784,-0.030069,0.29198,-0.023301,0.20392,-0.012833,0.05827,0.05424,0.38525,0.037364,-0.087519,-0.0008333,0.13143,-0.026001,-0.036215,-0.046202,0.19387,-0.098205,-0.16763,-0.22794,0.077523,-0.024141,0.08429,0.23324,0.0047387,0.058774,0.37632,0.070818,-0.068212,-0.11525,-0.0090281
37,0.3971,0.040966,-0.098929,0.31745,-0.016258,-0.14356,0.22122,0.23438,-0.12619,0.080208,0.18259,0.19869,0.18008,-0.14787,-0.20571,0.0044513,-0.13954,0.038458,-0.16705,0.028749,0.0011377,0.072509,-0.11906,-0.16885,0.12314,-0.0095483,-0.11815,0.15656,0.020087,0.087762,-0.27467,0.26923,-0.05835,-0.073351,0.11781,0.12049,0.14265,1,0.11737,0.24019,0.12899,0.052727,-0.0078187,0.067613,0.01042,0.07429,0.16945,0.25946,0.17284,-0.10681,0.15847,0.25685,0.062985,-0.19577,-0.10846,0.14211,0.16266,0.10305,0.26294,0.0093215,0.32237,0.066802,-0.020829,0.24131,0.056302,0.030713,-0.052905,0.084082,-0.049902,0.052101,-0.089944,0.18206,-0.015039,-0.041578,0.1562,0.34978,0.20233
38,-0.10177,0.28348,0.11504,-0.06679,0.15572,0.10335,0.12881,-0.063497,0.18285,0.034181,-0.12438,0.16072,0.046694,0.077681,0.24727,0.12665,-0.024268,0.031788,-0.075325,0.21006,0.045364,-0.046204,-0.053007,0.045846,0.22454,0.059463,-0.037909,0.25104,0.040546,-0.080897,-0.096188,0.15743,0.053445,-0.21204,-0.22343,-0.12946,-0.12214,0.11737,1,-0.12222,-0.084497,-0.11989,-0.30288,-0.16919,-0.0026378,0.0015464,0.070437,0.095399,0.038398,-0.010512,0.0233,0.085094,0.0090537,-0.0055394,0.22106,-0.19726,0.055495,0.095424,0.042337,0.006264,-0.011442,0.036514,0.14988,0.11083,0.16855,0.085092,0.078581,-0.23425,-0.12681,-0.2408,-0.055011,0.18133,0.022982,-0.0059704,-0.062417,-0.19878,-0.048402
39,0.17135,-0.2103,-0.16309,-0.097361,-0.010117,0.072043,0.067046,-0.06915,0.10581,-0.17382,0.10567,-0.21687,-0.10799,-0.075139,-0.093572,0.056713,-0.30141,-0.088034,-0.042495,-0.10812,-0.23907,-0.001492,-0.066163,0.053491,-0.13154,-0.2866,-0.094235,0.22554,-0.023059,-0.14651,-0.01697,-0.15204,-0.053032,-0.027678,0.020636,-0.015355,-0.0029221,0.24019,-0.12222,1,0.17257,0.09896,-0.011437,0.33666,0.15462,0.13723,0.34241,0.076455,-0.29998,0.061615,0.16698,0.14184,0.17802,0.030558,0.10624,0.26931,0.36591,-0.1333,-0.002723,0.086266,0.068208,0.20072,0.016682,-0.095898,0.17432,0.12226,-0.20436,-0.078358,0.19705,0.18354,0.26584,0.23543,-0.20691,0.2064,0.088605,-0.084474,0.30089
40,-0.10154,0.21658,0.002296,0.15466,-0.13524,-0.0041346,-0.18009,0.13846,0.16495,0.13139,0.13367,-0.049861,0.20501,-0.18378,0.068727,-0.22071,-0.031245,-0.16952,0.19924,0.038245,0.16438,0.22867,0.086892,-0.092119,0.15038,0.090072,0.16017,0.0053702,0.16524,0.13363,0.076689,0.093872,0.0079321,0.24689,0.19511,0.066539,0.11374,0.12899,-0.084497,0.17257,1,0.075403,-0.070391,0.16634,0.035266,-0.042213,-0.027681,0.19528,0.36607,0.038853,0.046966,-0.14139,0.0052022,0.17239,-0.1465,0.012019,0.011621,-0.10902,0.13761,0.032726,-0.052095,0.18656,0.062676,0.27398,-0.16418,0.17566,-0.25009,-0.12759,-0.00017169,-0.14195,0.071771,-0.020802,0.29052,0.12868,-0.14813,-0.1344,-0.14007
41,0.07524,0.11061,0.054987,0.22247,-0.01272,-0.23153,0.15612,-0.030139,0.21465,-0.1529,0.040753,-0.2168,0.0093303,-0.11258,0.024045,-0.0094159,0.025682,-0.22146,-0.29091,0.057525,0.29033,0.16999,-0.12081,0.037798,-0.13329,-0.0046369,-0.078888,-0.047832,-0.243,0.045134,0.13205,0.025734,0.11793,-0.22138,-0.014469,-0.040014,0.086555,0.052727,-0.11989,0.09896,0.075403,1,-0.16585,0.1386,0.27355,-0.233,-0.25573,0.18978,0.18166,0.10079,0.2054,0.090964,0.21019,0.32457,0.036382,0.1316,-0.12512,0.089666,0.14171,0.12028,-0.17308,-0.11933,-0.0070293,0.35791,0.1593,-0.01246,-0.43521,-0.050109,-0.032697,-0.069424,-0.051025,-0.0081082,-0.077306,0.34234,-0.17113,0.0072845,-0.14238
42,0.03172,0.010499,0.34632,-0.10788,0.1172,-0.0012147,-0.16768,0.016349,-0.067565,0.17733,-0.099172,0.013304,-0.003261,-0.036093,0.0042316,0.15743,-0.01135,0.20256,0.15598,-0.24545,0.20776,-0.19637,0.20064,0.13316,-0.11348,0.19585,0.19158,-0.092184,0.12441,0.00022606,0.22594,0.25669,0.0016187,0.0031721,0.13386,0.16915,0.18123,-0.0078187,-0.30288,-0.011437,-0.070391,-0.16585,1,-0.0033759,0.21252,0.15574,0.13174,0.018388,-0.17314,0.24385,0.074515,-0.038196,-0.18229,-0.20993,0.060049,0.15702,-0.062712,-0.043365,0.066399,0.18657,0.27038,0.053143,0.13284,-0.29543,-0.0080097,0.02566,0.31838,0.01189,0.21682,0.30788,-0.13749,-0.075106,0.055401,-0.10131,0.094147,-0.023869,-0.097237
43,0.086658,-0.47364,-0.31486,-0.18114,0.05113,-0.10169,-0.080813,0.060486,-0.19679,-0.037241,-0.094548,-0.24945,-0.2049,-0.19885,0.027163,-0.25652,-0.24789,-0.27154,-0.17871,-0.13988,0.18502,-0.047051,-0.048831,-0.098487,-0.16516,-0.13554,0.056005,0.09873,-0.18196,0.04357,-0.097888,-0.16288,-0.21656,0.11672,-0.01134,0.03563,0.0019114,0.067613,-0.16919,0.33666,0.16634,0.1386,-0.0033759,1,0.030141,-0.18524,-0.035206,-0.34537,-0.20365,-0.044155,0.14561,0.038412,-0.054991,0.33226,-0.18784,0.16953,0.4579,-0.24552,0.055588,0.033389,0.10681,-0.058274,-0.14416,0.25859,-0.28369,0.020549,-0.18125,-0.013308,0.10403,0.083398,0.0072302,-0.19588,-0.26279,-0.024923,0.19684,0.13091,0.17754
44,-0.062144,-0.045158,0.17824,-0.2242,0.097875,0.3038,-0.03138,-0.10738,0.22372,-0.067509,-0.052347,-0.23147,0.0019777,0.081093,0.27406,0.024037,0.048742,0.23879,0.014478,-0.046227,0.13461,0.0075193,-0.028368,0.14555,-0.17288,0.1151,-0.027101,0.067983,0.02381,0.095971,0.15508,0.37284,0.30183,-0.041389,0.25523,0.066493,0.076686,0.01042,-0.0026378,0.15462,0.035266,0.27355,0.21252,0.030141,1,-0.22309,0.032075,0.40442,-0.16273,0.11122,0.023021,0.10903,-0.053465,-0.081987,0.0076501,0.084728,-0.026878,-0.034237,0.37506,0.033618,-0.15411,0.13143,0.083202,-0.041477,0.10968,-0.036367,-0.18563,0.02253,-0.15121,-0.10066,-0.28809,0.13566,-0.20438,0.20444,-0.10416,-0.14365,-0.049405
45,-0.074666,0.024165,0.064767,0.0043334,0.040106,0.22708,-0.038759,0.10906,0.19537,0.15312,0.081955,0.20689,0.042105,0.218,0.18468,0.32898,0.15734,0.23579,0.22244,0.1855,0.052053,0.021221,0.066184,0.081451,0.23889,0.12809,0.1354,0.10483,0.20361,-0.15439,0.13174,-0.066474,0.0763,0.0594,-0.0726,-0.031783,0.25817,0.07429,0.0015464,0.13723,-0.042213,-0.233,0.15574,-0.18524,-0.22309,1,0.28985,0.15092,0.15537,-0.0096089,0.18228,-0.0039849,0.023513,-0.054308,0.11995,-0.049505,0.0099516,0.0016489,-0.11335,-0.022939,0.20511,0.20289,0.17123,-0.20716,-0.039001,-0.10983,0.16334,0.21173,0.11816,0.3014,0.11386,0.060262,0.17089,-0.11185,0.11567,-0.11914,0.021269
46,0.41311,-0.034405,-0.041403,-0.28851,0.19529,-0.077226,0.16445,0.14896,0.017362,0.23877,0.14779,0.069067,0.11592,0.27023,0.045802,0.18971,-0.19317,0.21967,0.1337,0.12551,-0.046247,0.074695,0.30063,0.22368,0.13507,0.13873,-0.036198,0.25869,0.032994,0.15845,-0.023858,-0.017698,0.1325,0.035951,0.18103,0.10093,0.081784,0.16945,0.070437,0.34241,-0.027681,-0.25573,0.13174,-0.035206,0.032075,0.28985,1,0.1213,-0.40447,0.17073,-0.0053058,0.39675,0.046589,-0.21416,0.27732,0.18932,0.24781,-0.09172,-0.081097,0.14752,0.051198,0.23182,-0.17053,-0.073903,-0.13007,-0.24636,-0.022378,-0.11785,0.26424,0.14172,0.069236,0.18997,0.05398,-0.11296,0.039611,0.056852,0.083682
47,0.05904,0.30856,0.053465,-0.088694,0.083769,0.10389,0.078618,-0.12275,0.15795,-0.010257,0.10619,-0.093993,0.18052,-0.081039,0.12986,0.03308,0.055035,0.16667,0.0047024,0.017178,0.015781,-0.021101,-0.088568,0.096044,-0.10201,-0.039003,-0.12196,0.054008,-0.11387,0.08187,0.039067,0.28087,-0.0079621,-0.17771,-0.046536,0.046053,-0.030069,0.25946,0.095399,0.076455,0.19528,0.18978,0.018388,-0.34537,0.40442,0.15092,0.1213,1,0.17859,0.05288,0.011762,-0.11055,-0.21263,-0.29996,-0.24734,-0.13823,-0.20394,0.21016,0.212,-0.11769,0.15594,0.22868,0.21438,0.26339,0.18142,-0.065611,-0.12912,0.029276,-0.23895,-0.090485,-0.031694,0.084462,0.0040771,0.12837,0.008544,-0.020584,-0.095619
48,-0.31972,0.35881,0.050514,0.36834,-0.059859,-0.0073383,-0.0096535,0.20373,0.1516,0.15687,0.1172,0.27063,0.18641,-0.24757,0.0027953,-0.0025747,0.21445,-0.040288,0.049558,0.20407,0.22297,0.091699,-0.031728,-0.1591,0.3264,0.024476,0.17536,-0.033258,0.059211,0.091117,-0.032498,0.32278,0.16556,-0.074068,0.077479,-0.0026389,0.29198,0.17284,0.038398,-0.29998,0.36607,0.18166,-0.17314,-0.20365,-0.16273,0.15537,-0.40447,0.17859,1,-0.20621,0.13051,-0.16353,0.035279,0.1049,-0.082375,-0.051562,-0.27685,-0.046322,0.15114,-0.065384,0.024881,-0.060166,0.15615,0.13768,0.023091,0.32164,-0.079524,-0.12375,-0.13019,-0.12263,0.012451,-0.0068527,0.3362,-0.023489,0.15274,-0.020268,-0.38886
49,-0.19051,0.17727,0.17971,-0.25533,-0.21959,-0.062006,0.042738,-0.16675,0.083888,0.073345,-0.19861,-0.002343,0.010164,-0.019449,-0.29209,-0.085429,-0.30475,-0.047296,-0.25293,-0.031122,0.080549,-0.20915,-0.11362,-0.04592,-0.11817,0.10945,-0.00082582,-0.37922,-0.077899,-0.16802,-0.1909,-0.070286,0.17179,-0.38193,0.13801,-0.076934,-0.023301,-0.10681,-0.010512,0.061615,0.038853,0.10079,0.24385,-0.044155,0.11122,-0.0096089,0.17073,0.05288,-0.20621,1,-0.17514,0.0093399,0.11685,0.048128,0.14605,-0.05115,-0.0071452,-0.14185,0.071037,0.16654,-0.17203,0.17345,-0.30166,-0.098237,0.039407,-0.099416,-0.20058,-0.087966,0.039319,0.019555,0.013587,0.00044254,0.023985,-0.2499,0.072482,0.0018429,-0.089525
50,0.14193,0.11922,0.27853,0.20285,0.13484,0.1093,0.20716,0.36572,0.17933,0.28852,-0.17902,0.10911,0.28651,-0.061484,0.18241,0.21354,-0.029813,-0.083529,0.031951,0.31165,0.099451,0.19721,-0.11215,-0.0093292,0.14396,-0.024222,0.19655,0.12402,0.22986,0.16763,0.10807,0.022226,0.13641,-0.13184,-0.12872,0.1318,0.20392,0.15847,0.0233,0.16698,0.046966,0.2054,0.074515,0.14561,0.023021,0.18228,-0.0053058,0.011762,0.13051,-0.17514,1,0.19593,-0.13146,0.16999,0.17534,0.037805,0.1669,0.22603,0.22927,0.16647,0.22003,0.1419,0.10265,0.030667,0.22913,0.025306,0.09532,0.29217,0.37214,0.08848,0.32422,-0.20476,0.072092,0.051878,0.090732,-0.01337,0.30717
51,0.40663,0.10546,0.10372,0.096229,0.16722,0.030781,0.47865,0.3261,0.064353,0.42112,0.070235,0.23555,0.17206,0.30068,0.32799,0.32412,0.091545,0.10981,0.06645,0.32724,0.17789,0.27569,0.33921,-0.026695,0.36385,0.38325,0.2074,0.36736,0.26629,0.21948,0.055746,0.21191,0.13058,-0.024848,0.16065,0.049931,-0.012833,0.25685,0.085094,0.14184,-0.14139,0.090964,-0.038196,0.038412,0.10903,-0.0039849,0.39675,-0.11055,-0.16353,0.0093399,0.19593,1,0.23137,0.078859,0.31255,0.43479,0.16252,0.019964,-0.0055101,0.2875,-0.01597,0.16809,-0.088649,0.11932,-0.1619,0.096035,0.011555,-0.11845,0.19225,0.29122,-0.29169,0.16808,-0.026626,0.015188,-0.0019874,0.25706,0.11681
52,-0.10509,-0.15282,-0.024097,-0.12826,-0.045161,-0.25998,0.0068241,0.1658,0.0092448,0.011662,0.13101,0.019848,-0.11877,0.31784,-0.076636,0.23705,-0.10703,0.03757,0.0020322,0.087654,-0.098155,0.10168,0.078941,-0.028084,0.29866,0.065541,-0.031167,0.053331,0.12128,-0.022111,0.0013841,0.12419,0.068067,0.1266,0.18398,-0.068244,0.05827,0.062985,0.0090537,0.17802,0.0052022,0.21019,-0.18229,-0.054991,-0.053465,0.023513,0.046589,-0.21263,0.035279,0.11685,-0.13146,0.23137,1,-0.0091789,0.1449,0.22545,-0.060334,0.035,-0.071802,-0.012446,-0.34176,0.049332,-0.23822,0.12144,0.030587,0.23238,-0.08113,-0.020922,0.078332,0.077089,-0.12654,0.17001,0.20158,0.0066517,-0.16635,-0.043423,0.055757
53,-0.13902,0.10841,-0.021357,0.27277,0.07735,-0.025626,0.03006,0.011066,0.064331,0.037297,-0.30104,0.027421,-0.22554,-0.14447,0.21448,-0.10683,-0.077121,-0.36411,-0.049651,0.18076,0.095695,0.24165,-0.064099,-0.26393,-0.11075,0.13574,0.13763,-0.046151,-0.060234,-0.090918,0.10293,-0.083601,0.0642,-0.047563,-0.09527,-0.333,0.05424,-0.19577,-0.0055394,0.030558,0.17239,0.32457,-0.20993,0.33226,-0.081987,-0.054308,-0.21416,-0.29996,0.1049,0.048128,0.16999,0.078859,-0.0091789,1,0.17934,-0.17027,0.29876,-0.032855,-0.058629,0.20073,-0.023242,-0.11719,-0.043031,-0.032754,0.0099896,-0.0076792,-0.22516,-0.021521,0.32681,-0.11946,-0.018747,-0.13192,-0.011876,0.13274,0.068119,-0.020416,0.011895
54,0.11204,0.14286,0.40867,0.15074,0.17408,0.12839,0.15888,0.077019,0.16498,0.026304,0.21441,0.11849,0.26202,0.1254,0.070823,0.597,0.16273,-0.032365,-0.083463,0.31069,0.14683,0.22289,0.12413,0.22591,0.41154,0.37224,0.18104,0.32323,0.37383,0.12401,0.15153,0.026453,0.35101,-0.076539,-0.009014,0.22113,0.38525,-0.10846,0.22106,0.10624,-0.1465,0.036382,0.060049,-0.18784,0.0076501,0.11995,0.27732,-0.24734,-0.082375,0.14605,0.17534,0.31255,0.1449,0.17934,1,0.17399,0.018361,-0.040569,0.11452,0.2287,-0.16125,-0.092001,-0.09152,-0.32296,0.079256,0.038473,0.036667,-0.17387,0.24149,0.063057,0.12333,0.095187,0.27032,-0.015286,0.0086219,-0.23571,-0.044627
55,0.30554,-0.31876,-0.16062,-0.019924,-0.052368,-0.2024,0.33122,0.26839,-0.0040437,0.27652,0.34755,-0.054577,0.15169,-0.024938,-0.10198,0.1601,0.052711,0.018491,-0.054269,-0.084409,0.23646,-0.10951,0.046488,0.047257,0.22383,0.16209,-0.10639,0.069957,0.24561,0.086191,0.21454,0.046674,0.01067,0.075907,0.328,0.15851,0.037364,0.14211,-0.19726,0.26931,0.012019,0.1316,0.15702,0.16953,0.084728,-0.049505,0.18932,-0.13823,-0.051562,-0.05115,0.037805,0.43479,0.22545,-0.17027,0.17399,1,0.10983,-0.13678,-0.1434,0.029638,-0.1063,-0.093148,-0.10818,0.039361,-0.014731,0.24533,-0.15271,-0.21947,-0.011212,0.37184,-0.081039,0.042986,-0.13075,-0.0037319,-0.028573,0.15636,-0.048706
56,0.28623,-0.22368,-0.11197,0.032564,-0.022875,-0.06985,0.21242,0.2551,-0.10239,0.10694,-0.24909,-0.14366,-0.069591,-0.10298,-0.1747,0.019492,-0.3014,-0.090596,-0.061369,0.08165,-0.18491,-0.12401,-0.15895,0.026523,-0.057695,-0.13598,-0.051778,0.075849,-0.014718,0.072246,0.043197,-0.29438,-0.030323,-0.11636,0.050534,-0.048314,-0.087519,0.16266,0.055495,0.36591,0.011621,-0.12512,-0.062712,0.4579,-0.026878,0.0099516,0.24781,-0.20394,-0.27685,-0.0071452,0.1669,0.16252,-0.060334,0.29876,0.018361,0.10983,1,0.024709,0.03827,0.06063,0.27361,0.17556,-0.19078,-0.11016,-0.053473,-0.13935,-0.064114,0.076601,0.31077,0.1371,0.2456,-0.050324,-0.18045,-0.083259,0.38229,0.27407,0.2226
57,0.36299,-0.0069635,0.54389,0.05616,0.017592,-0.083299,-0.017598,0.27534,-0.036616,-0.13491,-0.23241,-0.072382,-0.0019324,0.13629,0.13184,0.12897,-0.10965,0.15255,0.052795,0.32374,-0.15427,0.1892,-0.12842,0.080752,-0.22834,0.12625,-0.15255,0.12836,0.048984,0.1636,-0.0055301,0.061937,-0.038998,-0.10714,-0.029932,-0.11532,-0.0008333,0.10305,0.095424,-0.1333,-0.10902,0.089666,-0.043365,-0.24552,-0.034237,0.0016489,-0.09172,0.21016,-0.046322,-0.14185,0.22603,0.019964,0.035,-0.032855,-0.040569,-0.13678,0.024709,1,0.095612,0.22308,0.10279,-0.09281,0.4128,0.098381,0.0913,-0.12757,0.27956,0.094001,-0.17731,0.052738,0.10155,0.11116,0.097084,0.12267,-0.22618,-0.027445,0.092449
58,0.068954,0.013019,0.21552,0.092563,0.17794,0.25826,0.20317,0.099436,0.1214,0.015617,0.073,0.050467,0.15265,0.13277,-0.07412,0.038385,-0.058943,0.034965,-0.11602,0.26069,0.12967,0.12271,-0.069821,0.16682,0.048284,0.12065,-0.017464,0.26249,0.24744,0.07406,-0.10669,0.3385,0.062729,-0.22389,0.26943,0.21755,0.13143,0.26294,0.042337,-0.002723,0.13761,0.14171,0.066399,0.055588,0.37506,-0.11335,-0.081097,0.212,0.15114,0.071037,0.22927,-0.0055101,-0.071802,-0.058629,0.11452,-0.1434,0.03827,0.095612,1,0.018753,0.11967,0.21386,-0.11743,0.056715,-0.02569,0.16601,0.040442,-0.02048,-0.13892,-0.122,0.090716,0.064659,0.040517,-0.11006,0.016557,-0.018579,0.10546
59,0.091435,0.079164,0.20521,0.15885,-0.15712,0.10332,0.18457,0.10338,0.17219,-0.041341,-0.16438,-0.06784,0.0055234,0.12892,0.23444,0.23589,-0.088042,-0.14812,-0.058139,0.22413,0.2741,0.2396,0.20345,-0.11161,-0.0074933,0.3168,0.16864,0.1294,-0.00091206,0.24158,0.0029442,0.080321,0.39447,-0.020645,0.40699,0.19399,-0.026001,0.0093215,0.006264,0.086266,0.032726,0.12028,0.18657,0.033389,0.033618,-0.022939,0.14752,-0.11769,-0.065384,0.16654,0.16647,0.2875,-0.012446,0.20073,0.2287,0.029638,0.06063,0.22308,0.018753,1,0.039684,-0.009915,0.10314,-0.17066,0.01239,0.059786,0.12304,-0.20502,0.21626,-0.092081,0.11963,0.26666,0.11038,0.044281,-0.099558,-0.035499,-0.31677
60,0.32228,0.16305,0.070245,0.098326,0.19469,-0.07834,0.20006,-0.067759,-0.40296,-0.093001,-0.19613,-0.027431,-0.11882,-0.24625,-0.026308,-0.070637,-0.21687,0.072067,-0.099953,0.013712,-0.042961,-0.15145,-0.22106,0.060839,-0.19146,-0.16273,-0.18826,0.008668,0.093718,-0.046768,-0.16028,0.053014,-0.35473,-0.18017,-0.28297,0.043813,-0.036215,0.32237,-0.011442,0.068208,-0.052095,-0.17308,0.27038,0.10681,-0.15411,0.20511,0.051198,0.15594,0.024881,-0.17203,0.22003,-0.01597,-0.34176,-0.023242,-0.16125,-0.1063,0.27361,0.10279,0.11967,0.039684,1,0.12299,0.11101,-0.14514,-0.00028043,0.070755,0.21958,0.1464,0.1005,0.20415,0.16214,-0.11527,-0.25287,-0.034975,0.21636,0.17496,0.11092
61,-0.099293,0.3814,0.083003,-0.098757,0.16496,0.23614,0.078228,-0.14043,0.37877,0.14202,-0.019521,0.057901,0.13104,0.024038,0.18481,0.10065,-0.19485,-0.017566,0.15303,0.21597,-0.060154,0.12111,0.19421,-0.046366,-0.0043839,-0.014421,0.11581,0.096687,0.17411,-0.10181,-0.07742,0.010964,0.095608,0.0074027,0.064331,0.10265,-0.046202,0.066802,0.036514,0.20072,0.18656,-0.11933,0.053143,-0.058274,0.13143,0.20289,0.23182,0.22868,-0.060166,0.17345,0.1419,0.16809,0.049332,-0.11719,-0.092001,-0.093148,0.17556,-0.09281,0.21386,-0.009915,0.12299,1,-0.13178,0.20314,0.26722,0.13756,0.14008,0.016249,0.011738,0.19769,0.10683,-0.11143,0.044302,-0.048661,0.053177,0.054725,0.27136
62,0.068491,0.14505,0.37801,0.13096,0.20893,0.053854,-0.34216,-0.083134,0.004232,-0.15706,-0.068289,-0.016239,0.068691,-0.016399,0.39851,0.067906,0.23151,0.066135,0.21952,-0.045606,-0.16222,0.12676,0.057084,0.063942,-0.17746,0.058017,-0.0054627,0.12735,-0.048837,-0.19108,0.088066,0.18577,-0.044893,0.12592,-0.21739,-0.16309,0.19387,-0.020829,0.14988,0.016682,0.062676,-0.0070293,0.13284,-0.14416,0.083202,0.17123,-0.17053,0.21438,0.15615,-0.30166,0.10265,-0.088649,-0.23822,-0.043031,-0.09152,-0.10818,-0.19078,0.4128,-0.11743,0.10314,0.11101,-0.13178,1,-0.092491,-0.015619,0.019823,0.22684,-0.18129,-0.17484,0.13749,0.11195,0.43402,-0.0070121,0.15479,-0.10657,-0.012983,-0.078407
63,0.13413,0.063571,-0.19618,-0.048258,-0.077256,-0.22051,0.057081,0.025505,0.056385,0.033117,0.14581,-0.05681,0.1172,-0.097974,0.10623,-0.19707,-0.020698,-0.27198,-0.10252,-0.12817,0.13227,0.19858,-0.0085656,-0.053841,-0.014164,0.067342,-0.08609,0.11944,-0.25238,0.089269,0.012139,-0.0031684,-0.31325,0.082679,-0.11894,0.018529,-0.098205,0.24131,0.11083,-0.095898,0.27398,0.35791,-0.29543,0.25859,-0.041477,-0.20716,-0.073903,0.26339,0.13768,-0.098237,0.030667,0.11932,0.12144,-0.032754,-0.32296,0.039361,-0.11016,0.098381,0.056715,-0.17066,-0.14514,0.20314,-0.092491,1,0.032377,0.11602,-0.24976,0.021893,-0.27054,-0.1094,-0.22687,-0.30435,0.11823,0.014503,-0.12425,0.12109,0.045065
64,-0.081979,0.34383,0.12817,0.16251,-0.0076764,0.11191,0.099499,-0.27324,0.43159,-0.26316,-0.14109,-0.133,-0.054687,-0.21635,-0.11503,-0.049886,-0.37223,-0.15902,-0.20438,-0.060965,-0.28414,-0.049304,-0.33848,-0.12796,-0.16484,-0.22394,-0.30569,-0.066392,-0.16138,-0.17041,-0.033388,-0.013142,0.15219,-0.30146,-0.063284,-0.088313,-0.16763,0.056302,0.16855,0.17432,-0.16418,0.1593,-0.0080097,-0.28369,0.10968,-0.039001,-0.13007,0.18142,0.023091,0.039407,0.22913,-0.1619,0.030587,0.0099896,0.079256,-0.014731,-0.053473,0.0913,-0.02569,0.01239,-0.00028043,0.26722,-0.015619,0.032377,1,0.28309,-0.076659,-0.055455,0.0096418,-0.14311,0.13289,-0.14981,0.040308,0.21726,0.15604,-0.0069918,0.24285
65,-0.037377,0.22692,-0.032011,0.068756,0.24729,0.10596,0.16088,0.090937,0.22309,0.043999,0.35643,0.13187,0.13996,-0.0073507,0.078574,0.11453,-0.058233,0.055215,0.1732,-0.094343,0.080064,0.22139,0.092692,0.19305,0.24992,0.1917,0.11976,0.27968,0.2485,0.12815,0.081585,0.37071,-0.047504,-0.066455,0.11923,0.11491,-0.22794,0.030713,0.085092,0.12226,0.17566,-0.01246,0.02566,0.020549,-0.036367,-0.10983,-0.24636,-0.065611,0.32164,-0.099416,0.025306,0.096035,0.23238,-0.0076792,0.038473,0.24533,-0.13935,-0.12757,0.16601,0.059786,0.070755,0.13756,0.019823,0.11602,0.28309,1,0.068498,-0.23907,0.065124,0.077565,0.14249,0.040765,0.030734,0.0057645,0.094274,-0.045473,-0.23174
