,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
30,-0.075308,-0.015023,0.28311,0.23304,0.023897,0.1268,0.13983,0.40463,-0.13246,0.16247,0.011771,0.15756,-0.031939,0.043595,-0.03622,-0.0023907,0.10939,0.034142,0.2064,0.054246,0.23314,0.043082,0.19485,0.10446,-0.0063369,0.24668,0.12686,0.24844,-0.042057,0.14607,1,-0.23252,-0.032558,0.030127,-0.21048,-0.077776,0.16711,0.12337,0.031308,0.076303,-0.16303,-0.093182,0.086734,-0.058528,-0.021575,-0.16881,0.19334,0.017067,-0.043577,-0.092417,-0.22706,0.19835,0.35089,0.0046626,0.076266,-0.055132,-0.26323,0.085372,-0.020313,-0.22632,0.066438,-0.22087,-0.11285,-0.012475,0.078535,0.065794,0.019465,0.13277,0.3259,0.13499,0.015363
31,0.058541,-0.058035,-0.090534,-0.0014256,0.24843,-0.031659,0.27443,-0.19222,0.3732,0.037549,0.078294,0.097075,0.059633,0.17515,0.036395,0.30422,0.2629,0.019502,0.19977,-0.0075592,0.054928,-0.026342,0.15076,0.12845,0.093645,-0.033356,0.28917,-0.16803,0.047045,-0.20743,-0.23252,1,0.31078,-0.088599,0.034453,-0.099046,0.18608,0.0018774,0.10848,0.090745,-0.052974,-0.033988,-0.068163,0.002316,0.089202,0.35724,0.038104,-0.016992,-0.16232,0.1358,0.15754,-0.016001,0.15624,-0.25283,-0.07564,0.065813,-0.041529,-0.10159,-0.17532,0.027244,-0.22688,0.36099,0.045092,0.24376,0.075331,0.07145,-0.01212,0.24189,-0.056464,-0.19517,0.20569
32,0.07537,0.18867,0.11644,0.058616,0.14286,0.25153,0.24282,-0.12291,0.28514,-0.10458,-0.021552,-0.2398,0.089542,0.041245,0.17871,0.36644,-0.0083687,0.22628,0.033367,0.083991,0.17447,0.065021,0.065699,0.22591,0.27337,0.22717,0.23699,-0.026685,0.10992,-0.037343,-0.032558,0.31078,1,-0.16238,-0.032228,0.1612,0.17488,0.29585,-0.08215,0.28009,0.32752,0.05787,-0.075533,-0.17375,0.24833,0.51766,0.08029,0.11214,0.18006,0.12991,-0.018364,-0.0025925,0.056681,-0.02145,0.089967,0.072854,0.1232,0.067221,-0.10578,0.15407,-0.23051,0.24038,-0.018064,0.22376,0.35379,0.06249,0.013022,0.38891,0.047002,0.003553,0.1192
33,0.19304,0.20128,0.13434,0.12795,-0.056191,-0.16388,0.13757,0.19667,0.18036,-0.025146,0.13455,0.33051,0.45227,0.054115,0.044373,-0.11252,0.11159,0.19128,0.16036,0.11365,0.12086,0.21193,-0.025026,0.21373,-0.029069,0.13965,0.29666,0.22627,0.14649,0.09103,0.030127,-0.088599,-0.16238,1,0.13545,-0.014733,0.32465,0.17403,-0.039591,0.16964,0.056125,0.029815,0.012949,0.184,-0.074562,-0.089259,-0.055564,0.14987,-0.019074,0.10662,-0.13726,0.01233,0.20296,0.13418,-0.017679,0.07899,0.082475,0.20393,-0.015375,0.030383,-0.017124,-0.047911,-0.046248,0.069625,-0.23462,0.16988,-0.16462,-0.11048,0.28838,-0.0063055,-0.21371
34,0.050814,0.096918,0.20078,-0.10814,-0.18743,0.10405,0.26437,0.16794,0.17601,-0.075167,-0.047559,0.13801,0.11298,0.22956,0.13087,0.04312,0.16914,0.18513,0.025788,0.38927,-0.011833,0.15146,-0.20746,-0.026965,0.14759,-0.044151,0.23274,-0.028543,-0.058155,-0.050378,-0.21048,0.034453,-0.032228,0.13545,1,0.32809,0.035023,-0.036065,0.19698,-0.093049,-0.15019,0.19856,-0.25558,0.041379,-0.19865,0.1473,-0.12368,-0.13372,-0.45296,0.15556,0.033744,-0.27914,-0.085938,0.050105,-0.22456,-0.28958,-0.02361,-0.018781,0.090106,0.16122,-0.013746,-0.13167,0.14621,-0.14809,0.035462,0.0053481,-0.34592,-0.33281,-0.038692,-0.32487,-0.089689
35,-0.1111,0.29811,-0.051347,0.039778,-0.072756,0.22136,0.19214,0.12148,-0.070785,-0.25366,-0.054554,-0.091127,0.1636,0.046242,0.24249,0.0078632,0.1685,0.24862,0.12828,0.2193,0.096151,0.19341,0.14183,-0.079604,0.19755,0.12339,0.22069,-0.0061461,0.11276,0.23213,-0.077776,-0.099046,0.1612,-0.014733,0.32809,1,-0.062954,0.057824,0.00379,0.11044,0.029785,0.060238,-0.0681,0.067501,0.11758,0.033134,-0.14937,-0.0099775,-0.16302,0.078734,-0.13468,-0.23655,0.12703,-0.038175,0.048886,-0.16136,-0.062697,0.024238,-0.14106,0.23789,0.023599,-0.10284,-0.12728,0.0025867,0.087953,-0.080845,-0.17267,-0.22321,0.0098019,-0.2433,0.057977
36,0.18411,-0.010911,0.13418,0.083228,0.17098,0.16317,0.31229,0.038488,0.18579,-0.065859,0.32078,0.22577,0.053149,0.04087,0.091531,-0.0027185,0.076119,0.17227,0.25919,0.17445,0.22239,0.16216,0.21735,0.2387,0.075588,0.17469,0.37597,0.045462,0.14042,0.0094652,0.16711,0.18608,0.17488,0.32465,0.035023,-0.062954,1,0.16404,-0.16252,0.15796,-0.067754,-0.037221,-0.03198,0.024642,0.1914,0.12762,0.07299,0.14457,-0.16812,0.26352,-0.060878,-0.12072,0.21505,-0.0044878,0.21286,0.008445,-0.05478,0.24603,0.21343,-0.18035,-0.17636,0.064442,-0.2326,0.1324,-0.066236,-0.073516,0.047343,0.22964,0.077423,-0.030511,0.022065
37,0.20347,0.077652,-0.014719,0.23678,0.25099,0.013917,0.16924,0.30666,0.22766,-0.0072631,0.26453,0.28075,0.27573,0.10352,0.26503,0.075712,-0.072818,0.21418,0.17505,0.26991,0.14633,0.13711,0.0039793,0.38122,0.064959,0.018067,0.37027,0.11765,0.12695,0.33904,0.12337,0.0018774,0.29585,0.17403,-0.036065,0.057824,0.16404,1,-0.14164,0.12216,0.28512,0.021229,-0.18979,0.1801,0.00019542,0.094396,0.12737,0.061785,0.12401,0.081331,-0.17739,0.066196,0.20788,0.17988,0.14513,-0.21468,-0.11359,0.43067,-0.16814,-0.18225,-0.024311,0.11153,-0.094288,0.022475,0.053678,-0.14758,0.0025983,0.093687,0.31296,-0.18369,-0.092306
38,-0.30539,-0.25288,-0.070689,0.082499,-0.0024464,-0.11882,0.12794,0.0038758,0.082181,0.14209,-0.087669,0.050955,0.049095,0.16547,0.09381,0.084495,0.12916,-0.21664,0.19585,0.16576,-0.021853,-0.085869,-0.23146,-0.05638,-0.021328,0.13535,0.068822,0.15676,0.1492,0.086703,0.031308,0.10848,-0.08215,-0.039591,0.19698,0.00379,-0.16252,-0.14164,1,-0.029976,0.059815,-0.074797,0.052541,0.12416,-0.4468,-0.0914,0.24732,-0.099187,-0.19597,-0.018545,0.0032441,0.20844,-0.10837,0.21104,-0.10958,0.097986,-0.01162,-0.37705,0.10331,0.18853,0.13024,-0.047124,-0.013227,-0.21165,-0.03579,0.0063715,-0.20722,-0.2636,0.068339,-0.21731,-0.1222
39,0.05422,0.2911,0.29181,0.30856,0.042848,0.078428,0.46507,0.078269,0.35637,-0.064382,0.23777,0.23176,0.49392,0.34867,0.31743,0.17748,0.22665,0.30789,0.34747,0.30942,0.18909,0.30592,0.09776,0.19169,0.38028,0.47851,0.15828,0.27722,-0.04905,0.23017,0.076303,0.090745,0.28009,0.16964,-0.093049,0.11044,0.15796,0.12216,-0.029976,1,0.20641,0.14717,0.21033,0.042953,0.03014,0.0047852,0.073968,0.34768,0.018098,0.24793,-0.003615,-0.010542,0.24818,0.27497,0.079941,0.037967,0.071045,0.029227,-0.05745,0.18064,0.11096,-0.07506,-0.13693,0.16274,0.17651,0.039316,-0.069849,0.13509,0.28586,-0.048486,-0.11013
40,-0.095831,0.042273,0.055729,-0.069949,0.34275,-0.22304,0.050427,-0.11392,0.22621,-0.059255,0.18085,0.04877,0.33434,0.15052,0.20289,0.11058,-0.27138,-0.002197,0.12661,0.17968,0.11252,0.33506,0.012035,0.15634,0.055502,0.28563,0.016427,0.045563,0.33252,0.22724,-0.16303,-0.052974,0.32752,0.056125,-0.15019,0.029785,-0.067754,0.28512,0.059815,0.20641,1,0.064496,0.12225,-0.073167,0.11231,0.034104,0.12993,0.27693,0.00095094,0.22902,-0.046979,0.015867,0.023252,-0.17123,0.21033,0.18126,0.081361,-0.02587,0.0095752,-0.11074,-0.14468,0.18919,0.063999,-0.010191,0.00058754,-0.059917,0.13574,0.18742,0.021667,0.027361,-0.18381
41,0.12192,0.2439,0.24188,-0.21911,0.028677,0.070429,0.01526,0.096582,-0.040254,0.11086,-0.016721,-0.052076,0.21522,0.36349,0.13902,0.04322,0.059595,0.059944,-0.1596,0.37466,-0.20019,0.10243,-0.030109,0.083733,0.081785,0.056658,-0.081342,0.16469,0.095369,-0.0026765,-0.093182,-0.033988,0.05787,0.029815,0.19856,0.060238,-0.037221,0.021229,-0.074797,0.14717,0.064496,1,0.016656,-0.12766,-0.038873,-0.041035,-0.16337,0.050868,-0.016376,-0.090238,-0.014178,-0.19432,0.10601,0.2986,0.01775,0.069747,0.096463,-0.025891,0.0014403,0.25532,0.011273,0.078555,-0.30047,-0.25132,-0.077257,-0.17217,-0.1336,0.12322,0.17539,-0.1865,0.072993
42,0.004039,-0.077134,-0.088189,-0.16447,0.11739,-0.060428,-0.15831,-0.042902,0.062811,0.22265,0.29428,-0.15025,0.3486,-0.010083,-0.019023,0.18793,-0.085374,-0.00042926,0.20779,0.051909,0.035509,0.16373,0.1887,-0.14494,-0.048043,0.2142,-0.20007,0.19256,0.319,-0.054393,0.086734,-0.068163,-0.075533,0.012949,-0.25558,-0.0681,-0.03198,-0.18979,0.052541,0.21033,0.12225,0.016656,1,0.14512,0.042799,-0.12286,0.15913,0.23031,0.23261,-0.080976,-0.030554,0.044829,0.16829,0.12231,-0.057119,0.22738,-0.13263,-0.32605,0.17281,0.24229,0.24212,0.17741,0.037914,0.13129,0.11301,0.13537,0.12066,0.17773,0.054594,0.18896,0.078921
43,-0.075031,0.33855,-0.2279,0.18894,-0.15533,0.12632,-0.0257,0.0054981,0.1366,0.17902,0.10319,0.23586,0.1345,0.14194,0.06897,0.19178,0.15023,0.27334,0.14016,0.14209,0.31999,0.03074,0.22326,0.06755,0.049491,0.17643,0.31873,0.043739,0.11136,-0.067534,-0.058528,0.002316,-0.17375,0.184,0.041379,0.067501,0.024642,0.1801,0.12416,0.042953,-0.073167,-0.12766,0.14512,1,-0.16929,-0.28961,-0.044542,-0.056144,-0.054437,-0.055318,0.06748,0.18141,0.16532,0.10021,0.026851,-0.00086948,0.063575,0.13357,-0.077892,0.14373,-0.0086904,-0.25315,-0.11823,-0.0043256,-0.069327,-0.1374,-0.21675,-0.11483,0.27029,-0.042836,-0.13597
44,-0.03769,0.054941,-0.14786,-0.2081,0.21535,0.16037,-0.0045348,-0.071757,0.08325,-0.14887,0.06245,-0.012941,-0.099532,-0.022869,-0.17294,0.17456,-0.014245,0.23627,0.042752,-0.22979,-0.069373,-0.055497,0.299,0.013684,-0.016286,0.033961,0.13446,0.035564,0.029375,-0.11982,-0.021575,0.089202,0.24833,-0.074562,-0.19865,0.11758,0.1914,0.00019542,-0.4468,0.03014,0.11231,-0.038873,0.042799,-0.16929,1,0.10826,0.10115,0.20989,0.027808,-0.01578,-0.024443,-0.34388,0.19061,-0.18394,-0.11205,0.031794,-0.055959,0.20087,0.016614,-0.16924,-0.0085262,0.057003,0.096734,0.2274,-0.17968,-0.01025,0.31858,0.32103,-0.19375,0.24051,-0.2423
45,0.018223,0.10342,0.057759,-0.14791,0.09681,0.11963,0.26186,0.014227,0.11547,0.10308,0.043479,-0.071285,0.12824,0.06549,0.37369,0.33924,0.22776,0.11949,0.25933,0.13656,0.22748,0.31712,-0.024175,0.0051134,0.36024,-0.0075907,0.016693,0.033155,0.053553,0.0095732,-0.16881,0.35724,0.51766,-0.089259,0.1473,0.033134,0.12762,0.094396,-0.0914,0.0047852,0.034104,-0.041035,-0.12286,-0.28961,0.10826,1,0.098277,-0.015401,0.091486,0.12704,0.0814,0.028848,-0.16564,-0.090239,-0.24221,-0.14034,-0.030302,0.042341,-0.075542,0.16579,-0.024701,0.31043,0.14044,0.28286,0.25748,0.15277,0.15418,0.091384,-0.089029,-0.062157,0.29916
46,-0.15809,-0.16086,0.11571,-0.06162,0.31308,0.19981,0.0060752,0.08018,0.18674,0.15973,0.47171,0.27699,0.076533,0.33634,0.10274,0.19795,-0.012838,0.09958,0.25835,-0.12482,0.058525,0.014948,0.054651,0.11594,-0.023382,0.04586,0.0031114,0.19732,0.23051,0.21849,0.19334,0.038104,0.08029,-0.055564,-0.12368,-0.14937,0.07299,0.12737,0.24732,0.073968,0.12993,-0.16337,0.15913,-0.044542,0.10115,0.098277,1,0.03127,-0.18671,0.17016,0.078866,-0.021586,-0.21495,0.088116,-0.13412,0.043306,-0.18639,0.17973,-0.097583,-0.1211,0.095532,-0.083186,0.14971,-0.0086729,0.13006,-0.1124,0.096722,0.13368,-0.0026752,0.13798,-0.083124
47,0.26153,0.1715,0.10966,0.05734,0.023769,0.21565,0.02669,-0.067801,0.17623,-0.029346,0.037997,0.072546,0.35096,-0.033235,0.14893,0.0058065,0.060401,0.23392,0.17862,0.13947,0.03407,0.060338,0.1278,0.044766,0.25374,0.27286,0.042432,0.061355,0.24469,0.010162,0.017067,-0.016992,0.11214,0.14987,-0.13372,-0.0099775,0.14457,0.061785,-0.099187,0.34768,0.27693,0.050868,0.23031,-0.056144,0.20989,-0.015401,0.03127,1,-0.028142,0.18861,0.23456,-0.0012709,0.24367,-0.16551,-0.061522,0.076445,-0.094487,-0.038966,0.19893,0.11165,0.23666,-0.0054261,-0.12616,0.46463,-0.00071508,0.12474,0.20361,0.11576,0.15117,0.2442,-0.11392
48,0.34116,0.15473,-0.1063,0.20568,-0.021618,-0.018021,-0.2101,-0.018206,-0.11656,0.18272,-0.12713,-0.24669,-0.0035194,-0.35432,-0.022059,0.06072,0.01235,-0.065906,-0.16751,-0.23679,-0.092768,-0.05724,0.0032727,0.24637,-0.075774,-0.1283,-0.24977,0.21716,-0.098965,0.035602,-0.043577,-0.16232,0.18006,-0.019074,-0.45296,-0.16302,-0.16812,0.12401,-0.19597,0.018098,0.00095094,-0.016376,0.23261,-0.054437,0.027808,0.091486,-0.18671,-0.028142,1,-0.16422,-0.010656,0.22243,-0.040602,0.27735,0.040793,0.10031,-0.044839,-0.0061189,0.15262,0.15898,0.064679,0.14704,-0.24455,0.1189,0.12479,0.088204,0.04602,0.067949,-0.0062479,0.35832,0.079204
49,0.10475,0.12301,0.35459,0.35196,0.079796,0.22026,0.18651,0.037652,0.1986,-0.1694,0.41241,0.28838,0.33247,0.028531,0.24773,-0.081001,-0.037129,0.22991,0.19178,0.29825,0.4944,0.22314,0.18428,0.014567,0.31042,-0.03038,0.25176,0.1476,0.16153,0.31995,-0.092417,0.1358,0.12991,0.10662,0.15556,0.078734,0.26352,0.081331,-0.018545,0.24793,0.22902,-0.090238,-0.080976,-0.055318,-0.01578,0.12704,0.17016,0.18861,-0.16422,1,-0.036689,-0.19727,-0.11897,-0.285,0.086736,-0.14567,-0.031693,0.0086137,0.055764,0.074869,-0.27446,-0.16507,0.0048759,0.23832,0.24081,0.095767,-0.24826,-0.23293,0.00086578,-0.044905,-0.16553
50,0.17809,0.20352,-0.043922,0.043368,-0.28173,0.10607,-0.081946,-0.41643,0.20096,-0.15342,-0.045114,-0.011037,-0.042703,0.068133,0.083652,-0.018433,0.31719,0.027492,0.058971,0.032929,0.027775,-0.029723,-0.078629,0.25549,0.28403,0.18208,-0.14828,0.0050184,0.36622,-0.20377,-0.22706,0.15754,-0.018364,-0.13726,0.033744,-0.13468,-0.060878,-0.17739,0.0032441,-0.003615,-0.046979,-0.014178,-0.030554,0.06748,-0.024443,0.0814,0.078866,0.23456,-0.010656,-0.036689,1,0.33984,-0.19148,-0.1349,-0.20311,0.013877,-0.050434,-0.16589,0.14018,0.096495,-0.090077,-0.11615,-0.13014,0.28717,-0.013578,0.16754,0.056375,-0.11005,-0.19923,0.1541,-0.066618
51,0.1229,0.17018,0.10913,0.39576,-0.2849,-0.1073,-0.035425,-0.15052,-0.022132,0.058362,0.025083,0.016311,0.020177,-0.014793,0.11467,0.072994,0.29943,-0.086768,0.0219,0.13724,0.033875,-0.01754,0.084095,0.19341,0.17195,0.19809,-0.15847,0.018106,0.17634,0.14442,0.19835,-0.016001,-0.0025925,0.01233,-0.27914,-0.23655,-0.12072,0.066196,0.20844,-0.010542,0.015867,-0.19432,0.044829,0.18141,-0.34388,0.028848,-0.021586,-0.0012709,0.22243,-0.19727,0.33984,1,0.014491,0.069095,-0.15836,0.18008,-0.17859,-0.10464,-0.053755,-0.07064,-0.083466,-0.094378,-0.34759,0.11568,-0.17896,0.12784,-0.1968,-0.041224,0.068719,0.2462,0.095267
52,0.050205,0.13323,-0.1182,0.066286,0.035738,0.017116,-0.033048,0.15791,-0.047227,-0.045029,0.011371,0.15827,0.13243,-0.087719,-0.077803,-0.12768,0.16149,0.035904,0.059818,-0.027044,0.10342,0.048674,0.047709,0.1346,-0.030245,0.17357,0.35276,0.11028,-0.096523,-0.086617,0.35089,0.15624,0.056681,0.20296,-0.085938,0.12703,0.21505,0.20788,-0.10837,0.24818,0.023252,0.10601,0.16829,0.16532,0.19061,-0.16564,-0.21495,0.24367,-0.040602,-0.11897,-0.19148,0.014491,1,-0.001642,-0.0069931,0.012116,-0.29777,0.030461,-0.1043,0.070265,-0.040446,-0.035654,-0.19302,0.28494,-0.1739,-0.047839,-0.019886,0.12403,0.21118,-0.11181,0.012301
53,0.082397,0.11153,-0.12062,0.12616,0.083959,0.07631,0.069812,0.2868,-0.044017,-0.036276,0.1187,0.1616,0.13698,0.24372,0.27027,-0.045032,0.14144,-0.063146,0.027164,0.11214,-0.33443,0.066039,-0.15892,0.089043,-0.016905,0.035809,-0.048977,0.17567,-0.13111,0.087549,0.0046626,-0.25283,-0.02145,0.13418,0.050105,-0.038175,-0.0044878,0.17988,0.21104,0.27497,-0.17123,0.2986,0.12231,0.10021,-0.18394,-0.090239,0.088116,-0.16551,0.27735,-0.285,-0.1349,0.069095,-0.001642,1,0.18048,-0.13782,-0.011046,0.1153,0.022733,0.27903,0.25755,-0.08685,-0.30936,-0.24452,-0.051819,-0.1694,-0.074419,-0.083017,0.2442,-0.15258,-0.10054
54,0.059189,0.063648,-0.1063,0.20112,0.30752,0.22067,0.099881,0.14211,-0.021846,-0.14661,0.20544,-0.020373,-0.079746,0.019691,0.063554,-0.24336,-0.1352,-0.031037,-0.024426,-0.061216,0.057633,0.11742,0.077796,0.0083196,-0.075576,0.10236,0.012491,-0.18983,0.023354,0.13576,0.076266,-0.07564,0.089967,-0.017679,-0.22456,0.048886,0.21286,0.14513,-0.10958,0.079941,0.21033,0.01775,-0.057119,0.026851,-0.11205,-0.24221,-0.13412,-0.061522,0.040793,0.086736,-0.20311,-0.15836,-0.0069931,0.18048,1,0.043581,0.14848,0.16716,-0.041964,-0.012511,0.039127,-0.014098,-0.27078,-0.15628,0.10718,-0.058704,0.21509,0.13559,0.14422,-0.22169,-0.058972
55,0.23376,0.20611,0.13783,-0.22527,-0.082064,-0.05845,-0.31838,-0.3833,0.01077,0.27034,-0.027758,-0.4008,-0.22021,-0.19916,-0.27982,0.12606,-0.075934,-0.2786,-0.18672,-0.26252,-0.017982,-0.27914,-0.051384,0.064003,-0.30887,0.30139,-0.28468,0.25297,-0.022519,-0.048661,-0.055132,0.065813,0.072854,0.07899,-0.28958,-0.16136,0.008445,-0.21468,0.097986,0.037967,0.18126,0.069747,0.22738,-0.00086948,0.031794,-0.14034,0.043306,0.076445,0.10031,-0.14567,0.013877,0.18008,0.012116,-0.13782,0.043581,1,0.22095,-0.12716,-0.050702,0.1506,-0.030946,0.12005,0.041242,-0.20654,-0.054058,0.059009,0.0062136,0.14604,0.098336,0.22149,0.22491
56,-0.0035913,0.051513,0.08097,-0.13158,-0.28811,0.01127,0.0064648,-0.20667,0.14363,0.14698,-0.1113,-0.25339,0.0027382,-0.0771,0.059224,0.20682,-0.15985,-0.23406,-0.0072021,-0.039332,0.16265,-0.051631,-0.08571,-0.15404,0.049218,0.26589,-0.079893,-0.031585,-0.21647,-0.13452,-0.26323,-0.041529,0.1232,0.082475,-0.02361,-0.062697,-0.05478,-0.11359,-0.01162,0.071045,0.081361,0.096463,-0.13263,0.063575,-0.055959,-0.030302,-0.18639,-0.094487,-0.044839,-0.031693,-0.050434,-0.17859,-0.29777,-0.011046,0.14848,0.22095,1,-0.086463,0.099162,0.15755,0.0026389,-0.00052456,0.2664,-0.050823,0.059342,-0.16891,-0.076,0.22216,0.0043085,-0.071181,0.1132
57,0.24132,0.25234,0.145,0.24368,0.17189,0.27951,0.071704,0.45848,-0.0056181,-0.13236,0.067322,0.28484,-0.028246,0.15716,0.02307,-0.020625,-0.021881,0.41056,0.11547,-0.1576,-0.015483,0.22687,0.066224,0.32429,0.049838,0.15453,0.22245,0.029499,-0.077231,0.19984,0.085372,-0.10159,0.067221,0.20393,-0.018781,0.024238,0.24603,0.43067,-0.37705,0.029227,-0.02587,-0.025891,-0.32605,0.13357,0.20087,0.042341,0.17973,-0.038966,-0.0061189,0.0086137,-0.16589,-0.10464,0.030461,0.1153,0.16716,-0.12716,-0.086463,1,-0.0083244,-0.20943,0.040278,-0.16767,-0.098215,0.047006,-0.1353,0.035594,0.15876,0.040737,0.19083,-0.031878,-0.18326
58,0.17127,-0.10794,0.067434,-0.15671,-0.17866,0.026046,-0.16419,0.040395,0.21877,-0.054329,-0.10487,0.087995,0.09099,-0.21066,-0.090359,-0.16116,-0.06106,0.0043163,0.22508,0.13399,0.056021,0.098793,-0.019858,0.010492,0.077723,0.16558,0.057723,0.094388,0.095183,-0.16249,-0.020313,-0.17532,-0.10578,-0.015375,0.090106,-0.14106,0.21343,-0.16814,0.10331,-0.05745,0.0095752,0.0014403,0.17281,-0.077892,0.016614,-0.075542,-0.097583,0.19893,0.15262,0.055764,0.14018,-0.053755,-0.1043,0.022733,-0.041964,-0.050702,0.099162,-0.0083244,1,-0.0053538,-0.053723,-0.31906,-0.16846,0.073367,-0.14847,0.071228,0.058841,-0.097717,0.043872,0.23187,-0.16541
59,0.037391,0.28061,-0.14133,-0.048346,-0.12425,0.24807,-0.12288,0.002249,-0.090815,0.089681,-0.082833,-0.1652,0.13816,0.055173,0.31082,0.02655,0.26634,0.12703,0.048238,0.062316,0.17015,0.062714,-0.1072,0.00024857,0.27767,0.2407,-0.23313,0.40664,0.011159,-0.19281,-0.22632,0.027244,0.15407,0.030383,0.16122,0.23789,-0.18035,-0.18225,0.18853,0.18064,-0.11074,0.25532,0.24229,0.14373,-0.16924,0.16579,-0.1211,0.11165,0.15898,0.074869,0.096495,-0.07064,0.070265,0.27903,-0.012511,0.1506,0.15755,-0.20943,-0.0053538,1,0.079241,0.053069,-0.009272,0.11594,-0.014373,0.14497,-0.028601,-0.1176,0.07358,-0.12342,0.10647
60,-0.053947,-0.11061,-0.019314,-0.019953,0.085328,0.031411,0.17711,0.28376,-0.029029,0.22823,0.20582,-0.1992,0.12612,-0.0032294,0.14348,-0.011968,0.19105,0.081229,0.13468,0.01406,-0.29603,0.040732,-0.10216,-0.080551,0.058024,0.033035,-0.15636,0.033456,0.024141,0.037305,0.066438,-0.22688,-0.23051,-0.017124,-0.013746,0.023599,-0.17636,-0.024311,0.13024,0.11096,-0.14468,0.011273,0.24212,-0.0086904,-0.0085262,-0.024701,0.095532,0.23666,0.064679,-0.27446,-0.090077,-0.083466,-0.040446,0.25755,0.039127,-0.030946,0.0026389,0.040278,-0.053723,0.079241,1,0.089456,-0.057249,0.072857,0.012549,-0.056315,0.39692,-0.064707,0.017074,-0.21306,0.058141
61,-0.13254,-0.33247,-0.22239,-0.18019,0.35974,-0.4139,0.1192,-0.24235,-0.14199,0.20649,0.0044544,-0.36404,-0.0016803,0.035257,0.011424,0.16228,-0.11623,-0.027672,0.03158,-0.03566,-0.23063,0.0032128,-0.19687,0.051624,-0.21303,-0.14625,-0.18118,-0.030442,0.090922,-0.11039,-0.22087,0.36099,0.24038,-0.047911,-0.13167,-0.10284,0.064442,0.11153,-0.047124,-0.07506,0.18919,0.078555,0.17741,-0.25315,0.057003,0.31043,-0.083186,-0.0054261,0.14704,-0.16507,-0.11615,-0.094378,-0.035654,-0.08685,-0.014098,0.12005,-0.00052456,-0.16767,-0.31906,0.053069,0.089456,1,0.075692,0.0562,0.073449,0.097493,0.2038,0.2856,-0.24261,-0.17797,0.153
62,-0.15763,-0.34609,-0.12879,-0.3706,0.025845,-0.22178,-0.029656,-0.048258,0.088873,0.22687,-0.12383,-0.10869,-0.14746,-0.096181,-0.22355,0.30369,-0.39778,-0.17864,-0.042477,-0.29984,0.10097,-0.082978,-0.21266,-0.22484,-0.16271,0.045312,-0.041234,-0.1204,-0.21081,-0.13669,-0.11285,0.045092,-0.018064,-0.046248,0.14621,-0.12728,-0.2326,-0.094288,-0.013227,-0.13693,0.063999,-0.30047,0.037914,-0.11823,0.096734,0.14044,0.14971,-0.12616,-0.24455,0.0048759,-0.13014,-0.34759,-0.19302,-0.30936,-0.27078,0.041242,0.2664,-0.098215,-0.16846,-0.009272,-0.057249,0.075692,1,-0.10827,0.13474,-0.023728,0.17425,0.17521,-0.05523,0.096367,0.18994
63,0.083319,0.13175,-0.012794,0.22788,-0.019916,0.26373,0.056695,0.04174,0.11259,-0.1185,0.17979,-0.022784,0.27765,-0.15003,0.15742,-0.053612,0.25286,0.31302,0.1971,-0.17882,0.23274,0.24453,0.21641,0.025306,0.32974,0.10018,0.19684,-0.055513,0.21394,-0.029642,-0.012475,0.24376,0.22376,0.069625,-0.14809,0.0025867,0.1324,0.022475,-0.21165,0.16274,-0.010191,-0.25132,0.13129,-0.0043256,0.2274,0.28286,-0.0086729,0.46463,0.1189,0.23832,0.28717,0.11568,0.28494,-0.24452,-0.15628,-0.20654,-0.050823,0.047006,0.073367,0.11594,0.072857,0.0562,-0.10827,1,0.26691,0.28683,0.14113,-0.044511,0.031367,-0.035296,0.047902
64,0.0057388,0.13441,0.2266,0.10694,0.12088,0.27333,0.18657,0.089853,0.079357,0.07957,0.045951,-0.21731,0.109,-0.060153,0.11166,0.14738,-0.19288,0.045837,0.088608,-0.038195,0.2599,0.16995,0.076097,-0.15715,0.088014,-0.10315,0.13223,-0.14242,-0.040872,0.16698,0.078535,0.075331,0.35379,-0.23462,0.035462,0.087953,-0.066236,0.053678,-0.03579,0.17651,0.00058754,-0.077257,0.11301,-0.069327,-0.17968,0.25748,0.13006,-0.00071508,0.12479,0.24081,-0.013578,-0.17896,-0.1739,-0.051819,0.10718,-0.054058,0.059342,-0.1353,-0.14847,-0.014373,0.012549,0.073449,0.13474,0.26691,1,-0.029011,-0.06641,-0.036313,0.26898,-0.11026,0.34838
