,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
20,-0.068364,-0.070094,-0.30261,-0.19853,-0.16042,-0.13889,0.15639,0.0078252,0.43328,0.34423,0.27284,0.14113,0.36401,0.21469,0.42475,0.077791,0.36257,0.29539,0.086467,0.40562,1,0.33893,0.40483,-0.027553,0.48729,0.32227,0.16249,-0.041901,0.24229,0.16312,0.54428,-0.015493,0.37123,-0.019925,0.21507,0.11133,0.062288,0.32723,-0.0054349,0.29905,0.23996,0.28224,0.010244,-0.12478,0.32762,-0.099232,0.057654,-0.038706,0.071439,0.028426,-0.0044325,0.065211,0.01981,0.25003,-0.087585,0.070496,-0.36706,0.039929,-0.036842,0.086988,-0.055936,-0.11534,-0.47399,-0.26766,-0.0036798,-0.040361,-0.033574,-0.33584,0.059039,0.10765,-0.10822,0.065203,-0.17597,0.1649,-0.052279,0.040743,-0.16507,0.24594,-0.25466,-0.11793,-0.037825,0.050498,-0.088968,-0.081159,-0.1095,-0.14144,-0.19084,-0.021567,0.23478,-0.16465,0.21775
21,-0.25086,-0.12346,-0.20079,-0.012926,-0.1181,0.13369,0.35708,0.16974,0.33243,0.35288,0.35298,0.26771,0.20601,0.28245,0.3209,0.24364,0.49135,0.64466,0.30106,0.48967,0.33893,1,0.24241,0.41499,0.27907,0.33246,0.248,0.23026,0.16304,0.23567,0.35907,0.23332,0.27092,0.27432,0.19005,-0.035074,0.21,0.25389,-0.081884,0.020896,0.27699,-0.19549,0.22497,0.11744,0.047106,-0.070499,0.18877,0.015561,-0.0023095,0.15505,0.0070288,-0.21549,0.12172,-0.053729,0.037178,0.0045241,0.13134,0.31278,0.020928,-0.066724,0.05004,-0.17086,-0.19836,0.039869,0.045477,-0.055709,0.34361,-0.024389,-0.064322,-0.088668,0.06206,-0.16585,0.068556,-0.083084,0.25882,-0.29476,-0.22076,0.2192,0.025668,0.027865,-0.16686,0.28247,-0.0086414,0.17625,-0.25329,0.022568,-0.10393,-0.19594,0.06892,0.067226,0.25786
22,0.11972,-0.39112,-0.057621,-0.077158,0.042976,0.25196,0.18204,0.078188,0.40102,0.16733,0.24012,0.0059429,0.37184,0.39305,0.51007,0.29515,0.28739,0.24861,0.25759,0.45157,0.40483,0.24241,1,0.23695,0.50299,0.4532,0.25099,0.085209,0.33068,0.27217,0.18645,0.075322,0.29089,0.011769,0.40128,-0.087929,0.1496,0.16891,0.41509,0.21114,0.34492,0.087963,0.065218,-0.13968,0.15564,-0.14555,0.23111,0.14868,0.010961,0.20109,-0.076055,0.22626,-0.041868,0.15895,-0.044276,-0.29318,-0.026297,-0.084481,-0.17704,0.079017,0.24937,-0.2297,-0.23985,-0.17183,0.040405,-0.12078,0.083548,0.0552,0.061472,-0.23523,-0.09122,-0.079805,0.10506,-0.011218,-0.22696,0.052822,-0.38365,0.073007,-0.14315,-0.23662,-0.25775,0.29426,0.12471,-0.22106,-0.036061,0.033799,-0.12316,0.24804,0.17789,-0.053922,0.15453
23,-0.085531,-0.14324,-0.14257,0.24172,-0.038581,0.04006,0.33238,-0.079008,0.12069,0.14436,0.22517,0.25324,0.27005,0.037219,0.31304,0.32254,0.26903,0.3735,0.27334,0.43146,-0.027553,0.41499,0.23695,1,0.15406,0.36024,0.2397,0.22414,0.014271,0.34175,0.24481,0.24638,0.063371,0.28812,0.14272,0.18418,0.24958,0.087323,0.14271,-0.23251,0.12528,-0.44591,-0.103,0.21205,-0.19121,0.11369,0.14877,0.16736,0.17883,0.40133,0.047627,-0.020806,0.19069,0.16014,-0.053011,-0.29348,0.15838,0.13278,0.024968,0.11184,0.052012,-0.050615,0.027724,-0.073683,0.04076,-0.17856,0.19506,0.11661,0.20778,-0.15492,0.12163,-0.26127,0.034585,-0.18374,0.1444,-0.34134,-0.1166,-0.091167,-0.0055724,-0.035238,-0.20201,0.16718,0.070985,-0.050625,-0.1134,-0.046832,0.13857,-0.019525,-0.0039368,-0.02298,0.042401
24,-0.17093,-0.34643,-0.15985,0.10236,-0.17638,-0.15217,0.091909,0.29906,0.5147,0.17823,0.096772,0.074675,0.13542,0.20005,0.56601,0.26467,0.13331,0.22992,0.35444,0.45594,0.48729,0.27907,0.50299,0.15406,1,0.43251,0.19174,0.0067536,0.099268,0.15888,0.26999,0.19014,0.28067,0.087725,0.032816,0.20357,0.038353,0.20451,0.23485,0.064585,0.24397,0.083406,0.016722,0.044615,0.087283,-0.016739,0.349,-0.069366,0.12072,0.1176,0.040165,0.18531,-0.14862,0.036203,-0.24529,-0.035917,-0.30317,0.046246,-0.12037,0.10766,0.18302,-0.18503,-0.16788,-0.22185,0.015356,-0.20252,-0.33273,-0.085813,0.31005,-0.077125,-0.096047,0.21162,0.041223,-0.012752,-0.064397,0.027916,-0.28438,0.1537,-0.15859,-0.10261,-0.42451,0.12471,0.20336,0.050684,0.19188,0.27329,-0.14797,0.26068,0.012707,-0.50564,0.27302
25,0.0057358,-0.15767,-0.12138,0.16051,0.11635,-0.010747,0.036155,0.13909,0.41434,0.096458,0.12307,0.21244,0.36162,0.14115,0.37797,0.1675,0.26361,0.3432,0.17623,0.37454,0.32227,0.33246,0.4532,0.36024,0.43251,1,0.0096934,0.21359,0.15731,0.31504,0.087015,0.24221,0.33078,0.025884,0.098736,0.18593,-0.011594,0.18153,0.15428,0.040866,0.20737,0.089739,-0.12159,-0.08093,0.16344,-0.053594,0.37237,-0.18486,0.083635,0.014222,-0.0030584,0.057765,-0.2199,0.25211,-0.10288,-0.0094568,-0.01146,0.25858,-0.1179,-0.000476,0.075042,-0.18663,-0.1973,-0.12367,0.22533,0.068138,-0.10498,0.023672,0.3948,-0.046452,0.022059,-0.056735,0.22186,-0.042847,0.1177,-0.011897,-0.36785,0.14205,0.068702,-0.31698,-0.13336,0.078227,0.27311,0.071804,0.20007,-0.062726,-0.29811,0.013219,-0.030343,-0.18447,0.11649
26,-0.2423,0.022861,0.03998,0.10704,-0.024517,0.03009,0.35352,0.0041556,0.034909,0.35021,0.33022,0.3006,0.29037,0.35131,0.26768,0.14654,0.33113,0.35833,0.34677,0.13702,0.16249,0.248,0.25099,0.2397,0.19174,0.0096934,1,0.23445,0.26974,0.43754,0.15499,-0.15906,0.057835,0.24635,-0.16249,0.34592,0.18337,0.20425,0.17782,0.12109,0.15271,-0.040412,0.30767,0.084383,-0.17416,-0.07342,0.075301,0.15699,0.042713,0.20313,-0.016648,0.00050691,0.16663,-0.12258,-0.12278,-0.13144,-0.27939,-0.16006,-0.21215,-0.0041808,0.14978,0.03837,-0.10166,-0.24995,-0.30013,-0.19366,0.20838,-0.1167,0.22496,-0.12899,0.23314,-0.22648,-0.075206,0.083279,0.013385,-0.11966,0.027957,-0.054236,-0.28223,-0.13156,-0.36923,0.14887,0.11391,0.0079345,-0.23332,0.086177,0.069755,-0.02516,0.065467,-0.26161,0.25726
27,0.0052456,0.020388,-0.16938,0.19141,0.12564,0.080392,0.2413,-0.15182,0.078785,-0.06803,0.084824,0.18342,0.3434,0.40252,-0.060092,0.12254,0.22143,0.20584,0.16707,-0.032896,-0.041901,0.23026,0.085209,0.22414,0.0067536,0.21359,0.23445,1,0.079051,0.03706,0.13064,0.2736,0.23158,-0.031288,0.17313,0.075263,0.062293,0.038345,0.16105,0.024613,0.10546,-0.23895,-0.0028775,-0.13361,-0.094029,0.10685,0.14729,0.21093,-0.14206,0.0046987,0.054116,-0.15596,0.016259,0.1675,0.1269,-0.035755,0.028425,0.018058,0.14701,0.045209,0.18308,-0.0073481,-0.041052,-0.17791,0.0026956,0.2766,0.20922,-0.081404,0.16206,-0.083739,-0.3362,0.13172,-0.10931,-0.17523,0.11367,-0.055339,-0.02278,-0.10802,0.26519,-0.10222,0.2301,0.1877,0.18208,-0.064779,-0.097093,-0.095172,0.062484,-0.090929,-0.25779,0.023334,-0.065998
28,-0.035998,0.070343,-0.065743,-0.061346,0.030061,-0.014681,0.41124,0.12526,0.32043,0.3428,0.44377,-0.0052362,0.25011,0.30645,0.17265,-0.041087,0.11585,0.40406,-0.027671,0.22764,0.24229,0.16304,0.33068,0.014271,0.099268,0.15731,0.26974,0.079051,1,0.31572,0.13853,0.081596,-0.27831,0.05772,0.12961,0.11149,-0.03017,0.04545,0.066491,0.31328,0.48363,0.10531,0.10307,-0.2459,0.057619,0.070676,-0.10579,0.066165,-0.21523,0.18606,-0.22594,-0.1488,0.086924,-0.046073,0.13439,0.070588,-0.16227,-0.15828,0.002541,-0.20449,-0.080146,-0.15917,-0.13283,-0.15899,-0.2327,-0.035101,0.04114,-0.064407,-0.036435,-0.28389,-0.0053368,0.0019471,-0.13453,0.09726,-0.030621,0.033251,-0.026525,0.085635,-0.081169,-0.13704,0.072229,0.41071,-0.10535,-0.27105,-0.017988,0.0333,0.055539,-0.090827,0.22035,-0.0066987,0.1433
29,-0.24616,-0.060837,-0.091052,-0.011168,-0.051664,-0.11004,0.23693,0.16202,0.14763,0.12011,0.40705,0.32892,0.22947,0.31959,0.45331,0.26497,0.33206,0.43574,0.24575,0.35783,0.16312,0.23567,0.27217,0.34175,0.15888,0.31504,0.43754,0.03706,0.31572,1,0.1362,0.27673,-0.017602,0.17484,0.22894,0.30013,0.23846,0.22818,0.25441,-0.019185,0.13153,0.22534,0.22318,0.18274,-0.020799,-0.091219,-0.14086,0.11409,-0.090301,0.20461,-0.022416,0.12272,0.034902,-0.038211,-0.00038348,-0.31562,-0.1269,-0.0047239,-0.040644,-0.30214,-0.066525,-0.22938,-0.22959,-0.28859,-0.16796,-0.080021,0.17603,0.032003,0.20393,-0.18337,0.15527,-0.056962,0.10742,0.14262,0.053175,-0.22188,-0.36141,0.10134,0.018801,-0.36815,-0.41784,0.091224,-0.18694,-0.094058,-0.12311,-0.17515,0.091902,-0.19946,0.060158,0.14031,0.15495
30,-0.23387,-0.13565,-0.55976,-0.17247,-0.24521,-0.080855,0.14905,-0.041292,0.19387,0.27529,0.22416,0.048629,0.19856,0.076942,0.36818,0.065268,0.54891,0.19493,0.19699,0.29623,0.54428,0.35907,0.18645,0.24481,0.26999,0.087015,0.15499,0.13064,0.13853,0.1362,1,0.19059,0.18714,0.21784,0.17482,0.082952,0.17221,0.19028,0.10258,-0.10736,0.16605,-0.043134,0.018877,0.036708,0.12047,-0.084961,-0.21441,0.035166,0.019385,0.14094,0.059724,-0.077822,-0.027925,0.061308,-0.2199,-0.14626,-0.24567,0.030781,-0.012378,0.057146,0.019933,0.067758,-0.40247,-0.17921,-0.11985,-0.067206,0.0039643,-0.17568,-0.061854,-0.12643,-0.037531,-0.17375,-0.1888,-0.034428,-0.08509,-0.2218,-0.11996,0.0096241,-0.19472,-0.18226,-0.015865,0.055941,-0.088465,-0.060156,-0.09293,0.12857,-0.075345,-0.063004,0.23435,0.095835,-0.13909
31,-0.007375,-0.21286,-0.24777,0.2205,-0.12981,0.19851,0.21604,0.034132,0.23958,-0.1482,0.20383,0.19237,0.16712,0.29488,0.16419,-0.038247,0.1035,0.16104,0.19427,0.19025,-0.015493,0.23332,0.075322,0.24638,0.19014,0.24221,-0.15906,0.2736,0.081596,0.27673,0.19059,1,0.11503,0.0060523,0.22068,-0.18794,0.29106,0.29136,0.23433,-0.2349,0.20181,0.062649,-0.14478,-0.066311,0.11329,-0.00023725,0.083956,0.27073,0.073562,0.23573,0.13567,0.028761,-0.040541,0.0078332,0.062948,-0.34164,0.16278,-0.091332,0.3634,-0.048974,-0.13976,-0.2277,0.062522,0.067759,0.20355,0.1356,-0.10682,-0.061593,0.036369,-0.02931,-0.092013,0.049725,0.25372,-0.11685,0.29361,-0.044724,-0.31315,0.22876,0.25783,0.12042,-0.050153,0.02975,-0.14273,0.035709,0.15975,0.10225,0.025601,-0.0024037,0.067944,0.083275,-0.20624
32,0.020367,-0.15353,0.11498,0.023704,0.091548,0.10312,-0.22213,-0.076987,0.26029,0.024503,0.081421,0.13113,0.20263,0.23634,0.23844,0.0094205,0.30886,-0.017197,0.097022,0.089673,0.37123,0.27092,0.29089,0.063371,0.28067,0.33078,0.057835,0.23158,-0.27831,-0.017602,0.18714,0.11503,1,-0.036613,0.0010663,-0.11499,0.13016,0.2915,-0.043428,0.10315,-0.086654,0.11937,0.24167,-0.13532,0.41245,-0.044689,0.26626,-0.092847,-0.022518,-0.3347,0.17014,0.045815,-0.09738,0.14208,-0.080797,-0.12489,-0.10863,0.12614,0.15041,0.35633,0.25453,-0.26325,-0.2101,0.018944,0.29769,0.096657,0.1248,-0.017656,0.051754,-0.016231,-0.074393,0.064917,-0.0095553,0.031644,0.075553,0.077302,-0.034877,0.20634,-0.050944,-0.086427,-0.11952,-0.18243,0.19041,-0.13243,-0.020607,0.02586,-0.1883,0.2246,0.1404,-0.056123,-0.022471
33,-0.18674,-0.023459,-0.021755,0.2119,-0.022715,0.10745,0.13782,-0.023862,0.1325,0.19041,0.34902,-0.082184,0.095772,-0.086655,0.12544,0.30758,0.34376,0.079222,0.1739,0.18398,-0.019925,0.27432,0.011769,0.28812,0.087725,0.025884,0.24635,-0.031288,0.05772,0.17484,0.21784,0.0060523,-0.036613,1,-0.11236,0.21173,0.13816,-0.066972,-0.25867,-0.09387,-0.059036,-0.14423,0.20699,-0.028655,0.052136,0.051589,-0.073948,0.058643,-0.047762,0.050046,0.16951,-0.13284,-0.18561,-0.041243,-0.18185,-0.072318,0.040943,0.041043,-0.15883,-0.014402,0.089726,0.015847,0.086186,-0.21196,-0.15858,0.12337,0.28607,0.011362,0.22144,0.17234,0.13801,-0.17382,-0.011088,-0.13563,-0.16178,-0.06514,-0.043252,-0.083764,-0.1343,-0.16428,-0.1819,0.069217,-0.027798,0.13332,-0.024967,0.12449,0.25727,-0.20469,0.076355,-0.088299,0.020507
34,0.19946,0.020885,-0.20069,-0.25459,-0.040818,-0.058532,0.27208,0.092898,0.3997,0.076505,0.085379,-0.10486,-0.014891,0.26411,0.24809,0.2795,0.1655,0.13398,0.03846,0.22237,0.21507,0.19005,0.40128,0.14272,0.032816,0.098736,-0.16249,0.17313,0.12961,0.22894,0.17482,0.22068,0.0010663,-0.11236,1,-0.065129,0.22436,-0.17267,0.24586,0.17085,0.24968,0.030908,-0.049667,-0.018726,0.14132,-0.37601,0.17575,0.30366,-0.20083,0.30476,0.11413,0.38108,0.077003,0.072931,0.32379,-0.17376,0.11343,0.19906,0.26373,-0.12431,0.11011,-0.17968,-0.053306,-0.1518,-0.12714,0.21782,0.16319,0.14085,-0.093849,-0.082642,-0.43214,0.10344,0.14637,0.069964,0.017626,-0.017988,-0.25318,0.077927,0.097652,-0.017577,-0.013484,0.12984,-0.03409,-0.062462,-0.2019,-0.27855,0.00046938,-0.20725,0.06232,0.40183,0.12188
35,-0.21947,0.38933,-0.086899,-0.085069,0.082068,-0.25156,0.093872,0.12852,0.1528,0.23044,0.1801,0.06553,0.28919,-0.029582,0.3135,0.25298,0.31563,0.20198,0.015817,0.098613,0.11133,-0.035074,-0.087929,0.18418,0.20357,0.18593,0.34592,0.075263,0.11149,0.30013,0.082952,-0.18794,-0.11499,0.21173,-0.065129,1,-0.14039,-0.022359,-0.048358,-0.015354,0.00058431,0.10677,-0.19516,0.0027279,-0.054411,-0.0052617,0.096307,-0.30897,0.093554,-0.030923,0.041747,0.01949,0.042198,0.13878,-0.16277,0.16374,-0.24138,0.063306,-0.15338,0.11583,-0.083308,0.015228,-0.071746,-0.23709,-0.13899,0.06318,0.0029283,-0.074804,0.085614,-0.070646,-0.00043638,0.12287,-0.10076,0.10235,0.09407,-0.15727,0.080054,-0.11392,-0.30603,-0.25736,-0.11821,0.08294,0.024782,0.077008,-0.1332,-0.20998,0.066897,-0.12514,-0.092175,-0.36551,0.1438
36,-0.017274,-0.015939,-0.24503,0.20179,-0.3044,0.23151,0.18035,0.24093,-0.067935,-0.091954,0.058278,0.2384,-0.033994,0.33821,0.11734,0.023964,0.12792,0.038249,0.18504,0.13722,0.062288,0.21,0.1496,0.24958,0.038353,-0.011594,0.18337,0.062293,-0.03017,0.23846,0.17221,0.29106,0.13016,0.13816,0.22436,-0.14039,1,-0.059614,0.14664,-0.23636,-0.1704,-0.061462,0.11941,-0.036775,0.004168,-0.04274,0.027521,0.18641,-0.10429,0.36905,-0.094617,0.29698,0.29272,-0.30421,0.013258,-0.062478,-0.048172,0.048572,-0.11996,0.11593,-0.18647,-0.089299,-0.25609,-0.072907,-0.022603,-0.19868,0.16507,0.041035,0.031426,0.0022868,0.18142,-0.15215,0.045278,-0.11152,0.18289,-0.35131,-0.0067254,0.080569,-0.090994,-0.13009,-0.21201,-0.15548,-0.12229,0.25118,0.17554,0.089863,0.24609,-0.27879,0.040238,0.24332,0.13905
37,-0.22598,-0.20915,0.05513,-0.071827,0.0094017,0.17917,0.18358,-0.12765,0.35912,0.26851,0.41923,0.17586,0.43864,0.15971,0.065138,0.094427,0.23108,0.10979,0.19162,0.27472,0.32723,0.25389,0.16891,0.087323,0.20451,0.18153,0.20425,0.038345,0.04545,0.22818,0.19028,0.29136,0.2915,-0.066972,-0.17267,-0.022359,-0.059614,1,0.11954,0.026681,0.052253,0.1289,0.24546,-0.15881,0.15643,0.15675,0.010381,0.27974,0.12414,0.059506,0.11569,-0.085001,-0.1735,0.13774,0.050334,-0.23027,-0.041342,-0.094966,0.31542,-0.045911,-0.014406,0.076203,-0.021932,0.17718,0.34412,-0.23838,-0.077849,-0.26542,0.022704,-0.043206,0.099924,-0.014647,0.10349,0.14073,0.18294,0.1816,-0.18133,0.098939,0.043212,0.033692,-0.19789,0.1235,-0.11978,-0.20278,-0.036703,0.055245,-0.10917,0.083204,0.12207,0.0092203,-0.047259
38,0.13304,-0.32328,-0.12712,0.20126,0.10007,-0.089256,0.031878,0.11529,0.16159,0.050543,0.1065,0.19486,0.21923,0.056366,0.27434,0.26311,-0.010441,0.09124,0.22643,0.038732,-0.0054349,-0.081884,0.41509,0.14271,0.23485,0.15428,0.17782,0.16105,0.066491,0.25441,0.10258,0.23433,-0.043428,-0.25867,0.24586,-0.048358,0.14664,0.11954,1,0.078856,0.32565,0.16466,-0.21274,0.14818,-0.082529,-0.076609,0.055876,0.20241,0.19234,0.30059,0.0045916,0.27541,0.05474,-0.09894,-0.099817,-0.26304,-0.13129,-0.23728,0.14101,-0.11618,0.31609,-0.058635,-0.2151,-0.092446,-0.072297,-0.10965,-0.21069,0.036685,0.078632,-0.2696,-0.12995,-0.15423,0.10909,-0.025522,-0.081809,-0.11303,-0.18839,-0.29375,0.10703,0.016302,-0.17241,0.25972,0.065813,-0.16442,-0.042096,0.081301,0.049546,0.13216,-0.0015258,0.067633,-0.09245
39,0.18693,0.059868,0.12797,-0.074635,0.21541,-0.11683,0.041543,-0.19959,0.31711,0.1344,-0.082068,0.11442,0.23225,-0.030774,0.15916,0.23467,-0.14251,0.24052,0.086144,0.01568,0.29905,0.020896,0.21114,-0.23251,0.064585,0.040866,0.12109,0.024613,0.31328,-0.019185,-0.10736,-0.2349,0.10315,-0.09387,0.17085,-0.015354,-0.23636,0.026681,0.078856,1,0.26989,0.22866,0.12912,-0.18391,0.083922,-0.071823,0.052063,0.08666,-0.10712,0.095475,0.18078,0.032929,-0.023947,-0.14993,0.18459,0.21697,-0.15262,-0.031736,0.11603,-0.13301,0.2394,0.010996,-0.035492,0.0010224,-0.39689,0.17686,-0.081549,0.10428,-0.064843,-0.016373,0.017633,0.17033,0.13145,0.18886,0.083304,0.24307,0.15561,-0.13072,-0.14443,0.26865,0.15393,0.2151,-0.083358,-0.17976,-0.2442,-0.27391,-0.010954,0.026685,-0.086537,-0.13452,0.24867
40,0.034376,-0.0064953,-0.17267,0.09633,0.036622,0.058601,0.33657,0.16907,0.31801,0.30573,0.26383,0.076457,0.32108,0.17625,0.25823,0.013738,0.19027,0.25239,-0.079638,0.10522,0.23996,0.27699,0.34492,0.12528,0.24397,0.20737,0.15271,0.10546,0.48363,0.13153,0.16605,0.20181,-0.086654,-0.059036,0.24968,0.00058431,-0.1704,0.052253,0.32565,0.26989,1,-0.039191,-0.14565,-0.064731,0.090629,-0.24157,0.15316,0.093457,-0.043134,0.15032,0.11789,-0.041391,0.021917,0.29477,0.078564,-0.21281,-0.01924,0.17133,0.24053,0.01212,0.22449,-0.23347,0.0811,-0.00092066,0.026856,0.027595,-0.15569,-0.0069699,0.038065,-0.33112,-0.1634,-0.089971,0.09554,-0.068829,0.13618,0.07644,0.038219,0.040522,-0.10586,0.27096,0.047755,0.2975,0.098745,-0.065235,-0.31668,0.075957,-0.1902,0.057914,0.31277,-0.097558,0.080421
41,0.041075,0.035878,-0.14943,-0.028818,-0.03563,-0.15833,-0.15169,0.089768,0.043941,-0.072012,-0.034405,0.041436,0.23938,0.075329,0.39156,0.043575,0.080194,-0.1095,-0.068067,0.022833,0.28224,-0.19549,0.087963,-0.44591,0.083406,0.089739,-0.040412,-0.23895,0.10531,0.22534,-0.043134,0.062649,0.11937,-0.14423,0.030908,0.10677,-0.061462,0.1289,0.16466,0.22866,-0.039191,1,-0.10691,0.069174,0.11217,0.10999,-0.0054949,0.018294,0.18104,-0.20164,-0.013761,0.11371,-0.17911,-0.11677,-0.17102,-0.021323,-0.30815,-0.1029,-0.090966,-0.039221,-0.011626,-0.19812,-0.21163,-0.15497,-0.11203,0.11885,-0.061707,-0.25032,-0.15024,0.096845,0.03,0.16213,-0.049397,0.31802,0.11094,0.095151,-0.16025,0.25475,-0.11573,-0.086901,-0.047391,-0.081132,-0.10744,-0.040052,0.041593,-0.21375,-0.19021,0.021845,0.13091,-0.18128,0.056881
42,-0.15215,-0.084114,0.19233,-0.16733,0.063928,0.15289,0.12937,-0.10158,0.13263,0.097682,0.20285,0.041668,-0.15959,0.24727,-0.18366,-0.087818,0.042163,0.054921,0.22763,0.18125,0.010244,0.22497,0.065218,-0.103,0.016722,-0.12159,0.30767,-0.0028775,0.10307,0.22318,0.018877,-0.14478,0.24167,0.20699,-0.049667,-0.19516,0.11941,0.24546,-0.21274,0.12912,-0.14565,-0.10691,1,-0.11509,0.17599,0.066406,-0.12063,0.12564,-0.34165,-0.061015,0.043282,0.048373,-0.26824,-0.23768,0.019679,-0.0027962,0.044491,0.085694,-0.030144,-0.21823,0.20015,-0.21561,-0.064004,0.050979,0.010294,-0.097904,0.24918,0.15318,-0.037446,0.0192,0.14582,-0.012505,-0.024558,0.20712,-0.13301,0.050971,0.053085,0.088373,0.028805,-0.12129,-0.27778,0.028794,0.051288,-0.091381,0.023929,0.028511,-0.023089,-0.13822,0.093621,0.28748,0.066271
43,-0.31543,-0.17658,-0.16109,0.069149,-0.35585,-0.19242,-0.018827,0.18086,-0.23766,0.071264,-0.17929,0.03727,-0.27174,-0.18724,0.21112,0.30896,0.011245,0.17807,0.019502,0.15477,-0.12478,0.11744,-0.13968,0.21205,0.044615,-0.08093,0.084383,-0.13361,-0.2459,0.18274,0.036708,-0.066311,-0.13532,-0.028655,-0.018726,0.0027279,-0.036775,-0.15881,0.14818,-0.18391,-0.064731,0.069174,-0.11509,1,-0.15738,-0.055,-0.19914,-0.091833,0.29981,0.059567,-0.19808,-0.10863,0.017418,-0.23254,-0.05982,-0.13531,-0.24096,0.14498,-0.2238,-0.036568,0.020147,-0.059613,0.0327,-0.15165,-0.29094,-0.11733,-0.011195,-0.15178,-0.13378,-0.066585,0.025969,-0.071323,-0.11985,-0.11524,-0.022779,-0.16443,-0.11158,-0.11492,0.088006,0.011297,-0.26549,-0.13259,-0.080758,-0.16381,-0.19117,0.11541,-0.15021,-0.15742,-0.10376,-0.054361,0.12112
44,0.058363,-0.13782,0.052778,-0.19549,0.0077596,0.15473,-0.1565,0.22847,0.33145,0.21556,0.24084,-0.070687,-0.010367,-0.0074249,0.0098355,-0.1763,0.20692,0.0046658,-0.27981,0.20139,0.32762,0.047106,0.15564,-0.19121,0.087283,0.16344,-0.17416,-0.094029,0.057619,-0.020799,0.12047,0.11329,0.41245,0.052136,0.14132,-0.054411,0.004168,0.15643,-0.082529,0.083922,0.090629,0.11217,0.17599,-0.15738,1,-0.1932,0.15345,-0.1055,0.078929,-0.095267,0.059232,-0.00085776,-0.011316,0.23108,-0.045086,0.012314,-0.025335,0.0084243,0.18431,0.059281,-0.019265,-0.37147,-0.19346,0.030209,0.23501,0.036725,-0.076985,-0.20572,-0.07189,0.16888,-0.23637,-0.097675,-0.069221,0.13144,-0.28062,0.070052,0.11775,0.27876,-0.13798,-0.0097534,0.065774,-0.0649,-0.10365,-0.16693,-0.0092368,-0.021043,0.09409,-0.17454,0.396,0.12011,0.035126
45,-0.090095,-0.047101,0.069572,0.1525,0.0059596,-0.00068287,-0.056258,-0.2074,-0.14611,-0.27324,-0.042013,0.13657,0.27631,-0.027717,-0.040175,0.068643,-0.11316,-0.0026911,0.11453,0.14363,-0.099232,-0.070499,-0.14555,0.11369,-0.016739,-0.053594,-0.07342,0.10685,0.070676,-0.091219,-0.084961,-0.00023725,-0.044689,0.051589,-0.37601,-0.0052617,-0.04274,0.15675,-0.076609,-0.071823,-0.24157,0.10999,0.066406,-0.055,-0.1932,1,-0.12076,-0.0080292,0.23053,0.04739,-0.2379,-0.21724,-0.092944,-0.00017703,-0.092358,0.36187,0.086665,-0.077665,-0.054394,0.13449,0.08603,0.044912,0.0060805,0.235,0.024951,-0.12441,0.15715,-0.12786,-0.1057,0.21354,0.21338,0.23483,-0.19166,-0.14902,0.16216,-0.045989,0.026675,0.17816,0.13223,-0.079387,0.28427,0.2937,-0.18672,-0.12504,0.27058,0.0037432,0.1605,0.01534,0.11539,-0.2742,-0.26365
46,0.13315,-0.16728,0.24303,0.23796,0.14155,0.17227,0.1441,0.32199,0.33158,0.11553,-0.051585,-0.0089378,0.056499,0.091824,0.088917,0.0013658,0.039523,-0.0065978,0.049406,0.062002,0.057654,0.18877,0.23111,0.14877,0.349,0.37237,0.075301,0.14729,-0.10579,-0.14086,-0.21441,0.083956,0.26626,-0.073948,0.17575,0.096307,0.027521,0.010381,0.055876,0.052063,0.15316,-0.0054949,-0.12063,-0.19914,0.15345,-0.12076,1,-0.072801,0.050827,0.13279,0.057392,0.16795,0.10904,0.071879,-0.065664,0.040491,0.020405,0.16472,0.14913,0.046603,0.09365,-0.18155,0.024198,0.13927,0.2064,0.087204,-0.055521,0.202,0.356,0.042747,-0.35066,-0.050743,0.33825,0.13394,0.13024,0.0081493,-0.01549,0.28924,-0.20814,0.32236,-0.058288,0.13265,0.38563,0.30996,0.079363,0.029836,-0.096083,0.17723,0.15866,-0.28275,0.23774
47,0.22711,0.037728,-0.17322,0.027113,-0.13186,-0.061493,0.26391,-0.175,0.13439,0.037178,0.1213,-0.0437,0.14633,0.24667,0.042269,0.063793,0.0035316,-0.065797,0.28415,0.10739,-0.038706,0.015561,0.14868,0.16736,-0.069366,-0.18486,0.15699,0.21093,0.066165,0.11409,0.035166,0.27073,-0.092847,0.058643,0.30366,-0.30897,0.18641,0.27974,0.20241,0.08666,0.093457,0.018294,0.12564,-0.091833,-0.1055,-0.0080292,-0.072801,1,0.0049626,0.2398,0.17687,0.22333,-0.0088851,0.059747,0.077124,-0.36912,0.18089,-0.16269,0.25599,-0.14041,0.21653,0.10676,0.30488,-0.078713,-0.073213,-0.15186,0.0076858,-0.10956,0.19423,-0.015441,-0.027555,-0.073889,-0.011165,-0.09531,0.037506,0.21619,-0.087459,-0.01141,0.11508,0.17424,-0.15433,-0.043326,0.069691,-0.0072639,-0.14831,0.013149,0.25979,-0.0026531,-0.17292,0.12329,0.048816
