,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
38,0.6903,0.7002,0.701,0.72987,0.75659,0.7195,0.76468,0.72842,0.65438,0.71446,0.76558,0.70898,0.71077,0.69679,0.75349,0.62926,0.73603,0.73113,0.67297,0.72892,0.57926,0.67088,0.69327,0.76521,0.63924,0.73947,0.71341,0.72406,0.63674,0.66831,0.71858,0.685,0.62458,0.64838,0.6352,0.71253,0.66673,0.82236,1,0.56081,0.57867,0.6782,0.64683,0.46919,0.6403,0.52488,0.56597,0.59395,0.47643,0.48694,0.58037,0.37967,0.46834,0.49108,0.1409,0.35604,0.31295,0.32767,0.42555,0.33762,0.24331,0.37892,0.29255,0.1088,0.3609,0.047388,0.14678,0.082648,0.24062,0.12549,0.43681,0.24102,-0.02739,0.27124,0.27639,-0.15858,0.16383,-0.11743,0.2473,0.39055,0.20551,0.14702,-0.15798,0.13858,0.11977,0.095183,-0.16931,0.028802,0.19425,0.27872,0.40958,-0.091603,0.10335,0.03441,0.070435,0.017793,0.18065,0.18493,0.044323,0.49865,0.10459,-0.10758,0.046962,0.25712,-0.10732,-0.035807,0.23516,0.39666,0.11692,0.12276,0.13525,0.41202,-0.012273,0.061713,0.15973,-0.016261,-0.14395,0.29872,-0.21391,-0.080693,0.31177,0.16554,-0.023453,-0.117,-0.15317,-0.23118,-0.21091,0.004141,-0.056965,0.23519,0.081796,0.24504,0.16195,0.25866,0.071252,-0.039496,-0.12007,-0.035796,0.13149,-0.14182,-0.012538,0.13439,-0.254,-0.26605,-0.023316,0.21879,-0.016064,-0.094229,-0.051819,0.28846,0.019794,0.26386,-0.086734,-0.39588,0.086919,-0.2958,0.24402,0.11904
39,0.65546,0.69697,0.78687,0.67861,0.68563,0.59922,0.73867,0.73129,0.74141,0.72062,0.67898,0.67191,0.71431,0.74175,0.61736,0.63169,0.66462,0.66343,0.72908,0.66716,0.63321,0.6863,0.72885,0.7502,0.74189,0.68491,0.76626,0.69074,0.76801,0.70469,0.63038,0.69811,0.54758,0.68104,0.62576,0.63624,0.5867,0.60329,0.56081,1,0.57146,0.76003,0.69361,0.53122,0.54398,0.62957,0.52741,0.6449,0.41454,0.47521,0.35869,0.56039,0.33399,0.41484,0.40279,0.15718,0.47142,-0.035635,0.42309,0.34857,-0.032822,0.5626,0.39897,0.16398,0.23739,0.26126,0.11517,0.22486,0.30309,0.28211,0.16017,0.37377,0.33243,0.1555,0.32762,0.049391,0.080838,0.053545,0.088132,0.21931,0.13031,0.12093,-0.043965,0.45542,-0.0020316,0.42699,0.078676,0.014637,0.18737,0.26572,0.18435,-0.1111,0.054582,0.19329,-0.019784,-0.021984,0.029346,0.28715,-0.082636,0.25958,-0.0027872,0.0092401,0.0023624,0.25839,-0.0023542,0.033431,0.16622,0.38276,0.24846,-0.075389,0.068928,0.25638,-0.11317,-0.11188,0.20386,-0.20551,-0.1659,-0.086241,-0.097295,0.005257,0.089048,0.0723,0.12573,-0.076736,0.079896,-0.084891,0.020764,0.020332,-0.0955,0.25928,-0.11178,0.17243,0.12314,0.12859,0.11387,0.011792,-0.069901,0.22509,0.28141,-0.26199,0.048431,0.088254,-0.22484,-0.084984,0.2441,0.052129,-0.020972,-0.12478,0.1073,0.31823,0.069481,0.31878,0.10461,-0.018137,0.12823,-0.22069,0.058594,0.027655
40,0.56471,0.66334,0.67876,0.65817,0.65967,0.53667,0.70976,0.68096,0.62673,0.72837,0.63826,0.65837,0.60075,0.64278,0.61043,0.59794,0.61939,0.62246,0.70208,0.61472,0.69377,0.63244,0.60729,0.67458,0.67001,0.56016,0.60815,0.65216,0.60173,0.49481,0.49962,0.59422,0.53013,0.64571,0.62288,0.6847,0.70674,0.61717,0.57867,0.57146,1,0.52241,0.49856,0.30347,0.54177,0.57564,0.39911,0.45727,0.38571,0.29293,0.25736,0.6149,0.37604,0.35071,0.16943,0.30952,0.47477,0.19298,0.44438,0.26486,0.014595,0.30567,0.27794,0.084712,0.12445,0.39166,0.31804,0.10088,0.27464,0.1943,0.19071,0.12288,0.0090071,0.2703,0.21945,0.063373,0.10808,0.066779,0.031158,0.27328,0.17675,0.085327,-0.053986,0.32674,-0.081769,0.27799,-0.20544,0.14001,0.29139,0.23855,0.36087,-0.25717,-0.011486,0.1021,0.093405,-0.14062,0.21724,0.36294,0.077779,0.39144,0.18319,0.080127,0.02941,0.16729,-0.079828,-0.017085,0.41098,0.32183,0.075048,0.23909,0.19823,0.35032,-0.15763,-0.1188,0.23133,-0.0036601,0.095558,-0.056286,0.052454,0.022559,0.11713,-0.056735,0.084065,0.079216,0.015051,-0.15923,-0.072842,-0.040117,0.22947,-0.0017085,0.11423,0.05169,0.10886,0.1209,0.036801,-0.025435,-0.025554,0.039684,0.2244,-0.31374,-0.076922,-0.046081,-0.09656,-0.19119,-0.028059,0.20587,0.11321,-0.13516,0.078825,0.019386,-0.0119,0.31739,-0.26505,-0.046079,0.081267,-0.15652,0.25517,0.0092821
41,0.79946,0.81912,0.79026,0.77894,0.77452,0.66064,0.8116,0.79873,0.74665,0.76466,0.73818,0.70856,0.81807,0.80085,0.74681,0.7085,0.79119,0.82097,0.7683,0.80947,0.70333,0.85069,0.74074,0.79136,0.73038,0.77836,0.80185,0.69786,0.82908,0.81602,0.73486,0.74575,0.56367,0.81029,0.74244,0.70936,0.6433,0.6782,0.6782,0.76003,0.52241,1,0.60836,0.54559,0.64752,0.60739,0.5277,0.60611,0.36885,0.451,0.52262,0.46879,0.47202,0.52272,0.35747,0.32616,0.33531,0.28563,0.31916,0.39851,0.1647,0.50244,0.51329,0.17234,0.46483,0.12555,0.12522,0.12359,0.28718,0.37393,0.2985,0.16268,0.1907,0.17633,0.49789,0.013508,0.023429,0.022229,0.2685,0.42213,0.029296,0.035238,-0.1057,0.33529,0.027808,0.071353,0.1512,-0.05298,0.37164,0.37683,0.19338,0.0071405,0.073904,0.21625,-0.012459,0.008922,0.14767,0.26651,-0.11296,0.35089,0.085924,-0.06411,0.1004,0.22077,-0.15681,-0.044199,0.25368,0.38913,0.2253,0.088188,0.19797,0.28141,-0.17407,-0.16096,0.14141,-0.15227,-0.18296,0.13492,-0.099373,0.057628,0.030059,0.21382,0.2008,-0.075581,0.14216,-0.11424,-0.063347,0.024111,-0.040528,0.31034,0.01184,0.32528,0.077381,0.057081,0.092173,-0.07173,-0.15756,0.053195,0.25316,-0.15711,0.12769,0.13202,-0.18779,-0.20059,0.18599,0.1619,0.045587,-0.10665,-0.058031,0.43385,0.15333,0.2418,0.046738,-0.13341,0.11492,-0.30947,0.11462,0.053177
42,0.72337,0.73704,0.68273,0.76283,0.7207,0.69812,0.74452,0.72519,0.74594,0.71335,0.7142,0.79227,0.77655,0.77415,0.7063,0.70887,0.69806,0.7256,0.65649,0.68164,0.66185,0.6632,0.72181,0.81995,0.72963,0.71174,0.75968,0.76331,0.75297,0.75829,0.68973,0.7266,0.56768,0.78204,0.66759,0.5864,0.71805,0.71068,0.64683,0.69361,0.49856,0.60836,1,0.46603,0.69483,0.52139,0.66446,0.61694,0.28162,0.59282,0.4829,0.42481,0.43211,0.50049,0.18501,0.34513,0.52,0.19365,0.39539,0.32797,0.2637,0.5231,0.29543,0.35088,0.15597,0.22045,0.17543,0.20557,0.2227,0.31039,0.32702,0.29612,0.28794,0.27764,0.39231,0.040716,0.13735,0.10439,0.25778,0.29593,-0.026262,-0.045074,-0.094363,0.14092,0.15479,0.2882,-0.077921,-0.045068,0.16937,0.3741,0.32127,-0.11023,-0.015194,0.29326,0.015931,-0.0024745,0.13794,0.2371,0.011492,0.43025,0.049868,-0.14767,0.062505,0.11144,0.058588,0.091551,0.3095,0.28126,0.26903,-0.0097889,0.025733,0.36292,-0.0054358,-0.088279,0.07995,-0.099127,-0.29944,0.14081,-0.053445,-0.086973,0.051842,0.059951,0.13111,0.07295,0.17622,-0.31741,0.04879,-0.037235,-0.14183,0.18668,-0.094678,0.25053,0.16951,0.17108,0.21085,-0.15771,-0.11232,0.0041905,0.14393,-0.14863,-0.11824,0.35039,-0.059297,-0.1534,0.027053,0.075797,0.14404,-0.22535,-0.016928,0.32346,0.061546,0.26874,0.17489,-0.025458,0.23889,-0.28448,0.047724,0.0027739
43,0.55462,0.57504,0.61334,0.63055,0.53738,0.56327,0.63489,0.64041,0.72165,0.5806,0.63935,0.56567,0.61653,0.56089,0.65426,0.5869,0.5249,0.5238,0.55821,0.6169,0.51428,0.53594,0.57531,0.48989,0.59272,0.61137,0.64715,0.55968,0.58175,0.59397,0.64396,0.59083,0.56405,0.54553,0.69025,0.53533,0.50344,0.57372,0.46919,0.53122,0.30347,0.54559,0.46603,1,0.39335,0.44014,0.61783,0.57129,0.26223,0.48184,0.4243,0.2279,0.48265,0.32458,0.31728,0.387,0.46981,0.21536,0.3995,0.42894,0.14459,0.46804,0.57583,0.17816,0.26713,0.25945,0.14411,0.21099,0.13255,0.14494,0.027024,0.41675,0.30964,0.049616,0.3136,-0.08433,0.036218,0.12828,0.04588,0.09598,0.14261,0.11938,-0.17398,0.16423,0.13659,0.16782,0.050141,0.08112,0.10052,0.26018,0.036619,-0.073476,0.15056,0.026316,0.062083,0.062693,0.15289,0.31715,-0.1744,0.31428,-0.08996,-0.12817,0.0096905,0.11649,-0.2018,-0.2297,0.19485,0.2635,0.30171,0.10318,0.13951,0.48899,-0.033276,-0.15104,-0.14031,-0.31127,-0.26708,0.27228,-0.29071,-0.036135,-0.091731,0.083619,-0.020015,-0.25047,-0.061758,-0.025894,-0.1273,-0.027526,-0.28292,0.38711,-0.054423,0.021605,-0.052067,0.058301,-0.16394,0.13295,-0.075995,-0.014925,-0.0668,-0.19087,-0.012431,0.19143,0.064499,-0.24399,0.21968,0.22376,0.20081,-0.060731,-0.15242,0.18894,0.081735,0.07088,0.26135,-0.14151,0.26749,0.031522,0.12342,-0.08296
44,0.76622,0.68815,0.66744,0.69944,0.79748,0.66969,0.71876,0.60378,0.69402,0.70932,0.72906,0.71967,0.70001,0.66971,0.72091,0.68765,0.72139,0.78203,0.68326,0.72203,0.68964,0.69474,0.71983,0.80972,0.69778,0.6986,0.7661,0.62999,0.61679,0.62486,0.6843,0.7087,0.64438,0.71991,0.63302,0.6907,0.5745,0.6799,0.6403,0.54398,0.54177,0.64752,0.69483,0.39335,1,0.44742,0.58758,0.50238,0.25017,0.52234,0.51235,0.35993,0.40065,0.43858,0.21394,0.46196,0.26817,0.33884,0.37386,0.23019,0.26411,0.64773,0.3779,0.05873,0.26096,0.02366,0.17003,0.28571,0.13673,0.33862,0.36831,0.28968,0.1431,0.18779,0.31681,0.018525,-0.094392,0.037882,0.34012,0.38699,0.04012,0.11271,0.12132,0.32029,-0.068905,0.14168,0.017179,0.15245,0.38455,0.37128,0.28141,-0.12733,0.035638,0.063188,0.1302,-0.078857,0.32697,0.2892,-0.088454,0.42975,-0.022163,-0.20885,0.13832,0.045818,0.019702,0.098693,0.31494,0.2637,0.027686,0.055197,0.16306,0.30433,-0.23523,0.06351,0.29625,0.11591,-0.21947,0.23022,0.098269,-0.075894,0.15891,0.12213,0.099144,0.0046237,0.18249,-0.29523,0.019914,-0.052234,-0.0081485,0.28709,-0.037165,0.30242,-0.052977,0.3101,0.0060141,0.03868,-0.1862,0.077328,0.21154,-0.08571,0.0034641,0.25334,-0.054956,-0.26041,-0.0040812,0.092939,0.024704,-0.14198,-0.014991,0.081684,0.20478,0.13393,0.0084113,-0.015744,0.16414,-0.35262,-0.0081102,0.006488
45,0.54464,0.60941,0.6295,0.57804,0.55966,0.60155,0.72554,0.59009,0.61087,0.61138,0.61889,0.56144,0.59326,0.52165,0.5501,0.55363,0.5299,0.62121,0.61894,0.58686,0.42863,0.67174,0.66623,0.57943,0.69161,0.4861,0.62056,0.61517,0.63544,0.52258,0.58306,0.62389,0.45239,0.60212,0.61217,0.61957,0.59925,0.46766,0.52488,0.62957,0.57564,0.60739,0.52139,0.44014,0.44742,1,0.48976,0.42883,0.35875,0.27668,0.37993,0.49696,0.35107,0.35672,0.16784,0.21689,0.30813,0.096799,0.27742,0.50559,0.20057,0.41056,0.22108,0.31976,0.23237,0.22964,0.12872,-0.14303,0.39533,0.088905,0.14216,0.13546,0.070268,0.089899,0.19557,0.03964,-0.0067904,0.020923,0.12042,0.17963,0.17423,0.11613,-0.10105,0.11041,0.022946,0.24236,-0.031087,-0.16503,0.26987,0.16844,0.31207,-0.16929,-0.0013217,0.14411,0.09324,0.032784,-0.084746,0.37425,-0.074851,0.26117,0.19366,0.06311,-0.071501,0.081915,-0.051268,0.12608,0.29199,0.22716,0.16961,0.027794,0.1504,0.32114,0.12881,-0.21659,0.11223,-0.17298,0.036642,0.14861,-0.084855,-0.049227,0.13973,0.18355,-0.039014,-0.23305,0.030269,-0.17568,-0.069391,0.079894,-0.26091,0.27898,0.068515,0.21839,-0.063992,0.015811,0.20654,-0.039565,-0.17348,0.078766,0.0029365,-0.25609,0.086462,0.19929,-0.013189,-0.28489,-0.084544,0.02174,0.022943,0.016005,-0.10367,0.30361,0.070837,0.1446,0.0431,0.013763,0.17164,-0.25483,0.18328,0.20647
46,0.67308,0.63451,0.60501,0.6311,0.60844,0.59418,0.67909,0.59827,0.6642,0.61972,0.67728,0.67604,0.64407,0.53513,0.64915,0.69029,0.5675,0.62993,0.50376,0.6484,0.65508,0.56448,0.64031,0.65615,0.66227,0.59779,0.72365,0.57963,0.61425,0.64137,0.68747,0.64008,0.53387,0.67417,0.58771,0.56633,0.57011,0.71771,0.56597,0.52741,0.39911,0.5277,0.66446,0.61783,0.58758,0.48976,1,0.59434,0.12442,0.64838,0.41605,0.17234,0.47401,0.33933,0.11077,0.42853,0.28353,0.25549,0.22498,0.31732,0.25908,0.51734,0.32827,0.10714,0.052667,0.2258,0.051431,0.1684,0.13183,0.066915,0.096518,0.40258,0.24816,0.0032477,0.22892,0.14705,0.12808,0.038039,0.15259,0.199,0.1195,0.18985,-0.018158,0.15344,0.323,0.20203,-0.097301,-0.057792,0.056737,0.12065,0.19555,-0.010659,0.33095,0.13954,0.13921,0.067256,0.10186,0.35094,-0.013463,0.33817,-0.092136,-0.1452,0.081092,0.12955,0.080269,-0.091328,0.28679,0.19644,0.21387,0.087893,0.034707,0.4041,-0.0052818,-0.073525,-0.004188,-0.19971,-0.17546,0.23505,-0.12068,-0.23432,-0.098736,0.271,0.034519,0.067714,-0.0080122,0.027854,0.059651,-0.041332,-0.13894,0.21896,-0.050262,0.26949,-0.0074944,0.22796,0.00135,-0.026473,-0.21026,0.014852,-0.017554,0.091188,0.10186,0.30231,0.055164,-0.39695,0.14586,0.0086457,0.1549,-0.081881,-0.10905,0.28795,0.18212,0.1974,0.208,-0.15785,0.20398,-0.014144,0.1045,-0.066978
47,0.68084,0.69427,0.692,0.72408,0.70815,0.72569,0.65408,0.71519,0.68774,0.65419,0.62277,0.60283,0.67687,0.74448,0.65325,0.66776,0.67537,0.67157,0.6569,0.61906,0.57733,0.67086,0.67713,0.6231,0.64705,0.63697,0.58836,0.63546,0.62464,0.65946,0.6385,0.67144,0.61214,0.62238,0.658,0.64551,0.63609,0.62452,0.59395,0.6449,0.45727,0.60611,0.61694,0.57129,0.50238,0.42883,0.59434,1,0.31948,0.56128,0.46913,0.2715,0.31621,0.41782,0.41767,0.31666,0.4417,0.18029,0.4221,0.36433,0.31737,0.46197,0.45647,0.095831,0.15807,0.23746,0.21134,0.24144,0.13065,0.046933,0.14754,0.2748,0.16183,0.066863,0.43626,0.040217,0.024426,0.062154,0.16845,0.21238,0.14963,0.21716,-0.030196,0.061371,0.068725,0.34154,0.039645,-0.10633,0.19245,0.23333,0.048897,-0.019448,0.098027,0.063147,-0.010104,0.084964,-0.048902,0.32325,-0.11081,0.24564,0.17271,-0.11728,0.054028,0.28907,-0.15062,-0.067437,0.28761,0.31151,0.22192,-0.046258,0.0093551,0.37563,0.069258,-0.1009,0.003147,0.0012397,0.0022942,0.16787,0.091207,-0.039307,-0.0058789,0.20932,0.18389,-0.036024,-0.12737,0.055904,0.024582,-0.14719,-0.19969,0.26285,0.020361,0.21557,0.20385,0.19934,0.074475,-0.19137,-0.09209,0.027552,-0.095477,-0.22834,-0.010011,0.12762,0.047634,-0.18845,0.19582,0.17659,0.039556,-0.094266,-0.080114,0.20553,0.22483,0.19762,0.21458,-0.077444,0.19296,-0.22992,-0.0081855,0.094973
48,0.37193,0.40947,0.35713,0.37589,0.30007,0.42293,0.35175,0.49709,0.38354,0.44328,0.42226,0.35367,0.35418,0.42935,0.44372,0.22484,0.3935,0.41535,0.52243,0.50953,0.36275,0.35657,0.32683,0.30588,0.26066,0.30781,0.4339,0.4365,0.28104,0.17849,0.27468,0.41711,0.40331,0.25886,0.30325,0.41101,0.34927,0.43304,0.47643,0.41454,0.38571,0.36885,0.28162,0.26223,0.25017,0.35875,0.12442,0.31948,1,0.11142,0.17286,0.29325,0.058533,0.23566,0.12081,-0.053749,0.35448,0.34656,0.16824,0.32008,-0.021361,0.20358,0.19865,-0.045287,0.30067,0.099672,0.16946,0.15312,0.2901,0.13585,0.12291,0.034901,0.047524,0.24338,0.3541,-0.11003,-0.0053067,-0.070555,-0.18915,0.40289,0.3256,-0.056848,-0.1655,-0.020577,-0.088779,0.13038,-0.23168,0.16279,0.29799,0.0025166,0.16364,-0.044918,0.0040621,0.092988,0.022279,-0.12339,-0.06233,-0.064385,-0.057782,0.29681,0.094928,0.08492,-0.19419,0.055463,-0.13608,-0.10479,-0.13294,-0.13507,0.045445,0.08405,0.16603,0.27744,0.10015,0.14153,-0.065497,-0.0077122,-0.038061,-0.12509,-0.060621,0.2013,0.15842,0.11282,-0.15784,-0.075593,0.16908,-0.28161,-0.19696,0.081004,-0.064794,0.17787,0.044542,0.15474,0.2779,0.031443,-0.057329,0.18744,-0.19893,0.16716,0.2182,-0.29641,-0.066322,-0.051627,-0.30281,-0.090394,0.080878,0.072578,0.12958,-0.0039523,0.047986,0.16738,0.03494,0.038416,-0.33435,-0.44258,0.091197,-0.27106,-0.017882,0.21435
49,0.61861,0.49701,0.57943,0.52314,0.57122,0.57412,0.47949,0.51785,0.64262,0.53892,0.66035,0.63354,0.63289,0.55327,0.58733,0.55919,0.54258,0.60647,0.4887,0.59054,0.57608,0.50538,0.62207,0.64176,0.62472,0.63637,0.54835,0.47195,0.489,0.52954,0.60465,0.66129,0.62923,0.54361,0.46403,0.463,0.42543,0.54526,0.48694,0.47521,0.29293,0.451,0.59282,0.48184,0.52234,0.27668,0.64838,0.56128,0.11142,1,0.3678,0.14928,0.393,0.3199,0.022267,0.29719,0.38851,0.22259,0.19951,0.16069,0.16809,0.38373,0.32189,0.22861,0.012291,0.26172,0.18515,0.19923,0.12141,0.11159,0.084204,0.32093,0.17943,-0.040394,0.36071,0.01212,0.10239,0.38829,0.40294,0.51412,0.004259,-0.013717,0.26323,0.031063,0.32652,0.17994,0.00045933,0.0080682,0.14559,0.29175,-0.0086273,-0.1149,0.1736,0.15789,0.15231,0.041909,0.14814,0.28102,-0.042195,0.29025,-0.020855,-0.31191,0.055594,0.30768,0.090813,-0.27264,0.055175,0.1332,0.31791,0.27482,-0.10538,0.39838,-0.044689,-0.11028,0.00457,0.020696,-0.1427,0.18771,-0.00037766,-0.044935,0.069614,0.14641,0.039546,0.094122,0.13793,0.048971,0.15008,-0.14429,-0.13833,0.10993,-0.06216,0.24654,0.006602,0.30853,0.10173,-0.16138,-0.080738,0.048618,-0.08331,0.058435,-0.0057717,0.27713,-0.15761,-0.15641,0.17119,-0.028628,-0.054978,-0.30758,-0.028438,0.2606,-0.14613,0.31079,0.23459,0.097326,0.23871,-0.11831,-0.06365,-0.04755
50,0.56509,0.52174,0.50796,0.48955,0.53261,0.59083,0.54508,0.50999,0.56742,0.50496,0.52393,0.57934,0.64699,0.48935,0.52751,0.59028,0.4612,0.61042,0.48228,0.56086,0.42211,0.5241,0.55958,0.56234,0.49428,0.46803,0.59841,0.49603,0.54523,0.60938,0.69225,0.50937,0.55278,0.517,0.591,0.51838,0.46071,0.45451,0.58037,0.35869,0.25736,0.52262,0.4829,0.4243,0.51235,0.37993,0.41605,0.46913,0.17286,0.3678,1,0.19241,0.40299,0.16986,0.28356,0.25633,0.20858,0.162,0.38436,0.12443,0.18507,0.28416,0.26882,0.12245,0.42572,0.11629,0.23732,0.16939,0.32549,0.24411,0.21511,0.14292,-0.018445,-0.0006449,0.23037,-0.26781,0.032497,-0.082455,0.22691,0.089232,0.066201,0.29892,0.041236,-0.01746,0.14309,0.098095,0.056852,0.099911,0.3808,0.24776,0.33421,-0.1779,-0.1049,0.17717,-0.098529,0.296,0.10544,0.079926,0.1132,0.39846,-0.0043431,-0.054982,0.016374,0.24595,-0.00527,-0.0054704,0.12641,0.25518,0.026605,0.034553,0.077406,0.35659,0.028449,0.0036216,0.14715,-0.085854,-0.2287,0.22699,-0.050503,-0.44506,0.26285,0.038511,0.094569,-0.070817,0.0097569,-0.10701,-0.019754,0.044495,-0.14984,0.029072,0.14047,0.26601,0.10833,0.18782,0.05144,-0.04004,-0.10272,-0.08576,-0.0198,-0.020652,-0.083972,0.15437,-0.18611,-0.16777,0.030305,0.040117,-0.19703,-0.089775,-0.092124,0.21553,0.26797,-0.15536,0.27749,0.0042391,-0.22843,-0.24632,0.18068,0.23589
51,0.39049,0.41601,0.4512,0.47982,0.5121,0.36268,0.4531,0.45412,0.47088,0.45923,0.36855,0.46592,0.41759,0.46558,0.39688,0.39386,0.43947,0.44566,0.58789,0.42081,0.33695,0.44918,0.37592,0.5252,0.48251,0.3498,0.48621,0.51923,0.53353,0.3645,0.3173,0.46619,0.29696,0.41978,0.48821,0.45275,0.44729,0.27133,0.37967,0.56039,0.6149,0.46879,0.42481,0.2279,0.35993,0.49696,0.17234,0.2715,0.29325,0.14928,0.19241,1,0.27152,0.38848,0.15101,0.24977,0.35861,0.14871,0.33161,0.2858,-0.011889,0.24582,0.15311,0.23008,0.15782,0.33141,0.13968,0.028678,0.38237,0.23621,-0.067443,0.25282,-0.026203,0.15745,0.23356,-0.075038,0.063402,0.11436,0.12488,0.11535,0.063105,-0.042272,-0.11426,0.37271,0.002371,0.18928,-0.10816,0.10664,0.23541,0.047776,0.15659,0.081897,-0.072325,0.15581,-0.2144,-0.22443,-0.036901,0.1533,-0.13973,0.32743,0.14775,0.16517,-0.20377,0.11709,-0.052194,-0.049867,0.19655,0.27784,0.17858,0.017137,0.40046,0.17086,-0.13481,-0.3714,0.24623,-0.13217,0.01303,0.0023943,-0.12477,-0.13465,0.10693,0.021938,0.16744,-0.16021,0.12765,0.014918,-0.10947,0.14775,0.13785,0.20901,0.025081,0.0676,0.16945,-0.15461,0.31452,-0.027274,-0.087707,0.025609,0.16982,-0.3117,-0.14981,0.0033321,-0.20843,-0.068508,0.027306,0.1526,-0.016417,0.041566,0.18128,0.17757,0.021925,0.34901,-0.1601,-0.1041,-0.058721,-0.052684,0.21717,0.047977
52,0.46566,0.52319,0.46857,0.52173,0.4428,0.34636,0.60164,0.4255,0.55145,0.35785,0.51173,0.54745,0.45321,0.46256,0.60448,0.64777,0.44766,0.45432,0.34117,0.54078,0.4408,0.40843,0.44774,0.43404,0.47898,0.4494,0.47973,0.47057,0.54486,0.46668,0.49428,0.42281,0.49627,0.43446,0.45428,0.37147,0.57337,0.40723,0.46834,0.33399,0.37604,0.47202,0.43211,0.48265,0.40065,0.35107,0.47401,0.31621,0.058533,0.393,0.40299,0.27152,1,0.19635,0.18035,0.18602,0.25404,0.11091,0.48388,0.11646,0.026194,0.28441,0.32622,0.19471,0.3107,0.28423,0.056995,0.10801,0.053599,0.027661,0.17563,0.31769,0.11824,0.083704,0.2817,-0.0098221,0.26122,-0.077806,0.15229,0.17685,0.15343,0.025442,-0.042295,0.21955,0.17739,-0.023407,0.067901,-0.18358,0.19323,0.30695,0.011462,-0.078138,0.089072,0.10949,-0.18304,0.15146,0.22019,0.18891,0.11672,0.1374,-0.098032,0.0023665,-0.069018,0.37503,-0.085826,0.03941,0.1802,0.50548,0.2042,0.22694,0.00032809,0.24569,0.028258,-0.13067,-0.032052,-0.051238,-0.30619,0.11038,-0.14534,-0.012543,0.111,0.096693,0.2053,0.014684,0.11347,0.073996,-0.17928,-0.047295,-0.078252,0.19985,0.14961,-0.031693,-0.058085,-0.018898,0.19352,-0.11436,0.14063,0.064006,0.056916,-0.13157,-0.13998,0.23903,0.017025,-0.22005,0.06935,0.28264,0.16536,-0.17362,-0.078978,0.15198,-0.096603,0.23295,0.087068,-0.099346,0.028728,-0.023103,0.22071,0.14502
53,0.41044,0.39392,0.39153,0.57864,0.52662,0.42634,0.40364,0.50561,0.46686,0.41047,0.38895,0.48934,0.45248,0.4753,0.51018,0.41063,0.43975,0.37517,0.52783,0.40553,0.44841,0.41352,0.4475,0.51033,0.45402,0.52862,0.39974,0.44945,0.42773,0.50358,0.46578,0.47663,0.25245,0.53315,0.36412,0.49421,0.46771,0.48317,0.49108,0.41484,0.35071,0.52272,0.50049,0.32458,0.43858,0.35672,0.33933,0.41782,0.23566,0.3199,0.16986,0.38848,0.19635,1,0.30823,0.27598,0.41594,0.26397,0.20697,0.28748,0.25963,0.28686,0.2788,0.25718,0.18389,0.1342,0.21982,0.047687,-0.022252,0.088385,0.28826,0.24332,0.17757,0.15847,0.39208,-0.12127,0.017938,0.17216,0.27471,0.13662,-0.051784,-0.24739,-0.09657,-0.023434,-0.032738,-0.099041,0.059228,-0.15258,0.14291,0.24208,0.04969,-0.13407,0.23533,-0.094921,0.14631,-0.098188,0.017131,0.18579,-0.35072,0.35287,0.023827,0.037927,0.13485,0.13763,-0.099259,-0.026066,0.31263,0.21006,0.32815,-0.16471,0.24444,0.44933,-0.20755,-0.29754,0.048604,-0.19838,0.043849,0.2093,-0.17032,0.18955,0.05371,0.49351,0.24153,-0.074767,0.15207,-0.15604,-0.024774,-0.26309,-0.22244,0.43465,-0.007004,0.12851,0.4326,0.072869,-0.10187,-0.32331,-0.19797,-0.03373,0.23637,0.094523,0.050577,0.057265,-0.011116,-0.18837,0.0057875,0.24167,-0.040672,0.057533,-0.067044,0.15477,0.069599,0.18109,-0.0022713,-0.17823,0.22246,-0.19099,0.086351,0.12987
