,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
37,0.087899,0.032507,0.044481,0.061171,0.14623,-0.054928,-0.12277,0.12296,0.052141,0.014865,-0.027379,-0.20158,-0.29845,0.032252,0.17668,-0.046093,-0.033056,-0.023526,0.2765,0.086583,-0.084864,0.045017,-0.33826,-0.072265,-0.057538,0.093169,-0.23231,-0.090664,0.1521,-0.29298,-0.0093067,-0.26886,-0.058064,-0.1465,0.18955,0.26821,-0.11474,1,0.1803,-0.14516,-0.1093,-0.028607,0.012508,0.19475,0.21398,0.042086,-0.065705,-0.13028,0.08278,-0.13124,0.1031,-0.22027,0.18126,-0.016448,-0.11357,-0.032921,-0.22397,0.24662,-0.068462,0.070875,0.011743,0.19472,0.055381,0.13698,0.17661,0.015623,0.15413
38,0.20919,0.029927,0.24527,-0.00961,0.050471,-0.13456,-0.036712,0.0077272,0.083042,0.056722,-0.058774,0.019211,-0.10846,-0.021228,0.010791,0.020549,0.18016,0.016992,0.16258,-0.10819,-0.082232,-0.24936,0.12225,0.13298,-0.14332,0.058371,-0.035628,-0.0061566,0.12584,-0.14662,0.2747,-0.38392,0.19292,0.20274,0.41047,0.19595,0.028027,0.1803,1,-0.065373,0.0071596,0.12343,0.084458,0.077074,0.059437,-0.16474,-0.24357,0.1185,-0.25042,0.14063,-0.023796,0.097474,0.032553,0.14015,-0.13505,-0.01109,-0.00084899,0.42906,0.072278,-0.024082,-0.026852,0.23892,0.020656,-0.06331,0.086798,-0.13379,0.024413
39,-0.011002,0.18364,0.18893,0.34077,0.28932,0.024652,0.37537,-0.021154,0.08525,0.1056,-0.053349,0.32827,0.21032,0.052646,0.1931,0.41691,0.29067,0.13024,0.18533,0.24041,0.24983,0.19408,0.055122,0.10944,-0.032631,0.06568,0.28081,0.055111,0.13043,-0.01144,0.11884,0.074575,-0.00073342,0.050259,-0.0030846,0.067857,-0.090857,-0.14516,-0.065373,1,-0.093893,-0.042621,0.34186,0.033502,0.02426,0.014,-0.046212,0.1386,-0.12512,0.12565,0.28252,0.045459,-0.15314,-0.051515,0.021839,0.11323,-0.07864,-0.019249,0.18055,-0.24643,-0.1563,-0.076398,-0.21348,0.22921,0.021875,-0.076775,-0.27138
40,0.24451,-0.11745,-0.024882,-0.023929,-0.027685,0.24829,0.025048,-0.011255,0.19071,0.019036,0.2463,0.13807,-0.063117,-0.068653,-0.063455,0.065755,0.034115,0.13539,-0.042145,-0.098372,-0.11531,0.011621,-0.14146,-0.042587,0.18203,-0.29535,-0.0081189,0.40704,-0.18077,-0.025561,-0.04197,0.1097,0.11367,0.094418,-0.084106,0.1438,-0.098491,-0.1093,0.0071596,-0.093893,1,-0.18823,-0.10647,0.1554,-0.12333,-0.13134,0.11643,-0.0097097,0.054481,0.10422,-0.0026902,-0.058504,0.045239,0.028098,-0.044931,-0.018664,0.09834,0.27337,-0.056895,0.061258,0.10597,0.013879,-0.022362,-0.33052,0.069142,-0.15098,-0.089267
41,0.15436,-0.082295,0.35823,0.093206,0.07488,-0.13911,0.29484,-0.14531,0.01476,0.11054,0.13438,0.046196,0.093681,0.084587,-0.012765,0.003361,-0.03032,0.1669,0.043194,0.15059,0.26994,0.086864,0.12541,-0.14603,-0.12896,0.11952,0.046208,-0.016385,0.088721,0.1582,-0.087242,-0.076408,-0.26076,0.12548,-0.01353,0.10724,0.30672,-0.028607,0.12343,-0.042621,-0.18823,1,0.07113,-0.19884,0.11224,-0.15097,0.01398,0.068908,-0.31647,-0.050297,0.23451,-0.27073,0.15638,-0.0038077,0.31083,0.16107,0.026948,0.043657,-0.097511,-0.1014,-0.2578,-0.09126,-0.080028,0.088502,-0.064215,-0.013633,0.11989
42,-0.11764,0.0264,0.11503,-0.013879,0.14553,-0.14615,0.012061,-0.30682,-0.30459,-0.23736,-0.15059,0.25461,0.10189,-0.042861,-0.02918,0.10296,0.028691,-0.021335,-0.17176,0.075751,0.2505,0.023938,-0.2098,0.0068501,-0.28222,-0.065399,0.17263,-0.24411,-0.12994,-0.025501,0.23599,-0.21267,0.12576,-0.060179,0.039863,0.14803,0.0067576,0.012508,0.084458,0.34186,-0.10647,0.07113,1,-0.02513,0.26764,-0.11689,0.10188,0.072852,-0.10668,-0.10761,-0.13044,-0.060437,0.014227,0.084337,0.2666,-0.29465,-0.11512,0.34455,0.0023953,-0.040802,0.24173,0.001801,0.035446,-0.077414,-0.045857,0.075199,0.048664
43,0.16737,0.11166,-0.070599,0.10132,0.30672,0.20319,0.046839,0.028501,0.17686,0.48703,0.20939,0.14966,0.10697,0.17232,-0.2697,0.22881,0.41381,0.10533,0.18783,-0.11247,-0.15908,0.21674,0.0147,-0.038765,-0.013254,-0.088953,-0.23307,0.056133,0.20989,0.18542,0.15532,0.20155,0.26076,-0.11149,0.35218,0.36882,-0.060744,0.19475,0.077074,0.033502,0.1554,-0.19884,-0.02513,1,-0.11126,0.13087,-0.01523,-0.31102,-0.1005,-0.068575,-0.11474,0.17902,0.063305,0.15851,-0.089608,0.073119,0.12782,0.17786,0.080091,0.20436,0.012381,0.14661,0.018606,-0.12666,-0.19122,-0.021113,0.1132
44,-0.1095,-0.034284,0.31689,-0.2477,-0.039528,0.12605,-0.1979,-0.32047,-0.037239,0.0054952,-0.27103,0.21508,-0.023492,-0.061079,-0.088544,-0.18219,-0.15032,-0.17366,-0.13526,0.068646,-0.10964,-0.10592,-0.37453,-0.17949,-0.11212,-0.024513,0.040269,-0.37964,0.08959,0.052548,-0.00086522,-0.1771,-0.24048,0.17518,-0.15678,0.13978,-0.25513,0.21398,0.059437,0.02426,-0.12333,0.11224,0.26764,-0.11126,1,-0.11218,0.08768,0.21699,-0.20625,0.05321,0.2034,0.028571,0.0072085,-0.26683,0.084002,-0.16292,-0.079034,0.20483,-0.098473,-0.11214,-0.045933,-0.034026,0.067537,0.07658,-0.018147,-0.1465,0.19993
45,0.12323,0.041422,0.1214,-0.19659,0.0010493,-0.17045,0.059312,-0.26426,-0.19316,0.14569,-0.044632,0.01654,-0.35566,-0.14678,-0.098284,0.012874,-0.073709,-0.088276,0.095226,-0.075404,-0.16164,0.16345,0.032018,0.057217,-0.17665,0.012492,-0.15445,0.17967,0.070685,-0.23571,-0.22844,0.13601,-0.2423,0.052997,-0.087058,-0.087602,-0.03551,0.042086,-0.16474,0.014,-0.13134,-0.15097,-0.11689,0.13087,-0.11218,1,0.0032378,0.015521,0.23865,0.03302,-0.10049,0.12746,-0.20234,0.18676,-0.019804,-0.21627,0.060801,-0.19281,0.10199,0.0071407,0.17614,-0.037586,0.13485,0.19591,-0.0074754,0.024962,0.26538
46,-0.013179,-0.11561,-0.20144,-0.075589,-0.069155,0.16563,0.057554,0.035608,-0.11111,-0.10393,0.099348,-0.021653,-0.042776,-0.0031381,-0.026222,-0.33482,-0.13658,-0.27984,-0.11154,-0.080508,0.0035471,0.24784,-0.25657,-0.08655,-0.067986,-0.036817,0.11031,0.065356,-0.073202,-0.030758,-0.23984,0.070366,-0.069682,0.11544,-0.018146,0.012163,0.021046,-0.065705,-0.24357,-0.046212,0.11643,0.01398,0.10188,-0.01523,0.08768,0.0032378,1,0.089375,0.039094,-0.042883,-0.18797,-0.20878,0.19503,0.0099952,-0.10241,-0.0511,0.067606,-0.0051289,0.034819,-0.050152,0.1792,-0.18852,0.35384,-0.3907,0.1633,0.075664,-0.20175
47,0.071791,0.046649,0.30761,-0.03381,0.072652,-0.12498,-0.021245,-0.21683,0.077077,-0.23729,-0.027987,0.075276,-0.21919,0.051041,0.024143,-0.17408,0.032511,0.051559,-0.082798,0.090683,-0.11614,-0.00033143,-0.023018,0.033038,-0.055243,0.091704,0.040352,-0.035933,-0.014848,0.056167,0.091841,0.004906,-0.1117,0.06616,-0.24765,0.17376,0.034308,-0.13028,0.1185,0.1386,-0.0097097,0.068908,0.072852,-0.31102,0.21699,0.015521,0.089375,1,-0.11957,0.046002,0.10711,0.1119,0.07336,0.056663,0.16091,-0.14821,-0.23637,0.027065,0.079562,-0.13073,0.071573,-0.010675,0.2609,0.14584,0.15899,-0.27855,0.19086
48,-0.025402,0.2779,0.087166,0.23986,-0.045819,0.10335,-0.041451,0.29185,-0.10059,-0.092563,0.15051,-0.13348,-0.042282,-0.09617,0.15448,-0.12059,-0.10048,0.090471,0.13967,-0.16184,0.18812,0.087786,0.086475,0.040347,0.092883,0.073446,0.22436,-0.096216,-0.098903,-0.0047333,-0.14846,-0.098816,-0.0080358,-0.13582,0.28365,-0.21474,0.032424,0.08278,-0.25042,-0.12512,0.054481,-0.31647,-0.10668,-0.1005,-0.20625,0.23865,0.039094,-0.11957,1,0.14918,-0.23533,0.022773,0.15408,-0.074944,-0.083919,0.17041,0.25962,-0.032725,0.024169,0.17538,0.075422,0.19858,0.25588,-0.17982,0.18976,0.043936,-0.049725
49,0.33809,0.27213,0.16325,0.12654,0.092446,0.17557,-0.096167,-0.041486,0.0024844,-0.034368,-0.10418,0.20934,-0.045357,-0.44571,-0.31801,0.093626,-0.10116,0.084284,-0.14584,-0.11858,-0.035049,-0.14712,0.14819,0.018908,-0.026085,-0.25576,0.16527,-0.22805,-0.10514,-0.089021,0.13003,0.095347,-0.14666,0.15525,0.14688,0.12508,-0.35541,-0.13124,0.14063,0.12565,0.10422,-0.050297,-0.10761,-0.068575,0.05321,0.03302,-0.042883,0.046002,0.14918,1,0.099942,0.07314,-0.0577,0.13279,-0.25273,-0.20543,0.17339,0.10299,0.14814,0.16833,-0.1644,0.31302,0.1597,0.012359,0.12876,0.071667,-0.025881
50,-0.195,-0.23103,0.063923,-0.10978,-0.017524,0.10569,-0.062008,0.038906,0.051067,-0.0099085,-0.094018,0.018108,0.075443,-0.12533,0.058678,0.097194,0.039609,-0.023922,0.074728,0.20398,-0.077198,-0.074746,-0.10609,-0.045385,0.17143,-0.079154,-0.17018,-0.18214,0.36154,-0.089474,-0.0029658,0.063146,-0.17054,0.16924,-0.34484,-0.16815,-0.30727,0.1031,-0.023796,0.28252,-0.0026902,0.23451,-0.13044,-0.11474,0.2034,-0.10049,-0.18797,0.10711,-0.23533,0.099942,1,0.01468,-0.0016789,-0.040824,-0.097418,0.17186,-0.0676,0.038356,0.015641,-0.18178,-0.25142,-0.11904,-0.35521,0.22193,-0.15084,-0.097997,0.01457
51,-0.060244,-0.054156,0.026683,-0.23341,0.056804,0.24807,-0.17534,-0.0091803,0.10125,0.25209,0.14475,0.13911,0.19428,-0.12783,-0.18316,0.19629,0.069004,-0.16496,-0.0029708,-0.0022818,-0.13526,-0.002241,0.27974,0.23581,0.07493,0.11742,-0.17158,-0.084342,0.061718,0.11125,0.13031,0.1786,0.24105,-0.0024717,0.0083668,0.025545,0.065805,-0.22027,0.097474,0.045459,-0.058504,-0.27073,-0.060437,0.17902,0.028571,0.12746,-0.20878,0.1119,0.022773,0.07314,0.01468,1,-0.097132,0.11396,0.10061,0.12308,0.28193,-0.0868,0.11714,0.13208,0.11319,-0.10663,0.051988,0.25266,0.053899,-0.35948,0.17111
52,0.076607,0.11465,0.11831,0.14876,0.26687,0.028315,0.16817,0.17844,0.11133,-0.1008,0.24372,-0.0035743,0.1521,-0.03412,-0.12834,-0.21117,0.051686,-0.074801,0.17127,-0.088792,0.071021,0.29241,0.004834,-0.090453,-0.15696,0.20637,0.20642,-0.17877,0.025685,0.28386,-0.09893,-0.095701,0.10951,0.064349,0.15072,0.20397,0.070718,0.18126,0.032553,-0.15314,0.045239,0.15638,0.014227,0.063305,0.0072085,-0.20234,0.19503,0.07336,0.15408,-0.0577,-0.0016789,-0.097132,1,-0.0443,-0.046496,0.39315,0.32207,0.12591,-0.1291,0.10628,-0.21837,0.12961,0.034393,-0.10127,0.15455,0.020414,0.14175
53,0.089576,-0.077479,-0.059412,0.026853,-0.21724,0.015851,-0.18383,-0.11474,-0.10733,-0.27191,-0.048701,0.15185,-0.029273,-0.10572,-0.34668,0.13326,-0.056383,-0.2055,-0.30516,-0.26028,-0.13234,-0.17398,0.06102,0.1262,-0.076478,-0.0032456,-0.37547,0.06023,-0.029267,-0.2243,0.00049703,-0.15959,0.085944,-0.19069,0.0038481,0.15006,-0.03757,-0.016448,0.14015,-0.051515,0.028098,-0.0038077,0.084337,0.15851,-0.26683,0.18676,0.0099952,0.056663,-0.074944,0.13279,-0.040824,0.11396,-0.0443,1,0.21566,-0.32975,0.04891,0.11721,0.040189,0.39098,0.11075,-0.06832,0.20385,-0.10196,0.053404,0.13789,0.15467
54,-0.003789,-0.06914,0.23173,-0.0040902,-0.076498,-0.0068943,-0.15522,-0.25304,-0.0011186,-0.029324,0.068189,-0.035682,0.25433,0.19722,-0.19377,0.29419,-0.02614,-0.024611,-0.12101,-0.2049,0.31144,-0.072573,-0.18475,-0.055072,-0.022518,-0.090064,-0.20829,-0.12681,-0.17762,0.041245,0.048759,-0.1627,-0.22622,-0.02225,-0.13211,0.013655,0.35546,-0.11357,-0.13505,0.021839,-0.044931,0.31083,0.2666,-0.089608,0.084002,-0.019804,-0.10241,0.16091,-0.083919,-0.25273,-0.097418,0.10061,-0.046496,0.21566,1,0.0043844,-0.16357,-0.010828,-0.2171,-0.061591,0.075086,-0.21886,0.27148,0.30504,0.083342,-0.19423,0.18455
55,-0.071501,0.023341,0.019633,0.27093,0.075895,0.23224,0.27183,0.36523,0.29303,0.22919,0.19348,-0.15838,0.22178,0.12899,0.26281,0.030498,0.23606,0.055094,0.34579,0.023389,0.13484,0.22788,0.19472,0.18032,0.071099,0.19006,0.25297,-0.0073376,0.18963,0.22796,-0.033551,-0.038259,0.054257,-0.064183,0.13872,-0.23543,0.26175,-0.032921,-0.01109,0.11323,-0.018664,0.16107,-0.29465,0.073119,-0.16292,-0.21627,-0.0511,-0.14821,0.17041,-0.20543,0.17186,0.12308,0.39315,-0.32975,0.0043844,1,0.19338,-0.038423,0.05091,-0.33115,-0.3938,0.030305,-0.222,-0.069495,-0.10349,-0.071294,-0.12721
56,0.12415,0.17336,0.10492,-0.037951,-0.0048981,0.0040419,0.28208,0.073824,0.045218,0.19001,0.46827,0.30211,0.40941,-0.18954,-0.21923,0.06051,0.016769,-0.075887,0.0085756,-0.055308,0.1004,0.022151,0.4901,0.055479,0.14321,0.17821,0.1953,-0.025206,0.13024,0.19735,-0.059561,0.20699,0.18064,0.096817,0.3875,-0.050974,-0.014471,-0.22397,-0.00084899,-0.07864,0.09834,0.026948,-0.11512,0.12782,-0.079034,0.060801,0.067606,-0.23637,0.25962,0.17339,-0.0676,0.28193,0.32207,0.04891,-0.16357,0.19338,1,0.050696,0.01259,0.22379,-0.087286,0.023653,0.052286,-0.055683,-0.06062,-0.024105,-0.15071
57,0.22863,0.089345,0.21882,0.0576,-0.136,-0.20225,0.041335,-0.018481,-0.12371,-0.17937,0.075061,0.26425,-0.068227,0.14094,-0.019017,0.15179,0.11741,0.14233,0.076916,-0.14156,-0.0085943,-0.15462,-0.065882,0.15366,-0.015725,-0.15133,0.14927,-0.18227,-0.12061,-0.14677,0.2927,-0.24324,0.11367,-0.22374,0.16954,0.060677,0.00095431,0.24662,0.42906,-0.019249,0.27337,0.043657,0.34455,0.17786,0.20483,-0.19281,-0.0051289,0.027065,-0.032725,0.10299,0.038356,-0.0868,0.12591,0.11721,-0.010828,-0.038423,0.050696,1,-0.20985,0.060276,0.094358,0.14069,0.22678,-0.2497,-0.12024,-0.088361,-0.099319
58,0.01153,0.056748,0.15245,0.094713,0.11802,0.19566,0.16903,0.078191,0.11943,0.11409,-0.20019,0.12639,-0.12566,-0.042804,-0.24859,-0.1373,-0.062064,0.096623,0.019041,0.34147,0.010641,-0.18657,0.020047,-0.027483,-0.19343,0.01277,-0.070771,-0.023082,-0.059354,-0.037979,-0.11313,0.16237,0.063984,0.099653,0.24123,0.086965,-0.42877,-0.068462,0.072278,0.18055,-0.056895,-0.097511,0.0023953,0.080091,-0.098473,0.10199,0.034819,0.079562,0.024169,0.14814,0.015641,0.11714,-0.1291,0.040189,-0.2171,0.05091,0.01259,-0.20985,1,0.07145,-0.13205,0.29342,0.21338,-0.12994,-0.073171,0.0038933,0.10227
59,-0.011763,0.29398,-0.060008,-0.056537,0.050074,-0.019319,0.0026192,-0.026847,-0.15801,-0.12762,0.037506,0.14304,-0.1094,0.082579,-0.37692,-0.043123,-0.2697,-0.057101,-0.26249,-0.25169,-0.1338,-0.069057,0.1652,-0.1294,-0.068794,-0.047044,-0.094032,0.052183,-0.00054265,0.019717,-0.11943,0.22244,0.20485,-0.19753,0.28607,0.24015,-0.29771,0.070875,-0.024082,-0.24643,0.061258,-0.1014,-0.040802,0.20436,-0.11214,0.0071407,-0.050152,-0.13073,0.17538,0.16833,-0.18178,0.13208,0.10628,0.39098,-0.061591,-0.33115,0.22379,0.060276,0.07145,1,0.14277,0.23044,0.25616,0.073839,0.079506,0.039827,0.032948
60,-0.057765,-0.18948,-0.29648,-0.1642,-0.063672,-0.062281,-0.1675,-0.13832,-0.34264,-0.22691,0.090781,-0.012863,-0.032285,-0.045877,-0.032576,-0.30468,-0.094639,-0.1268,-0.15014,-0.23854,-0.094213,-0.03431,-0.054672,0.16116,0.058148,-0.17875,-0.26731,0.12228,-0.25128,0.09656,0.10599,0.15286,0.20669,-0.010142,-0.051351,0.11842,0.11081,0.011743,-0.026852,-0.1563,0.10597,-0.2578,0.24173,0.012381,-0.045933,0.17614,0.1792,0.071573,0.075422,-0.1644,-0.25142,0.11319,-0.21837,0.11075,0.075086,-0.3938,-0.087286,0.094358,-0.13205,0.14277,1,-0.039279,0.04565,0.08564,0.22558,-0.11765,0.037988
61,0.060866,0.26312,0.017062,0.26607,0.228,0.090528,0.074387,0.10366,-0.087362,-0.029895,-0.29835,-0.18207,-0.16935,-0.14478,-0.098379,-0.11972,0.017417,0.29605,0.11719,0.12241,-0.040592,0.042918,0.029974,0.10195,-0.32341,-0.010164,-0.023365,-0.079298,-0.25387,-0.010995,-0.029278,-0.11191,0.030367,-0.13081,0.29888,0.20812,-0.37988,0.19472,0.23892,-0.076398,0.013879,-0.09126,0.001801,0.14661,-0.034026,-0.037586,-0.18852,-0.010675,0.19858,0.31302,-0.11904,-0.10663,0.12961,-0.06832,-0.21886,0.030305,0.023653,0.14069,0.29342,0.23044,-0.039279,1,0.13544,-0.12266,0.26577,0.14355,-0.06749
62,0.23194,0.29312,0.25934,0.088816,-0.07117,-0.094883,-0.011977,0.0090971,-0.14862,-0.075665,0.039397,-0.02731,-0.17043,0.10012,-0.30974,0.076071,-0.11311,0.025528,-0.10994,-0.13638,0.031111,-0.10525,-0.099164,-0.028871,-0.1103,-0.098242,-0.035089,-0.082565,-0.27836,-0.15578,-0.089239,-0.1124,-0.18082,-0.10798,0.23124,0.097758,-0.051524,0.055381,0.020656,-0.21348,-0.022362,-0.080028,0.035446,0.018606,0.067537,0.13485,0.35384,0.2609,0.25588,0.1597,-0.35521,0.051988,0.034393,0.20385,0.27148,-0.222,0.052286,0.22678,0.21338,0.25616,0.04565,0.13544,1,-0.041733,0.25379,0.01596,-0.088107
63,0.049492,0.069129,0.20517,-0.19794,0.13356,-0.32747,-0.064961,-0.31672,-0.15747,0.076875,-0.0032436,0.088301,0.036165,-0.054961,0.049613,0.19086,-0.10484,-0.05977,0.065765,-0.046307,-0.043071,-0.047303,0.14994,0.061362,-0.049627,0.047473,-0.18366,-0.052104,0.073486,-0.12807,-0.0557,0.038149,-0.10045,0.11898,-0.047092,0.084937,-0.071556,0.13698,-0.06331,0.22921,-0.33052,0.088502,-0.077414,-0.12666,0.07658,0.19591,-0.3907,0.14584,-0.17982,0.012359,0.22193,0.25266,-0.10127,-0.10196,0.30504,-0.069495,-0.055683,-0.2497,-0.12994,0.073839,0.08564,-0.12266,-0.041733,1,0.24935,-0.23971,0.22277
64,0.02321,-0.06151,0.0085647,0.10364,0.042807,0.055926,0.030117,0.067341,-0.12779,-0.12702,-0.075079,-0.071373,-0.18006,-0.34642,0.096845,-0.060253,-0.18171,-0.060258,0.13123,-0.11118,-0.056234,0.055611,-0.029371,-0.011989,-0.11674,0.023006,-0.16909,0.10648,-0.33488,-0.13575,-0.32851,-0.32766,0.0030343,0.12805,0.13816,0.23545,0.053424,0.17661,0.086798,0.021875,0.069142,-0.064215,-0.045857,-0.19122,-0.018147,-0.0074754,0.1633,0.15899,0.18976,0.12876,-0.15084,0.053899,0.15455,0.053404,0.083342,-0.10349,-0.06062,-0.12024,-0.073171,0.079506,0.22558,0.26577,0.25379,0.24935,1,-0.20735,-0.030766
65,-0.034305,0.1173,-0.25928,0.20567,-0.083391,-0.15985,0.067661,-0.091814,-0.053615,-0.34318,-0.21351,-0.24255,0.0040716,-0.051362,0.029102,-0.13384,-0.1881,0.10536,-0.28283,-0.06229,0.15943,0.15514,-0.18802,-0.13935,-0.068837,-0.17558,0.12003,0.06295,0.05472,-0.25367,0.072939,-0.18241,-0.26667,-0.17437,-0.058147,-0.17985,-0.30558,0.015623,-0.13379,-0.076775,-0.15098,-0.013633,0.075199,-0.021113,-0.1465,0.024962,0.075664,-0.27855,0.043936,0.071667,-0.097997,-0.35948,0.020414,0.13789,-0.19423,-0.071294,-0.024105,-0.088361,0.0038933,0.039827,-0.11765,0.14355,0.01596,-0.23971,-0.20735,1,-0.23669
66,0.12912,-0.20494,0.2793,-0.35515,0.10807,-0.0808,-0.37267,-0.3743,0.024866,0.0027897,-0.12252,0.092242,-0.13352,-0.16493,-0.21529,-0.15011,-0.17073,-0.1346,-0.054489,-0.030886,-0.27654,-0.27311,-0.18627,-0.17185,-0.36634,-0.12504,-0.28068,-0.30038,0.025196,0.04746,-0.097069,-0.14568,0.0025842,0.24104,0.0038294,0.26582,-0.13335,0.15413,0.024413,-0.27138,-0.089267,0.11989,0.048664,0.1132,0.19993,0.26538,-0.20175,0.19086,-0.049725,-0.025881,0.01457,0.17111,0.14175,0.15467,0.18455,-0.12721,-0.15071,-0.099319,0.10227,0.032948,0.037988,-0.06749,-0.088107,0.22277,-0.030766,-0.23669,1
