,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
20,0.00023704,-0.060722,-0.0019605,0.20483,-0.0020868,0.24689,0.1025,-0.17206,0.36382,0.051679,0.11922,0.21286,0.26146,0.17906,0.29394,0.27046,0.25091,0.062684,0.1389,0.13975,1,0.030736,0.20639,0.29572,0.38376,0.18653,0.11126,0.18169,0.075869,0.23771,0.25273,0.42424,0.038393,0.059972,-0.090217,0.29294,0.26601,0.015712,0.034736,0.14963,-0.066382,0.14161,0.072228,0.19674,0.03288,-0.049767,0.13525,0.14676,0.16781,-0.061631,-0.0050217,0.20676,0.12039,-0.069936,0.03746,-0.055402,0.0809,-0.28719,-0.081411,0.071248,0.002841,-0.062559,-0.050547,-0.10443,0.21746,-0.28847,0.098903,0.16991,0.073066,-0.39225,-0.082649,0.024321,-0.12016,-0.15725,-0.0079973,-0.31227,-0.14225,0.061401,-0.075301,-0.065864,0.039465,-0.080604,-0.13148,0.10975,-0.18692,-0.10952,-0.11385
21,0.06963,-0.22667,-0.10669,0.10322,0.13691,0.055516,0.04512,0.28725,0.17489,-0.077376,0.13168,0.32464,0.38815,0.37801,0.19733,0.18626,0.28976,0.2481,-0.016018,0.23538,0.030736,1,-0.014862,0.32265,0.16759,0.22596,0.21941,0.18801,0.29743,0.25929,0.057621,-0.043457,0.085456,0.066368,0.0088068,-0.12763,0.028048,-0.020612,0.028555,0.15608,0.015568,-0.099973,0.044582,0.12903,0.084385,0.0032138,0.25302,0.35366,-0.032844,-0.12534,0.23695,0.11052,-0.052974,-0.06329,-0.1056,-0.20747,-0.090347,0.071759,0.090354,-0.17464,-0.012879,-0.065785,0.29263,-0.27632,-0.35306,0.097922,0.071716,0.12146,-0.11535,0.038716,-0.038608,0.086756,0.023768,-0.32998,0.063952,-0.04039,0.0017623,-0.14483,-0.054743,-0.029805,-0.15425,-0.01833,-0.3389,0.048154,-0.2523,-0.094486,-0.1853
22,-0.18124,0.053218,0.0657,0.22505,0.2206,0.16381,-0.11817,-0.047479,0.2146,0.094093,0.16099,0.047425,0.039936,0.10272,0.10285,0.34873,0.1709,0.24425,0.029414,0.083781,0.20639,-0.014862,1,0.28406,0.24615,0.049891,0.14607,0.27348,0.30207,0.18555,0.069411,0.13522,0.29961,0.31341,0.046494,0.000807,0.17682,0.046743,-0.0015673,0.045689,-0.16292,0.16457,0.037698,0.29654,0.16505,0.029839,-0.015617,-0.085162,0.29095,-0.018839,0.18723,-0.23077,0.057264,0.072712,0.1701,-0.21646,-0.036235,-0.29086,-0.033286,-0.1601,-0.039119,-0.15453,-0.1936,0.24009,0.081232,0.017479,0.091797,-0.078567,-0.22399,0.11015,0.10647,-0.056483,-0.077842,-0.10139,-0.18355,0.21131,-0.10491,0.052025,-0.0059559,-0.033992,0.17186,-0.11164,0.049916,0.22314,-0.16172,0.076433,-0.093039
23,-0.22408,-0.34842,-0.044578,0.18235,0.26225,0.36657,0.1236,0.15651,0.31469,0.25275,0.42596,0.29027,0.13458,0.28415,0.095902,0.44152,0.43298,0.46658,0.21812,0.47943,0.29572,0.32265,0.28406,1,0.35884,0.31232,0.1269,0.48244,0.4878,0.28211,-0.089116,0.21872,0.31226,0.34982,-0.15219,0.064266,0.1223,0.18234,0.19571,0.04889,0.12225,0.10582,-0.075334,0.14176,0.11996,0.062893,0.044264,0.029652,0.23322,-0.030563,0.21058,0.065939,-0.067352,-0.029093,0.10984,-0.090662,-0.2191,-0.15812,-0.081356,-0.05855,-0.19338,-0.078038,-0.093199,0.027022,-0.028335,0.10787,-0.011142,0.084917,-0.041651,-0.12124,-0.31205,-0.0046426,-0.099407,0.0039777,0.23607,0.065905,-0.21037,-0.1788,-0.17625,-0.0072249,-0.402,0.12379,-0.19775,-0.042242,-0.19402,0.24233,-0.032502
24,-0.15618,-0.015136,0.065511,0.17486,0.18426,0.38408,-0.057395,0.052898,0.14673,0.27806,0.36599,0.20349,0.25941,0.28518,0.14082,0.28568,0.22098,0.42309,0.098513,0.057811,0.38376,0.16759,0.24615,0.35884,1,0.13577,0.28304,0.22613,0.30408,0.1507,0.24259,0.24824,-0.029855,0.15248,-0.19321,0.16903,0.26326,0.13888,-0.069661,0.13547,-0.10203,0.2713,0.093253,0.26244,0.065255,-0.30696,0.16545,-0.0044568,0.37184,-0.11102,-0.18487,0.20251,0.12657,-0.20035,0.23868,-0.26506,0.16292,-0.23817,-0.15509,-0.06952,-0.18526,-0.24521,0.046553,-0.20319,-0.21992,0.050523,0.2574,0.1026,0.076695,-0.33538,-0.43546,-0.19537,-0.031511,-0.1767,0.070545,0.010809,-0.073976,-0.2587,0.055994,-0.020574,-0.17577,-0.080488,-0.17525,0.13853,-0.32194,-0.12674,0.027072
25,-0.1107,-0.055993,0.12038,0.079203,-0.057492,0.096223,0.20957,0.11693,0.37107,0.026262,0.46634,0.1682,0.085995,0.10893,0.23518,0.36998,0.066275,0.12493,0.074128,0.16524,0.18653,0.22596,0.049891,0.31232,0.13577,1,0.058808,0.25721,0.2559,0.092777,0.053273,0.22701,0.19475,0.39158,0.07475,0.030483,0.017675,-0.016414,0.4475,-0.019746,0.016827,0.22567,0.33059,0.18103,-0.16833,-0.062869,0.25002,0.28391,0.2189,-0.055333,0.18549,0.11116,-0.062183,0.22749,0.38661,-0.018684,0.050719,0.026504,0.0094484,0.017496,0.17095,-0.10593,0.23261,0.056264,-0.016712,-0.082308,-0.017143,0.2855,0.18714,0.12135,-0.018633,-0.059308,-0.13595,-0.3124,0.094217,-0.051804,-0.079526,-0.0069513,-0.026018,0.045232,-0.083832,0.28143,-0.064877,-0.003854,0.05416,0.15621,-0.14468
26,-0.013352,0.15218,0.0053859,0.27383,0.074261,0.08174,-0.030273,0.19832,0.24129,0.34014,0.28206,0.15961,0.16702,0.29933,0.25235,0.13901,0.16958,0.23949,0.18779,0.20744,0.11126,0.21941,0.14607,0.1269,0.28304,0.058808,1,0.016721,0.2559,0.13569,0.027957,0.087804,0.12699,0.30658,-0.10466,0.16236,-0.070823,0.14865,0.12654,0.15939,0.25481,0.0098468,-0.19365,0.065832,-0.033736,0.40385,0.33302,-0.04936,0.073777,-0.0097703,0.21226,-0.049059,-0.082989,-0.025694,0.28453,-0.12613,-0.023377,-0.044751,0.45701,0.066925,-0.29267,-0.0098435,0.20837,-0.07404,-0.30497,-0.031689,0.28898,0.068579,0.064575,-0.046073,0.021828,0.060555,-0.050012,-0.12202,0.032531,0.073133,-0.16822,0.11527,-0.12893,-0.096181,-0.047881,-0.24669,-0.20939,-0.046745,-0.30855,0.15719,-0.001214
27,-0.083462,-0.15644,0.0048155,0.38318,0.17705,0.14771,0.063636,0.16319,0.17035,0.14106,0.44676,0.45184,0.35835,0.28712,0.16858,0.42959,0.22321,0.38726,0.077911,0.18842,0.18169,0.18801,0.27348,0.48244,0.22613,0.25721,0.016721,1,0.46488,0.30209,-0.028005,0.074531,0.11402,0.006141,0.010764,0.034731,-0.057883,0.038305,0.2159,0.10254,0.0026034,0.33282,0.11606,0.1541,0.037944,0.29365,0.0029102,-0.067155,0.20679,-0.037591,0.033302,-0.063037,-0.04125,-0.10098,-0.090489,-0.28828,-0.040618,-0.021843,-0.067811,0.075061,0.051073,-0.075562,0.03839,-0.16575,-0.031972,-0.0539,-0.083989,0.073513,-0.067181,0.089979,-0.2339,-0.29191,0.068192,-0.042643,0.003289,-0.22494,-0.28749,0.0158,0.01671,0.051897,-0.19725,0.047316,0.14354,-0.11993,-0.015074,0.21761,-0.14295
28,-0.076822,0.045942,0.054023,0.33761,0.1038,0.050207,0.15418,-0.023233,0.30006,0.13492,0.41615,0.47144,0.34284,0.27443,0.038772,0.40769,0.2856,0.50111,0.22471,0.3823,0.075869,0.29743,0.30207,0.4878,0.30408,0.2559,0.2559,0.46488,1,0.22911,0.021387,0.23495,0.014758,0.22773,0.14437,0.31843,-0.050172,0.17098,0.061164,0.10027,0.079047,0.23599,0.11295,0.19257,-0.21107,0.14421,-0.1578,0.028314,0.16229,-0.18234,0.015813,0.1039,-0.010561,0.01663,-0.03165,-0.3939,0.032255,-0.25597,0.047717,-0.12449,-0.050808,-0.24757,0.15616,-0.054206,-0.20427,0.13521,-0.1627,0.04487,-0.11151,-0.16812,-0.11586,-0.015334,-0.21225,-0.16963,0.26691,0.06563,-0.17698,0.094926,0.072348,-0.046779,-0.15437,0.0077755,-0.25427,-0.26844,-0.28579,0.25838,-0.26924
29,-0.0092628,0.10256,-0.13262,0.31885,0.14891,0.23491,0.16953,0.03563,0.18004,0.079344,0.20301,0.16323,0.016556,0.28549,0.18452,0.32903,0.038609,0.25119,0.075632,0.12156,0.23771,0.25929,0.18555,0.28211,0.1507,0.092777,0.13569,0.30209,0.22911,1,-0.18441,0.092427,0.15607,0.058189,-0.047902,0.33016,0.22084,0.06672,0.024694,0.2562,-0.14729,-0.0061243,-0.029728,0.25718,-0.092789,0.094955,0.27028,0.091375,-0.10165,-0.028306,0.35835,-0.032814,-0.0020839,0.088707,-0.035883,0.0023936,-0.066694,-0.13724,-0.035263,-0.22647,-0.020445,-0.0053153,-0.21057,0.017719,-0.20195,-0.071327,0.01644,0.14352,0.10623,-0.090279,-0.15847,0.32005,-0.27086,-0.18565,-0.0095343,0.041141,-0.11359,0.30735,0.062325,0.311,0.017695,0.0032004,-0.20875,0.087601,0.032054,0.17644,0.0076943
30,-0.29548,0.020466,0.35367,0.31417,-0.12353,0.096212,-0.022671,0.046858,0.081068,-0.018104,0.16504,0.06277,0.28113,0.23724,-0.033455,0.19416,0.12296,0.019966,0.20875,0.11674,0.25273,0.057621,0.069411,-0.089116,0.24259,0.053273,0.027957,-0.028005,0.021387,-0.18441,1,-0.020167,-0.10788,-0.13246,0.10748,0.17398,0.11714,0.20475,-0.19727,0.090315,0.14289,0.34185,-0.093151,-0.057071,0.13131,-0.029461,-0.13664,-0.10192,-0.13073,-0.12363,-0.40021,-0.014044,-0.1062,0.063224,0.078274,-0.18534,0.069882,-0.22549,-0.22291,0.068584,0.011878,-0.11895,0.13219,0.085784,-0.0074598,-0.024202,0.16621,-0.1315,-0.087548,0.023889,-0.021715,-0.20689,0.1249,0.02048,-0.18668,0.0041249,-0.22095,-0.33081,0.019829,-0.13085,-0.027936,0.035419,-0.11959,0.13306,-0.07208,-0.075035,-0.08144
31,0.075847,0.012354,-0.219,-0.067234,0.15314,0.09267,0.32304,-0.38,0.32615,0.16008,0.1723,0.32695,0.15005,0.10644,0.14887,0.33707,-0.00039076,0.11985,0.23709,-0.071773,0.42424,-0.043457,0.13522,0.21872,0.24824,0.22701,0.087804,0.074531,0.23495,0.092427,-0.020167,1,0.14428,0.27272,0.12988,0.1944,-0.049861,0.14159,0.14513,0.31459,0.17189,0.006364,0.091267,0.29073,-0.15082,-0.1522,0.0015556,0.31289,0.29761,-0.02574,-0.059083,0.047453,0.237,0.046759,0.086715,0.24092,-0.16012,-0.096885,-0.18612,0.061127,-0.047977,-0.070292,0.15194,-0.058742,0.0086209,0.078502,-0.032315,-0.01105,0.033716,-0.36121,-0.069381,0.14293,-0.17631,-0.01558,0.054481,-0.017085,-0.17605,0.26523,-0.11776,-0.24604,-0.25377,0.060006,0.048733,0.14002,-0.38152,-0.036023,-0.14521
32,-0.15136,0.016198,-0.19644,0.010583,0.25314,-0.00010226,0.096353,0.21529,0.32164,0.15004,0.38978,0.32852,-0.12575,0.21231,-0.019499,0.12707,0.44689,0.26154,0.1502,0.28857,0.038393,0.085456,0.29961,0.31226,-0.029855,0.19475,0.12699,0.11402,0.014758,0.15607,-0.10788,0.14428,1,0.32948,0.097731,-0.024244,-0.011719,0.15486,0.36138,-0.076636,0.15447,0.15279,0.1339,0.20936,0.084295,0.0062796,0.098655,-0.03495,0.30604,0.25381,0.33368,-0.23267,0.10118,0.057667,0.22808,0.14828,-0.16743,0.0055164,-0.05036,0.26772,-0.26614,-0.034679,-0.043994,0.21707,0.033367,0.22061,0.19525,0.14557,-0.05381,0.27854,-0.0037093,-0.1607,0.030903,0.18558,-0.16546,0.21022,-0.19351,0.061073,0.0029865,0.07597,-0.042816,-0.14488,0.051624,0.10856,0.0094269,0.07664,0.040879
33,0.018317,-0.0023298,0.011003,0.23846,0.3893,0.26761,-0.0060311,0.1586,0.22031,0.29708,0.24799,0.060458,-0.074996,-0.011125,0.32296,0.37392,0.061458,0.33264,0.19064,0.15492,0.059972,0.066368,0.31341,0.34982,0.15248,0.39158,0.30658,0.006141,0.22773,0.058189,-0.13246,0.27272,0.32948,1,-0.062003,-0.17132,0.061848,0.37877,0.31861,0.086879,0.066943,0.15598,-0.055831,0.082544,0.10211,0.014754,0.058987,0.13486,0.20445,0.013941,0.31908,-0.093258,-0.095559,0.21598,0.25216,-0.019881,-0.045464,-0.021406,0.10578,-0.13933,0.11569,0.070852,0.09747,0.30517,0.070129,0.13973,-0.021271,0.25662,-0.13618,0.11263,0.26349,0.095546,-0.13441,-0.021922,0.11314,0.35104,0.085871,0.067052,-0.055707,-0.093301,0.040716,0.086475,-0.2155,0.026981,-0.1727,0.16792,-0.086694
34,0.011857,-0.15832,-0.27802,-0.17512,-0.16582,-0.50265,0.029945,-0.18643,0.072934,-0.056123,-0.20576,0.11585,0.26504,0.1045,0.030174,0.38318,0.13687,0.087229,0.26484,0.086938,-0.090217,0.0088068,0.046494,-0.15219,-0.19321,0.07475,-0.10466,0.010764,0.14437,-0.047902,0.10748,0.12988,0.097731,-0.062003,1,0.062769,-0.20266,0.15791,-0.069686,0.17621,-0.12297,-0.03155,-0.056777,-0.12788,-0.15098,-0.0069052,-0.058906,-0.037947,-0.13255,-0.057199,-0.099113,-0.30899,-0.15478,-0.0444,-0.25444,-0.25556,-0.1492,0.026098,-0.14379,0.19354,-0.26013,-0.28193,0.0036582,-0.20061,-0.22091,-0.012645,-0.13536,-0.065176,-0.054762,-0.10699,0.084786,-0.20212,0.04534,0.052929,-0.22603,-0.1578,-0.063696,0.11344,0.069371,0.19973,0.051995,-0.15867,0.059455,-0.17626,0.23012,-0.077486,0.08177
35,-0.061055,0.25028,0.07542,0.22279,-0.15507,0.21639,0.24313,0.00035856,0.11743,-0.0022793,0.093007,0.17911,0.083475,0.047854,-0.039786,0.25027,0.16642,0.023557,0.099028,0.041087,0.29294,-0.12763,0.000807,0.064266,0.16903,0.030483,0.16236,0.034731,0.31843,0.33016,0.17398,0.1944,-0.024244,-0.17132,0.062769,1,0.055409,0.10741,0.051982,0.14361,0.15525,0.08332,0.11082,0.12737,-0.078782,0.091638,-0.027542,0.08896,0.0068038,-0.23585,-0.079156,-0.055431,0.086496,-0.010772,0.1106,-0.0036922,0.06726,-0.18652,-0.036282,0.07604,-0.18597,-0.13068,0.024979,-0.064319,0.031745,-0.10096,-0.020817,0.086514,0.096488,-0.32838,-0.19719,0.072713,-0.29843,0.013471,0.042675,-0.070794,-0.20989,0.2676,0.12698,0.14239,0.035564,0.040203,-0.20205,-0.18755,0.044046,0.021373,0.041472
36,-0.0001682,0.036141,0.25724,0.22826,-0.0010944,0.025059,0.14185,-0.10799,-0.15549,-0.15211,-0.010014,-0.01394,0.1027,-0.086531,-0.036146,0.14752,0.12139,0.20124,-0.056375,-0.15289,0.26601,0.028048,0.17682,0.1223,0.26326,0.017675,-0.070823,-0.057883,-0.050172,0.22084,0.11714,-0.049861,-0.011719,0.061848,-0.20266,0.055409,1,-0.053006,0.012642,-0.14033,-0.091759,0.013236,0.1708,0.28314,0.058773,-0.15923,0.13378,0.086196,0.18592,-0.021981,0.077639,0.1121,0.083963,-0.011094,-0.079039,-0.064761,0.14676,-0.06404,-0.029075,-0.41491,0.077693,-0.27068,-0.23541,-0.034576,-0.032446,0.08892,0.22862,0.18354,0.13514,-0.12429,0.026267,0.25119,-0.25846,0.11965,-0.0155,-0.0081619,0.074277,-0.27397,0.14541,-0.16526,0.027775,-0.098908,-0.027955,-0.1025,-0.13306,-0.15509,-0.088149
37,-0.015818,0.3221,0.033761,0.1811,-0.044707,0.031426,0.076452,-0.15621,0.022085,0.29329,0.064667,0.029574,0.060685,0.16416,0.15501,0.26414,-0.022693,0.18722,0.20232,0.15957,0.015712,-0.020612,0.046743,0.18234,0.13888,-0.016414,0.14865,0.038305,0.17098,0.06672,0.20475,0.14159,0.15486,0.37877,0.15791,0.10741,-0.053006,1,0.06244,0.13472,0.15806,0.29563,-0.052778,0.13769,0.34343,-0.071131,-0.18725,-0.01715,-0.12155,-0.11409,0.16728,-0.21989,-0.035993,0.26331,0.17192,-0.097796,-0.27977,-0.011777,-0.017595,0.17344,0.077776,0.12095,0.14516,0.060311,0.057364,0.20636,-0.11095,-0.13234,-0.094808,0.10819,-0.16989,-0.1497,0.094711,0.10642,-0.085586,0.46183,-0.1805,0.19285,0.13865,-0.01579,-0.039069,0.17989,-0.12798,0.10953,-0.0042118,0.10943,0.034933
38,-0.10876,-0.017697,-0.039666,0.15892,0.0012554,0.090709,-0.044851,-4.7836e-05,0.29619,0.080283,0.17825,0.16086,-0.06716,0.098511,0.075439,0.33488,0.035242,0.026937,0.13175,0.1682,0.034736,0.028555,-0.0015673,0.19571,-0.069661,0.4475,0.12654,0.2159,0.061164,0.024694,-0.19727,0.14513,0.36138,0.31861,-0.069686,0.051982,0.012642,0.06244,1,-0.03584,0.28733,0.18638,0.13468,0.22889,0.05808,0.033818,0.17822,0.028873,0.2998,0.36232,0.29372,-0.05106,-0.032605,0.28263,0.3688,0.17152,-0.25607,0.22059,0.25593,0.078146,-0.011206,0.18297,0.33151,-0.10881,-0.071916,0.028172,-0.15651,0.16767,-0.0044149,0.35654,0.088642,-0.10945,-0.16515,0.094175,0.20473,-0.033743,-0.14019,-0.080929,-0.19801,0.10262,-0.036399,0.11819,0.13496,-0.095014,0.0057453,0.18115,-0.07034
39,0.010953,0.040375,0.073889,0.1997,-0.17636,0.12159,-0.024947,-0.045872,0.20221,-0.021973,0.05299,0.23839,0.40499,0.26948,0.26631,0.36313,0.14727,0.23151,0.29373,0.093227,0.14963,0.15608,0.045689,0.04889,0.13547,-0.019746,0.15939,0.10254,0.10027,0.2562,0.090315,0.31459,-0.076636,0.086879,0.17621,0.14361,-0.14033,0.13472,-0.03584,1,-0.011478,-0.17469,-0.19398,-0.091177,-0.13035,-0.094481,0.075005,0.16926,-0.067953,0.06639,-0.11084,-0.14802,-0.32712,-0.027808,-0.29049,0.020003,-0.19272,0.035634,0.068977,0.11227,-0.1911,0.1191,0.25881,0.02662,-0.18826,0.13516,-0.077287,0.14467,0.14943,-0.18986,0.16465,0.1229,-0.0065209,0.028351,-0.2534,0.10553,-0.28852,-0.050873,-0.021075,0.071673,-0.12883,0.044012,-0.0026293,0.20909,-0.07518,-0.15983,-0.086709
40,-0.14503,-0.0050539,-0.13774,0.19293,-0.05817,-0.093821,-0.02659,0.018,0.068103,0.13399,0.097429,0.030551,-0.21308,0.32025,-0.050818,0.11933,0.20198,-0.060237,0.016653,0.26563,-0.066382,0.015568,-0.16292,0.12225,-0.10203,0.016827,0.25481,0.0026034,0.079047,-0.14729,0.14289,0.17189,0.15447,0.066943,-0.12297,0.15525,-0.091759,0.15806,0.28733,-0.011478,1,0.23701,-0.12711,0.16957,-0.0091974,0.20166,0.082833,-0.10258,0.082511,0.1823,0.045264,-0.18132,-0.034241,0.21106,0.29033,0.13119,-0.29459,-0.10374,0.27932,0.2725,-0.16945,-0.078026,0.23092,0.052504,0.032383,0.039308,0.24703,-0.12943,-0.33104,0.062376,-0.013962,-0.014463,-0.05587,0.29403,0.23992,0.078645,-0.29398,-0.10364,0.031728,-0.32346,-0.18852,0.03675,-0.22943,-0.26676,-0.12129,-0.049726,-0.069117
41,-0.18072,0.070693,0.0097042,0.29469,0.28258,0.20896,0.12442,0.00075779,0.3044,0.19818,0.33924,0.0021729,0.066732,0.21323,0.1265,0.27833,0.11525,0.20577,-0.15348,0.10319,0.14161,-0.099973,0.16457,0.10582,0.2713,0.22567,0.0098468,0.33282,0.23599,-0.0061243,0.34185,0.006364,0.15279,0.15598,-0.03155,0.08332,0.013236,0.29563,0.18638,-0.17469,0.23701,1,0.090412,0.20359,0.073595,-0.065563,0.079303,-0.20587,0.21033,0.02437,-0.096029,-0.025302,0.062867,0.19379,0.29879,-0.077001,-0.0081324,-0.25071,-0.079464,0.1433,0.23664,-0.3232,0.025849,0.071327,0.0053089,-0.016568,0.19233,-0.11391,-0.28275,0.085531,-0.11921,-0.39022,0.042143,0.056511,-0.047829,-0.021705,-0.052665,-0.027283,0.075734,0.12291,0.022216,0.29668,-0.18619,-0.048289,0.047282,0.23502,-0.15047
42,0.31434,0.1397,-0.017983,-0.055994,-0.16589,-0.17752,0.33649,-0.088039,-0.0071514,0.070977,0.085227,0.060962,0.081647,-0.21718,0.082441,-0.049096,0.087747,-0.1626,-0.2767,-0.37366,0.072228,0.044582,0.037698,-0.075334,0.093253,0.33059,-0.19365,0.11606,0.11295,-0.029728,-0.093151,0.091267,0.1339,-0.055831,-0.056777,0.11082,0.1708,-0.052778,0.13468,-0.19398,-0.12711,0.090412,1,0.17205,0.084965,-0.07799,-0.11315,0.33722,0.41954,-0.16893,0.027921,0.063212,0.28067,0.22724,0.031971,-0.091577,0.34073,0.22865,-0.14506,0.29244,0.093872,-0.20752,0.095075,-0.0030512,0.069209,0.0028773,0.12957,0.055087,0.13512,0.20642,-0.23099,-0.21008,-0.3192,-0.20065,-0.082904,-0.10965,0.26768,-0.020785,0.17834,-0.15875,0.084514,-0.1109,0.26412,0.060295,-0.028488,-0.10083,-0.12412
43,-0.17295,0.40661,-0.056941,0.092231,-0.051993,0.1569,0.041853,-0.27574,0.057193,-0.027953,0.256,0.23038,0.045035,0.15094,0.0038816,0.23962,0.11085,0.18643,0.0087193,0.04527,0.19674,0.12903,0.29654,0.14176,0.26244,0.18103,0.065832,0.1541,0.19257,0.25718,-0.057071,0.29073,0.20936,0.082544,-0.12788,0.12737,0.28314,0.13769,0.22889,-0.091177,0.16957,0.20359,0.17205,1,-0.031915,-0.19348,0.043184,0.28465,0.35528,-0.11677,0.19918,0.052738,0.23042,0.20495,0.37107,-0.10493,-0.21087,-0.29917,-0.03489,-0.074473,0.21388,-0.15909,-0.022439,-0.095493,-0.041056,0.099864,0.23401,-0.015982,-0.14167,-0.085262,-0.074135,0.032313,-0.37174,-0.21043,0.29965,0.12922,-0.089783,0.11411,0.069422,-0.13673,-0.069432,-0.046195,-0.2638,-0.036157,-0.082132,-0.13157,-0.19328
44,0.062158,-0.030863,-0.13425,-0.093031,0.13403,0.19524,-0.042855,-0.0019738,-0.18705,0.18108,-0.11633,-0.34047,-0.032913,-0.061187,-0.07932,-0.042458,0.13373,-0.098752,-0.076228,-0.087958,0.03288,0.084385,0.16505,0.11996,0.065255,-0.16833,-0.033736,0.037944,-0.21107,-0.092789,0.13131,-0.15082,0.084295,0.10211,-0.15098,-0.078782,0.058773,0.34343,0.05808,-0.13035,-0.0091974,0.073595,0.084965,-0.031915,1,-0.10135,-0.18944,0.049021,-0.096714,-0.24419,0.32888,0.10236,-0.075558,0.13446,0.084164,0.034087,-0.13494,0.13054,0.022651,0.090597,0.064793,0.015175,-0.1779,0.024172,0.16015,-0.16412,0.064303,-0.23915,-0.32726,0.27072,-0.13346,-0.17048,-0.0054272,0.097867,-0.2076,0.052526,0.12871,-0.13378,0.098863,-0.13912,0.097203,0.064547,0.036382,0.21476,0.090676,-0.076842,0.20598
45,-0.016757,-0.10273,-0.16154,0.27729,-0.048778,-0.14139,0.12794,0.2699,-0.076996,-0.015372,0.15528,0.10794,0.030552,0.16769,0.24215,0.014744,-0.045913,-0.045611,0.26049,-0.037608,-0.049767,0.0032138,0.029839,0.062893,-0.30696,-0.062869,0.40385,0.29365,0.14421,0.094955,-0.029461,-0.1522,0.0062796,0.014754,-0.0069052,0.091638,-0.15923,-0.071131,0.033818,-0.094481,0.20166,-0.065563,-0.07799,-0.19348,-0.10135,1,0.075671,-0.23392,-0.15012,-0.046337,0.046473,-0.16009,-0.014931,-0.047561,0.0014115,-0.069104,-0.10467,0.12005,0.056194,0.041405,-0.15335,0.15816,-0.18567,0.032924,0.006664,-0.27604,0.057249,-0.094148,-0.18407,0.12834,0.10813,0.012332,0.056524,0.15293,-0.016227,-0.21779,-0.10953,0.21376,-0.11127,-0.049387,-0.010424,-0.19481,0.0539,-0.16861,0.027051,0.27352,-0.024421
46,-0.061676,-0.061175,-0.034451,-0.10579,0.0017966,-0.050205,-0.14565,0.066743,0.33687,-0.062606,0.051163,-0.047856,-0.089914,0.45553,0.12068,0.10276,-0.024312,0.14925,0.0050887,0.027325,0.13525,0.25302,-0.015617,0.044264,0.16545,0.25002,0.33302,0.0029102,-0.1578,0.27028,-0.13664,0.0015556,0.098655,0.058987,-0.058906,-0.027542,0.13378,-0.18725,0.17822,0.075005,0.082833,0.079303,-0.11315,0.043184,-0.18944,0.075671,1,0.13867,0.015666,0.14124,0.31858,-0.075176,-0.014902,-0.14409,0.16703,0.076823,0.068523,-0.10539,0.06668,-0.11859,-0.23281,0.065865,-0.01598,-0.16248,-0.16717,-0.17743,0.16452,0.18203,0.10946,-0.018028,-0.056124,0.22645,0.07426,-0.12949,0.096724,-0.24827,-0.092723,-0.03368,-0.17658,0.26112,0.11741,0.071907,-0.068254,0.15364,-0.057604,0.072884,0.15348
47,0.17931,0.081415,0.014564,-0.19999,-0.097866,0.15627,0.19229,-0.13581,0.011623,-0.089406,-0.093835,0.24827,0.12435,-0.036373,-0.037522,0.13246,0.10761,0.11373,0.033837,-0.10944,0.14676,0.35366,-0.085162,0.029652,-0.0044568,0.28391,-0.04936,-0.067155,0.028314,0.091375,-0.10192,0.31289,-0.03495,0.13486,-0.037947,0.08896,0.086196,-0.01715,0.028873,0.16926,-0.10258,-0.20587,0.33722,0.28465,0.049021,-0.23392,0.13867,1,0.06441,-0.19807,0.24617,0.081757,-0.0050825,0.17823,-0.13892,-0.10998,0.10384,0.15459,0.048083,-0.10738,0.18701,-0.029456,0.32438,-0.042066,0.025049,0.16658,0.067783,-0.0067229,0.20319,-0.053194,-0.039138,0.1764,-0.2535,-0.38147,0.072838,-0.012866,0.091532,0.10103,-0.030603,-0.30912,-0.10612,0.058039,-0.16033,0.14188,-0.10811,-0.22319,-0.23498
48,-0.19876,0.027316,-0.13259,0.025127,0.069564,0.13668,0.033345,0.087561,0.099053,0.23537,0.33176,0.22952,0.12301,-0.09032,0.07423,0.18909,0.22908,-0.045391,-0.026512,0.033137,0.16781,-0.032844,0.29095,0.23322,0.37184,0.2189,0.073777,0.20679,0.16229,-0.10165,-0.13073,0.29761,0.30604,0.20445,-0.13255,0.0068038,0.18592,-0.12155,0.2998,-0.067953,0.082511,0.21033,0.41954,0.35528,-0.096714,-0.15012,0.015666,0.06441,1,0.084398,-0.25872,0.12776,0.088742,0.039785,0.19471,0.1348,0.18152,-0.048718,-0.052674,0.13732,-0.12834,-0.19819,-0.028269,-0.064772,-0.04618,0.12784,0.093934,0.11274,-0.019198,-0.0062535,-0.13558,-0.22285,-0.25203,-0.14548,0.063685,-0.11444,-0.066023,-0.27788,-0.11965,-0.24806,-0.14939,-0.30198,0.12672,-0.17711,-0.27575,0.010831,-0.16365
