,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
20,0.19107,0.15604,0.15284,0.29738,0.057465,0.062942,0.074726,0.39783,0.16334,0.19319,0.16855,0.075986,0.26122,0.25022,0.17312,0.14798,-0.080952,-0.17131,0.16697,-0.094843,1,-0.14857,0.43301,0.23721,0.22511,0.15582,-0.10603,-0.037109,-0.040321,-0.23805,-0.051649,-0.4846,0.13241,0.14384,-0.10343,0.23308,-0.050307,-0.27764,-0.22077,-0.13581,-0.0086476,0.15479,0.04374,-0.22077,0.10926,0.11399,0.2071,0.016283,-0.016505,-0.090632,0.0062871,-0.20539,-0.29229,0.11003,0.13568,-0.042365,-0.05081,0.21576,0.0028552,0.29506,0.29114,-0.12704,-0.23404,0.22496,-0.094146,-0.036228,0.059929,-0.30856,-0.17611,0.0046192,0.23085,0.044238,-0.25445,-0.27939,0.21473,-0.056413,-0.10535,0.10205,0.215,0.0016337,-0.21369,-0.069365,-0.072521,-0.12321,0.17862,0.20623,-0.031796,-0.21824,0.082066,0.11404,-0.14433,-0.19741,0.17215,0.10794,-0.21268
21,0.13882,0.041419,0.18494,0.016764,0.091927,0.0047781,0.13278,0.055031,0.089089,0.22792,0.18051,0.039615,0.077664,0.060458,0.07286,0.25378,-0.13924,-0.037119,-0.084324,-0.10037,-0.14857,1,0.016129,-0.051772,0.11952,-0.27093,0.087467,-0.070089,-0.014974,-0.17866,-0.056285,0.024402,0.099642,-0.19007,-0.10376,-0.11799,-0.18178,-0.073156,0.15598,-0.30009,-0.2698,0.32707,-0.205,0.14607,-0.051192,-0.20977,-0.035484,-0.1583,0.14179,0.1464,-0.13341,-0.0054639,0.091106,-0.088948,-0.087394,0.056264,-0.071425,0.18487,-0.095262,-0.14829,-0.020608,-0.040603,-0.013113,0.15773,-0.017011,0.016244,0.075917,0.052682,0.14449,0.054801,-0.15053,-0.15431,0.030574,0.076876,-0.042698,-0.0011641,0.21368,-0.16296,-0.026067,-0.058564,0.0032937,0.085116,0.1605,0.19677,-0.26666,-0.18238,0.35453,-0.066769,0.0021898,0.068034,-0.16025,0.01962,-0.29719,0.10696,-0.086494
22,0.23335,0.16603,0.21057,0.22676,0.097081,0.12369,0.030095,0.28264,0.29207,0.030825,0.33922,0.075578,0.027926,0.2416,0.17095,0.18724,0.021679,-0.021744,0.20625,-0.0043872,0.43301,0.016129,1,0.14764,0.31986,0.30614,0.15725,-0.03088,0.16629,-0.35201,-0.21463,-0.29099,0.0074535,-0.0092934,0.13183,0.18229,-0.02502,-0.0026329,0.10589,-0.10375,0.020908,0.018109,0.09077,-0.089248,0.16324,0.026925,0.21465,-0.17189,-0.27678,-0.20211,-0.14343,-0.24965,-0.16873,-0.13559,-0.11588,0.081414,0.083408,-0.12383,-0.058485,0.20955,0.034289,-0.024303,-0.13859,-0.091274,-0.21245,0.22194,-0.11498,-0.1898,-0.32336,0.11064,-0.19688,0.22141,-0.20852,0.035229,0.33776,-0.18509,0.08015,-0.086266,-0.045616,0.097462,-0.092534,0.27743,0.052119,0.080324,0.19635,0.095457,-0.080633,-0.16324,-0.095961,-0.1308,-0.077587,-0.15542,0.27036,0.017997,-0.10406
23,-0.022986,-0.038864,-0.13269,0.062355,-0.12106,-0.21066,-0.056797,0.26572,-0.18686,-0.032205,-0.028848,-0.050313,-0.06006,-0.18126,-0.17623,-0.28959,-0.10957,-0.11242,-0.39648,-0.13248,0.23721,-0.051772,0.14764,1,0.068517,0.13032,0.20855,0.027345,0.13082,-0.035115,-0.099584,-0.3126,0.16315,-0.15032,-0.087131,0.012845,0.019299,0.014829,-0.080779,0.10266,-0.076502,0.08896,-0.15414,0.033478,0.30879,-0.082216,-0.17912,-0.010823,-0.19589,0.098446,-0.037783,-0.25337,-0.2137,-0.031787,-0.041155,-0.11676,0.22518,0.32412,-0.081036,0.049437,0.14698,-0.15865,-0.16814,0.20137,0.11267,0.047426,-0.14572,-0.01531,0.1073,0.079977,0.12121,-0.0046128,0.11391,-0.0069586,-0.026798,-0.11774,-0.013666,-0.0015277,0.091732,0.10649,0.095197,0.20502,0.085487,0.14665,0.11252,0.30708,0.10176,-0.087101,-0.24137,0.066375,-0.32353,-0.18874,0.091759,-0.34175,-0.057791
24,0.28561,0.066503,0.0010386,0.25605,-0.084013,0.2509,0.029795,0.17171,0.092874,0.16673,0.034616,-0.14208,0.0561,0.1755,0.23343,-0.010363,-0.10996,-0.063869,-0.0060494,0.27059,0.22511,0.11952,0.31986,0.068517,1,0.285,0.22928,0.15726,-0.058223,-0.19532,-0.0077696,-0.14616,0.016032,-0.029995,0.095928,0.013799,0.0094126,0.15072,-0.026069,0.12449,0.014619,-0.080733,0.16693,0.15454,0.085648,0.12719,0.10314,0.10634,-0.2729,-0.24265,-0.035293,-0.098689,-0.18441,-0.015636,-0.057117,0.096806,0.16768,0.29709,0.084796,0.24797,0.22775,0.06993,-0.010713,-0.084526,-0.070965,-0.010407,0.048763,-0.12989,0.06284,-0.021898,-0.037128,0.25836,-0.21132,-0.12717,0.11179,-0.051358,-0.094377,-0.074437,-0.036679,0.19686,-0.17441,0.042847,-0.087756,0.35709,0.0046199,0.16659,0.086295,-0.23527,-0.11352,0.28017,-0.1696,-0.17856,0.1767,0.028247,0.13458
25,-0.14005,-0.29518,-0.28296,-0.23736,-0.35237,-0.16145,-0.27504,-0.11776,-0.10383,-0.3462,-0.042576,-0.24369,-0.069712,-0.13968,-0.081943,-0.27795,-0.14141,-0.11263,-0.097232,0.07457,0.15582,-0.27093,0.30614,0.13032,0.285,1,0.095313,-0.11569,0.027363,-0.08247,0.072993,-0.24663,-0.04802,0.21367,0.054193,0.19791,0.16092,0.21428,0.037425,0.24343,0.47258,0.054761,-0.13949,-0.0088839,0.25734,0.27755,0.29503,-0.11267,-0.088379,-0.10986,-0.0016853,-0.11739,-0.072632,-0.20142,0.28843,0.17915,0.32092,0.051724,-0.010496,0.046875,-0.064615,-0.042035,0.1885,0.08188,0.13678,0.0040761,-0.16299,0.17854,-0.17249,0.049953,-0.028352,0.12395,-0.23355,0.11152,-0.097588,-0.14423,0.12218,0.042936,0.07989,-0.1132,-0.056798,0.36193,-0.13167,0.017382,0.035538,0.18839,-0.25817,0.02432,-0.0754,-0.11858,-0.079521,-0.16777,0.076489,-0.15272,0.068637
26,0.1,0.020675,0.069058,0.1655,-0.060664,0.032149,0.17321,0.12591,0.11373,0.13435,0.045886,-0.1413,0.074936,0.11614,0.21977,-0.054999,-0.2115,0.27709,-0.096217,-0.075715,-0.10603,0.087467,0.15725,0.20855,0.22928,0.095313,1,0.084559,-0.02524,0.076416,-0.16105,0.0042175,0.099504,-0.11377,0.083945,-0.24031,0.01804,0.20982,-0.1691,0.36682,0.051694,0.17087,-0.080198,-0.1037,0.23157,0.056108,-0.11767,-0.15518,0.061167,-0.15436,0.036266,-0.053212,-0.054049,0.097796,0.17996,0.036679,0.12817,0.33228,-0.17018,0.066907,0.00036543,-0.21277,-0.039568,-0.14867,0.066545,0.23987,-0.21972,-0.091704,0.10604,0.20381,-0.13757,0.14167,-0.30222,0.23329,0.28143,-0.10897,0.16901,-0.034708,-0.00080926,-0.078991,0.16708,0.06352,0.21252,0.40289,0.071915,0.1192,0.12078,-0.043611,-0.025429,0.11266,-0.18618,-0.010879,0.19556,-0.029851,0.22114
27,-0.096661,-0.25098,-0.036767,-0.13732,-0.19591,-0.14589,-0.30228,-0.21159,-0.24129,0.073275,-0.21815,-0.15232,-0.28146,-0.051356,-0.061452,-0.21586,-0.11988,0.10228,0.017922,-0.043011,-0.037109,-0.070089,-0.03088,0.027345,0.15726,-0.11569,0.084559,1,0.090837,-0.012279,0.094486,0.18889,0.3012,-0.063242,0.22704,-0.20202,-0.15129,0.16938,-0.08048,0.007784,0.12619,0.10817,0.32359,0.22851,-0.007522,0.39278,0.2717,0.043862,-0.034993,0.17576,0.17397,-0.074282,0.13764,0.13818,-0.1592,-0.081294,0.15055,0.15081,-0.14456,0.10826,-0.21003,0.14463,0.087129,0.013096,0.20818,-0.13786,-0.11549,-0.052225,0.030514,0.053156,-0.25585,0.20721,-0.0057761,-0.21699,-0.13357,0.089372,-0.13412,0.098382,-0.13465,-0.090636,0.082392,-0.21624,0.054859,0.062855,-0.082263,0.027541,-0.20147,-0.13888,-0.14107,0.077069,-0.067224,0.074341,0.31406,-0.10818,0.0047077
28,-0.045826,-0.086058,-0.00044275,0.034107,-0.040541,-0.20138,-0.12015,-0.023891,0.092532,-0.048866,0.11913,0.18601,-0.16851,-0.038711,-0.05323,-0.14521,-0.030137,0.22428,0.15318,0.070602,-0.040321,-0.014974,0.16629,0.13082,-0.058223,0.027363,-0.02524,0.090837,1,0.085476,-0.086698,0.10214,0.17264,0.39078,0.062399,-0.020772,-0.067095,0.26912,0.052821,-0.18389,0.15404,-0.017375,0.0099741,-0.087692,0.11247,0.062113,-0.019684,-0.050608,0.05446,-0.069181,-0.067032,-0.096491,-0.1089,0.077095,-0.053128,0.28464,-0.060578,-0.063931,0.22898,0.041905,0.11157,0.25278,0.088573,0.0059403,0.052866,-0.17656,-0.16663,-0.055875,-0.29093,0.22863,-0.092051,0.093783,0.24648,0.11897,0.053286,0.17585,-0.21838,-0.01571,0.036358,0.17006,-0.25986,0.25741,0.040344,-0.11332,0.057229,-0.010835,-0.16776,0.024904,-0.079079,-0.012575,0.27921,-0.077494,0.092118,-0.028828,-0.035688
29,-0.22924,-0.066997,-0.25319,0.056553,-0.12195,-0.071751,-0.02883,-0.065445,-0.16718,-0.089872,-0.23998,-0.14759,0.01424,-0.37081,-0.081158,-0.071019,-0.13916,0.2067,-0.23275,-0.14748,-0.23805,-0.17866,-0.35201,-0.035115,-0.19532,-0.08247,0.076416,-0.012279,0.085476,1,-0.10373,0.3351,-0.12481,0.073405,0.063132,0.03034,0.013393,0.014367,0.2094,0.17843,0.01136,-0.16821,-0.25547,-0.12562,0.0075184,0.040168,-0.041486,0.17279,0.21944,-0.058232,-0.13128,0.042309,0.076941,0.28021,0.24061,-0.12947,-0.043169,-0.0019427,0.35329,-0.15455,-0.028119,-0.0648,0.22194,-0.061205,0.0074904,-0.0030914,0.069015,0.2076,0.11044,-0.1304,-0.048323,-0.015139,0.18123,0.019016,0.047789,0.17935,-0.055024,0.06567,0.018523,-0.065475,0.052156,-0.044992,-0.249,-0.056352,0.10799,-0.14101,0.038129,0.13085,0.13643,-0.063673,0.1386,0.28247,-0.14257,-0.12422,-0.0027002
30,-0.06046,-0.019927,-0.031361,-0.20892,-0.032163,-0.087623,-0.25374,-0.22994,-0.028853,-0.050799,0.086162,0.062924,-0.05631,-0.047385,0.032662,0.034862,0.0052244,-0.21217,0.096179,-0.091672,-0.051649,-0.056285,-0.21463,-0.099584,-0.0077696,0.072993,-0.16105,0.094486,-0.086698,-0.10373,1,0.23855,-0.14163,0.0058755,0.18081,-0.13243,-0.06103,0.054388,-0.31273,-0.10729,0.28946,-0.1058,0.023786,0.083885,0.077142,0.29206,0.024831,-0.20241,0.25215,-0.044825,-0.14548,-0.24373,-0.16651,-0.10685,0.13269,-0.021239,-0.10551,-0.19055,0.074941,-0.0095875,-0.10219,0.50577,-0.023353,-0.21435,-0.002339,0.062592,0.2248,-0.23363,-0.030563,0.036014,0.10445,0.058493,0.066078,0.1613,-0.035688,-0.017839,-0.027202,0.025387,0.34604,0.14492,-0.016112,-0.062176,0.16477,-0.22105,0.089134,0.22877,-0.14627,0.011265,-0.19775,0.020862,0.099156,0.15978,0.11753,0.12673,-0.047587
31,-0.2007,-0.19608,-0.23076,-0.16031,-0.090027,-0.063812,-0.16263,-0.29158,-0.066668,-0.11607,-0.03909,-0.11603,-0.24423,-0.34161,-0.16175,-0.027529,-0.18072,0.15706,0.17278,-0.19339,-0.4846,0.024402,-0.29099,-0.3126,-0.14616,-0.24663,0.0042175,0.18889,0.10214,0.3351,0.23855,1,-0.0045561,0.19796,0.34597,-0.049361,-0.027309,0.017417,0.32563,0.11468,0.2151,-0.31306,0.11204,0.0038511,0.024045,0.2374,-0.14658,-0.095016,0.0031376,0.1682,0.034607,0.084607,0.069909,-0.056305,-0.0096419,-0.12323,0.059572,-0.27104,0.16152,-0.10804,-0.22848,0.11947,0.082595,-0.11399,-0.084633,0.021366,-0.035335,0.060443,-0.045031,0.32635,-0.037667,-0.12286,0.049036,0.16505,0.007812,0.048572,-0.19433,-0.0015827,-0.068139,0.080582,0.054609,-0.024048,-0.044687,0.005351,0.036039,-0.21643,-0.062592,0.14477,-0.13046,-0.13319,-0.0051898,0.064885,0.032436,-0.023203,0.094597
32,-0.14899,-0.20184,-0.093776,-0.12799,-0.057233,-0.2199,-0.28851,0.048088,-0.15187,-0.10368,-0.025012,-0.059649,-0.19658,0.0070147,-0.1386,-0.17449,-0.18566,-0.060425,-0.062387,-0.084071,0.13241,0.099642,0.0074535,0.16315,0.016032,-0.04802,0.099504,0.3012,0.17264,-0.12481,-0.14163,-0.0045561,1,-0.036485,0.089639,0.085307,-0.20765,-0.032678,-0.023182,0.12873,0.011788,0.25871,0.066681,-0.001302,0.11878,0.25212,-0.010777,-0.11277,-0.0027034,0.36148,0.13259,0.28006,0.12316,-0.06408,0.024587,0.044885,0.015713,0.098926,0.13703,0.045593,-0.035723,-0.056543,-0.048043,0.31745,-0.065957,-0.24609,-0.054378,0.032948,0.082146,0.22626,-0.11208,0.042977,0.0093387,-0.075803,-0.098289,0.12395,0.19194,0.14208,-0.1394,0.041546,-0.067975,-0.2555,0.22487,0.040179,-0.043349,0.0097309,-0.13598,0.0021563,-0.34603,-0.085097,-0.10478,-0.28064,-0.040388,-0.28033,-0.040168
33,-0.3797,-0.40314,-0.43906,-0.38985,-0.39987,-0.45097,-0.24962,-0.42131,-0.16774,-0.44551,-0.16487,-0.18211,-0.34292,-0.30395,-0.19305,-0.3634,-0.39819,-0.15619,0.22574,-0.14088,0.14384,-0.19007,-0.0092934,-0.15032,-0.029995,0.21367,-0.11377,-0.063242,0.39078,0.073405,0.0058755,0.19796,-0.036485,1,0.13692,0.17697,0.12744,0.18897,0.15445,0.026712,0.42699,-0.068287,0.1612,-0.074653,0.17521,0.17653,0.04841,-0.09274,0.081402,-0.039372,0.091605,0.026485,-0.2442,0.12838,0.29825,0.21192,0.055347,-0.030991,0.045085,0.14955,0.071358,0.00015597,0.21629,0.048749,0.2115,-0.33572,-0.064659,-0.23614,-0.34334,0.18311,0.21493,-0.082359,0.14228,0.12435,-0.075976,-0.028343,-0.38847,0.1243,0.065259,0.083041,-0.30134,0.24852,0.011634,-0.22655,0.10116,-0.13635,-0.21646,-0.25794,-0.059938,-0.10052,0.13708,-0.15508,-0.20878,-0.096571,-0.078522
34,-0.22233,-0.12795,-0.22306,-0.1324,-0.31914,-0.17419,-0.33518,-0.23126,-0.10298,-0.29246,-0.022954,-0.20476,-0.36771,-0.17977,0.0057031,-0.15667,-0.23552,0.098916,0.23379,-0.072864,-0.10343,-0.10376,0.13183,-0.087131,0.095928,0.054193,0.083945,0.22704,0.062399,0.063132,0.18081,0.34597,0.089639,0.13692,1,0.25141,0.042006,0.15799,0.36002,0.084607,0.23919,0.01686,0.18338,0.13307,0.18699,0.34878,0.19027,-0.020292,-0.15488,0.13072,0.15792,-0.073684,0.10397,-0.0072928,0.072085,0.097488,0.16656,-0.34189,0.26123,0.23221,-0.089691,0.10595,0.053488,-0.10419,-0.05824,-0.052403,-0.17795,-0.080201,0.17392,0.1961,0.020497,-0.06249,0.17293,0.35606,0.086797,0.070237,0.06034,-0.0026798,-0.0040826,-0.17152,0.11314,-0.11077,-0.073561,0.044034,0.25699,-0.11878,-0.11903,0.077091,-0.090444,-0.14658,0.062015,0.096857,0.05321,-0.087542,0.11597
35,-0.22631,-0.2446,-0.43574,-0.14412,-0.30863,-0.31422,-0.41131,-0.13623,-0.25821,-0.39154,-0.23509,-0.089258,-0.25695,-0.31826,-0.30973,-0.066777,-0.23299,-0.27924,-0.10747,0.055344,0.23308,-0.11799,0.18229,0.012845,0.013799,0.19791,-0.24031,-0.20202,-0.020772,0.03034,-0.13243,-0.049361,0.085307,0.17697,0.25141,1,0.27355,0.092047,0.34363,0.10833,0.21641,-0.0082612,0.078399,0.17132,0.17901,0.11155,0.27715,0.35977,-0.21545,0.14506,0.010104,0.12552,0.20187,0.061247,0.32912,-0.19038,0.29489,-0.21909,0.22765,0.12334,0.15564,-0.049254,0.018678,0.19871,-0.15902,-0.29482,-0.036655,0.13119,0.1995,0.011951,0.21031,0.046554,0.15351,0.0069287,-0.028016,0.1483,-0.050516,-0.025048,-0.043381,0.037864,-0.14346,0.097283,-0.14317,-0.18763,-0.099004,-0.22015,-0.098853,0.18104,0.080414,-0.182,-0.036096,-0.046151,0.043784,-0.086672,-0.035634
36,-0.21418,-0.28825,-0.314,-0.26692,-0.30122,-0.062152,-0.077383,-0.30157,-0.12391,-0.17786,-0.26386,-0.067983,-0.041129,-0.33678,-0.2558,-0.24097,-0.11699,-0.018124,-0.20107,0.077647,-0.050307,-0.18178,-0.02502,0.019299,0.0094126,0.16092,0.01804,-0.15129,-0.067095,0.013393,-0.06103,-0.027309,-0.20765,0.12744,0.042006,0.27355,1,-0.036574,0.048705,0.1279,0.159,-0.0068423,-0.010382,-0.088749,-0.13449,-0.037231,-0.070073,0.064823,-0.076534,0.0040889,0.054396,0.12356,0.0061333,-0.25026,0.30996,0.1009,0.34362,-0.058555,0.033605,0.10911,0.0068408,0.12367,-0.11157,0.041323,-0.024827,-0.042396,0.056238,0.16029,-0.054149,-0.18793,0.38439,0.052894,0.30012,0.10353,-0.12668,0.13123,-0.052388,-0.27501,0.069261,-0.16225,0.018491,0.033135,-0.20249,0.15116,0.038696,-0.19452,-0.012329,-0.0029753,-0.025701,-0.057625,0.19881,0.019405,0.19988,0.24963,0.23102
37,-0.1073,-0.26092,-0.29381,-0.25827,-0.23037,-0.31648,-0.27633,-0.30893,-0.23671,-0.13022,-0.097338,-0.16185,-0.25907,-0.16616,-0.17666,-0.2493,-0.06848,0.10652,-0.026368,0.19121,-0.27764,-0.073156,-0.0026329,0.014829,0.15072,0.21428,0.20982,0.16938,0.26912,0.014367,0.054388,0.017417,-0.032678,0.18897,0.15799,0.092047,-0.036574,1,0.13427,0.28472,0.27828,-0.15182,0.088917,0.25426,-0.028924,0.20247,0.17022,0.036714,-0.10563,-0.069662,0.15579,0.033474,-0.25851,0.074985,0.10009,0.08558,0.086776,-0.017558,0.023509,0.15968,-0.0024031,0.10597,0.18432,-0.023269,0.066174,-0.18554,0.024459,0.044083,-0.0057538,0.093332,-0.20525,-0.06787,0.011475,0.13496,-0.018911,0.089276,0.090197,0.13538,0.023034,-0.0055326,0.037251,0.20902,0.18788,-0.0085658,-0.066516,0.010732,-0.21478,0.0039862,-0.027262,0.021152,-0.02552,0.26285,-0.0084824,-0.28333,0.30787
38,-0.30191,-0.33531,-0.33506,-0.1645,-0.45724,-0.22808,-0.37659,-0.25307,-0.27019,-0.25609,-0.11492,-0.32293,-0.45837,-0.33373,-0.16158,-0.12485,-0.18434,0.052432,-0.019297,-0.1693,-0.22077,0.15598,0.10589,-0.080779,-0.026069,0.037425,-0.1691,-0.08048,0.052821,0.2094,-0.31273,0.32563,-0.023182,0.15445,0.36002,0.34363,0.048705,0.13427,1,0.12977,0.10639,-0.034793,0.037046,0.16133,0.13763,0.24176,0.049293,0.12174,-0.18592,0.25072,0.10084,0.13309,0.21434,0.021859,0.047954,-0.041408,0.32584,-0.11435,0.22785,0.13666,-0.14075,-0.15604,0.20472,0.05607,-0.14565,-0.17567,-0.068798,0.32652,0.077772,0.17046,0.031654,-0.32312,0.17829,0.11424,-0.066448,-0.14447,-0.032076,-0.098218,-0.21686,-0.069551,-0.09115,0.27176,-0.21402,0.19174,-0.11575,-0.37057,-0.10983,0.22567,0.015561,-0.1812,-0.10566,0.12799,-0.20795,-0.13199,0.064197
39,-0.21477,-0.26351,-0.37938,-0.2109,-0.22822,-0.14014,-0.18903,-0.13261,-0.29714,-0.073937,-0.33513,-0.32945,-0.18713,-0.22866,-0.14345,-0.30903,-0.21488,0.15509,-0.2337,0.10749,-0.13581,-0.30009,-0.10375,0.10266,0.12449,0.24343,0.36682,0.007784,-0.18389,0.17843,-0.10729,0.11468,0.12873,0.026712,0.084607,0.10833,0.1279,0.28472,0.12977,1,0.19959,-0.03268,0.10104,-0.11659,0.17411,0.21772,-0.088383,0.035444,-0.096977,0.052398,0.21901,0.07628,0.085714,0.05022,0.2594,-0.060782,0.3088,0.099497,-0.10091,0.14865,0.20763,-0.1099,-0.010242,0.0083288,-0.25629,0.046739,-0.02975,0.37153,0.015349,0.041549,0.015165,0.052107,-0.26714,0.1082,-0.092599,-0.10898,-0.024627,0.011219,-0.062304,-0.088839,-0.055849,0.13765,0.1327,0.05702,0.1119,0.14545,0.0021379,-0.066755,-0.1244,0.11571,-0.33947,-0.15613,-0.024235,-0.32148,0.043096
40,-0.3589,-0.40614,-0.39724,-0.43056,-0.45992,-0.41209,-0.48696,-0.45109,-0.27999,-0.4147,-0.39331,-0.32271,-0.41006,-0.16924,-0.32121,-0.30743,-0.32663,-0.091573,0.035899,-0.022658,-0.0086476,-0.2698,0.020908,-0.076502,0.014619,0.47258,0.051694,0.12619,0.15404,0.01136,0.28946,0.2151,0.011788,0.42699,0.23919,0.21641,0.159,0.27828,0.10639,0.19959,1,-0.18232,0.028322,-0.048498,0.27699,0.47317,0.056165,-0.090318,0.086806,0.10462,0.13252,-0.15481,-0.10567,-0.21505,0.14073,-0.11929,0.16207,-0.053759,0.064124,0.15257,-0.2091,-0.035056,0.032574,0.18411,0.15313,-0.22738,0.011977,0.1949,-0.23191,0.0069738,0.22316,0.052406,-0.086398,0.0036167,-0.21701,-0.18184,-0.019461,-0.044204,0.14424,-0.053132,-0.23293,0.23366,-0.087043,-0.077018,0.016598,0.079674,-0.26911,0.020601,-0.16462,-0.2004,0.17993,0.25416,0.094756,-0.069579,-0.16425
41,-0.11481,-0.098116,-0.010223,-0.090661,-0.16353,-0.22857,-0.048931,-0.072422,-0.13962,-0.067449,0.017608,-0.14277,-0.002986,-0.059117,0.051011,-0.15874,-0.20678,0.019373,-0.19163,-0.15932,0.15479,0.32707,0.018109,0.08896,-0.080733,0.054761,0.17087,0.10817,-0.017375,-0.16821,-0.1058,-0.31306,0.25871,-0.068287,0.01686,-0.0082612,-0.0068423,-0.15182,-0.034793,-0.03268,-0.18232,1,-0.063887,0.065557,-0.061724,0.11445,0.27278,0.17725,0.25398,0.11337,0.13825,-0.090864,0.33995,0.12423,0.22094,0.34613,0.11803,0.19049,-0.12189,0.090162,0.012296,0.068634,0.059436,0.13751,0.16149,-0.16873,-0.27582,0.11768,0.08216,0.065667,-0.070971,0.063938,0.049353,0.066784,-0.030529,0.15745,0.1267,-0.10221,-0.2318,-0.21672,0.043933,-0.1346,-0.0071439,-0.069329,-0.065296,-0.18919,0.052098,-0.032386,0.12429,0.26059,-0.10059,-0.12691,-0.24512,0.067641,-0.18803
42,-0.079318,-0.036944,-0.0064644,-0.07182,-0.026791,0.1198,-0.18108,-0.08567,-0.063527,-0.056919,-0.10753,-0.21025,-0.26911,-0.024222,0.15629,-0.12962,0.069548,0.16187,0.36212,0.034756,0.04374,-0.205,0.09077,-0.15414,0.16693,-0.13949,-0.080198,0.32359,0.0099741,-0.25547,0.023786,0.11204,0.066681,0.1612,0.18338,0.078399,-0.010382,0.088917,0.037046,0.10104,0.028322,-0.063887,1,0.11422,-0.025221,0.20837,0.037809,0.35152,-0.1922,0.13399,0.23529,0.15875,0.085843,0.024021,-0.12158,-0.20781,0.052531,0.080364,0.0090099,0.55421,-0.080335,-0.0065648,0.060492,-0.14404,-0.0238,-0.11395,0.091755,-0.22131,-0.22535,-0.11279,-0.13476,0.21639,-0.040248,0.11776,-0.11896,-0.21333,0.020401,0.11595,-0.18424,-0.035006,-0.12189,-0.21297,0.23262,0.071267,-0.098966,0.24616,0.08663,0.01912,0.1501,0.27595,-0.17917,-0.081565,0.10463,0.23476,0.20756
43,0.078391,-0.13614,-0.10826,-0.13082,-0.15532,-0.15175,-0.2044,-0.20398,-0.136,-0.17938,0.046936,0.025908,-0.2388,-0.056264,-0.12792,-0.08432,0.012375,-0.11608,0.017723,0.093269,-0.22077,0.14607,-0.089248,0.033478,0.15454,-0.0088839,-0.1037,0.22851,-0.087692,-0.12562,0.083885,0.0038511,-0.001302,-0.074653,0.13307,0.17132,-0.088749,0.25426,0.16133,-0.11659,-0.048498,0.065557,0.11422,1,0.247,0.080285,0.30353,0.40077,-0.24562,0.2696,0.056733,0.21026,0.084681,0.024038,-0.18244,-0.075892,0.045593,0.04571,0.058285,0.071939,-0.15562,0.24562,0.40074,-0.039807,0.31493,-0.036654,0.14451,0.028821,0.14942,0.06081,-0.048986,-0.039084,0.087422,-0.093386,-0.16202,0.1808,-0.080588,0.17101,-0.27185,0.17519,0.01394,-0.11707,-0.0029304,0.11677,-0.416,-0.19981,-0.11169,0.015492,0.17412,-0.099252,0.062311,0.055423,0.030714,-0.28749,0.23777
44,-0.1228,-0.26534,-0.20457,-0.12997,-0.28884,-0.20995,-0.31421,-0.12583,-0.087256,-0.2301,-0.21464,-0.10902,-0.33725,-0.15577,-0.08261,-0.34783,-0.0038294,-0.27226,0.057218,-0.0046465,0.10926,-0.051192,0.16324,0.30879,0.085648,0.25734,0.23157,-0.007522,0.11247,0.0075184,0.077142,0.024045,0.11878,0.17521,0.18699,0.17901,-0.13449,-0.028924,0.13763,0.17411,0.27699,-0.061724,-0.025221,0.247,1,0.18601,0.005667,-0.0076919,0.17298,0.045113,-0.12084,-0.030567,0.0030718,0.075741,0.095501,-0.20325,0.0013203,0.086185,0.14172,0.15077,-0.034334,-0.065915,0.15785,-0.19237,-0.097877,-0.069424,-0.12062,-0.1249,-0.11057,0.41627,0.081504,0.10159,-0.057139,-0.021361,0.025364,-0.1477,-0.14229,0.00039333,0.16404,0.20078,-0.064389,0.19052,0.1317,0.17921,-0.016793,0.056197,-0.14992,-0.11852,-0.21239,-0.37993,-0.08699,-0.2425,0.066362,-0.18104,0.027734
45,-0.27785,-0.33588,-0.26496,-0.19571,-0.4527,-0.37975,-0.5241,-0.23753,-0.21617,-0.23023,-0.15406,-0.21423,-0.35541,-0.16258,-0.042684,-0.1581,-0.29421,0.022372,0.0069121,-0.10054,0.11399,-0.20977,0.026925,-0.082216,0.12719,0.27755,0.056108,0.39278,0.062113,0.040168,0.29206,0.2374,0.25212,0.17653,0.34878,0.11155,-0.037231,0.20247,0.24176,0.21772,0.47317,0.11445,0.20837,0.080285,0.18601,1,0.1733,-0.0051794,0.029001,0.071813,0.13783,-0.060375,0.15451,0.085323,0.25662,-0.037164,0.16639,-0.0032237,0.1215,0.26024,-0.1468,0.24608,0.20773,-0.032836,-0.064814,-0.31652,-0.11791,0.13784,-0.037669,0.20841,-0.011494,-0.016112,-0.14747,-0.034939,0.015028,-0.093698,-0.048697,0.074978,-0.04357,-0.10047,0.047298,-0.088965,-0.072298,-0.074346,0.0052264,-0.042228,-0.4776,0.13335,-0.25504,0.076259,-0.04239,0.14931,-0.032095,0.0049254,0.070464
