,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
29,0.14609,0.052099,0.17061,0.092987,0.04046,-0.11353,0.14231,0.093528,0.20812,0.098133,0.097654,0.16413,-0.051646,0.25525,-0.01363,0.3011,0.1001,0.092816,0.0099614,0.2085,0.16731,-0.052242,0.038721,0.051758,0.1418,0.15142,0.22483,0.12336,-0.11693,1,0.037314,0.096697,0.069448,0.049916,0.14029,0.085967,0.11152,0.31443,0.26547,0.16624,-0.054615,0.16955,0.032566,-0.14438,-0.19206,0.0056888,0.22456,-0.029806,0.26158,-0.2384,0.12653,-0.16889,-0.034592,-0.016828,-0.031118,-0.11784,0.070045,0.032213,0.3059,0.17615,0.024363,0.059776,0.14909,-0.14142,-0.20249,0.11879,0.18431,0.085358,0.35423
30,0.023907,-0.045216,-0.20034,0.0006559,0.16543,0.11888,-0.11356,-0.042922,-0.08822,0.18684,0.031075,0.13041,-0.040336,-0.042869,0.035036,0.047255,0.10578,0.2507,0.038805,-0.1994,0.02698,-0.11753,0.051611,0.077233,0.067453,0.21923,-0.12372,-0.13669,-0.058468,0.037314,1,0.050363,0.013501,0.078867,-0.051666,-0.10908,-0.16684,0.051036,-0.068337,-0.10155,-0.14821,-0.14214,0.20032,0.11699,-0.30985,0.064681,0.11269,-0.24654,-0.02123,0.1485,0.076014,0.045365,0.0016893,-0.21534,0.11417,-0.25928,-0.10578,-0.015376,-0.29341,-0.17634,-0.096002,0.037997,0.061419,0.025002,-0.19288,-0.13243,-0.2419,-0.19817,-0.20538
31,0.11775,0.070665,-0.032113,-0.032125,0.22516,-0.16561,0.093438,-0.16659,0.2097,-0.078166,0.20772,-0.024207,-0.24256,-0.12189,-0.19579,0.041382,-0.21448,-0.073807,-0.13416,0.20769,-0.064811,-0.31668,-0.030769,0.047983,0.0046014,-0.092292,0.26935,-0.062027,0.03914,0.096697,0.050363,1,0.19751,0.17295,0.072994,0.091651,-0.079608,0.060966,0.14268,-0.1842,-0.26866,-0.13763,-0.0053248,0.10992,-0.055818,0.26706,0.037019,0.047138,-0.015267,-0.051532,0.13102,-0.005783,-0.31299,0.083053,0.31353,-0.15415,0.039023,0.10947,0.19884,0.13741,-0.20721,0.019254,-0.2026,-0.1168,0.13276,0.15828,-0.066537,0.097235,0.3196
32,-0.027774,0.17902,-0.20879,0.06395,-0.058321,-0.17478,-0.045826,-0.048767,0.16317,0.24178,-0.010248,0.012702,-0.11812,0.26967,-0.0034943,0.093201,0.20271,-0.13695,0.032983,0.12172,-0.11794,-0.20496,-0.028392,0.026646,0.075903,0.12961,-0.14408,-0.16929,-0.0099437,0.069448,0.013501,0.19751,1,0.022876,0.020051,-0.016084,0.22613,0.12804,0.079143,-0.093128,-0.016297,0.083841,0.025122,0.038305,-0.29741,0.10358,0.091408,0.31144,-0.10522,-0.10574,0.16296,-0.26076,0.16726,-0.077285,0.17387,0.11489,0.057134,0.13428,0.20745,-0.10408,0.049399,-0.040861,0.042989,0.1737,-0.032964,-0.1784,-0.079576,-0.14184,-0.027526
33,0.090787,0.066408,-0.042737,-0.019625,0.31873,0.14634,0.20683,0.054266,0.31586,0.14503,0.14485,0.07495,0.32212,0.11782,0.31642,0.12003,0.27459,-0.059392,0.15586,0.11599,0.047474,-0.028321,0.4338,0.2297,0.21562,0.17415,0.020073,0.1839,0.13098,0.049916,0.078867,0.17295,0.022876,1,-0.0038667,0.052783,-0.098066,0.19088,0.16873,0.16395,-0.23758,-0.14385,-0.25463,0.084409,0.065163,0.0077736,-0.096903,-0.15348,0.14339,0.071241,-0.061674,0.2068,-0.023008,-0.0092765,-0.014382,-0.18062,-0.1113,0.27947,-0.03434,0.0098955,0.04461,0.13788,0.1089,-0.087441,-0.1608,0.15022,-0.10895,0.020852,-0.27763
34,-0.02524,0.11213,0.051554,0.41126,-0.12233,0.16325,0.11716,-0.044291,0.113,0.2663,-0.0091519,0.17423,-0.27779,0.071436,0.10422,0.31171,-0.16678,0.093592,-0.095498,-0.068692,0.12434,-0.087288,-0.090773,-0.018992,-0.019366,0.061964,0.17231,0.17853,0.090592,0.14029,-0.051666,0.072994,0.020051,-0.0038667,1,0.17542,0.16191,0.015416,0.24157,-0.069389,0.18314,0.023222,-0.24124,-0.10108,0.14485,0.037868,0.063645,0.041371,0.10584,0.085246,-0.10049,-0.060813,-0.12423,0.088412,0.053017,-0.047301,-0.27554,-0.10216,0.02083,0.18021,-0.049262,0.098785,0.31832,0.050766,0.29328,0.0038829,-0.016136,-0.1548,0.14536
35,0.14726,0.35133,-0.17687,-0.12405,-0.084424,0.33971,0.2304,0.022321,0.34325,0.21094,0.245,0.090999,0.16691,0.11787,0.29468,0.44484,0.20278,0.19851,0.39504,0.27011,0.080674,0.12912,0.28122,0.20427,0.1082,0.025274,0.047987,0.12907,0.18978,0.085967,-0.10908,0.091651,-0.016084,0.052783,0.17542,1,0.11474,-0.044463,-0.085721,0.10038,0.29767,0.14049,0.068112,-0.066623,0.20009,0.13421,0.096122,-0.034955,-0.3239,-0.16329,0.097711,-0.047512,-0.34001,0.15624,-0.086576,0.087851,0.12562,0.017717,0.023347,0.14724,0.053421,0.13927,-0.067417,-0.088737,-0.0184,-0.18161,-0.26758,-0.30885,-0.092804
36,0.10419,0.14642,-0.17239,0.20691,-0.37069,0.21186,0.040498,0.16176,0.32253,0.021502,0.27816,0.40685,0.10272,0.025772,0.08305,0.12278,0.1464,0.070436,-0.0026957,0.15772,-0.041164,-0.00014729,0.15015,0.12919,0.061748,0.10167,0.31265,0.11418,0.056004,0.11152,-0.16684,-0.079608,0.22613,-0.098066,0.16191,0.11474,1,0.034674,0.235,-0.012972,0.24707,0.19617,0.025716,-0.10772,0.14715,0.31046,0.1634,0.21362,-0.022936,-0.27342,0.21943,-0.11641,0.14969,0.14461,0.11225,0.32016,0.17871,0.083528,0.033431,-0.049446,-0.032402,-0.35311,0.19927,0.13893,-0.061618,-0.026345,0.18656,-0.26319,0.018412
37,0.22218,0.053412,0.14715,0.13686,0.22643,-0.040358,0.17482,0.13354,0.31277,0.04823,0.099945,0.23975,0.15274,0.49243,0.09925,0.092056,0.23329,0.10686,0.1558,0.29111,-0.10998,0.23653,0.1863,0.097393,0.16446,0.049169,0.19868,0.16615,0.16318,0.31443,0.051036,0.060966,0.12804,0.19088,0.015416,-0.044463,0.034674,1,0.14576,0.022853,-0.023309,0.30828,-0.088851,0.19192,-0.11259,0.086434,0.16973,-0.047527,0.058415,-0.42964,-0.066659,0.053601,0.11334,0.14345,0.019314,-0.15955,0.013106,0.10791,0.096612,0.16107,-0.015676,0.14916,0.080282,-0.21831,0.076177,-0.1194,-0.021714,-0.077263,-0.011276
38,0.15475,0.14907,0.23058,0.23205,-0.093565,-0.048684,-0.071329,0.23009,0.40411,0.14325,0.17865,0.27216,0.11515,-0.02114,0.13298,-0.1238,-0.14609,-0.0847,-0.059199,0.29464,-0.17616,-0.13035,-0.049459,-0.037007,0.1498,0.2734,0.24653,0.17945,-0.31278,0.26547,-0.068337,0.14268,0.079143,0.16873,0.24157,-0.085721,0.235,0.14576,1,0.040214,0.013971,0.10706,0.090468,-0.018893,0.18718,0.14715,0.1484,-0.045114,-0.073581,0.024008,0.13446,0.052925,0.029101,-0.20611,0.18255,0.073171,0.15261,0.0025127,0.032472,0.20188,0.11457,0.097327,0.17034,-0.084045,0.042241,0.35283,0.28245,-0.28122,0.022395
39,0.15794,-0.042554,0.14551,0.20736,0.23625,0.18249,0.12441,0.03262,0.30129,0.28036,0.20063,0.19392,0.34929,0.052376,0.38705,0.14804,0.21353,0.2762,-0.037514,0.15588,0.13963,0.079431,0.22679,0.28832,0.13387,0.31698,-0.083261,0.084018,0.037599,0.16624,-0.10155,-0.1842,-0.093128,0.16395,-0.069389,0.10038,-0.012972,0.022853,0.040214,1,0.12455,0.11972,0.064968,0.019416,0.089727,-0.29176,0.2177,-0.21454,0.16529,0.036868,0.15529,-0.0030176,-0.11206,0.030613,-0.050293,-0.035928,-0.24903,-0.11645,-0.15576,-0.065522,0.14376,0.20927,-0.1385,0.063407,-0.21253,-0.080193,-0.023278,0.19657,-0.078053
40,0.24753,0.24006,-0.2431,0.16285,-0.1462,0.39524,0.096775,0.02773,0.27447,-0.033736,0.18447,0.17171,0.095543,0.071444,0.17844,0.075467,-0.074584,0.10817,0.14197,0.12203,0.10541,0.22655,-0.078933,-0.094257,-0.0054168,-0.033901,-0.030702,0.068274,-0.17711,-0.054615,-0.14821,-0.26866,-0.016297,-0.23758,0.18314,0.29767,0.24707,-0.023309,0.013971,0.12455,1,0.14609,0.21359,-0.26754,0.13812,-0.11775,0.26622,0.0065579,-0.18928,-0.21049,-0.20341,-0.073115,0.14163,0.010373,-0.1765,0.25119,-0.14141,-0.21275,-0.16551,-0.23707,-0.1989,-0.10902,0.30738,-0.0019729,0.0646,-0.12489,-0.061683,0.0335,-0.10465
41,-0.039471,-0.040343,0.0010841,0.17784,-0.31652,0.1585,-0.036245,0.17239,0.11467,-0.17949,0.10076,-0.011502,0.040016,0.1427,0.032581,0.0074406,0.15628,0.20512,0.056735,0.057946,-0.29697,-0.010922,-0.11377,0.077434,0.082174,0.19566,0.20434,0.068382,-0.21161,0.16955,-0.14214,-0.13763,0.083841,-0.14385,0.023222,0.14049,0.19617,0.30828,0.10706,0.11972,0.14609,1,0.15879,0.10126,-0.26196,0.067226,-0.04015,-0.16446,-0.27415,-0.1178,0.17345,-0.10249,0.12359,0.025625,-0.01264,-0.015627,-0.11697,-0.10196,0.026508,0.12474,-0.13198,-0.33118,-0.047002,-0.015395,0.090084,-0.11105,-0.032023,0.081471,-0.14219
42,0.029224,-0.039774,-0.086423,0.06082,-0.029359,0.041261,-0.18515,0.018979,0.048638,-0.062452,0.048983,0.080228,0.27674,-0.086396,0.021681,-0.067689,0.019923,0.034538,-0.043658,-0.19961,0.14178,-0.35604,0.045032,-0.15226,0.11815,0.090152,0.10365,0.13629,-0.22017,0.032566,0.20032,-0.0053248,0.025122,-0.25463,-0.24124,0.068112,0.025716,-0.088851,0.090468,0.064968,0.21359,0.15879,1,-0.2179,-0.32351,-0.027886,0.11229,-0.21646,-0.37006,-0.20841,0.25462,-0.0030526,-0.04603,0.081992,-0.053836,0.16161,0.22656,-0.069178,-0.1147,-0.28824,-0.14259,-0.076254,-0.011472,0.0051472,0.073245,0.023881,0.0043907,-0.20101,0.03797
43,0.050089,0.089978,0.046853,0.30052,0.22796,0.018141,0.36319,-0.02765,-0.10488,0.087959,0.13062,-0.11726,-0.16112,0.11993,-0.031162,-0.16516,0.18062,0.037203,-0.045422,0.00079749,-0.30048,0.05777,-0.064778,0.16971,0.2322,0.13952,0.11871,0.015537,-0.031297,-0.14438,0.11699,0.10992,0.038305,0.084409,-0.10108,-0.066623,-0.10772,0.19192,-0.018893,0.019416,-0.26754,0.10126,-0.2179,1,0.12892,0.25846,-0.013745,-0.077369,-0.0036178,0.2218,0.076813,0.098668,-0.38214,-0.27172,0.17791,-0.18212,0.024381,-0.1053,0.043503,0.11489,0.084597,-0.13409,-0.097522,0.074754,0.11098,-0.094209,-0.050101,0.069094,0.011552
44,0.027296,0.13441,0.14947,0.10973,0.14796,0.012675,0.20703,-0.11247,0.27596,-0.093436,0.12804,0.28224,0.12457,-0.13268,-0.033251,0.20789,-0.07066,0.068341,0.039365,0.22454,-0.036802,0.19411,0.074793,0.025984,-0.020294,-0.022603,0.045237,0.17967,0.060218,-0.19206,-0.30985,-0.055818,-0.29741,0.065163,0.14485,0.20009,0.14715,-0.11259,0.18718,0.089727,0.13812,-0.26196,-0.32351,0.12892,1,-0.12003,0.10678,0.22476,0.03152,0.16799,-0.19421,0.32259,-0.28226,0.18152,-0.013042,0.11884,0.15257,-0.10538,-0.085505,0.15027,0.20553,0.1611,0.037859,0.082621,0.20916,0.025803,0.058197,-0.1152,0.091328
45,-0.14272,-0.0025994,-0.14767,-0.1064,-0.19408,0.19004,0.089689,0.091287,0.1455,-0.0030911,-0.05003,-0.04354,-0.12027,0.12968,0.076894,-0.094533,0.075923,-0.18585,0.053211,0.15602,-0.31559,-0.059068,0.052145,0.19719,0.11823,-0.030643,0.33078,-0.1315,-0.024367,0.0056888,0.064681,0.26706,0.10358,0.0077736,0.037868,0.13421,0.31046,0.086434,0.14715,-0.29176,-0.11775,0.067226,-0.027886,0.25846,-0.12003,1,-0.06971,0.12894,-0.051218,-0.28234,-0.0057276,-0.33107,-0.10933,-0.1929,0.35836,0.058567,0.0618,-0.13502,0.12452,0.29502,-0.10083,-0.2674,0.021571,-0.15695,0.079877,-0.065334,0.26003,-0.005327,-0.11901
46,0.19717,0.18693,-0.10024,0.107,0.28699,0.034514,0.043432,-0.086149,0.40494,-0.026453,-0.059645,0.25922,0.017802,0.11734,-0.048709,0.079195,-0.093789,0.025695,-0.05661,0.29291,-0.14411,0.2187,0.050669,-0.051391,-0.043343,-0.086155,0.090058,-0.031047,0.054201,0.22456,0.11269,0.037019,0.091408,-0.096903,0.063645,0.096122,0.1634,0.16973,0.1484,0.2177,0.26622,-0.04015,0.11229,-0.013745,0.10678,-0.06971,1,-0.12755,0.018834,-0.13453,0.094111,-0.028321,0.016308,-0.047775,-0.025987,0.0915,-0.27554,-0.25381,-0.32062,0.23224,0.27735,0.17079,-0.23901,-0.13795,-0.077336,0.10287,-0.11802,-0.08637,0.029416
47,-0.22534,0.30726,-0.040025,-0.032489,-0.053527,-0.11162,0.081432,-0.090611,0.044971,0.083916,-0.16727,0.089108,-0.1163,-0.059316,-0.1926,0.042865,-0.089732,-0.0046872,-0.052576,0.00094059,0.0085328,0.10845,-0.16056,-0.023959,0.098131,-0.17597,-0.0094422,0.028877,0.063203,-0.029806,-0.24654,0.047138,0.31144,-0.15348,0.041371,-0.034955,0.21362,-0.047527,-0.045114,-0.21454,0.0065579,-0.16446,-0.21646,-0.077369,0.22476,0.12894,-0.12755,1,0.14711,0.042935,-0.22376,-0.18721,0.052082,0.28771,-0.091359,0.14686,0.16856,0.11047,0.36723,0.13158,-0.12762,-0.14284,0.19847,0.20661,0.18637,-0.15717,0.1224,-0.11266,0.090809
48,0.11114,-0.20285,0.11569,-0.1176,0.15864,-0.18779,0.27385,0.04916,-0.13363,0.14207,-0.11533,0.030148,-0.0018911,0.17411,-0.021093,0.053197,-0.27874,-0.0024145,-0.11138,0.096939,0.12971,-0.041087,0.15155,0.0017866,0.10463,0.036205,-0.010852,-0.055435,0.25849,0.26158,-0.02123,-0.015267,-0.10522,0.14339,0.10584,-0.3239,-0.022936,0.058415,-0.073581,0.16529,-0.18928,-0.27415,-0.37006,-0.0036178,0.03152,-0.051218,0.018834,0.14711,1,0.15664,-0.22581,0.11165,0.021041,-0.089556,0.040798,-0.16885,-0.029487,-0.032432,0.30521,0.20433,0.058608,-0.072614,0.093623,0.043124,-0.12297,0.041926,-0.0082242,0.26424,0.13214
49,-0.16079,-0.086697,-0.0063803,0.1283,0.031411,0.096482,0.021959,-0.23337,-0.22003,-0.030044,-0.061492,-0.075489,-0.072834,-0.09923,-0.11872,0.0034978,-0.15758,0.039102,-0.12634,-0.20223,0.097663,0.0014721,-0.20505,-0.014696,0.12189,0.1549,-0.24835,-0.056819,-0.05811,-0.2384,0.1485,-0.051532,-0.10574,0.071241,0.085246,-0.16329,-0.27342,-0.42964,0.024008,0.036868,-0.21049,-0.1178,-0.20841,0.2218,0.16799,-0.28234,-0.13453,0.042935,0.15664,1,0.081219,0.24448,-0.092268,-0.18051,-0.14645,-0.23294,-0.17178,0.10655,0.096785,0.012817,-0.03425,0.076011,-0.12375,0.26118,0.10921,-0.053431,0.049257,0.030431,0.043096
50,0.056012,-0.093272,0.093273,0.074319,-0.18077,0.15389,-0.081741,-0.14693,0.014184,-0.026566,0.086535,0.085525,-0.032554,0.04086,-0.21654,0.047972,0.056145,-0.00053882,-0.29275,-0.11388,0.071596,-0.0018137,-0.12199,-0.12113,-0.058504,0.12774,0.070509,-0.070817,-0.045603,0.12653,0.076014,0.13102,0.16296,-0.061674,-0.10049,0.097711,0.21943,-0.066659,0.13446,0.15529,-0.20341,0.17345,0.25462,0.076813,-0.19421,-0.0057276,0.094111,-0.22376,-0.22581,0.081219,1,-0.064909,-0.24128,0.048178,0.30226,-0.11515,0.20934,0.022667,0.07941,-0.26599,0.29108,0.16576,-0.097924,0.30206,0.13177,-0.12575,0.046758,-0.11114,-0.0015429
51,0.17263,0.087501,0.31476,0.025445,0.17675,0.028122,0.11673,0.092117,0.10386,-0.11088,0.18245,0.18486,0.24605,0.16406,0.088282,-0.010885,0.021766,0.11429,0.095833,-0.11279,0.090282,0.0072874,0.033041,-0.1614,-0.020145,0.0068018,-0.11185,0.2614,0.1304,-0.16889,0.045365,-0.005783,-0.26076,0.2068,-0.060813,-0.047512,-0.11641,0.053601,0.052925,-0.0030176,-0.073115,-0.10249,-0.0030526,0.098668,0.32259,-0.33107,-0.028321,-0.18721,0.11165,0.24448,-0.064909,1,0.013445,0.23257,-0.19751,-0.27117,0.34017,0.33627,-0.024728,-0.14155,0.010477,0.0053166,-0.19334,-0.1967,0.034394,0.09265,0.034897,-0.030534,0.069604
52,-0.22427,-0.15549,-0.24222,0.12678,-0.1391,-0.036356,-0.3114,0.19446,-0.035859,-0.088331,-0.069,0.11559,0.080637,0.087033,-0.015056,-0.086675,0.14732,-0.0064184,0.14026,0.094039,0.04604,0.12208,-0.086189,-0.087983,-0.15626,0.039136,-0.22733,-0.053262,-0.19591,-0.034592,0.0016893,-0.31299,0.16726,-0.023008,-0.12423,-0.34001,0.14969,0.11334,0.029101,-0.11206,0.14163,0.12359,-0.04603,-0.38214,-0.28226,-0.10933,0.016308,0.052082,0.021041,-0.092268,-0.24128,0.013445,1,-0.10289,-0.08056,0.0055209,-0.13737,0.22954,-0.11031,-0.017709,-0.22706,-0.13285,0.012143,-0.14372,-0.3927,-0.072147,0.13157,0.15876,-0.13477
53,-0.010644,0.3402,0.28592,-0.054119,0.19172,-0.0097852,-0.053064,-0.12625,0.10348,0.0083026,0.12199,0.016984,0.11072,-0.068717,-0.16801,0.17513,0.17462,0.13321,-0.077213,-0.32491,0.23424,0.099992,-0.063201,0.095841,0.016249,-0.31422,0.31126,0.37798,0.26784,-0.016828,-0.21534,0.083053,-0.077285,-0.0092765,0.088412,0.15624,0.14461,0.14345,-0.20611,0.030613,0.010373,0.025625,0.081992,-0.27172,0.18152,-0.1929,-0.047775,0.28771,-0.089556,-0.18051,0.048178,0.23257,-0.10289,1,-0.061986,0.13735,0.094962,0.029979,0.081983,-0.10031,-0.096664,0.03147,-0.010757,-0.028653,0.22693,-0.12711,0.16393,-0.057675,0.25624
54,-0.13349,-0.23935,0.07475,0.035058,-0.12768,-0.21454,-0.1888,-0.067411,-0.0038185,-0.097856,-0.10556,-0.073774,-0.23439,0.02432,-0.38284,-0.22475,-0.062748,-0.19524,-0.384,-0.053352,-0.20818,-0.11728,-0.14911,0.0085511,-0.28002,-0.091167,0.038037,-0.1138,-0.10155,-0.031118,0.11417,0.31353,0.17387,-0.014382,0.053017,-0.086576,0.11225,0.019314,0.18255,-0.050293,-0.1765,-0.01264,-0.053836,0.17791,-0.013042,0.35836,-0.025987,-0.091359,0.040798,-0.14645,0.30226,-0.19751,-0.08056,-0.061986,1,0.064949,-0.011914,-0.2893,-0.037442,0.13123,0.37744,-0.067879,0.022918,0.19848,0.023273,-0.16469,0.012945,0.014515,-0.045758
55,0.064305,0.30542,0.049916,0.039471,-0.19069,0.067052,0.11829,0.08324,0.098048,-0.039024,0.12923,-0.034178,0.15229,-0.24793,-0.0947,0.0096168,-0.066688,-0.079227,-0.003055,0.15781,-0.12931,0.085802,0.10018,0.2443,-0.084525,-0.03168,0.20716,0.18478,0.2335,-0.11784,-0.25928,-0.15415,0.11489,-0.18062,-0.047301,0.087851,0.32016,-0.15955,0.073171,-0.035928,0.25119,-0.015627,0.16161,-0.18212,0.11884,0.058567,0.0915,0.14686,-0.16885,-0.23294,-0.11515,-0.27117,0.0055209,0.13735,0.064949,1,-0.10318,-0.2545,-0.11284,0.0052078,0.066546,-0.18881,0.16181,-0.082607,-0.0081069,0.090589,0.10446,-0.18093,-0.11553
56,0.21887,0.11904,0.15331,-0.29845,-0.18488,-0.25026,0.11415,0.097816,-0.04858,0.042599,0.030172,0.054961,0.1069,0.092332,-0.036742,-0.05547,-0.040963,-0.18533,0.17222,-0.082401,0.042646,-0.20476,0.00054423,-0.29362,-0.1054,0.015505,-0.0032014,-0.017042,-0.052107,0.070045,-0.10578,0.039023,0.057134,-0.1113,-0.27554,0.12562,0.17871,0.013106,0.15261,-0.24903,-0.14141,-0.11697,0.22656,0.024381,0.15257,0.0618,-0.27554,0.16856,-0.029487,-0.17178,0.20934,0.34017,-0.13737,0.094962,-0.011914,-0.10318,1,0.34372,0.34008,-0.17558,0.10447,-0.12159,0.08351,0.0022421,0.045703,0.08115,0.11187,-0.28351,0.21194
57,0.047628,0.0148,0.12371,0.044192,-0.11387,-0.027354,-0.0026259,-0.02745,0.12314,0.027668,0.13625,0.39326,0.1792,0.15604,0.16162,0.10433,0.20036,0.056572,0.32405,0.01976,0.23472,-0.18382,0.18354,-0.18179,0.042798,0.084692,-0.088867,-0.013168,0.074234,0.032213,-0.015376,0.10947,0.13428,0.27947,-0.10216,0.017717,0.083528,0.10791,0.0025127,-0.11645,-0.21275,-0.10196,-0.069178,-0.1053,-0.10538,-0.13502,-0.25381,0.11047,-0.032432,0.10655,0.022667,0.33627,0.22954,0.029979,-0.2893,-0.2545,0.34372,1,0.10639,-0.12481,-0.22341,0.0079285,0.019541,-0.25373,-0.069952,0.13348,-0.1096,-0.23744,-0.034572
58,0.085182,0.10448,0.093138,-0.19144,-0.28248,-0.23427,0.14509,0.058753,-0.15388,-0.058634,0.021983,-0.1779,-0.078477,0.23374,-0.13261,0.10594,-0.15158,0.08224,-0.14839,0.057159,0.018497,0.034715,-0.10758,-0.021394,0.12008,-0.058756,0.043833,-0.094494,0.086646,0.3059,-0.29341,0.19884,0.20745,-0.03434,0.02083,0.023347,0.033431,0.096612,0.032472,-0.15576,-0.16551,0.026508,-0.1147,0.043503,-0.085505,0.12452,-0.32062,0.36723,0.30521,0.096785,0.07941,-0.024728,-0.11031,0.081983,-0.037442,-0.11284,0.34008,0.10639,1,-0.04169,-0.086914,-0.053985,0.071589,0.079363,0.13608,-0.24055,0.26328,0.12309,0.3212
59,-0.082649,0.051829,0.043342,0.076363,0.18439,-0.28909,0.18307,0.14632,0.17211,0.013631,-0.20395,0.061784,-0.15553,0.12967,-0.073149,-0.0075297,-0.13223,-0.26836,0.052763,0.38358,-0.28655,0.062785,-0.03004,0.17882,0.17004,-0.046001,0.052968,-0.020165,0.10063,0.17615,-0.17634,0.13741,-0.10408,0.0098955,0.18021,0.14724,-0.049446,0.16107,0.20188,-0.065522,-0.23707,0.12474,-0.28824,0.11489,0.15027,0.29502,0.23224,0.13158,0.20433,0.012817,-0.26599,-0.14155,-0.017709,-0.10031,0.13123,0.0052078,-0.17558,-0.12481,-0.04169,1,0.15108,0.10154,-0.13146,-0.25879,0.12621,0.1854,0.034321,-0.040282,-0.010345
60,0.054939,-0.039037,0.32766,-0.25769,-0.036201,-0.22717,-0.21182,-0.029838,-0.13985,-0.070632,-0.21456,-0.1031,0.018152,0.09919,-0.17873,-0.17829,-0.071926,-0.19219,-0.16856,-0.039675,-0.23031,0.098344,0.016595,-0.026484,-0.35773,-0.0018106,-0.38987,0.087473,0.21239,0.024363,-0.096002,-0.20721,0.049399,0.04461,-0.049262,0.053421,-0.032402,-0.015676,0.11457,0.14376,-0.1989,-0.13198,-0.14259,0.084597,0.20553,-0.10083,0.27735,-0.12762,0.058608,-0.03425,0.29108,0.010477,-0.22706,-0.096664,0.37744,0.066546,0.10447,-0.22341,-0.086914,0.15108,1,0.19612,0.011754,0.21046,0.009745,0.11793,-0.12309,-0.17127,-0.16308
61,0.22832,-0.024022,-0.065661,0.099294,0.24655,-0.16003,0.10469,0.036492,0.11002,0.18759,-0.040618,0.09143,-0.011839,0.0030643,0.069016,0.17823,0.061371,0.051482,0.053025,0.19366,0.16671,0.2589,0.029799,-0.066404,0.20266,-0.2104,-0.15124,-0.13036,0.0082839,0.059776,0.037997,0.019254,-0.040861,0.13788,0.098785,0.13927,-0.35311,0.14916,0.097327,0.20927,-0.10902,-0.33118,-0.076254,-0.13409,0.1611,-0.2674,0.17079,-0.14284,-0.072614,0.076011,0.16576,0.0053166,-0.13285,0.03147,-0.067879,-0.18881,-0.12159,0.0079285,-0.053985,0.10154,0.19612,1,-0.023491,-0.01507,0.12385,0.05321,-0.048179,-0.087805,0.136
62,0.10445,0.13053,0.026071,0.20255,-0.10844,0.069722,0.088326,-0.044294,-0.1621,-0.013396,0.10753,0.089472,-0.13412,-0.075993,-0.12364,0.012843,-0.19166,0.045511,0.0078468,-0.13243,0.082222,-0.22313,-0.24559,-0.063634,0.025303,0.11804,-0.015144,0.12315,-0.13211,0.14909,0.061419,-0.2026,0.042989,0.1089,0.31832,-0.067417,0.19927,0.080282,0.17034,-0.1385,0.30738,-0.047002,-0.011472,-0.097522,0.037859,0.021571,-0.23901,0.19847,0.093623,-0.12375,-0.097924,-0.19334,0.012143,-0.010757,0.022918,0.16181,0.08351,0.019541,0.071589,-0.13146,0.011754,-0.023491,1,0.25993,0.30157,0.081713,-0.0092788,-0.062066,-0.067133
63,-0.26792,-0.32835,-0.17932,0.012758,-0.087201,0.014473,-0.26827,-0.26035,-0.32822,-0.119,-0.13769,-0.12774,-0.21088,-0.19132,-0.29864,-0.037123,-0.17025,0.023247,-0.35546,-0.17581,0.0037444,-0.19264,-0.20688,-0.17464,-0.0083933,-0.017326,-0.20374,0.052803,0.037631,-0.14142,0.025002,-0.1168,0.1737,-0.087441,0.050766,-0.088737,0.13893,-0.21831,-0.084045,0.063407,-0.0019729,-0.015395,0.0051472,0.074754,0.082621,-0.15695,-0.13795,0.20661,0.043124,0.26118,0.30206,-0.1967,-0.14372,-0.028653,0.19848,-0.082607,0.0022421,-0.25373,0.079363,-0.25879,0.21046,-0.01507,0.25993,1,0.23011,-0.22732,-0.10751,-0.10557,-0.015133
64,-0.085071,0.054642,0.22046,0.12562,0.032721,-0.049392,0.01268,-0.2724,-0.091761,-0.33112,-0.26583,0.072565,-0.34028,0.028478,-0.29016,-0.081958,-0.44485,-0.13303,-0.40595,-0.22081,-0.13012,-0.17574,-0.34664,-0.11223,0.052683,-0.19999,0.10215,-0.020105,0.034341,-0.20249,-0.19288,0.13276,-0.032964,-0.1608,0.29328,-0.0184,-0.061618,0.076177,0.042241,-0.21253,0.0646,0.090084,0.073245,0.11098,0.20916,0.079877,-0.077336,0.18637,-0.12297,0.10921,0.13177,0.034394,-0.3927,0.22693,0.023273,-0.0081069,0.045703,-0.069952,0.13608,0.12621,0.009745,0.12385,0.30157,0.23011,1,-0.039993,0.16856,-0.085291,-0.008084
