,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
10,0.85623,0.85724,0.84192,0.87808,0.80577,0.85421,0.85223,0.90915,0.8965,0.85002,1,0.87087,0.8376,0.86064,0.80962,0.77667,0.84304,0.87423,0.82196,0.85397,0.75919,0.81963,0.76017,0.80754,0.88165,0.81349,0.7343,0.88997,0.73917,0.79417,0.75512,0.81174,0.72538,0.75792,0.78167,0.67532,0.66349,0.74751,0.7133,0.67839,0.73901,0.7551,0.65602,0.66587,0.61457,0.52986,0.58197,0.6526,0.57722,0.5323,0.58964,0.484,0.46127,0.50612,0.37045,0.50311,0.49781,0.50424,0.46076,0.43658,0.61622,0.26655,0.32345,0.22639,0.31586,0.091233,0.38333,0.24302,0.25744,0.42744,0.27814,0.20213,0.22021,0.36683,0.24798,0.35591,0.2168,0.071382,0.1017,0.079777,-0.0076933,0.18593,0.065622,0.082226,0.040423,0.13015,0.18632,-0.062123,0.17898,0.1629,0.21648,-0.070019,0.045754,0.36637,0.092601,0.046939,0.26273,-0.1929,0.025204,0.15148,-0.020904,0.25505,0.12915,0.20068,0.01062,0.24522,0.078582,0.10133,-0.1982,0.29814,0.25406,-0.33137,0.20394,0.19664,0.10328,0.13159,0.27975,-0.097582,0.29587
11,0.90076,0.86744,0.84928,0.82154,0.8318,0.87406,0.85565,0.90456,0.86423,0.88728,0.87087,1,0.84858,0.8662,0.82772,0.77699,0.81895,0.81494,0.87363,0.78475,0.83777,0.87807,0.78791,0.82484,0.81297,0.84832,0.74279,0.84072,0.80471,0.74259,0.74985,0.8092,0.7842,0.72449,0.75805,0.75062,0.64451,0.79093,0.65553,0.73022,0.75811,0.66018,0.58812,0.69992,0.52399,0.66969,0.62727,0.64877,0.58099,0.56484,0.56642,0.51589,0.47607,0.58424,0.37684,0.48229,0.54668,0.54175,0.45107,0.38193,0.469,0.35032,0.15981,0.17163,0.338,0.25682,0.36487,0.29928,0.27005,0.31825,0.34824,0.13367,0.31412,0.29029,0.20052,0.36178,0.01178,0.076251,0.078326,0.050607,0.11785,0.12034,0.050417,0.21103,-0.048348,0.28123,0.060656,-0.10251,0.17628,0.098216,0.20611,-0.079553,0.032565,0.31326,0.14618,0.080747,0.26702,-0.24029,0.0053208,0.12926,0.12188,0.21665,0.17489,0.19966,-0.009443,0.13853,-0.035221,0.18272,-0.096626,0.36888,0.25039,-0.31888,0.17338,0.30474,0.15052,0.085048,0.21767,-0.091538,0.20648
12,0.88553,0.82224,0.88225,0.85059,0.79546,0.85562,0.78622,0.8424,0.86177,0.84751,0.8376,0.84858,1,0.86717,0.7791,0.72256,0.84474,0.80642,0.84996,0.82881,0.80301,0.79,0.74935,0.80686,0.83236,0.85863,0.69984,0.86607,0.72067,0.70693,0.80373,0.75199,0.72069,0.71641,0.77773,0.75651,0.65304,0.77613,0.66941,0.64126,0.68545,0.67801,0.59039,0.7636,0.58705,0.56164,0.5922,0.57534,0.48297,0.64108,0.59578,0.65789,0.44165,0.51736,0.29815,0.59272,0.55258,0.47152,0.3624,0.3823,0.42279,0.28595,0.36616,0.28996,0.40326,0.15227,0.32838,0.29094,0.25339,0.12851,0.3087,0.24839,0.16694,0.36821,0.23453,0.3783,0.13697,-0.13016,0.0058849,0.086347,-0.048257,0.18057,0.3128,0.041895,-0.17834,0.29039,0.20187,-0.16661,0.16341,0.1237,0.11357,-0.037113,0.03898,0.41462,0.12362,0.012049,0.33128,-0.27219,-0.067089,0.023967,0.18212,0.31095,0.23951,0.16714,-0.092687,0.11934,-0.074007,0.12952,-0.1109,0.26397,0.30312,-0.3017,0.14559,0.29246,0.17664,0.13821,0.20654,-0.021041,0.1443
13,0.86929,0.85238,0.82853,0.83764,0.82773,0.88023,0.81414,0.87856,0.83062,0.85373,0.86064,0.8662,0.86717,1,0.79925,0.75729,0.80923,0.81655,0.83197,0.80081,0.79205,0.79147,0.80769,0.78863,0.84444,0.88006,0.78373,0.84648,0.75813,0.74542,0.81281,0.77696,0.70477,0.7201,0.7813,0.68905,0.66576,0.82544,0.64619,0.69943,0.74238,0.68801,0.52104,0.70883,0.55408,0.59745,0.63245,0.57964,0.5648,0.63595,0.60935,0.5318,0.4471,0.57171,0.41547,0.47906,0.45863,0.52574,0.39695,0.36672,0.39862,0.23507,0.17964,0.20425,0.27333,0.098135,0.4,0.26451,0.35851,0.26167,0.33523,0.35809,0.13781,0.35345,0.21072,0.45642,0.10071,-0.089059,0.11391,0.051473,0.15955,0.016211,0.18972,0.10936,-0.17339,0.23398,0.16564,-0.19468,0.19558,0.022168,0.18087,-0.038491,0.018877,0.34387,0.043708,0.074723,0.24253,-0.25065,-0.11043,0.1171,0.050969,0.26565,0.23196,0.21495,-0.021636,0.25895,0.036255,0.12692,-0.084231,0.37337,0.28067,-0.4246,0.17661,0.28557,0.14958,0.055458,0.3058,-0.038623,0.20758
14,0.83633,0.81738,0.78216,0.76875,0.81678,0.8113,0.82618,0.80715,0.80767,0.8621,0.80962,0.82772,0.7791,0.79925,1,0.76437,0.83581,0.78493,0.80049,0.8064,0.78913,0.71286,0.69198,0.83608,0.80786,0.83418,0.66029,0.81228,0.72423,0.71367,0.60889,0.77961,0.68505,0.69934,0.77655,0.63532,0.69067,0.67948,0.68179,0.71881,0.60913,0.68925,0.61879,0.67843,0.44773,0.59636,0.46426,0.5961,0.65192,0.46587,0.5138,0.50576,0.38296,0.65327,0.34735,0.45636,0.45232,0.4034,0.39052,0.35743,0.50789,0.28435,0.19035,0.13092,0.28078,0.14221,0.46273,0.28842,0.26074,0.14539,0.34878,0.18606,0.20149,0.31032,0.19142,0.26534,0.21885,-0.12216,0.21577,-0.0032424,0.072323,0.13144,0.17628,0.09015,-0.065221,0.24451,0.1066,-0.14618,0.0027848,0.28927,0.24782,-0.078143,0.032364,0.30264,0.0027739,0.068845,0.25116,-0.28303,0.014573,0.044853,0.10063,0.16762,0.10022,0.030841,0.032606,0.23244,-0.079126,0.13198,-0.094576,0.3382,0.31545,-0.38345,0.062289,0.26606,0.12641,0.22959,0.27471,-0.05117,0.13667
15,0.78824,0.75079,0.75986,0.75325,0.70652,0.80596,0.72003,0.7412,0.70503,0.86159,0.77667,0.77699,0.72256,0.75729,0.76437,1,0.78781,0.79913,0.70907,0.77146,0.72926,0.68939,0.65379,0.74521,0.81202,0.70508,0.60984,0.7261,0.67952,0.68975,0.62365,0.72646,0.75855,0.66517,0.64219,0.62285,0.53213,0.69858,0.71443,0.64447,0.5816,0.56373,0.60114,0.46584,0.50212,0.52643,0.50019,0.52552,0.48992,0.61117,0.60217,0.41903,0.47127,0.68218,0.25279,0.45477,0.48054,0.4875,0.33054,0.34843,0.45201,0.22321,0.1891,0.14499,0.2228,0.13101,0.36949,0.26678,0.15289,0.20855,0.25217,0.1711,0.25373,0.26788,0.32219,0.27788,0.14509,0.033013,0.22532,0.058361,0.0014069,0.0151,0.09373,-0.09542,-0.19985,0.14169,0.18812,0.070476,0.15659,0.13301,0.29305,0.079802,-0.00867,0.30062,0.15859,0.1482,0.18451,-0.13938,-0.027021,0.26223,0.059422,0.23996,0.17481,0.1201,0.052787,0.24019,0.042457,-0.077873,-0.038853,0.22889,0.2482,-0.33704,0.077145,0.13981,0.10348,0.22273,0.30512,-0.038333,0.061057
16,0.86469,0.84933,0.9052,0.84594,0.83838,0.84641,0.83556,0.83849,0.84958,0.86279,0.84304,0.81895,0.84474,0.80923,0.83581,0.78781,1,0.81762,0.82902,0.8804,0.81836,0.71769,0.72943,0.84323,0.84859,0.84111,0.67967,0.84014,0.76816,0.74582,0.67267,0.75453,0.72211,0.81637,0.74993,0.70757,0.68519,0.72057,0.62087,0.7626,0.61911,0.72512,0.67425,0.62047,0.58314,0.49686,0.60199,0.58335,0.43438,0.50919,0.51999,0.56811,0.46676,0.58464,0.3962,0.49441,0.4324,0.4795,0.38908,0.3792,0.41189,0.19092,0.3491,0.1748,0.37331,0.17786,0.35067,0.23958,0.23487,0.16724,0.26633,0.23773,0.24512,0.40588,0.2682,0.31017,0.24548,-0.030356,0.18548,0.15347,0.065952,0.065698,0.19523,0.10706,-0.15693,0.21974,0.15639,-0.12973,0.11896,0.1935,0.14615,-0.014515,-0.037933,0.35046,-0.049171,0.10219,0.26285,-0.28505,0.023019,0.18569,0.22208,0.2553,0.18625,0.062162,0.04888,0.25132,-0.012068,0.01137,-0.11975,0.38426,0.14722,-0.30765,0.048401,0.24271,0.26021,0.15701,0.15981,-0.097104,0.25318
17,0.83785,0.82474,0.79965,0.78255,0.7588,0.86405,0.81647,0.80649,0.76455,0.84561,0.87423,0.81494,0.80642,0.81655,0.78493,0.79913,0.81762,1,0.78511,0.84822,0.76091,0.75899,0.76043,0.78948,0.84406,0.82913,0.699,0.78269,0.73002,0.7473,0.66589,0.78902,0.69472,0.70735,0.73161,0.66601,0.61551,0.72035,0.67626,0.64091,0.69751,0.74442,0.73142,0.58858,0.55453,0.4998,0.58711,0.53285,0.48586,0.60741,0.53007,0.46098,0.49657,0.55464,0.43301,0.52992,0.47044,0.53412,0.42907,0.35936,0.63235,0.30888,0.28659,0.33298,0.28612,0.068128,0.41732,0.24391,0.18732,0.40453,0.1491,0.2394,0.3282,0.27079,0.21183,0.37883,0.20498,-0.0034242,0.064243,0.019708,0.084696,0.067084,0.083961,-0.041686,-0.091711,0.25522,0.17895,-0.16204,0.20722,0.050606,0.25919,0.051052,0.06031,0.2744,0.05715,0.092797,0.2044,-0.26995,-0.13472,0.063505,-0.022187,0.30905,0.17031,0.21123,-0.015362,0.26174,0.064637,0.10988,-0.23244,0.28068,0.25506,-0.36942,0.15058,0.11973,0.10907,0.11478,0.21345,-0.013742,0.15451
18,0.88901,0.88399,0.82155,0.82787,0.82722,0.8429,0.81112,0.86753,0.80793,0.82911,0.82196,0.87363,0.84996,0.83197,0.80049,0.70907,0.82902,0.78511,1,0.78143,0.86308,0.81973,0.71972,0.79797,0.82053,0.82141,0.71465,0.87233,0.76216,0.75705,0.71099,0.73768,0.7284,0.7666,0.72822,0.76692,0.72668,0.74925,0.65458,0.61847,0.7121,0.71297,0.5779,0.63668,0.59846,0.64895,0.50082,0.55501,0.50095,0.52181,0.46681,0.61454,0.39649,0.47392,0.3135,0.49894,0.48374,0.61113,0.4189,0.30245,0.46155,0.22979,0.23172,0.26949,0.30162,0.28471,0.39619,0.34804,0.18624,0.19026,0.35229,0.27146,0.36709,0.36228,0.13923,0.35353,0.092653,-0.03378,0.14465,0.082288,0.038452,0.20635,0.22026,0.1064,-0.18616,0.21074,0.034972,-0.094286,0.1338,0.18745,0.24687,0.058892,-0.16886,0.419,0.036553,-0.055029,0.21861,-0.31646,-0.02553,0.060422,0.16846,0.31533,0.17483,0.2473,-0.074208,0.1711,-0.13037,0.22413,-0.13242,0.41628,0.19459,-0.27157,0.1606,0.26841,0.13999,0.076672,0.14415,-0.087113,0.18448
19,0.79963,0.82488,0.85742,0.81346,0.8058,0.84576,0.7896,0.84087,0.86169,0.84175,0.85397,0.78475,0.82881,0.80081,0.8064,0.77146,0.8804,0.84822,0.78143,1,0.74593,0.76039,0.7564,0.80152,0.85542,0.88305,0.64979,0.82173,0.70368,0.7068,0.71678,0.74058,0.68068,0.72288,0.74214,0.67029,0.62178,0.71865,0.66934,0.63777,0.70514,0.69691,0.65667,0.61214,0.63113,0.44541,0.48307,0.5651,0.55394,0.51636,0.56108,0.50108,0.35173,0.56154,0.37334,0.51873,0.5144,0.48588,0.33872,0.40991,0.46474,0.27144,0.40175,0.25837,0.39643,0.13329,0.33247,0.30276,0.17009,0.3006,0.27842,0.22372,0.17912,0.3361,0.26008,0.41552,0.25689,-0.00071173,0.13691,0.10989,0.066723,0.13397,0.23559,0.11139,-0.19554,0.19723,0.031205,-0.20758,0.15585,0.29243,0.071739,-0.023168,0.013457,0.40015,0.10715,0.0096607,0.27988,-0.20538,-0.08167,0.07009,0.094232,0.24203,0.11059,0.10223,0.12715,0.25863,-0.020576,-0.012119,-0.2138,0.34484,0.13219,-0.25034,0.19431,0.19851,0.22791,0.082736,0.19361,-0.18688,0.26259
20,0.79897,0.80665,0.84065,0.77199,0.79707,0.82517,0.80128,0.84766,0.79143,0.84205,0.75919,0.83777,0.80301,0.79205,0.78913,0.72926,0.81836,0.76091,0.86308,0.74593,1,0.75468,0.72798,0.71214,0.78392,0.77463,0.65135,0.78161,0.79641,0.70169,0.66596,0.69039,0.70388,0.7447,0.72582,0.69023,0.64282,0.71117,0.61931,0.62453,0.62168,0.68612,0.59175,0.61361,0.49748,0.47331,0.54937,0.54117,0.53272,0.44243,0.57504,0.51794,0.4934,0.60797,0.32636,0.46283,0.38933,0.48314,0.36206,0.26664,0.36344,0.26695,0.19975,0.26276,0.41885,0.24175,0.3355,0.16885,0.1991,0.074404,0.30025,0.25749,0.31949,0.35614,0.14567,0.27202,-0.071494,-0.056676,0.15208,0.010966,0.098651,0.13552,0.098033,0.061675,-0.15714,0.1715,-0.011545,0.0097426,0.11962,0.15752,0.30092,0.061544,-0.12412,0.42368,0.10314,-0.012299,0.28826,-0.26921,-0.16233,0.16261,0.24953,0.31131,0.2693,0.18817,-0.18368,0.18655,-0.17677,0.14463,-0.077383,0.33804,0.19407,-0.24916,0.014485,0.2743,0.17606,0.090001,0.092454,-0.02985,0.17026
21,0.8189,0.75078,0.7614,0.76928,0.74903,0.78789,0.75391,0.84439,0.82103,0.7716,0.81963,0.87807,0.79,0.79147,0.71286,0.68939,0.71769,0.75899,0.81973,0.76039,0.75468,1,0.75414,0.75045,0.73937,0.76352,0.66962,0.81508,0.67939,0.71315,0.71172,0.73294,0.73054,0.62407,0.76204,0.72087,0.60671,0.80721,0.64996,0.60728,0.74149,0.62014,0.61311,0.65029,0.61241,0.65335,0.50804,0.54988,0.4953,0.51724,0.51425,0.50172,0.42559,0.51549,0.37606,0.52271,0.46439,0.56268,0.34493,0.37421,0.52806,0.36352,0.17762,0.20395,0.17968,0.21158,0.25624,0.16648,0.23529,0.46712,0.34741,0.0086816,0.35142,0.28893,0.05667,0.35932,0.051983,0.094316,0.098598,0.048967,-0.023475,0.099266,0.075097,0.14919,-0.06969,0.21406,0.11954,-0.11985,0.22304,0.16035,0.096005,-0.016503,0.019894,0.31795,0.12164,-0.011134,0.24689,-0.1696,-0.10284,0.05698,0.11456,0.30381,0.076246,0.29311,-0.073264,0.13202,-0.16334,0.1417,-0.1964,0.33882,0.27393,-0.27496,0.34128,0.19151,0.12433,0.088578,0.35043,-0.11304,0.21373
