,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
20,0.13598,0.17079,-0.020425,0.016605,0.035031,0.10179,0.23956,0.10779,0.11403,-0.065938,0.077912,0.037841,-0.0098591,-0.06579,-0.05171,-0.087135,0.25224,0.066021,0.181,-0.067302,1,0.043553,0.019961,-0.097975,0.32715,-0.020867,0.063066,0.098204,-0.11429,0.1042,0.088505,0.10632,0.22218,-0.050898,-0.13662,0.34116,-0.049666,-0.16239,-0.076289,0.028495,-0.14657,0.14344,-0.0036766,0.25759,0.164,0.02002,0.13321,0.080421,-0.03987,0.22027,0.15057,0.14441,-0.29413,-0.050814,-0.039709,-0.044212,0.023241,0.36998,-0.07,0.021793,0.14986,0.015344,-0.056097,-0.038287,0.0056273,0.11102,-0.14911,0.018139,0.062248,0.10036,-0.10823,0.3216,0.1247,-0.013563,0.16078,0.14283,-0.035258,-0.18851,0.076065,0.1123,0.035527,0.27397,0.085929,-0.04361,0.032288,0.10822,0.0524,-0.14796,-0.050547,-0.1309,0.062874,-0.036956,0.018985,-0.090663,-0.12935,-0.25307
21,0.23663,0.11527,0.11052,0.08945,0.15524,0.12276,0.16113,0.041369,0.2261,0.14096,0.28376,-0.081519,0.11899,0.11679,0.20593,0.036448,0.08215,0.0087306,0.13764,-0.29568,0.043553,1,0.030491,-0.29715,-0.0213,-0.28258,0.21005,0.011969,0.021627,-0.12773,0.07414,0.19809,0.017945,0.084275,-0.033835,-0.043278,-0.026643,-0.17991,-0.077141,-0.27533,-0.21088,-0.12791,-0.38193,-0.2137,-0.33688,-0.078534,-0.085237,-0.21192,-0.042224,-0.11542,0.069285,0.022404,0.097809,-0.031669,-0.072908,-0.20874,-0.1049,-0.070559,-0.30815,-0.21875,-0.18601,-0.064609,-0.051808,0.2157,-0.20285,-0.084118,-0.13673,0.16765,0.042265,-0.18377,0.035359,-0.05277,-0.19728,-0.13572,0.31045,-0.20436,0.19302,-0.11171,0.18108,-0.099315,-0.025777,0.069013,0.14873,-0.040387,0.29059,0.15516,-0.13469,-0.14667,-0.18196,0.1229,0.018117,-0.027621,0.14068,0.48517,0.04929,-0.032051
22,-0.15175,-0.21712,-0.030549,-0.22081,-0.05488,0.03388,-0.14057,-0.1471,-0.16729,-0.19229,-0.24735,-0.12282,-0.0073201,-0.27147,0.018937,-0.055819,0.040019,-0.1433,-0.11607,0.10462,0.019961,0.030491,1,0.081955,0.20053,0.12633,0.23091,0.15304,0.30539,-0.047558,0.043374,0.1494,-0.067288,0.2045,0.0020044,-0.026274,0.16391,0.020264,-0.10083,0.19916,0.12583,-0.11502,0.10451,-0.01204,0.30009,0.14069,-0.059518,0.047347,0.10505,-0.079083,-0.18206,-0.038253,0.3203,0.0039267,0.031591,0.053978,-0.074346,-0.15062,0.085349,-0.072719,0.18556,0.073736,-0.028636,0.12608,-0.26318,-0.071475,0.041911,0.1995,0.14623,0.1181,0.22239,0.12611,-0.042001,0.13839,-0.12235,-0.19007,-0.088532,0.21809,0.083742,0.10232,0.04048,-0.041777,-0.038445,0.23727,-0.019415,0.07922,0.098912,-0.036244,-0.10189,0.0066479,-0.06816,-0.19006,0.28276,-0.13305,-0.11318,-0.19283
23,-0.027005,-0.14847,-0.060223,0.016448,0.13287,-0.12499,-0.11109,0.033761,-0.12275,0.15324,-0.13641,-0.067314,-0.077119,-0.064932,0.069197,-0.031549,-0.051428,0.1066,0.069701,0.45232,-0.097975,-0.29715,0.081955,1,0.009361,0.42661,0.045602,-0.26242,0.12408,0.133,0.24239,0.16397,0.31036,0.056204,0.034241,0.10701,0.20854,0.18628,0.224,0.2613,0.11619,-0.055422,0.15499,0.050494,0.0066532,-0.0027955,-0.33379,0.23677,0.01846,0.0052004,-0.11569,0.048149,-0.015068,0.0069178,0.095509,0.25095,0.045387,-0.2541,0.029908,0.35457,0.10624,0.085468,0.033432,-0.24281,0.050798,-0.048354,-0.084359,-0.25444,-0.2263,0.20645,0.22023,0.094215,-0.24196,0.24484,-0.017691,-0.091714,-0.27541,0.16667,-0.13127,-0.07084,0.17615,-0.34146,-0.16899,0.19661,0.066497,-0.070397,0.046226,0.038202,0.013612,0.13313,-0.15857,-0.24662,0.14456,-0.15845,0.30213,-0.10478
24,0.014039,0.082714,0.11614,-0.0091176,0.13264,0.07539,0.048999,-0.09642,0.053705,-0.141,-0.20979,-0.064963,-0.24557,0.1642,0.068414,0.12853,0.15201,-0.12786,0.14561,0.20554,0.32715,-0.0213,0.20053,0.009361,1,0.26089,0.11221,0.24388,-0.22726,0.067287,0.093093,0.23942,0.24542,-0.059548,-0.4835,0.038626,0.16324,0.015461,-0.11002,-0.061111,-0.055958,-0.13327,-0.15953,0.099567,0.049494,0.045266,-0.099688,-0.029862,0.20317,0.42392,-0.060549,-0.11845,-0.015226,0.10318,-0.25747,-0.13434,0.030779,-0.08417,0.041752,-0.026441,0.11708,0.067378,0.063283,-0.049236,0.11585,0.16447,0.16275,0.12689,0.0062606,-0.11327,0.27428,0.27805,-0.0024169,0.25224,-0.0052823,0.19198,-0.067159,-0.15584,0.085734,0.2483,0.23439,0.096113,-0.048685,-0.003935,0.041561,-0.19464,0.04722,0.048188,-0.050645,0.19153,-0.0010278,-0.025174,-0.037462,0.07384,-0.24346,0.14983
25,-0.26592,-0.2445,-0.13027,-0.12572,-0.13212,-0.13339,-0.22027,-0.23562,-0.24518,-0.067865,-0.30425,-0.26361,-0.16299,-0.17542,0.071859,0.031822,0.017318,0.021517,0.075999,0.29044,-0.020867,-0.28258,0.12633,0.42661,0.26089,1,-0.020747,-0.1128,0.067277,0.14489,-0.19136,0.13241,0.11333,0.021414,-0.043252,0.0093308,0.14376,0.21203,0.17123,0.23216,0.27211,-0.027963,0.31652,-0.10231,0.20498,0.24804,-0.024453,0.30236,0.092236,0.14581,-0.023082,0.057558,0.10407,0.22302,-0.057685,0.19684,0.12192,-0.17461,0.41185,0.17173,-0.026921,0.080493,0.11277,0.0067873,0.023549,-0.13499,0.24317,0.1802,-0.087304,0.14669,0.15482,0.052313,-0.17965,0.2064,-0.02261,0.044729,0.026956,0.26893,0.04865,0.20217,0.030572,-0.23055,0.016552,0.1799,0.20439,-0.03299,0.11778,-0.070555,-0.030245,0.0056043,-0.12202,-0.11198,0.083475,-0.038846,0.16419,-0.22275
26,0.19964,0.16866,0.1442,0.25226,0.24112,0.20482,0.19803,0.095512,0.24272,0.20164,0.13109,0.082778,0.04029,0.12321,0.15231,0.15858,0.2188,0.20939,0.21463,-0.034949,0.063066,0.21005,0.23091,0.045602,0.11221,-0.020747,1,0.17221,-0.10823,-0.1571,-0.048635,0.18558,-0.17091,-0.08325,-0.042128,-0.18826,-0.12142,0.1238,-0.30724,-0.05352,0.019212,-0.21167,0.037839,0.151,-0.17947,-0.051825,0.027614,-0.044369,-0.082476,-0.035183,0.1139,0.23121,0.17541,-0.1558,-0.10122,-0.025837,0.18164,-0.059542,0.00092576,-0.1428,-0.18845,-0.16205,-0.062372,-6.1671e-05,-0.052765,-0.10648,-0.062704,0.07721,-0.026405,0.037089,-0.06065,0.12907,-0.14768,0.0097681,0.33486,-0.068965,-0.35793,0.11149,0.2655,0.092789,0.29426,-0.32303,-0.026299,0.3293,0.082272,0.17154,0.07334,-0.14032,-0.024458,0.16258,-0.12606,-0.16842,0.32601,0.10721,-0.11211,0.010965
27,0.088916,0.13491,0.12238,0.10115,0.0076417,0.1267,0.088807,-0.050341,0.16656,-0.14069,0.12734,0.056131,-0.056857,0.0055408,0.031971,-0.072153,0.13485,0.10006,0.014291,-0.29283,0.098204,0.011969,0.15304,-0.26242,0.24388,-0.1128,0.17221,1,-0.12924,-0.03881,-0.15007,-0.24674,-0.072585,-0.039558,0.056767,-0.10587,0.2046,-0.38228,-0.26722,-0.24136,-0.092253,-0.06181,0.090667,0.038946,0.16338,0.024396,-0.014206,-0.19528,0.12675,-0.080481,0.1956,0.12523,-0.047672,-0.27248,-0.24915,0.081923,0.063541,-0.1116,0.053571,-0.01892,-0.11126,-0.13669,0.12745,-0.18159,0.036902,0.090337,0.03185,0.080089,0.083671,-0.10328,-0.053324,-0.080222,0.086745,0.040263,-0.077544,0.24954,-0.026586,0.019228,0.17654,-0.042344,-0.21027,0.043001,-0.16666,0.15827,-0.26823,0.18074,0.11036,0.19188,-0.12737,0.03646,-0.026214,-0.024713,0.19367,0.014791,-0.3316,0.26262
28,-0.066438,-0.12063,-0.10829,-0.11671,-0.12365,0.0001499,-0.09624,0.0080385,-0.109,-0.097933,-0.10091,-0.01646,0.11586,-0.041697,0.15737,0.11827,-0.11373,0.15275,-0.1521,0.21224,-0.11429,0.021627,0.30539,0.12408,-0.22726,0.067277,-0.10823,-0.12924,1,-0.039393,-0.028476,-0.13712,0.041755,-0.012806,0.2206,-0.20815,0.11439,-0.10997,-0.028687,0.21137,0.045891,0.0087636,0.18534,-0.20757,-0.097182,0.1539,0.19668,0.19494,-0.047847,-0.015042,-0.23291,-0.076155,0.20024,0.19502,0.075783,0.26382,-0.087069,0.22065,0.11339,0.14045,0.22657,0.067155,-0.0149,0.40093,-0.31461,-0.077131,0.22399,0.017168,-0.14531,0.16441,0.14711,0.10309,0.1649,-0.24711,0.05168,-0.17129,-0.14135,0.0096463,0.075014,-0.055961,-0.23695,-0.0039341,-0.016278,-0.040832,0.025817,0.10674,0.11541,0.17348,0.056338,0.046498,-0.16826,-0.076146,-0.11419,-0.13501,-0.1761,0.039544
29,-0.037905,-0.2625,-0.10796,-0.055453,-0.19936,-0.083531,-0.054728,-0.075338,-0.12411,0.083427,-0.29084,-0.065829,-0.012431,-0.29006,-0.16217,-0.13849,0.31745,-0.03399,0.070288,0.12572,0.1042,-0.12773,-0.047558,0.133,0.067287,0.14489,-0.1571,-0.03881,-0.039393,1,0.17241,0.035446,-0.024981,-0.33813,-0.010225,0.061271,0.23943,0.025413,0.29195,0.019529,-0.05477,0.30285,0.20895,0.15896,0.13076,0.041724,0.075748,0.37625,0.17742,0.042148,0.26609,-0.05478,-0.12833,0.053908,-0.0048543,0.042038,0.1544,-0.25154,0.11807,-0.1764,-0.23233,0.15163,0.0066349,-0.069521,-0.10473,0.022762,-0.047917,0.22115,-0.20033,-0.15474,0.14629,0.024023,0.12216,0.058741,-0.10977,-0.32279,0.098875,0.24685,0.095114,-0.17347,-0.076992,0.023965,0.041272,0.071735,0.13968,0.00062917,0.058558,0.068878,0.17445,0.12519,0.043665,0.0060465,-0.15162,0.00075607,-0.062539,-0.19543
30,-0.14774,-0.15551,-0.24333,-0.17648,-0.052022,-0.19929,-0.18235,-0.11341,-0.14126,0.21249,-0.16065,-0.19603,-0.19188,-0.039943,-0.081929,-0.20351,0.12013,-0.0020264,-0.0031758,0.12975,0.088505,0.07414,0.043374,0.24239,0.093093,-0.19136,-0.048635,-0.15007,-0.028476,0.17241,1,0.2738,0.26235,-0.013323,-0.10249,0.37991,0.25798,-0.039771,0.146,-0.071411,-0.01223,0.02429,-0.11671,-0.025234,0.16581,-0.21012,-0.28775,0.12809,0.034234,-0.031885,-0.21622,-0.033606,-0.1004,-0.0076947,0.045123,-0.23376,-0.074797,-0.1174,-0.068984,-0.16157,0.15539,-0.04282,-0.13041,0.039445,0.038809,0.079177,0.0067061,-0.16104,-0.39717,-0.072538,0.18297,0.35624,-0.078504,0.29028,-0.12936,-0.30306,-0.16281,-0.29141,-0.21911,0.065478,0.0938,0.11064,0.063217,-0.15255,0.028766,-0.13126,0.1884,0.024678,-0.047974,0.087783,0.17085,-0.029825,0.098638,-0.016925,0.1233,-0.048834
31,-0.16673,-0.17908,-0.13738,-0.19078,-0.068266,-0.21115,-0.14386,-0.052535,-0.1193,-0.1101,-0.28904,-0.32734,-0.23867,0.088231,-0.23951,-0.23905,0.104,-0.12289,0.074538,-0.070303,0.10632,0.19809,0.1494,0.16397,0.23942,0.13241,0.18558,-0.24674,-0.13712,0.035446,0.2738,1,0.18431,-0.20663,-0.22649,0.099859,0.14526,0.053003,0.26503,0.019664,0.11608,-0.10289,0.014034,0.043552,-0.051712,-0.04143,-0.32377,0.19529,0.12609,0.036416,0.086897,0.011729,0.15338,0.3668,0.077029,0.1102,0.084706,-0.18221,-0.21135,0.076215,0.073411,-0.093054,0.043855,-0.15697,0.026075,-0.11382,-0.22109,0.29474,0.085278,-0.36795,-0.28592,0.19198,-0.06644,0.19071,0.12314,-0.21688,-0.024319,-0.30547,0.029292,0.1893,0.19501,0.0028992,-0.068169,0.13048,0.16754,-0.1103,0.10433,-0.10683,-0.12117,0.054412,0.17782,-0.04359,-0.089337,0.012067,-0.10043,-0.19413
32,-0.37495,-0.25518,-0.42535,-0.2785,-0.30935,-0.40327,-0.22281,-0.2526,-0.35278,-0.17895,-0.18282,-0.4005,-0.30815,-0.076101,-0.21715,-0.26715,-0.056339,-0.30095,-0.069708,0.20323,0.22218,0.017945,-0.067288,0.31036,0.24542,0.11333,-0.17091,-0.072585,0.041755,-0.024981,0.26235,0.18431,1,-0.13005,0.012867,0.26847,0.39792,-0.12392,0.22215,0.12328,0.045642,0.059968,-0.10843,0.14634,0.35479,0.17498,-0.15736,0.17589,-0.025839,0.24386,0.043601,0.046655,-0.15122,0.14029,0.00076837,-0.099557,0.027009,0.065097,0.016534,0.32032,0.24898,-0.12243,0.19365,-0.2562,0.046337,-0.151,-0.083919,-0.029326,-0.33455,0.060788,-0.066451,0.32909,0.1385,-0.015494,0.16265,-0.03,-0.20843,-0.24276,-0.097838,0.031163,0.11445,0.00032596,0.016231,0.054229,0.11287,-0.10579,-0.084013,-0.2687,0.08548,-0.1322,-0.15021,0.05515,-0.24463,0.0015648,-0.026097,0.12059
33,0.087094,0.069796,0.072347,-0.043244,0.14159,0.19476,-0.0052276,-0.10869,-0.072987,-0.016178,0.16624,-0.081147,0.18645,0.034212,0.25018,0.1952,-0.026916,0.1485,-0.129,0.0005372,-0.050898,0.084275,0.2045,0.056204,-0.059548,0.021414,-0.08325,-0.039558,-0.012806,-0.33813,-0.013323,-0.20663,-0.13005,1,-0.00084695,-0.041279,-0.19799,-0.11755,-0.068467,0.098134,0.14439,-0.066269,-0.1622,-0.14186,0.1783,0.026404,-0.013067,-0.032981,-0.1831,-0.10383,-0.27711,-0.09002,0.08449,-0.13625,0.015389,-0.087676,-0.15119,-0.20709,0.071799,-0.030569,0.23103,-0.01211,0.13156,0.18077,-0.064791,0.16568,-0.1016,-0.10002,0.066356,0.1718,0.3129,-0.15229,-0.091441,0.22782,-0.068974,0.060412,0.22721,0.16972,-0.26178,0.3568,-0.20438,-0.017645,0.42923,-0.154,0.0085321,-0.053665,-0.1678,-0.05415,-0.28037,-0.19007,-0.06742,0.082108,0.44284,-0.098803,0.34853,-0.16501
34,0.034773,-0.049093,-0.065795,-0.042614,-0.1528,-0.050955,-0.13518,-0.12003,0.044146,0.02517,0.097155,0.14666,0.099214,-0.29665,0.067845,-0.081761,-0.32805,-0.12915,-0.076149,0.086206,-0.13662,-0.033835,0.0020044,0.034241,-0.4835,-0.043252,-0.042128,0.056767,0.2206,-0.010225,-0.10249,-0.22649,0.012867,-0.00084695,1,0.03639,-0.15019,-0.089515,0.11173,0.0071285,0.27544,0.15417,0.20522,0.036813,0.088116,0.22581,0.19594,-0.083188,-0.069019,-0.033819,0.19356,0.17692,0.15694,0.02778,0.13628,0.1697,-0.034093,0.10471,0.12198,0.073055,0.15217,-0.038997,0.093098,0.11052,-0.089305,0.090287,0.078359,0.053082,-0.22301,0.14329,-0.20364,-0.20806,-0.060722,-0.14684,-0.21009,-0.12359,-0.15239,0.097696,-0.16201,-0.058088,-0.3047,-0.15381,0.045807,0.023151,-0.059195,0.042282,0.1262,-0.19986,-0.022056,0.11506,-0.16629,0.16104,-0.081074,-0.025892,-0.21085,0.14831
35,-0.22436,-0.34006,-0.39794,-0.41176,-0.29941,-0.34498,-0.43233,-0.30636,-0.27265,-0.40052,-0.25763,-0.35166,-0.22519,-0.27208,-0.15906,-0.30976,0.039185,-0.40243,0.18128,-0.077476,0.34116,-0.043278,-0.026274,0.10701,0.038626,0.0093308,-0.18826,-0.10587,-0.20815,0.061271,0.37991,0.099859,0.26847,-0.041279,0.03639,1,-0.019963,-0.020683,0.079884,0.19031,0.21539,0.22789,-0.093149,0.12168,0.13852,0.14914,-0.045855,-0.01323,0.22616,0.083666,0.13138,0.14759,-0.14637,-0.18786,-0.027218,-0.25242,-0.20616,-0.08705,0.16288,0.13593,0.3891,0.17099,-0.32668,0.004678,0.015655,-0.048743,-0.13,-0.13986,-0.13978,0.19905,-0.021314,0.29853,-0.24339,0.17004,0.025394,-0.10468,0.060209,-0.34651,-0.041321,-0.015632,0.16482,0.083652,-0.014331,-0.11181,0.19686,-0.12614,-0.064061,-0.29435,-0.16843,-0.069224,-0.09362,0.089394,0.011567,-0.092006,0.11049,-0.24064
36,-0.22084,-0.2556,-0.31393,-0.2309,-0.15993,-0.38973,-0.11174,-0.19349,-0.31443,-0.023634,-0.12097,-0.26022,-0.22665,-0.036257,-0.1846,-0.4159,0.17733,-0.024304,-0.03349,0.17754,-0.049666,-0.026643,0.16391,0.20854,0.16324,0.14376,-0.12142,0.2046,0.11439,0.23943,0.25798,0.14526,0.39792,-0.19799,-0.15019,-0.019963,1,-0.18387,0.10991,0.096851,-0.068479,0.10745,-0.089481,-0.0040836,0.33532,0.18367,-0.26965,0.10291,0.13829,0.21354,-0.064199,9.5215e-05,0.035124,0.20805,0.040156,0.036191,-0.13645,-0.047867,0.11926,0.23558,-0.21552,-0.13843,-0.0096479,-0.24737,-0.037189,-0.16234,-0.034558,0.089581,-0.12566,-0.07738,-0.089187,0.041564,-0.025361,0.16521,0.089879,0.030741,0.033676,-0.023597,0.11164,-0.034075,0.16775,-0.038522,-0.1006,0.22319,0.033444,-0.027159,0.19447,0.13236,0.14183,-0.22354,0.088069,-0.076933,-0.060826,-0.096333,-0.049436,-0.10515
37,-0.039589,-0.17251,0.11899,0.055388,-0.053017,-0.1007,0.049857,-0.1256,0.086586,0.10846,-0.016869,-0.095237,-0.27817,0.041801,0.11264,-0.011845,0.1848,0.010964,-0.053638,0.22276,-0.16239,-0.17991,0.020264,0.18628,0.015461,0.21203,0.1238,-0.38228,-0.10997,0.025413,-0.039771,0.053003,-0.12392,-0.11755,-0.089515,-0.020683,-0.18387,1,0.084798,0.27609,0.12846,-0.039538,0.13681,-0.0094634,0.024723,0.10635,0.087456,-0.082371,0.10679,0.00030127,0.20222,0.020157,0.33628,-0.033687,0.13072,-0.19469,0.085786,-0.12679,0.17044,-0.19958,-0.044989,0.43864,-0.20963,-0.012893,0.1527,0.05646,0.038102,-0.10775,-0.12332,0.07181,-0.023573,-0.039439,-0.308,-0.024334,0.034033,0.017664,-0.27313,0.16783,0.12848,-0.23569,0.14511,-0.1563,-0.080824,0.15618,0.18492,-0.22718,-0.14399,-0.14309,-0.0019904,0.18664,-0.01605,0.067793,0.026188,0.017489,0.17885,-0.18562
38,-0.25448,-0.20867,-0.27611,-0.32771,-0.27096,-0.29576,-0.19886,-0.15653,-0.20704,0.027242,-0.3274,-0.29822,-0.23572,-0.15878,-0.0077184,-0.15441,-0.13347,0.053206,-0.24492,0.11729,-0.076289,-0.077141,-0.10083,0.224,-0.11002,0.17123,-0.30724,-0.26722,-0.028687,0.29195,0.146,0.26503,0.22215,-0.068467,0.11173,0.079884,0.10991,0.084798,1,0.34741,0.31974,0.22598,0.085434,0.054714,0.16096,0.2362,-0.12944,0.19793,-0.04264,0.0042612,0.12321,0.13692,-0.12883,0.28425,-0.00051665,-0.20548,0.041113,-0.14565,0.015774,0.078281,0.091717,0.011402,0.020295,-0.15535,-0.063425,-0.093744,-0.15354,-0.13189,-0.2714,-0.20318,-0.11216,-0.020991,0.037238,0.067531,0.0039353,-0.27268,0.01903,-0.035466,-0.34117,0.064771,0.023984,0.16094,0.161,-0.048728,0.20604,-0.19118,0.03097,-0.34681,0.020737,-0.19762,0.12353,0.043923,-0.2076,-0.055569,-0.014559,-0.1461
39,-0.30097,-0.36086,-0.33464,-0.42728,-0.46179,-0.32082,-0.2622,-0.33475,-0.4719,-0.33422,-0.38198,-0.16509,-0.08276,-0.32043,-0.18216,-0.30379,-0.089975,-0.23689,-0.27393,0.15641,0.028495,-0.27533,0.19916,0.2613,-0.061111,0.23216,-0.05352,-0.24136,0.21137,0.019529,-0.071411,0.019664,0.12328,0.098134,0.0071285,0.19031,0.096851,0.27609,0.34741,1,0.35365,0.16605,0.29351,0.12749,0.28612,0.47631,0.26678,0.082074,-0.00094269,0.31561,-0.017362,0.22428,0.084352,-0.10685,0.14843,-0.13002,0.034327,-0.079972,0.17658,0.19991,0.2631,0.086754,0.025651,0.073815,-0.21778,-0.15989,-0.25945,-0.090476,-0.20291,0.12668,0.13643,-0.01114,-0.061729,0.11795,-0.11425,0.03832,-0.17646,0.0045061,-0.3582,-0.072821,-0.021521,-0.14801,0.050245,0.0039934,0.17881,-0.089591,-0.070176,-0.38755,-0.17595,-0.24104,-0.21383,0.018121,-0.037124,-0.35283,0.10201,-0.072488
40,-0.45495,-0.35837,-0.39258,-0.43228,-0.45144,-0.28343,-0.47023,-0.45997,-0.37494,-0.25351,-0.33265,-0.24438,-0.064726,-0.31521,0.1769,-0.28675,-0.21256,-0.11777,-0.12979,0.014948,-0.14657,-0.21088,0.12583,0.11619,-0.055958,0.27211,0.019212,-0.092253,0.045891,-0.05477,-0.01223,0.11608,0.045642,0.14439,0.27544,0.21539,-0.068479,0.12846,0.31974,0.35365,1,0.42248,0.25363,0.21253,0.31417,0.30633,-0.01994,0.066835,0.061042,0.21117,0.040274,0.15763,0.26884,0.13802,-0.12306,0.039522,-0.012858,-0.15662,0.32315,0.18325,0.14769,-0.01053,0.10632,0.20898,0.021417,0.11259,0.044584,-0.069711,-0.15744,0.065971,-0.14037,-0.073263,-0.02858,-0.039679,-0.14411,0.0032283,-0.14707,-0.076843,-0.033982,0.14931,0.040704,0.016503,0.22176,0.12977,-0.015498,0.078914,0.023499,-0.39529,0.11062,-0.18439,-0.24655,0.22205,0.17528,-0.17808,-0.15166,-0.080904
41,-0.1554,-0.11307,-0.1598,-0.13434,-0.31279,-0.27989,-0.023483,-0.085194,-0.096276,-0.12177,-0.11001,0.016282,-0.021535,-0.2547,0.21968,-0.16409,0.10823,-0.093615,0.0014856,-0.0009483,0.14344,-0.12791,-0.11502,-0.055422,-0.13327,-0.027963,-0.21167,-0.06181,0.0087636,0.30285,0.02429,-0.10289,0.059968,-0.066269,0.15417,0.22789,0.10745,-0.039538,0.22598,0.16605,0.42248,1,0.039078,0.2043,0.25666,0.047388,0.15444,0.13188,0.007571,0.28167,0.25521,0.45749,-0.075106,0.03691,0.20663,-0.017822,-0.020427,0.16117,0.093598,-0.011551,-0.004782,-0.20386,-0.18205,0.2189,0.10444,0.041874,0.03172,-0.00043859,-0.058849,0.13242,-0.26967,0.07413,-0.063293,-0.29295,-0.16152,-0.15289,0.068487,-0.049198,0.13889,0.051639,-0.01503,0.17123,0.036001,0.095275,-0.21323,0.21574,-0.2159,-0.13856,0.33622,-0.25515,-0.021643,0.30726,0.0061425,-0.27422,0.053177,-0.065264
42,-0.21735,-0.16269,-0.1573,-0.016936,-0.30829,-0.0020473,-0.10452,-0.14996,-0.14725,-0.063304,-0.065227,-0.081906,-0.021635,-0.35865,-0.062208,-0.10901,-0.088493,0.012402,-0.18319,-0.016552,-0.0036766,-0.38193,0.10451,0.15499,-0.15953,0.31652,0.037839,0.090667,0.18534,0.20895,-0.11671,0.014034,-0.10843,-0.1622,0.20522,-0.093149,-0.089481,0.13681,0.085434,0.29351,0.25363,0.039078,1,0.12923,0.19581,0.27208,0.18253,0.16102,0.12532,0.071323,0.15862,0.053318,-0.017705,0.1244,0.044097,0.27885,-0.0050601,-0.17492,0.11082,0.062847,-0.10447,-0.02213,0.13974,0.10694,-0.051638,-0.17562,-0.063005,-0.025245,-0.034799,0.11009,-0.17085,0.12869,0.11055,0.15088,-0.38529,-0.15982,-0.37914,0.14692,-0.075835,-0.17135,-0.30915,0.036212,-0.019638,0.064573,-0.13534,-0.039208,0.12274,-0.063996,0.054194,-0.086571,-0.071184,-0.10874,0.01076,-0.15995,0.041679,-0.035761
43,-0.20501,-0.14014,-0.26636,-0.13546,-0.34975,-0.2327,-0.13957,-0.18106,-0.16937,-0.029928,-0.16979,-0.095564,-0.22777,-0.30068,0.0023133,-0.32652,-0.092665,-0.052807,-0.25354,-0.065676,0.25759,-0.2137,-0.01204,0.050494,0.099567,-0.10231,0.151,0.038946,-0.20757,0.15896,-0.025234,0.043552,0.14634,-0.14186,0.036813,0.12168,-0.0040836,-0.0094634,0.054714,0.12749,0.21253,0.2043,0.12923,1,0.11718,0.18917,-0.021052,-0.098688,0.103,0.13188,0.33315,0.2386,-0.070945,-0.18736,-0.033339,-0.10725,0.038168,-0.067781,0.037072,-0.060779,0.085711,0.086654,-0.044069,-0.12127,0.07205,0.1362,-0.15437,-0.13271,-0.041381,0.14106,0.027646,0.19459,0.12479,0.12998,-0.16315,-0.015635,-0.31892,-0.20891,0.013083,-0.11574,0.26655,0.090349,-0.15821,-0.066021,-0.28305,-0.055449,-0.20271,-0.33584,0.09638,-0.11711,-0.14429,-0.26674,-0.10969,-0.3755,-0.09781,0.12728
44,-0.5963,-0.49926,-0.4978,-0.50867,-0.5339,-0.3908,-0.31963,-0.56858,-0.4881,-0.29768,-0.35628,-0.33513,-0.26988,-0.47742,-0.28875,-0.47913,0.085053,-0.22728,-0.298,-0.047281,0.164,-0.33688,0.30009,0.0066532,0.049494,0.20498,-0.17947,0.16338,-0.097182,0.13076,0.16581,-0.051712,0.35479,0.1783,0.088116,0.13852,0.33532,0.024723,0.16096,0.28612,0.31417,0.25666,0.19581,0.11718,1,0.27192,0.096837,0.23189,-0.0035448,0.17851,0.022446,-0.029951,0.032988,-0.12129,0.08031,-0.0095427,0.13986,0.064331,0.35705,-0.037056,0.064632,-0.088838,0.13635,-0.20645,-0.07615,0.073422,0.14286,0.053251,-0.16155,0.1081,-0.12043,0.075426,0.024825,0.18578,-0.19375,0.040968,0.036174,0.09789,-0.15879,0.16301,-0.27168,-0.033297,0.18734,0.20405,-0.14717,0.030693,-0.0099159,-0.17562,0.058594,-0.30919,-0.083646,-0.0082945,0.13266,-0.20181,-0.051777,-0.10754
45,-0.42277,-0.51912,-0.45556,-0.42762,-0.48309,-0.38439,-0.44049,-0.54659,-0.52538,-0.46839,-0.264,-0.47085,-0.3459,-0.39525,-0.017267,-0.28842,-0.14405,-0.20005,-0.16514,-0.10496,0.02002,-0.078534,0.14069,-0.0027955,0.045266,0.24804,-0.051825,0.024396,0.1539,0.041724,-0.21012,-0.04143,0.17498,0.026404,0.22581,0.14914,0.18367,0.10635,0.2362,0.47631,0.30633,0.047388,0.27208,0.18917,0.27192,1,0.30481,-0.0543,0.20236,0.27723,0.10641,0.020087,0.31039,0.083869,0.15015,-0.013142,0.021591,-0.02204,0.3877,0.1792,-0.041154,0.27381,0.018225,-0.020753,-0.2774,-0.18337,0.10908,0.10118,-0.070479,-0.040165,0.076084,0.077604,-0.1776,0.28135,-0.0029972,-0.11829,-0.16544,-0.042711,-0.31764,-0.10806,-0.052214,0.0086718,0.12225,0.084612,0.26075,-0.41869,-0.13553,-0.23164,-0.18007,-0.083017,-0.24227,-0.045183,0.10173,-0.087634,-0.23851,-0.09459
