,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,0.16584,0.23524,0.33641,0.20061,0.26424,0.19212,0.29191,0.1987,0.31167,0.14373,0.30947,0.1397,0.42562,0.18619,0.12025,0.14629,0.21813,0.155,-0.067774,0.21664,1,-0.26611,-0.14416,-0.053555,0.080235,0.10316,-0.31244,0.077358,-0.10268,-0.17139,-0.24694,-0.047973,-0.22477,-0.39281,0.10349,-0.13761,-0.031249,-0.25237,-0.0087205,0.18666,-0.020151,-0.076225,-0.001286,0.1246,-0.015286,-0.12526,-0.072542,0.020075,-0.16289,-0.056049,0.090272,-0.09503,0.21825,-0.15466,0.1063,0.042161,-0.16956,0.27015,0.04921,-0.054606,-0.13516,-0.1773,-0.0018032,-0.1375,-0.18958,0.12323,0.19723,0.27434,-0.2467,0.051973,-0.064797,0.20018,-0.24664,0.13906,0.087136,-0.070672,0.21793,-0.27363,-0.11871,-0.047065,-0.11138,0.12843,0.11734,0.017727,-0.060051,0.080104,-0.20983,0.043601,0.05655,-0.014029,0.30828,0.0088754,-0.10993,-0.075059,0.031269,0.18372,0.014936,-0.086378,0.05363,0.12786
21,0.19854,0.33579,0.34937,0.21397,0.24884,0.12676,0.19074,0.36472,0.29904,0.36723,0.14718,0.30877,0.042193,0.3178,0.23269,0.18263,0.05341,0.018628,-0.047084,0.15927,-0.26611,1,0.028418,0.10328,0.10156,-0.04257,0.14183,-0.070927,0.11308,-0.12463,-0.013157,0.034449,0.30124,0.014072,-0.19424,0.32803,-0.047217,0.18023,0.11127,-0.15872,-0.048753,-0.32257,-0.08979,0.11662,-0.22045,0.00042796,-0.053284,0.024655,0.024444,0.096078,-0.15346,-0.1663,-0.3714,0.036801,-0.2101,-0.12749,0.00060062,-0.14738,0.088268,0.016937,0.37359,-0.028218,0.14708,-0.058895,0.086784,-0.049549,-0.058795,-0.099022,-0.061354,-0.032242,0.061711,-0.06728,0.0010469,-0.097038,-0.057748,-0.10604,-0.00020987,0.087029,0.12554,-0.14175,0.12731,-0.057356,-0.026748,-0.30353,0.15849,0.018682,0.13332,0.17001,0.072099,0.22309,-0.11188,0.063405,-0.021529,0.14529,-0.032612,-0.084004,0.17312,0.093562,-0.01274,0.036019
22,0.0044662,-0.11091,-0.069295,-0.24684,-0.035052,-0.06342,-0.075344,-0.10896,-0.26095,0.050543,-0.12087,-0.12922,-0.042438,-0.034319,-0.1758,0.085878,-0.17873,-0.12387,0.04916,-0.018202,-0.14416,0.028418,1,0.23432,0.22113,-0.0059346,-0.17752,-0.0035547,0.16324,-0.22145,-0.18045,0.11371,0.093676,0.10289,-0.24081,0.086784,0.058158,-0.043956,0.085496,-0.083719,0.19097,0.41422,0.014427,-0.012447,0.10938,-0.058952,0.1587,0.097791,0.21937,0.1128,-0.19129,0.12142,-0.010179,0.23675,0.020208,0.09901,0.055778,0.073465,0.0066088,-0.085429,0.10606,-0.22368,-0.101,-0.13589,-0.18444,0.038155,0.081146,-0.22079,0.020608,0.28377,0.15951,-0.1092,0.057812,-0.037295,-0.32057,-0.038131,-0.35602,-0.18956,-0.017203,-0.11933,0.020392,0.34887,0.18905,-0.26233,-0.17298,0.19132,0.00067642,0.056495,-0.23674,-0.16388,0.16711,-0.025761,0.036735,-0.0023244,0.18998,-0.18808,-0.15544,0.13656,-0.037299,-0.16546
23,0.17624,0.25331,0.099219,0.086383,0.075598,0.23901,0.20675,-0.062707,0.091573,-0.12861,0.09545,0.035736,-0.10055,0.1477,0.045647,0.22532,0.11798,-0.037187,-0.038494,0.13569,-0.053555,0.10328,0.23432,1,0.17572,0.061458,-0.2448,-0.055601,0.10139,-0.1073,-0.060947,-0.11656,-0.26847,0.033499,-0.11087,0.094224,-0.25075,-0.047505,-0.10271,-0.12732,0.090372,-0.11536,-0.29786,-0.10553,-0.23991,0.042356,-0.13095,0.034469,0.072257,0.12164,-0.11994,-0.12117,-0.09805,0.18313,-0.12273,0.033503,-0.084492,-0.027586,0.21589,-0.033781,-0.10785,0.050767,0.014525,-0.1437,0.25295,0.01861,0.083057,0.091014,-0.24285,-0.045205,-0.15274,-0.11295,-0.071331,-0.033367,0.0092432,-0.20779,0.054095,0.18744,0.1149,-0.096125,0.06349,-0.14068,-0.0075577,-0.26148,-0.002475,-0.18866,-0.001942,-0.17826,-0.056191,-0.31667,0.17871,0.27435,0.016039,0.10911,0.29812,0.20674,0.1358,0.030009,0.079576,-0.42646
24,0.12896,0.22387,0.2408,0.12857,0.19571,0.11149,0.021513,0.1492,0.082213,-0.089163,0.22356,-0.11634,-0.099295,-0.0044474,0.056703,0.27181,-0.10173,-0.11425,-0.019265,0.21804,0.080235,0.10156,0.22113,0.17572,1,0.028234,0.021104,0.12102,0.20502,-0.0082135,0.040961,0.21721,-0.1776,-0.15252,0.17033,-0.031282,-0.089315,0.11771,-0.026243,0.022404,0.21258,0.1376,0.09857,-0.0050627,0.17474,-0.11027,0.024334,0.062413,-0.18783,0.31579,-0.082443,0.10608,-0.04264,0.096858,-0.083197,-0.054776,-0.10098,0.32725,0.1125,0.0090287,-0.061766,0.22217,0.088706,-0.0071255,-0.060482,0.22007,-0.03312,0.065089,0.090475,-0.05079,-0.033455,-0.039403,-0.028018,-0.32045,-0.17621,0.23065,0.23612,0.13251,0.21326,-0.12665,0.072781,0.20404,-0.16051,0.10265,-0.13332,0.068306,0.30832,0.021172,0.21981,0.056603,0.10847,-0.28935,0.35918,0.02481,0.08097,-0.051266,-0.21506,-0.087684,0.074018,-0.040784
25,-0.0091539,-0.077384,-0.091315,-0.14351,-0.068253,-0.019518,-0.15593,-0.058335,-0.22864,-0.11206,-0.0031717,-0.11086,0.096493,0.033019,-0.18793,-0.076129,0.055091,0.10981,-0.046808,-0.078678,0.10316,-0.04257,-0.0059346,0.061458,0.028234,1,-0.0158,-0.16988,0.35042,0.03142,-0.12587,-0.18748,-0.36779,0.11243,0.11812,-0.30744,-0.1546,-0.028824,-0.25218,-0.23319,-0.15677,0.19784,0.28365,-0.028755,-0.13569,-0.071858,0.11115,0.13264,0.10403,-0.0057784,-0.070785,0.054472,0.19454,0.10813,0.18059,-0.075531,-0.13443,-0.31531,-0.31463,-0.32779,0.013874,0.0085413,0.077255,0.13203,0.22345,-0.15954,0.2936,0.035204,-0.22413,-0.0080676,-0.31976,-0.28073,0.029213,0.17462,-0.020982,0.049723,0.3225,0.11044,-0.077102,0.2832,-0.042813,-0.12261,-0.032197,0.18975,-0.1259,-0.11165,-0.062536,-0.039766,0.11801,0.032016,0.1769,0.023761,0.021384,-0.020079,-0.10865,0.034963,-0.021403,-0.13347,-0.065008,-0.14169
26,-0.074624,0.012693,-0.05749,0.10509,0.066969,-0.1647,-0.0089423,0.00071521,0.0076357,0.015997,-0.034736,-0.033843,-0.19198,-0.056359,-0.15937,-0.10899,0.054763,-0.043916,0.13621,-0.037284,-0.31244,0.14183,-0.17752,-0.2448,0.021104,-0.0158,1,0.044652,0.082199,0.033754,0.10435,-0.028535,0.19621,-0.22755,-0.089753,-0.35988,0.031849,0.054476,-0.039602,-0.25887,0.072169,-0.095756,-0.11368,-0.055431,-0.17087,0.18431,-0.057307,0.22447,0.032813,-0.18444,0.18055,0.26211,0.062828,0.12201,0.071115,0.034372,-0.033662,-0.055785,-0.0020514,-0.13874,0.1905,-0.0029611,-0.20915,0.25468,0.12417,0.033353,-0.23833,0.040235,0.069338,0.0817,0.040015,-0.1872,0.13741,-0.21556,-0.14165,0.14843,0.14287,0.077492,0.10151,0.097046,-0.012529,-0.37693,-0.22334,0.26225,0.18008,0.065363,0.30322,-0.04473,0.10832,0.36938,-0.068189,0.038742,0.10638,0.15684,0.055669,-0.22727,0.24413,0.1344,-0.15988,0.14046
27,0.093616,0.10579,0.068171,0.14475,-0.017397,0.16638,0.040105,0.0023134,0.12068,0.10502,0.19875,-0.1966,0.087492,0.10258,0.086796,0.12758,0.089412,-0.095957,0.22787,-0.0046044,0.077358,-0.070927,-0.0035547,-0.055601,0.12102,-0.16988,0.044652,1,-0.13984,-0.048987,0.17577,-0.17145,0.041063,-0.23262,0.23504,-0.021156,0.20073,-0.06622,0.24919,0.065685,-0.096614,-0.018588,0.040456,-0.1664,0.15785,-0.074264,-0.016116,0.089,-0.0056597,0.04406,0.1124,0.099048,0.069865,0.046422,0.15396,0.025226,0.063757,0.15696,0.044404,0.020502,0.015581,0.11195,-0.13032,-0.1751,0.090042,-0.21905,-0.16488,0.20317,0.17166,0.1472,0.24207,0.19912,0.003722,0.028326,0.027734,0.012803,0.19638,-0.13243,0.31781,-0.04278,0.16143,0.093327,-0.060449,-0.033288,-0.007131,0.11441,0.089646,0.1014,0.14021,-0.063616,0.1525,-0.077847,0.060095,0.21456,0.29099,-0.17988,-0.0045589,0.0044994,0.079758,0.0034685
28,-0.27528,-0.26233,-0.22185,-0.4213,-0.25914,-0.32968,-0.34676,-0.094478,-0.24649,-0.16697,-0.27995,-0.25706,-0.29518,-0.16107,-0.2797,-0.14658,-0.186,-0.13187,0.19417,-0.088318,-0.10268,0.11308,0.16324,0.10139,0.20502,0.35042,0.082199,-0.13984,1,0.0041869,-0.14277,-0.22631,0.13345,0.16585,0.061406,-0.14424,-0.022636,0.0012038,0.040186,-0.20941,0.21305,0.28462,0.32379,-0.16626,0.10612,0.23077,0.20064,0.41661,0.32754,0.2542,0.028424,0.11019,0.37334,0.15945,0.071251,0.051499,-0.012134,0.010874,-0.014518,-0.050586,0.063209,-0.055225,-0.037235,0.05763,0.19273,0.020588,-0.0011754,0.11011,0.029324,0.36978,0.049016,-0.1492,0.14146,-0.033004,0.18581,0.26533,-0.055099,-0.029925,-0.26071,0.074359,0.085453,0.10671,-0.35727,0.049968,-0.38699,-0.11213,-0.032421,-0.12338,-0.083678,0.014272,-0.057075,0.03602,0.10978,0.28829,-0.039352,-0.0070582,0.088353,-0.17643,0.19738,-0.23871
29,-0.043876,-0.067511,-0.074735,-0.041725,-0.11728,-0.14527,-0.12674,-0.12215,-0.14869,-0.18217,-0.030586,0.01351,-0.12927,-0.059326,-0.0058004,-0.16537,0.25853,0.14261,-0.13202,0.20817,-0.17139,-0.12463,-0.22145,-0.1073,-0.0082135,0.03142,0.033754,-0.048987,0.0041869,1,0.34235,0.13385,-0.010501,0.32192,0.11277,-0.18279,0.00090596,0.22557,0.010577,0.10748,-0.30929,0.16773,0.15216,-0.0027924,0.10927,-0.074166,0.16725,0.02435,0.17924,-0.039588,-0.076934,0.17448,0.068634,0.023437,-0.040895,0.0018023,0.16319,-0.10972,-0.238,0.078901,-0.1832,-0.071908,0.1244,0.045958,0.043319,-0.27571,0.26174,-0.087755,-0.041256,-0.30126,0.056813,0.17057,-0.028696,-0.0018159,0.024055,-0.12739,0.054043,0.067374,-0.02546,0.14401,-0.014832,0.019177,-0.22852,0.043437,-0.18525,0.068974,0.046758,-0.067473,0.24681,0.18311,-0.028696,-0.040024,0.023164,-0.1568,0.1416,0.055198,-0.15337,-0.26939,-0.016896,0.10812
30,-0.25577,-0.10698,-0.16561,-0.077125,-0.27798,-0.19528,-0.17104,-0.26785,-0.18884,-0.13466,0.051694,-0.15718,-0.08802,-0.0033722,-0.029579,-0.062232,0.13787,0.082412,-0.10185,-0.20642,-0.24694,-0.013157,-0.18045,-0.060947,0.040961,-0.12587,0.10435,0.17577,-0.14277,0.34235,1,0.30195,0.18733,-0.014489,0.31498,0.085054,0.26206,0.30257,0.02516,0.027763,-0.12228,0.10166,0.13003,-0.10562,0.17348,0.19887,0.26023,0.068675,0.094138,0.021671,0.066193,0.020665,0.11206,0.076724,-0.077698,-0.0058412,0.27238,-0.12708,0.0088316,0.10802,-0.21243,0.32779,0.35331,-0.13247,0.0071349,0.034334,-0.048136,0.077296,0.14183,-0.25303,0.0071436,0.2841,-0.036968,0.0015192,0.13634,0.24226,0.20074,0.088037,0.14789,0.10364,0.18257,-0.18714,-0.046366,-0.024507,0.079438,-0.028847,0.086261,-0.064812,0.10721,0.081741,0.013294,-0.057246,0.22004,-0.0072327,-0.012823,0.052931,-0.1195,-0.19734,-0.32422,-0.20704
31,-0.16975,-0.11796,0.027354,0.0082185,-0.007085,-0.06337,-0.10845,0.184,-0.18922,-0.048995,-0.17783,-0.045519,0.084117,-0.19543,-0.012673,0.10339,-0.033213,-0.11686,-0.21361,-0.20922,-0.047973,0.034449,0.11371,-0.11656,0.21721,-0.18748,-0.028535,-0.17145,-0.22631,0.13385,0.30195,1,-0.042387,-0.054979,-0.052339,-0.03144,-0.00012789,0.31572,0.094752,0.12397,0.14827,0.11267,0.23709,0.17836,0.22837,-0.1602,-0.070845,0.082668,-0.051278,0.0027799,-0.19655,-0.22777,-0.22141,0.080389,0.050495,-0.18955,-0.1525,0.077613,0.1541,0.18339,-0.068136,-0.032121,-0.00062503,-0.11684,-0.31453,0.23456,0.03855,0.14616,0.022047,-0.27721,0.09621,-0.071098,-0.15624,0.050824,-0.30807,-0.022904,0.024146,-0.015261,0.19912,-0.14225,0.11599,0.2623,0.045303,-0.15198,0.061886,-0.033221,0.26256,-0.080385,-0.16202,-0.012406,-0.32667,-0.19062,-0.005503,-0.2532,-0.085278,0.08927,-0.30761,0.041588,0.094743,-0.097682
32,-0.17431,-0.048082,-0.08219,-0.070762,-0.17627,-0.24207,-0.21779,-0.16701,0.071997,0.17556,-0.12329,-0.0070223,-0.19786,-0.10416,-0.11609,-0.11337,-0.23081,-0.1063,0.022849,-0.049857,-0.22477,0.30124,0.093676,-0.26847,-0.1776,-0.36779,0.19621,0.041063,0.13345,-0.010501,0.18733,-0.042387,1,0.033189,-0.03255,0.29091,0.3525,0.094657,0.041307,-0.079872,0.076784,-0.015124,0.15213,0.16184,0.09174,0.31768,0.32178,0.0094164,0.10788,-0.026107,-0.011341,0.24644,0.1248,0.12496,0.03537,0.16422,0.064064,-0.13807,0.040033,0.060862,0.050948,0.067744,0.14381,-0.14771,-0.05963,-0.058173,-0.091752,-0.20765,0.15933,0.15263,0.15408,0.11415,-0.13838,-0.19892,-0.051119,0.1582,-0.29439,-0.11003,-0.057805,0.029173,0.091975,0.025502,-0.16959,-0.19296,-0.094175,0.029072,-0.028557,0.032759,-0.17789,0.079747,-0.078571,0.022197,-0.089479,0.22234,-0.15971,-0.0081087,-0.11466,-0.20739,0.11931,-0.093913
33,-0.15013,-0.27306,-0.2761,-0.25463,-0.32288,-0.35543,-0.34996,-0.21063,-0.37198,-0.14705,-0.27956,-0.045459,-0.32134,-0.29644,-0.077275,-0.2864,-0.13543,-0.1746,-0.10046,-0.083076,-0.39281,0.014072,0.10289,0.033499,-0.15252,0.11243,-0.22755,-0.23262,0.16585,0.32192,-0.014489,-0.054979,0.033189,1,-0.016021,0.045448,0.08067,0.13787,0.27813,-0.20873,-0.08843,0.11691,0.16296,0.018897,0.25617,-0.064557,0.16841,0.029931,0.26071,0.15255,-0.1189,0.17609,0.043759,0.22124,-0.059295,-0.14337,0.22005,-0.29148,-0.34851,-0.12984,0.035965,0.027742,0.019332,-0.087507,0.023404,-0.27069,0.22292,-0.18939,-0.10078,-0.2156,-0.21608,-0.26632,0.028786,0.30635,0.12213,-0.15017,-0.072131,0.16934,-0.15122,0.049174,0.35109,0.19272,-0.23332,0.00085498,-0.015705,-0.16839,-0.1568,-0.18181,0.009035,0.0064814,0.026178,0.03577,-0.084512,-0.18783,-0.14134,0.078976,-0.021682,-0.074193,0.13387,0.12288
34,-0.35852,-0.26774,-0.1858,-0.30089,-0.5321,-0.27014,-0.31773,-0.43451,-0.21393,-0.25432,-0.19022,-0.40467,-0.27265,-0.067868,-0.19785,-0.34988,-0.082103,0.066,-0.2957,-0.097648,0.10349,-0.19424,-0.24081,-0.11087,0.17033,0.11812,-0.089753,0.23504,0.061406,0.11277,0.31498,-0.052339,-0.03255,-0.016021,1,0.046363,0.19532,0.20404,0.056214,0.069668,0.017185,0.0034605,0.42451,0.12549,0.18683,0.14342,0.1648,0.086711,0.018314,0.054905,0.014214,0.033374,0.17468,0.065421,0.21167,-0.045936,0.097362,0.036827,-0.054909,0.29431,-0.1206,0.4632,0.32156,0.015946,0.0032262,-0.047712,-0.016786,0.35735,0.29595,-0.082318,-0.0028254,0.068193,0.0581,0.10073,0.023151,0.31788,0.28235,0.13474,0.00049971,0.1223,-0.10559,-0.041503,-0.20172,0.28012,0.011489,0.014025,-0.023679,-0.1526,0.04095,0.031793,0.1062,-0.1606,0.22264,0.015434,-0.01366,-0.12697,-0.20595,-0.25397,0.19095,-0.017818
35,-0.013776,0.10921,0.012365,-0.054181,-0.080615,0.03616,-0.18045,-0.10014,0.02727,0.15824,-0.037846,0.0027753,0.05549,0.18276,0.18097,0.023085,0.029698,0.057866,-0.026874,-0.016967,-0.13761,0.32803,0.086784,0.094224,-0.031282,-0.30744,-0.35988,-0.021156,-0.14424,-0.18279,0.085054,-0.03144,0.29091,0.045448,0.046363,1,0.33876,0.16892,0.079762,0.20225,0.15321,-0.093288,0.033699,0.19151,-0.072494,0.26056,-0.0475,-0.13521,0.095903,0.17929,0.0075002,-0.062493,-0.109,0.008681,-0.1561,0.042168,0.017228,-0.0096306,0.24753,0.17567,-0.10964,0.03448,0.3957,-0.12687,0.00041468,0.032745,-0.030771,-0.32699,-0.0059329,-0.21877,0.092806,0.013554,-0.02974,0.086948,0.021691,0.10401,-0.26274,-0.048274,0.10698,-0.09706,-0.16387,-0.088796,0.34419,-0.38973,0.195,0.15733,-0.16009,0.19679,-0.19592,-0.13699,0.087051,-0.11853,-0.23822,0.16174,-0.0016504,-0.10773,-0.1721,0.10305,0.10581,-0.27988
36,-0.2704,-0.15878,-0.22576,-0.18028,-0.31459,-0.33964,-0.39314,-0.27955,-0.10964,-0.12448,-0.14582,-0.36739,-0.19264,-0.049474,-0.12287,-0.31141,-0.044162,-0.20792,0.084953,-0.13489,-0.031249,-0.047217,0.058158,-0.25075,-0.089315,-0.1546,0.031849,0.20073,-0.022636,0.00090596,0.26206,-0.00012789,0.3525,0.08067,0.19532,0.33876,1,0.20274,0.13417,0.19564,0.10884,0.34459,0.10895,0.098619,0.24711,0.14365,0.0071026,0.063917,0.19379,0.077139,0.16023,0.23924,0.49561,0.12337,-0.067498,0.014536,0.093363,-0.061266,-0.10695,-0.10307,-0.083059,-0.083691,0.15766,-0.15626,-0.24624,0.053581,0.019142,0.048431,0.16543,0.028342,0.18168,0.13611,-0.19023,0.16485,-0.0083875,0.23769,0.069811,-0.10868,0.10833,0.17322,0.038078,0.068607,0.22821,-0.039379,0.053071,-0.010451,0.027601,0.16588,-0.13042,-0.020707,0.15268,0.014578,-0.27408,0.068031,0.036689,-0.091517,-0.15483,-0.16716,0.27578,-0.12757
37,-0.29368,-0.11279,-0.096036,-0.14301,-0.076538,-0.23265,-0.25463,-0.14526,-0.20878,-0.11722,-0.14639,-0.050947,-0.18965,-0.14656,-0.13102,-0.11681,0.057247,-0.050963,-0.19639,0.18497,-0.25237,0.18023,-0.043956,-0.047505,0.11771,-0.028824,0.054476,-0.06622,0.0012038,0.22557,0.30257,0.31572,0.094657,0.13787,0.20404,0.16892,0.20274,1,-0.06818,0.0014452,0.03908,0.057865,0.22227,0.14429,0.25264,0.089104,0.049843,0.2078,-0.039461,0.21759,0.16155,0.053023,-0.060265,0.2619,0.2009,-0.090154,0.03198,-0.13225,0.1473,0.063182,-0.020342,0.0026177,0.18366,-0.041991,-0.10359,-0.0039434,0.088077,-0.22474,0.060339,-0.11536,0.028196,0.22306,-0.087795,0.047915,-0.24922,0.028807,-0.030172,0.18963,0.19477,0.1331,-0.15556,-0.16828,0.019472,0.046188,0.22649,-0.024581,0.2485,-0.0059041,-0.080333,0.094444,-0.0064756,-0.060106,0.04192,0.021276,0.088765,-0.32452,-0.15171,-0.075064,-0.025248,-0.10786
38,-0.12106,-0.23689,-0.058918,-0.1297,-0.20968,-0.32857,-0.26918,-0.016011,-0.1789,0.11458,-0.25698,-0.013488,-0.078294,-0.11882,-0.047535,-0.083928,-0.050754,-0.21096,0.1606,-0.14433,-0.0087205,0.11127,0.085496,-0.10271,-0.026243,-0.25218,-0.039602,0.24919,0.040186,0.010577,0.02516,0.094752,0.041307,0.27813,0.056214,0.079762,0.13417,-0.06818,1,0.040469,-0.067087,0.058133,-0.10104,0.047102,0.29729,-0.068721,0.056233,0.21244,0.11441,0.30677,0.13442,0.12908,0.16381,0.23212,-0.080053,-0.2141,0.26228,0.29393,-0.075684,0.22756,0.21323,-0.15116,-0.11889,-0.10794,-0.17948,-0.21719,-0.051287,0.10275,0.25344,0.097294,0.10951,-0.030192,0.20272,0.16884,0.21445,0.012314,-0.02044,-0.07463,0.1911,-0.059729,0.13313,0.26733,-0.20109,-0.1632,0.065584,-0.003524,-0.14063,0.065307,-0.12116,0.097517,0.24008,0.11565,-0.042891,-0.084105,-0.078755,0.01776,0.18888,0.17799,0.27574,0.25338
39,0.14201,0.10424,0.085972,0.15923,0.19276,0.16119,0.0078747,0.01262,0.26158,0.090851,0.020171,-0.054633,0.16754,0.12643,0.046934,-0.0238,0.16811,0.072867,0.27923,-0.041561,0.18666,-0.15872,-0.083719,-0.12732,0.022404,-0.23319,-0.25887,0.065685,-0.20941,0.10748,0.027763,0.12397,-0.079872,-0.20873,0.069668,0.20225,0.19564,0.0014452,0.040469,1,0.13112,0.040999,0.030155,-0.017368,-0.11525,-0.23819,-0.20409,-0.32223,0.055398,0.093669,0.026238,0.018539,-0.062151,-0.082253,-0.16515,-0.0523,-0.19923,0.23445,0.15339,0.25957,-0.25264,-0.060707,0.053904,-0.010467,-0.028377,0.12199,0.12224,0.022052,0.29515,0.084192,0.19797,0.25386,0.026055,-0.016628,-0.11944,0.22833,0.05906,-0.21636,-0.18868,0.11063,-0.21309,-0.0024915,0.13841,-0.27926,0.21197,0.079858,-0.12024,0.36523,0.21727,-0.092511,-0.14759,-0.073021,-0.25367,0.15608,0.21435,-0.099627,-0.30786,-0.047892,0.15726,-0.09796
40,-0.24506,-0.27567,-0.30112,-0.27309,-0.19452,-0.1476,-0.17746,-0.10456,-0.16793,-0.20543,-0.37833,-0.35056,-0.19172,-0.26365,-0.42787,-0.063365,-0.23113,-0.054016,0.24298,-0.060949,-0.020151,-0.048753,0.19097,0.090372,0.21258,-0.15677,0.072169,-0.096614,0.21305,-0.30929,-0.12228,0.14827,0.076784,-0.08843,0.017185,0.15321,0.10884,0.03908,-0.067087,0.13112,1,0.048437,0.31109,0.17819,0.034372,0.39911,-0.11849,0.028095,0.12171,0.28215,-0.013946,-0.10971,-0.091124,0.3598,0.044247,0.16753,-0.26921,0.17215,0.28586,0.032697,0.15787,0.090829,-0.13586,0.21555,0.11787,0.52285,-0.17351,0.084825,0.057805,0.031005,0.075099,-0.22323,0.0727,0.048957,-0.13463,-0.036828,-0.21728,0.03044,-0.033942,-0.21466,-0.052979,0.0097509,0.11872,-0.11507,0.16596,0.053371,0.016727,0.0067486,-0.25812,-0.20766,-0.0039991,-0.095611,0.11574,0.20396,0.23597,-0.11348,-0.041516,0.12668,0.19075,-0.21122
41,-0.4059,-0.43499,-0.42402,-0.46707,-0.32904,-0.48627,-0.52625,-0.3864,-0.55108,-0.44239,-0.22372,-0.35004,-0.24394,-0.3178,-0.31737,-0.1518,-0.15486,-0.29936,0.34288,-0.24082,-0.076225,-0.32257,0.41422,-0.11536,0.1376,0.19784,-0.095756,-0.018588,0.28462,0.16773,0.10166,0.11267,-0.015124,0.11691,0.0034605,-0.093288,0.34459,0.057865,0.058133,0.040999,0.048437,1,0.22105,0.033734,0.35356,0.067079,0.27057,0.18175,0.090282,0.064642,-0.066316,0.17309,0.4774,0.076808,-0.12444,-0.012564,0.085248,-0.018525,-0.12576,-0.1189,-0.29702,-0.11991,-0.022213,-0.033265,-0.084078,0.050779,0.040962,-0.086921,0.098933,0.24301,0.12113,0.14078,0.048792,0.12026,0.094434,0.18191,0.0033315,-0.14705,0.060506,0.09017,-0.092374,0.30727,0.14467,0.019796,-0.26514,-0.068583,-0.057561,-0.14726,-0.14123,-0.24431,0.08335,-0.0079942,-0.019709,-0.045155,0.031438,0.025165,-0.39042,0.13066,0.14357,-0.14011
42,-0.41831,-0.44163,-0.34857,-0.40988,-0.41427,-0.35459,-0.52729,-0.25597,-0.47788,-0.33492,-0.36579,-0.34203,-0.17661,-0.36849,-0.45249,-0.29139,-0.16067,-0.13602,-0.13282,-0.28242,-0.001286,-0.08979,0.014427,-0.29786,0.09857,0.28365,-0.11368,0.040456,0.32379,0.15216,0.13003,0.23709,0.15213,0.16296,0.42451,0.033699,0.10895,0.22227,-0.10104,0.030155,0.31109,0.22105,1,0.18449,0.29746,0.17106,0.23321,0.34372,0.15441,0.19229,-0.091471,0.10677,0.036719,0.19424,0.51274,0.095586,-0.1739,-0.25385,-0.0060098,-0.13378,-0.19553,0.037139,0.056653,0.1804,0.051254,0.15712,0.27173,0.12165,0.11215,-0.12079,-0.068372,-0.11972,-0.12538,0.089253,-0.00396,0.14011,0.00091559,-0.02222,-0.055192,0.038937,-0.021672,0.065748,-0.076996,0.035935,-0.25747,-0.018792,0.0060063,-0.020034,-0.22233,0.063515,-0.12531,-0.23931,0.14248,-0.020994,-0.14511,-0.14758,-0.3016,-0.27142,0.26971,-0.21528
43,-0.14588,-0.16258,-0.1418,-0.18488,-0.094122,-0.14987,-0.16703,-0.12482,-0.19995,-0.030358,-0.14517,-0.095469,-0.041136,-0.2062,-0.12844,-0.13977,-0.096323,-0.26382,-0.28765,0.0046383,0.1246,0.11662,-0.012447,-0.10553,-0.0050627,-0.028755,-0.055431,-0.1664,-0.16626,-0.0027924,-0.10562,0.17836,0.16184,0.018897,0.12549,0.19151,0.098619,0.14429,0.047102,-0.017368,0.17819,0.033734,0.18449,1,-0.11033,0.015882,0.068368,0.12811,-0.14393,0.17567,0.034658,0.066521,-0.072156,0.36022,-0.0044983,0.31861,-0.11167,-0.090195,-0.11341,0.10594,0.045217,-0.1582,-0.056465,0.33757,-0.056972,0.064157,0.042504,-0.046359,0.11848,-0.14051,0.034817,-0.11266,-0.22919,-0.001032,-0.26662,-0.26245,-0.16916,-0.00063221,0.091401,-0.25811,-0.1443,0.12652,0.038367,-0.10918,0.10603,0.2249,0.1489,0.065286,-0.19458,-0.16654,0.15709,-0.020094,0.095719,-0.046489,-0.099522,-0.0667,-0.11586,-0.035536,0.083405,-0.04861
44,-0.35677,-0.40916,-0.25704,-0.34156,-0.27712,-0.37786,-0.34961,-0.1876,-0.36581,-0.27667,-0.22191,-0.28264,-0.25328,-0.37371,-0.26045,-0.27982,-0.28654,-0.3651,0.078029,-0.15732,-0.015286,-0.22045,0.10938,-0.23991,0.17474,-0.13569,-0.17087,0.15785,0.10612,0.10927,0.17348,0.22837,0.09174,0.25617,0.18683,-0.072494,0.24711,0.25264,0.29729,-0.11525,0.034372,0.35356,0.29746,-0.11033,1,0.2032,0.29342,0.21324,0.085766,0.39963,-0.074181,0.27729,0.21235,0.075281,0.2021,-0.18351,0.25715,0.145,-0.14905,-0.15687,-0.16967,-0.036224,0.028329,-0.12571,-0.19089,0.20355,-0.092873,-0.049995,0.11152,-0.019248,-0.031345,0.20918,-0.15421,0.048998,0.22537,-0.036636,-0.17928,0.11247,0.15201,0.015047,0.17815,0.25592,-0.060753,0.2532,-0.2949,-0.13122,-0.018688,-0.23189,-0.22256,-0.038377,0.16888,-0.046552,0.09312,-0.18073,-0.2523,-0.051718,-0.08512,0.093531,0.21466,0.063596
