,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
20,0.70779,0.78789,0.69052,0.66486,0.74383,0.75068,0.76333,0.73014,0.74138,0.73776,0.81037,0.71688,0.63084,0.73805,0.73518,0.67384,0.74946,0.74187,0.67836,0.50322,1,0.70339,0.57369,0.5635,0.68285,0.68263,0.56606,0.75863,0.73771,0.49084,0.37792,0.52669,0.43608,0.26514,0.42002,0.48643,0.32069,0.58771,0.27665,0.23121,0.29831,0.15647,0.086022,0.33453,-0.043593,-0.003694,0.19749,0.15257,0.26659,-0.12461,0.020876,0.14011,0.075861,-0.079329,-0.21664,0.10434,-0.11862,-0.043252,-0.37715,-0.14545,-0.11507,-0.23804,-0.0093526,0.080073,0.073677,0.14174,-0.19241,-0.065517,-0.13049,-0.0943,0.14584,-0.19539,0.039583,0.066429,0.16295,0.06966,0.1289,-0.065112,-0.10439,-0.149,-0.18236,-0.24342,0.0076354,0.11148,-0.035924,-0.25195,-0.10193,0.041932,0.25838,0.0041347,0.16386,0.052333,0.051921,0.092296,0.15175,-0.088327,0.1847,-0.13697,0.03319,0.25767,-0.14298,-0.16143,0.026246,0.17119,0.23038,-0.14652,0.073534,-0.054244,-0.11439,-0.038162,-0.10065,-0.11113
21,0.80086,0.78054,0.71424,0.80009,0.79567,0.78942,0.81765,0.81672,0.77528,0.79957,0.7375,0.74803,0.73997,0.77037,0.70856,0.78038,0.81399,0.75228,0.77459,0.59144,0.70339,1,0.60231,0.66582,0.60431,0.72514,0.75211,0.72728,0.70675,0.56131,0.49245,0.57147,0.46169,0.55798,0.46435,0.65571,0.40346,0.66924,0.35753,0.26012,0.35253,0.1402,0.033909,0.22239,-0.088271,0.12945,0.32678,0.17654,0.40516,-0.13914,0.056445,0.012698,0.1247,0.050262,-0.12466,0.015117,-0.11722,-0.090723,-0.36382,-0.016545,-0.28638,-0.12013,0.13137,-0.12902,0.11855,-0.0131,-0.052679,-0.050208,-0.20805,-0.17567,0.34036,-0.1266,-0.091455,-0.028715,0.048556,0.19096,-0.016443,-0.029343,-0.037939,-0.11341,0.00026828,-0.08605,-0.019752,0.15071,-0.062073,-0.30159,-0.19598,-0.037668,0.25178,0.11976,0.10778,0.066289,0.24117,0.1442,0.14047,0.047161,0.029759,-0.0066882,-0.025597,0.1313,-0.072779,-0.16063,0.10807,0.33978,0.22646,-0.046259,-0.14783,0.093557,-0.089107,0.10936,0.040788,-0.1378
22,0.66336,0.73422,0.74008,0.73059,0.64964,0.7257,0.72467,0.62878,0.77822,0.7419,0.66637,0.69791,0.70305,0.63172,0.64184,0.66369,0.72489,0.65652,0.66846,0.56223,0.57369,0.60231,1,0.39511,0.65554,0.55061,0.53245,0.60718,0.70879,0.54023,0.51889,0.48231,0.32725,0.39777,0.33236,0.39013,0.45966,0.41837,0.35648,0.15815,0.11989,0.23585,0.25611,-0.0099337,0.22696,0.061274,0.18302,0.048803,0.017123,-0.089074,0.1236,0.13081,0.16544,0.06924,-0.1851,0.040401,-0.15001,0.14934,-0.28809,-0.091236,-0.29895,-0.25422,-0.11697,-0.067894,0.092226,0.1776,-0.22975,-0.2316,-0.20695,-0.22898,0.1624,-0.16788,0.0097887,0.043059,-0.13971,0.077394,-0.089291,-0.13319,-0.068801,-0.30347,-0.12192,-0.16482,-0.010908,0.07433,-0.25002,-0.14111,-0.1377,-0.055879,0.28934,0.15406,-0.049655,-0.10484,0.22685,0.096594,-0.064711,-0.22514,0.051124,-0.044326,0.071658,0.029383,-0.098851,-0.074373,-0.06824,0.028682,0.20382,-0.025591,-0.27114,0.089364,0.094309,0.15063,0.008963,-0.021476
23,0.66889,0.69543,0.62491,0.66727,0.63597,0.65722,0.67046,0.60215,0.6811,0.61831,0.59299,0.65089,0.67774,0.68536,0.61472,0.65763,0.62319,0.57856,0.65273,0.45852,0.5635,0.66582,0.39511,1,0.48725,0.6489,0.59032,0.61227,0.45571,0.59118,0.36055,0.45108,0.28989,0.46566,0.33311,0.61373,0.30217,0.42236,0.28252,0.30311,0.41219,0.10765,-0.010902,0.12952,0.053741,0.4422,0.16018,0.027657,0.3335,-0.37989,-0.12345,0.19712,0.053719,-0.0036158,-0.089742,0.097665,-0.079618,-0.0029675,-0.39643,-0.1459,-0.011695,-0.051795,0.00038466,-0.12675,0.11697,-0.062837,-0.11526,-0.075759,-0.16928,-0.18092,0.13957,-0.11546,-0.1337,-0.12125,0.10601,0.048612,0.17407,0.003609,0.13116,-0.15387,0.13606,-0.005915,0.040525,0.18833,-0.05753,-0.20636,-0.097245,-0.033269,0.15608,0.1418,0.0084788,-0.0057661,-0.092118,0.34196,0.068404,-0.093908,-0.042453,-0.043138,0.013359,-0.011025,-0.13705,-0.13168,0.031054,0.13922,0.34321,-0.044849,-0.034523,-0.0095597,-0.1159,0.15628,-0.099096,0.044792
24,0.78483,0.7614,0.71361,0.72617,0.72505,0.77012,0.76791,0.7582,0.78974,0.80569,0.78897,0.74311,0.73572,0.79644,0.7533,0.74983,0.73687,0.74779,0.69061,0.61783,0.68285,0.60431,0.65554,0.48725,1,0.71133,0.58289,0.68895,0.50573,0.47888,0.51158,0.56402,0.56762,0.34932,0.37539,0.53022,0.36183,0.44345,0.37361,0.1047,0.2255,0.27332,0.17748,0.085741,0.13735,-0.00012291,0.010983,0.11598,0.28139,-0.21604,0.062539,0.11419,-0.065823,-0.076697,-0.30022,-0.088006,-0.042257,0.053798,-0.44188,-0.16635,-0.040378,-0.13152,-0.14874,0.19507,0.21162,0.064731,-0.27018,-0.36805,-0.24401,-0.18257,0.01819,-0.21275,0.011804,-0.2112,-0.083681,0.026192,-0.0065899,-0.011963,0.023559,-0.21857,-0.0599,-0.21749,-0.19504,0.28646,-0.028378,-0.1981,-0.048603,0.18497,0.074149,0.024936,0.12018,-0.0093965,0.17283,-0.087763,0.14158,-0.24983,0.029522,-0.21095,0.09582,0.19144,-0.15296,0.010032,0.068963,0.14123,0.35505,-0.062037,-0.087873,-0.13124,-0.13245,0.19265,-0.23004,-0.099392
25,0.7773,0.74425,0.78806,0.79238,0.76032,0.70629,0.79802,0.82738,0.77447,0.79631,0.79479,0.74712,0.72626,0.78683,0.72133,0.74824,0.76514,0.75489,0.79652,0.60508,0.68263,0.72514,0.55061,0.6489,0.71133,1,0.7573,0.71387,0.51335,0.50094,0.33396,0.5311,0.56752,0.29962,0.34842,0.59578,0.40037,0.41544,0.40665,0.24059,0.25415,0.2246,-0.045629,0.13653,-0.044688,0.10841,0.16968,-0.027837,0.14997,-0.24537,-0.069419,0.095362,-0.19555,-0.13267,-0.3515,-0.046104,-0.090307,0.041728,-0.32834,-0.14588,-0.16204,-0.16397,-0.050236,0.027928,0.22541,-0.0070695,-0.11767,-0.14591,-0.30932,-0.24823,0.19525,-0.15122,-0.018205,0.0067204,-0.076331,0.013271,-0.03904,0.033453,-0.025838,-0.16627,-0.04353,-0.090589,0.019504,0.17244,-0.0091074,-0.13593,-0.17406,-0.015924,0.17437,0.033832,0.1857,-0.12716,0.041588,-0.017031,0.049514,-0.0056748,0.18025,-0.20026,0.12139,0.1772,-0.20717,0.020511,0.07847,0.20394,0.31999,0.033607,-0.079915,0.13559,-0.20043,0.16697,-0.086473,0.028968
26,0.73624,0.72978,0.69889,0.72146,0.78898,0.67121,0.75157,0.75132,0.73894,0.72732,0.70654,0.67184,0.69334,0.68082,0.68054,0.70218,0.73361,0.68371,0.72435,0.5653,0.56606,0.75211,0.53245,0.59032,0.58289,0.7573,1,0.69634,0.46251,0.43381,0.43051,0.47793,0.45478,0.39599,0.36422,0.68165,0.4448,0.47581,0.32347,0.26104,0.31328,0.072656,0.1136,0.18271,-0.026704,0.14104,0.17494,-0.021029,0.22139,-0.11986,-0.068149,-0.0028413,0.079554,0.12714,-0.34718,-0.071333,-0.083481,-0.070646,-0.36138,-0.18407,-0.31311,-0.17714,-0.12525,-0.011834,0.11484,0.087511,0.049607,-0.049392,-0.23285,-0.28242,0.37279,-0.15864,-0.16932,-0.090949,-0.026372,0.063013,-0.090211,0.079959,-0.17882,-0.099271,0.0023377,-0.1587,0.001966,0.12901,-0.12766,-0.16208,-0.12924,0.047373,0.1805,-0.004941,0.094783,-0.18311,0.1198,-0.0087509,-0.023736,0.051045,-0.081164,-0.25194,0.0022842,0.13167,-0.278,-0.056289,0.082254,0.12436,0.08917,0.0066984,-0.041329,0.11493,-0.17353,0.13751,-0.14174,0.0024853
27,0.81394,0.81791,0.74268,0.80091,0.81371,0.79778,0.72531,0.82115,0.79325,0.79594,0.7921,0.79658,0.79449,0.82865,0.70261,0.79902,0.67977,0.75317,0.70711,0.71818,0.75863,0.72728,0.60718,0.61227,0.68895,0.71387,0.69634,1,0.66565,0.53302,0.46114,0.51618,0.38605,0.39322,0.32136,0.7354,0.36663,0.62124,0.31619,0.25055,0.44907,0.16868,0.12886,0.29458,0.18355,0.074322,0.26804,-0.0090441,0.25174,-0.10062,-0.0081228,-0.027161,0.0040689,0.084758,-0.21118,-0.16643,0.00037517,0.0095854,-0.39706,-0.24241,-0.26338,-0.27357,-0.10084,-0.0022331,-0.047076,0.19809,-0.12613,-0.23231,-0.25203,-0.33158,0.3506,-0.22886,0.014951,-0.17822,-0.060229,0.1205,-0.0070492,-0.18801,-0.12827,-0.097869,0.021691,-0.27659,0.12163,0.07245,-0.27523,-0.097217,-0.13625,-0.053301,0.10621,0.15866,0.33353,-0.054879,0.0053306,0.16967,0.17379,-0.022233,0.25406,-0.21972,0.14361,0.1121,-0.22343,-0.095504,-0.011021,0.099436,0.239,-0.088256,0.12578,0.0070616,-0.18697,0.015912,-0.088522,-0.11207
28,0.67732,0.75366,0.63166,0.68849,0.6622,0.69943,0.69737,0.61362,0.6686,0.71155,0.6859,0.62267,0.62206,0.61414,0.59207,0.60151,0.68459,0.65191,0.59578,0.53977,0.73771,0.70675,0.70879,0.45571,0.50573,0.51335,0.46251,0.66565,1,0.46668,0.52563,0.47255,0.33336,0.40557,0.38266,0.53745,0.37769,0.56938,0.25673,0.2424,0.26808,0.17142,0.11662,0.20843,0.011136,0.099177,0.1329,0.1073,0.058525,-0.026382,0.13919,-0.004699,0.24006,0.074453,-0.019276,0.11825,-0.18788,0.20133,-0.33971,-0.029612,-0.34532,-0.25781,-0.10689,-0.21584,-0.0041909,0.15987,-0.10786,-0.21997,-0.18643,-0.19012,0.20577,-0.14374,-0.082531,0.015419,-0.046667,0.21896,0.039116,-0.083718,-0.051055,-0.26499,-0.16522,-0.22401,0.054089,0.072562,-0.14687,-0.051062,-0.016876,-0.11704,0.3015,0.025488,0.014215,0.12738,0.010568,0.35017,0.10573,-0.20017,0.16178,-0.11076,-0.018006,0.13055,-0.11573,-0.12837,0.020297,-0.028646,0.1669,-0.063198,-0.041453,0.033258,0.12548,-0.070234,0.01626,-0.032597
29,0.57176,0.59869,0.63479,0.61051,0.57902,0.62308,0.61333,0.60851,0.64198,0.52765,0.58001,0.60737,0.64334,0.5799,0.58252,0.56137,0.59071,0.66797,0.6352,0.37468,0.49084,0.56131,0.54023,0.59118,0.47888,0.50094,0.43381,0.53302,0.46668,1,0.47193,0.24306,0.25158,0.36996,0.46157,0.4532,0.24939,0.37988,0.39211,0.056224,0.071925,0.074541,0.091808,0.36268,0.038162,0.17119,0.18353,-0.11435,0.15687,-0.11361,-0.13458,0.17201,0.039662,-0.063369,-0.074753,0.25325,-0.099043,0.14509,-0.1538,-0.08743,-0.23964,-0.12236,0.019622,-0.12462,-0.12245,-0.05561,-0.42076,-0.16406,-0.087713,-0.35268,0.1964,-0.26469,0.03775,-0.048433,-0.12951,-0.031953,-0.061729,0.059914,-0.031546,-0.27491,0.051337,0.088705,0.22283,0.10894,-0.13704,-0.20733,-0.077122,-0.23882,0.10727,0.15733,-0.078365,-0.11273,0.13014,0.16902,0.031065,-0.17103,0.08318,0.092955,0.059524,-0.13389,-0.27511,-0.17151,0.023681,0.15549,0.30886,-0.18917,-0.13579,0.14297,-0.13818,0.13562,-0.062501,-0.19532
30,0.50262,0.53575,0.54889,0.46925,0.44491,0.53942,0.5213,0.48619,0.58441,0.5757,0.50903,0.46428,0.46792,0.47068,0.51256,0.58841,0.51638,0.51654,0.44894,0.35947,0.37792,0.49245,0.51889,0.36055,0.51158,0.33396,0.43051,0.46114,0.52563,0.47193,1,0.23345,0.14974,0.41672,0.1987,0.45051,0.38255,0.32297,0.39694,0.21456,0.28492,0.13073,0.15711,0.23085,-0.025127,0.087434,-0.041587,-0.094952,0.16065,-0.16386,-0.085578,-0.05487,0.14912,0.13618,-0.016218,0.07472,-0.21373,0.30855,-0.33014,0.11914,-0.16909,-0.088599,0.0091057,0.042801,-0.022799,0.066959,-0.035905,-0.0023679,0.080745,-0.044675,0.047395,-0.092902,-0.027028,-0.34873,-0.13518,0.05749,-0.085219,-0.14904,-0.15895,-0.10895,-0.060266,0.035237,-0.048231,0.25787,-0.22617,-0.077072,0.005627,-0.12018,0.18743,0.12011,-0.20288,0.029212,0.11398,0.0062025,-0.15322,-0.13242,-0.031258,0.01503,0.016143,0.11514,-0.20636,-0.18539,-0.067488,-0.085601,0.096278,-0.23505,-0.24304,0.075785,-0.022442,0.15785,-0.036679,-0.08934
31,0.61793,0.66877,0.52281,0.62986,0.68028,0.65892,0.6665,0.57505,0.61693,0.67004,0.58671,0.55399,0.55526,0.59628,0.60482,0.61626,0.52439,0.47726,0.60317,0.54632,0.52669,0.57147,0.48231,0.45108,0.56402,0.5311,0.47793,0.51618,0.47255,0.24306,0.23345,1,0.48934,0.4053,0.4475,0.31787,0.45204,0.53284,0.12999,0.13165,0.39716,0.36558,-0.15267,-0.02177,0.11382,0.18523,0.080982,0.23099,0.1587,-0.16457,0.18855,-0.073161,0.12176,0.14222,-0.28125,-0.20888,-0.051588,-0.11114,-0.40079,-0.25791,0.032711,-0.080914,-0.14882,-0.14136,0.20935,0.17216,-0.029288,-0.28702,-0.15929,-0.040564,0.20641,0.026609,-0.083057,-0.010256,-0.14855,0.26472,0.0714,-0.12829,-0.0039468,-0.19811,0.10615,-0.033461,-0.11353,0.24822,-0.037212,-0.071285,-0.29207,0.19848,0.1568,-0.13106,0.11635,-0.010338,0.18844,-0.034054,0.2321,-0.17522,0.24742,-0.32111,-0.14611,0.1603,-0.087986,0.048387,0.11004,0.18072,0.11032,-0.089085,-0.082519,-0.22359,0.074433,0.15805,-0.10141,-0.029989
32,0.48119,0.51833,0.4259,0.56127,0.48582,0.52721,0.54556,0.47427,0.41469,0.51385,0.57884,0.53386,0.48296,0.42081,0.50707,0.46094,0.58829,0.53688,0.43789,0.50348,0.43608,0.46169,0.32725,0.28989,0.56762,0.56752,0.45478,0.38605,0.33336,0.25158,0.14974,0.48934,1,0.23907,0.2934,0.38873,0.23746,0.31193,0.32187,-0.066877,0.088089,0.2023,-0.095514,0.021915,0.018585,-0.067381,-0.012138,0.18323,0.10769,-0.15317,-0.010915,-0.034532,0.0086568,-0.11675,-0.22815,-0.12334,-0.16649,-0.026359,-0.21662,-0.27973,-0.13794,-0.15883,-0.1476,0.12298,0.17872,0.16698,-0.16858,-0.29875,-0.31338,0.055255,0.021731,-0.11996,0.014885,-0.058534,-0.037667,0.20623,0.070575,0.059518,-0.3117,-0.14067,0.094823,-0.16939,-0.29675,0.079628,-0.14853,-0.11745,-0.15761,0.072589,0.15692,-0.0099928,-0.010738,-0.028653,0.34099,-0.12401,0.11473,-0.14798,0.1963,-0.1875,-0.2492,0.23609,-0.17458,-0.17819,-0.10081,0.21175,0.097767,0.074125,0.12983,-0.038326,-0.035641,0.066756,-0.018978,0.054154
33,0.49537,0.4739,0.45462,0.41804,0.48421,0.47288,0.51399,0.36865,0.5546,0.47893,0.38868,0.56026,0.52469,0.377,0.46629,0.5208,0.47115,0.44397,0.43666,0.44893,0.26514,0.55798,0.39777,0.46566,0.34932,0.29962,0.39599,0.39322,0.40557,0.36996,0.41672,0.4053,0.23907,1,0.27705,0.3673,0.23149,0.43598,0.15027,0.31617,0.20617,0.30373,-0.0024219,0.11273,0.18168,0.083582,0.10313,-0.011046,0.30252,0.025861,0.028913,-0.090795,0.098763,0.27512,0.082564,-0.15188,-0.18844,-0.10626,-0.027092,0.14738,-0.27709,0.15818,0.036995,-0.30139,0.073598,0.062544,-0.17901,-0.1616,-0.13408,0.019593,0.026434,0.082041,-0.34995,-0.037675,0.062384,0.20355,0.2829,-0.016705,-0.0026049,-0.13071,0.093766,0.078508,-0.13327,0.19852,-0.074385,-0.16046,-0.12015,0.092768,-0.021703,0.39712,-0.19324,0.10054,0.21349,0.22728,0.11365,-0.089661,0.077426,-0.19869,-0.2741,-0.17782,-0.051767,0.14976,-0.013052,0.20394,0.24677,0.089397,-0.16732,0.034749,-0.10706,0.10657,0.0069444,-0.083747
34,0.56182,0.54444,0.38498,0.49951,0.55422,0.47418,0.57174,0.43384,0.53074,0.39571,0.48415,0.424,0.4725,0.42986,0.52623,0.41806,0.43391,0.36731,0.48281,0.28012,0.42002,0.46435,0.33236,0.33311,0.37539,0.34842,0.36422,0.32136,0.38266,0.46157,0.1987,0.4475,0.2934,0.27705,1,0.22626,0.2894,0.4708,0.30854,0.14386,0.1902,0.17092,0.037494,0.16519,-0.19752,0.002458,0.19882,-0.035696,0.1815,-0.067676,-0.023306,-0.096717,0.30543,0.21683,-0.091279,0.36095,-0.016639,0.027624,-0.13252,-0.18771,-0.3544,-0.15274,0.035349,-0.10892,0.0060729,0.043939,-0.16295,-0.15825,-0.21951,-0.17931,0.10094,-0.23928,-0.15604,0.037426,0.20203,0.036582,0.015341,0.13602,0.041806,-0.22396,-0.11241,-0.09219,0.079741,0.39771,0.068427,-0.19142,-0.020258,-0.14974,0.36528,-0.029042,0.0074166,0.10492,-0.0064872,0.038381,0.1899,-0.16182,0.11454,-0.06047,-0.03138,-0.021058,-0.29227,0.020911,-0.20416,0.0091779,0.11736,-0.18573,-0.031166,-0.14137,-0.028099,0.035897,-0.30899,-0.2817
35,0.67972,0.6729,0.55201,0.6298,0.60047,0.63787,0.5772,0.68995,0.58472,0.61718,0.64579,0.65163,0.63911,0.65223,0.45037,0.6325,0.54223,0.57908,0.58136,0.49137,0.48643,0.65571,0.39013,0.61373,0.53022,0.59578,0.68165,0.7354,0.53745,0.4532,0.45051,0.31787,0.38873,0.3673,0.22626,1,0.186,0.4681,0.26226,0.2601,0.35944,0.0024585,0.15844,0.22752,0.14775,0.18435,0.027211,0.23691,0.2423,-0.12948,-0.022896,-0.1231,-0.017691,0.039853,-0.075509,-0.1313,-0.1187,0.028706,-0.45252,-0.067629,-0.32348,-0.070604,-0.0618,0.036224,0.05213,0.1036,-0.10324,-0.25399,-0.12993,-0.20911,0.21632,-0.28114,-0.02499,-0.30716,-0.060547,0.063014,0.16346,-0.12266,-0.089044,-0.038537,-0.098682,-0.11524,0.092134,0.079906,-0.28382,0.076374,-0.18843,-0.06084,0.012307,0.072147,0.18145,0.0012948,-0.017445,0.2151,0.016414,-0.166,0.057193,-0.23471,-0.055444,0.1306,-0.0086197,-0.14893,0.11105,-0.016258,0.027291,-0.11289,0.16229,0.11691,-0.11638,0.15808,0.0060998,-0.025156
36,0.44111,0.44897,0.47045,0.44269,0.44032,0.47861,0.56541,0.49632,0.48012,0.53686,0.43145,0.46631,0.49788,0.48853,0.60132,0.47837,0.43838,0.36982,0.39643,0.51619,0.32069,0.40346,0.45966,0.30217,0.36183,0.40037,0.4448,0.36663,0.37769,0.24939,0.38255,0.45204,0.23746,0.23149,0.2894,0.186,1,0.17053,0.19847,0.2325,0.072941,0.51665,-0.1131,0.1661,-0.18462,0.15496,0.16522,-0.20901,-0.14322,-0.38254,0.18888,0.065544,0.23418,0.10718,-0.31244,0.024951,0.0079334,-0.034555,-0.033327,-0.13654,-0.28671,-0.18961,-0.21372,-0.35258,0.21478,0.091201,0.27802,0.045735,-0.37267,-0.19576,0.34594,-0.031018,-0.17356,0.048032,-0.27746,0.1939,-0.066525,-0.096689,-0.1569,-0.28412,-0.0014185,0.15061,-0.12916,0.1954,-0.058008,0.0072903,0.035018,-0.099744,0.38586,-0.059709,-0.022395,-0.096716,0.13909,0.0086444,0.29942,0.12907,0.16708,0.0061586,-0.059567,0.052307,-0.079634,0.095015,0.10227,0.074081,0.14906,0.053522,-0.09184,0.032319,-0.052332,0.09607,0.0905,0.003197
37,0.5653,0.57268,0.40811,0.54239,0.63379,0.53904,0.59141,0.57932,0.601,0.55566,0.51265,0.47791,0.53977,0.52757,0.49932,0.54939,0.53982,0.45265,0.6483,0.44016,0.58771,0.66924,0.41837,0.42236,0.44345,0.41544,0.47581,0.62124,0.56938,0.37988,0.32297,0.53284,0.31193,0.43598,0.4708,0.4681,0.17053,1,0.13917,0.063069,0.53954,0.26262,0.15408,0.13059,0.026239,0.12804,0.2403,0.12576,0.37441,0.12303,0.011015,0.0043972,0.15987,0.19316,-0.033557,-0.073853,0.029855,-0.10387,-0.27548,-0.078933,-0.17685,0.069305,-0.0029624,-0.23019,0.035537,0.056723,-0.065645,-0.052,-0.10468,-0.021225,0.18645,0.11123,-0.14651,-0.1657,0.17782,0.19831,0.11766,-0.1798,-0.10589,-0.05693,-0.10335,-0.17325,0.13722,0.18114,-0.17781,-0.28092,-0.33003,0.095299,0.15119,0.22769,0.24463,0.069461,0.20476,-0.083286,0.19547,-0.038743,0.1453,-0.12304,-0.1603,-0.033004,-0.050532,-0.0051448,-0.20169,0.44316,0.014776,-0.17556,-0.022251,0.098336,0.081601,0.1648,-0.15125,-0.01141
38,0.42573,0.35518,0.47953,0.47423,0.37479,0.38449,0.40543,0.37786,0.41781,0.41995,0.51893,0.44768,0.42204,0.3626,0.42715,0.49659,0.48042,0.50124,0.37938,0.37916,0.27665,0.35753,0.35648,0.28252,0.37361,0.40665,0.32347,0.31619,0.25673,0.39211,0.39694,0.12999,0.32187,0.15027,0.30854,0.26226,0.19847,0.13917,1,0.17156,0.094774,0.0058642,0.38444,0.079322,0.11565,-0.027287,0.043372,-0.20882,0.079052,-0.34181,-0.49114,-0.16589,0.086218,-0.14048,-0.079628,0.31702,0.15179,0.31852,-0.076895,-0.09149,-0.033247,-0.3248,-0.15584,0.34441,-0.1185,0.12403,-0.049042,0.010799,-0.16351,-0.21974,0.11197,-0.11743,0.14871,0.011687,-0.081606,0.0020898,0.022692,0.12248,-0.21428,0.031404,-0.011859,-0.11989,0.14389,-0.087032,-0.20018,-0.176,-0.10897,0.068291,0.25256,0.43284,-0.033426,-0.0061472,0.016454,-0.046877,0.018784,-0.033994,0.027121,-0.034815,0.14971,-0.15984,-0.19145,-0.21404,-0.11881,0.11721,0.23393,-0.28615,-0.029138,0.10825,-0.2437,0.064753,-0.030696,-0.068599
39,0.29262,0.29107,0.33562,0.25197,0.30481,0.30218,0.17035,0.2492,0.35063,0.18535,0.29643,0.26791,0.22083,0.32748,0.24652,0.18556,0.19765,0.21276,0.12796,0.33768,0.23121,0.26012,0.15815,0.30311,0.1047,0.24059,0.26104,0.25055,0.2424,0.056224,0.21456,0.13165,-0.066877,0.31617,0.14386,0.2601,0.2325,0.063069,0.17156,1,0.026017,0.056685,0.13314,0.024062,-0.060864,0.26727,-0.12307,-0.23463,0.0040691,-0.088126,-0.039306,-0.12605,-0.0097826,0.079736,-0.12025,0.082081,-0.15145,0.13526,-0.1169,-0.020445,-0.096111,-0.26416,0.015592,-0.18481,-0.065068,-0.13071,0.093162,0.01073,-0.12439,-0.10875,0.0030416,-0.14446,0.10737,0.12053,0.13919,-0.031328,0.051396,-0.065416,-0.016421,0.13183,-0.36513,0.039461,0.10686,0.039658,-0.091837,0.027907,0.0059634,-0.16422,0.3266,0.17376,0.16282,0.17244,-0.3603,0.19592,0.13871,0.17242,0.077304,0.0079629,0.22811,0.23147,0.038806,0.17483,-0.032656,-0.13782,0.13353,-0.050831,0.12043,0.010556,-0.14124,-0.24472,0.053151,0.12098
40,0.35657,0.42766,0.22684,0.35256,0.40286,0.31148,0.28232,0.33537,0.34976,0.3726,0.28409,0.33587,0.34146,0.29153,0.3228,0.44499,0.30494,0.1612,0.34233,0.33616,0.29831,0.35253,0.11989,0.41219,0.2255,0.25415,0.31328,0.44907,0.26808,0.071925,0.28492,0.39716,0.088089,0.20617,0.1902,0.35944,0.072941,0.53954,0.094774,0.026017,1,0.084687,0.021828,0.035695,0.079136,0.26245,0.10477,0.040766,0.21309,0.004434,-0.12627,-0.19115,0.034884,0.065948,0.072219,-0.21646,0.16714,-0.019402,-0.3982,0.0035474,-0.075037,0.20529,-0.098634,-0.028936,-0.070944,0.022251,0.25748,-0.066047,-0.012121,0.030098,0.14799,0.31216,0.01278,-0.20948,-0.024584,0.018312,0.018527,-0.32203,-0.15878,0.13017,-0.060608,-0.016986,0.08153,0.1727,-0.19895,0.11298,-0.20022,-0.094309,-0.049179,0.0015937,0.2832,0.066584,0.028003,-0.09617,0.007944,0.097212,0.12966,-0.31364,-0.086474,-0.093346,-0.089081,-0.041257,-0.092004,0.17073,-0.053718,-0.1741,0.057989,0.049271,0.03345,-0.12216,-0.20168,0.010554
41,0.26101,0.21925,0.11873,0.20462,0.27516,0.23343,0.29797,0.26702,0.30731,0.30535,0.24042,0.25151,0.30124,0.33064,0.37845,0.28642,0.21613,0.20952,0.19156,0.36672,0.15647,0.1402,0.23585,0.10765,0.27332,0.2246,0.072656,0.16868,0.17142,0.074541,0.13073,0.36558,0.2023,0.30373,0.17092,0.0024585,0.51665,0.26262,0.0058642,0.056685,0.084687,1,-0.11024,0.20242,0.14952,0.22709,0.11608,-0.16155,0.0028912,0.021966,0.2551,0.10017,0.036427,0.18447,0.030089,-0.23635,0.1856,0.16238,0.11076,-0.052178,-0.089404,0.14601,-0.15966,-0.20071,0.24874,0.03716,0.02074,-0.1747,-0.41033,0.012578,-0.039815,0.21653,-0.26073,-0.14542,0.047741,0.19738,0.13745,-0.088853,-0.010486,-0.20971,-0.014514,0.19741,-0.18474,0.20603,0.20585,0.11151,-0.11811,0.11327,0.081656,-0.02682,-0.024181,0.27171,0.17004,-0.22037,0.24168,0.017203,0.3096,-0.090695,-0.093635,-0.092267,0.00050658,0.32302,0.055343,0.19075,0.25956,0.15644,-0.14415,0.074311,-0.062867,0.065963,-0.036775,0.11673
