,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
32,-0.26858,-0.21826,0.0039812,-0.021487,0.09556,0.01304,0.0050699,0.28356,-0.017906,0.2173,0.0026129,0.27489,0.19906,0.090446,0.19166,0.13077,0.049325,0.36001,0.086248,0.30678,0.080379,0.19921,0.1875,0.26101,0.095047,0.22731,0.051383,-0.021121,0.10532,0.26346,0.32237,0.1801,1,-0.13931,0.23664,0.17799,0.29219,0.1602,-0.34669,0.10231,0.082881,0.049275,0.013054,0.11547,0.042898,-0.048385,0.22344,0.083539,-0.094331,0.30883,-0.006672,0.28917,0.030139,0.050567,0.11003,-0.13631,0.2973,0.20324,0.41734,0.088263,-0.10107,0.014862,0.0173,-0.024742,0.017212,-0.27876,0.29482,-0.33669,-0.016462,0.059476,-0.17533,-0.40621,-0.0023682,-0.056966,-0.22492,0.0069429,-0.17554,0.051554
33,0.22242,0.10718,-0.090533,0.37285,0.32315,0.31883,0.16132,-0.0024858,0.10465,0.19685,0.059792,0.17827,0.27871,0.35832,0.27011,0.031577,-0.0038773,0.24783,-0.029829,0.23169,0.29926,0.24305,0.17657,-0.11588,0.09727,-0.0010941,0.19574,0.07636,0.16486,0.22399,0.28141,-0.087625,-0.13931,1,0.077895,-0.15469,0.12841,0.22227,0.30932,-0.20957,0.18378,-0.2027,-0.11687,0.13387,0.06599,-0.12588,0.15784,0.32492,-0.0046527,-0.26028,0.15013,-0.022015,-0.13421,0.21818,0.052274,-0.21626,-0.097167,-0.07804,0.017148,0.04096,0.12846,-0.010431,-0.059555,0.044089,0.22381,0.18341,-0.092669,0.32033,0.15779,0.12743,-0.17435,0.28185,-0.42909,0.39232,-0.18491,-0.074317,0.13513,0.016386
34,0.30285,0.15521,0.10368,-0.17685,-0.055627,0.0043398,0.32342,0.0551,0.079503,0.20285,0.16335,0.22807,0.14459,0.37356,0.18227,0.24173,0.37942,0.34181,0.21349,0.2489,0.1069,0.24892,0.27333,0.22034,0.35763,0.17165,0.29537,-0.080463,0.285,-0.036168,0.086084,0.33804,0.23664,0.077895,1,0.17865,0.29649,0.44926,-0.052065,-0.26907,0.15444,-0.084402,-0.23164,0.31958,-0.20359,-0.11041,0.070106,-0.086222,-0.23534,0.15707,-0.20061,0.00038715,0.026389,0.16825,-0.18203,0.018118,0.14866,0.087179,0.22032,-0.10822,0.020761,-0.023433,0.037306,-0.1783,0.033034,0.13697,-0.12538,0.039455,-0.087198,-0.1288,-0.11981,0.1166,0.00038697,-0.082469,0.127,-0.33727,-0.35757,-0.030615
35,-0.036083,0.1843,-0.14753,-0.078638,-0.089081,-0.11193,-0.080856,-0.048621,0.08732,-0.023204,-0.044012,-0.06114,-0.10136,0.068162,-0.04756,-0.30725,0.0086874,0.087319,-0.052871,0.16845,-0.15977,0.18276,0.24159,-0.024121,-0.022525,0.0043086,-0.1839,-0.27274,0.073783,0.077267,-0.20477,0.33351,0.17799,-0.15469,0.17865,1,0.27846,0.074243,-0.24281,0.099712,0.25548,-0.020624,0.060561,0.010754,-0.18211,0.094408,0.22117,0.011529,-0.13482,0.044832,-0.22383,-0.20966,0.16186,-0.044427,0.1947,0.049482,0.043601,0.1524,0.022967,0.028393,-0.10262,0.15298,-0.077233,0.18306,0.071013,-0.092579,0.22372,-0.29387,-0.086265,-0.019378,0.10703,0.15848,-0.055073,0.07601,0.026591,0.0038279,-0.12629,-0.30769
36,0.031725,0.3094,0.085874,0.13159,-0.00064633,0.12213,0.3917,0.29577,0.13102,0.42434,0.29602,0.30986,0.36228,0.28605,0.18251,0.057897,0.22755,0.36087,0.44741,0.23115,0.37232,0.28091,0.16723,0.17706,0.32973,0.40793,0.075651,0.038574,0.20499,0.15297,0.15311,0.36307,0.29219,0.12841,0.29649,0.27846,1,0.0077058,-0.098576,0.17941,0.13498,0.28291,0.1469,0.14597,-0.049908,-0.17828,0.53332,0.10158,0.13494,0.17582,-0.00078239,0.13535,-0.10645,0.22992,0.23672,0.16301,0.19649,0.23737,-0.0018861,0.009607,0.15782,-0.041846,-0.0011858,-0.051415,0.0081448,-0.030726,-0.026618,-0.1993,0.03569,-0.12181,-0.03851,0.10744,-0.26119,0.012395,-0.096922,-0.08276,0.0014856,-0.21012
37,0.26714,0.0029926,0.018378,-0.21495,-0.047498,0.19301,0.24282,0.011894,-0.11557,0.01998,-0.13949,0.27969,0.16641,0.27665,0.0034675,0.10312,0.0029098,0.25458,-0.12101,-0.00038942,-0.06314,0.14063,0.16379,0.078969,-0.031896,-0.11151,0.13081,-0.054745,0.2486,0.18025,0.12114,0.21319,0.1602,0.22227,0.44926,0.074243,0.0077058,1,0.22312,-0.32645,0.14266,-0.27023,-0.01851,0.38756,-0.12091,0.051004,0.14158,0.032181,0.10665,0.040795,-0.13568,0.044609,0.014786,0.079073,-0.25343,0.044379,0.075616,0.16167,0.15837,-0.10682,0.0030838,-0.14005,0.23943,-0.15037,0.020672,0.05193,-0.0094556,0.11651,-0.061657,-0.085509,-0.079196,0.023814,-0.098394,-0.081207,0.24741,0.16592,-0.23081,-0.035248
38,0.18104,0.00077672,-0.0318,-0.052576,-0.099272,0.10801,-0.056485,-0.00094034,0.066769,-0.1505,0.12041,0.017337,0.10228,0.041853,-0.12065,0.19718,-0.20457,-0.068009,0.020054,-0.29378,0.1678,-0.14635,0.079579,-0.17066,0.022356,0.072773,-0.075171,0.095625,0.011349,-0.10143,-0.0045948,-0.15979,-0.34669,0.30932,-0.052065,-0.24281,-0.098576,0.22312,1,-0.16181,0.053413,-0.085573,0.04723,0.15474,0.10126,-0.14565,-0.35441,0.086852,0.2687,0.035607,0.038396,-0.20576,0.078589,-0.00057493,-0.27569,0.15917,0.012928,0.13354,-0.028089,-0.055138,-0.10093,-0.049049,0.027881,0.04579,0.029212,-0.099271,-0.032581,0.16942,0.21588,-0.026638,-0.085274,0.26069,0.1155,0.097244,-0.0046087,0.076185,0.18879,-0.13912
39,-0.33702,0.079781,-0.11123,0.14723,-0.081446,0.024234,-0.11808,0.2236,-0.13348,0.10876,0.1499,-0.029974,0.084378,0.027357,-0.079558,-0.4855,-0.047744,-0.068957,-0.16637,0.11971,0.15118,-0.17391,-0.12032,-0.14415,0.034728,0.1044,-0.23465,-0.031885,0.021369,0.26653,-0.10072,0.00992,0.10231,-0.20957,-0.26907,0.099712,0.17941,-0.32645,-0.16181,1,0.048321,-0.050232,0.16791,-0.059566,0.19251,0.11958,0.28996,0.20912,0.14843,-0.035713,0.012762,0.018157,0.25396,-0.10447,0.05788,-0.18755,-0.10347,0.17272,-0.13006,0.067653,-0.076838,-0.14656,0.16073,0.16058,-0.07961,-0.094639,0.13639,-0.33943,-0.15289,-0.062214,0.053301,0.15879,0.20071,-0.11346,-0.030327,0.19322,0.10942,-0.21354
40,0.31159,0.35724,0.028768,0.23164,0.22185,0.33811,0.041238,0.26336,-0.1387,0.078507,0.16442,-0.02425,0.001458,0.074329,-0.089476,-0.14699,-0.092693,0.19922,0.04021,0.12992,0.050777,0.098988,0.48052,0.027209,0.17791,0.24716,0.069289,-0.2241,0.21176,-0.02517,0.034799,0.3016,0.082881,0.18378,0.15444,0.25548,0.13498,0.14266,0.053413,0.048321,1,-0.15802,-0.18738,0.24169,-0.2431,-0.023744,0.10384,-0.0090643,0.075173,0.070129,0.10196,-0.0039726,-0.18632,0.20341,-0.22595,0.025417,-0.18247,0.11788,0.22182,0.057629,-0.035112,0.28993,0.32506,0.19471,-0.14249,-0.15878,0.19352,0.054473,-0.039549,-0.32913,-0.089284,0.28314,0.16076,0.18533,-0.064875,0.20328,-0.12336,-0.23068
41,-0.028984,-0.11885,-0.060849,-0.23614,-0.15092,0.28879,0.07925,0.24529,0.13033,-0.086371,0.18214,0.11218,0.16722,0.044198,0.10631,0.38627,0.080082,0.065318,0.15045,-0.10052,0.22789,0.090187,-0.24603,0.16064,0.097994,0.17071,-0.05438,0.14153,-0.0035618,0.16657,-0.086074,0.15454,0.049275,-0.2027,-0.084402,-0.020624,0.28291,-0.27023,-0.085573,-0.050232,-0.15802,1,0.24844,-0.25191,0.29762,0.094273,0.08593,0.17225,0.13448,0.029238,-0.1356,-0.10131,-0.081534,-0.041097,0.082076,0.070027,0.20713,-0.10233,-0.36328,0.18892,0.12156,-0.028718,0.0027575,-0.28549,-0.082864,0.057624,-0.049547,0.083567,0.11208,-0.018002,0.1945,0.036022,-0.2759,0.0013105,0.001949,0.0058596,0.09915,0.091512
42,0.036544,-0.12606,-0.14615,-0.15192,-0.1233,-0.12473,-0.20387,-0.056211,0.12099,0.069597,-0.18005,0.29599,0.0034931,-0.061445,-0.14687,-0.060161,0.023062,-0.16229,-0.04381,0.062567,0.24792,0.15029,-0.17307,0.10212,-0.066083,-0.038725,-0.35752,-0.16691,-0.014027,0.17673,0.024018,-0.11894,0.013054,-0.11687,-0.23164,0.060561,0.1469,-0.01851,0.04723,0.16791,-0.18738,0.24844,1,0.065543,0.11172,0.36762,0.19665,0.25605,0.13122,-0.01445,0.091736,-0.03735,0.19163,-0.19325,0.16091,0.068561,-0.055201,0.22041,-0.33943,-0.023603,-0.31454,-0.019514,-0.23557,-0.18853,-0.16612,-0.024886,0.034422,-0.12375,0.045865,0.22558,0.061733,-0.29739,-0.27161,-0.24209,-0.059915,0.14921,-0.06227,-0.011648
43,0.060915,-0.022975,-0.050883,-0.1831,0.064281,-0.061017,0.028186,0.17163,-0.21338,0.21973,0.14101,0.29941,0.12267,0.080949,0.056702,0.036094,0.0085446,0.28132,0.084754,0.12925,0.038561,0.05863,0.20898,-0.043479,0.18615,0.26691,0.045294,-0.049239,0.4327,0.0059521,0.20379,0.072762,0.11547,0.13387,0.31958,0.010754,0.14597,0.38756,0.15474,-0.059566,0.24169,-0.25191,0.065543,1,-0.34442,-0.26418,0.086148,-0.24542,0.12809,-0.12011,-0.063392,0.060094,0.013693,-0.065923,-0.03699,0.16068,0.071537,0.1574,0.023796,-0.084386,-0.14995,0.0845,-0.027454,-0.20422,0.093405,0.18559,-0.14575,0.093061,-0.12418,-0.0065006,-0.043707,0.10285,-0.071447,-0.18964,0.0020323,-0.074411,-0.26887,0.074661
44,-0.21054,-0.16117,-0.1187,-0.01331,0.022038,0.27992,0.13368,0.22418,0.22459,0.098359,0.053469,-0.020323,0.18287,0.017419,0.088983,0.069392,-0.14028,-0.1092,-0.25852,0.030599,0.19672,-0.037787,-0.37334,0.084115,-0.048486,-0.12877,-0.11244,0.037102,-0.034716,0.14949,-0.11322,-0.013307,0.042898,0.06599,-0.20359,-0.18211,-0.049908,-0.12091,0.10126,0.19251,-0.2431,0.29762,0.11172,-0.34442,1,0.066942,0.038964,0.14552,-0.2014,0.023246,0.20887,0.33082,0.068212,-0.087817,-0.017403,-0.25568,-0.014429,0.037121,0.085454,0.143,0.092597,-0.21123,-0.03987,-0.035228,0.080886,-0.03613,0.08253,0.018731,-0.0039151,-0.0052945,-0.1103,-0.13703,-0.1494,-0.049053,0.043675,0.15207,0.076629,-0.061561
45,0.2171,0.08985,-0.065592,-0.068543,-0.091548,-0.031039,-0.15872,-0.25038,-0.067164,0.022756,-0.15109,0.061186,-0.20112,-0.2314,-0.10048,-0.077083,-0.11714,-0.068049,-0.35331,-0.047418,-0.092535,0.13214,-0.05339,0.21623,-0.33939,-0.25448,-0.21983,-0.036577,0.040189,0.01975,-0.04916,-0.016361,-0.048385,-0.12588,-0.11041,0.094408,-0.17828,0.051004,-0.14565,0.11958,-0.023744,0.094273,0.36762,-0.26418,0.066942,1,0.043266,0.17687,-0.13667,0.20429,0.046828,-0.13789,0.0083824,-0.085454,-0.10483,-0.14506,0.18267,-0.22093,-0.16396,-0.033097,-0.0083297,0.19524,0.038032,-0.15392,-0.24751,-0.1123,0.26061,-0.0018936,0.017412,0.22144,-0.004277,-0.039607,0.016729,-0.15315,0.18064,0.15891,0.20305,0.079262
46,0.030126,0.23423,0.050503,0.26672,0.17502,0.2219,0.23528,0.26545,0.036292,0.31798,-0.050633,0.16733,0.14745,0.16679,-0.035608,0.018608,0.055091,0.20655,0.017357,0.27138,0.21937,0.2355,-0.1002,0.13994,0.016222,0.039481,-0.051306,0.081883,0.24269,0.28737,0.017787,0.15971,0.22344,0.15784,0.070106,0.22117,0.53332,0.14158,-0.35441,0.28996,0.10384,0.08593,0.19665,0.086148,0.038964,0.043266,1,0.098432,-0.040202,0.075742,0.18759,0.11775,-0.022174,0.13836,0.29075,0.30079,-0.0098123,0.15577,0.045209,0.095752,0.024245,0.076442,0.17048,0.077059,-0.087333,-0.15024,0.17655,-0.093259,-0.089609,0.054192,0.10261,0.13599,-0.39212,-0.063301,-0.032598,0.1646,0.11193,0.057752
47,-0.061811,-0.17017,-0.016056,0.19162,-0.20387,0.094265,0.096296,-0.03432,0.22896,-0.19605,-0.076831,0.085946,0.18912,0.18915,0.096619,-0.076545,0.12903,0.015539,-0.2241,-0.1177,0.086638,0.1286,0.17181,0.071235,-0.0096501,-0.038725,-0.078489,-0.03081,-0.10904,0.24993,0.09338,0.13234,0.083539,0.32492,-0.086222,0.011529,0.10158,0.032181,0.086852,0.20912,-0.0090643,0.17225,0.25605,-0.24542,0.14552,0.17687,0.098432,1,0.0013602,-0.20061,-0.12526,0.017645,0.087953,-0.0071772,-0.053544,-0.16107,0.02904,0.17307,-0.22884,0.018292,0.1468,-0.082724,-0.01604,0.096302,0.070716,0.21264,0.058816,-0.13679,0.33067,-0.062856,0.18864,0.00059016,-0.13798,0.12417,0.11624,-0.027022,0.2002,-0.0053783
48,0.072517,0.14313,0.15469,-0.055073,0.173,0.25677,-0.051615,0.16612,-0.24196,-0.20301,0.13893,-0.025459,0.2388,0.035433,-0.067851,-0.024135,-0.0049046,0.058443,0.12767,-0.15874,0.090504,-0.13865,-0.14423,-0.177,0.10606,0.25374,-0.23465,0.12389,0.12114,0.18259,0.037777,-0.063947,-0.094331,-0.0046527,-0.23534,-0.13482,0.13494,0.10665,0.2687,0.14843,0.075173,0.13448,0.13122,0.12809,-0.2014,-0.13667,-0.040202,0.0013602,1,-0.088443,-0.020244,-0.3625,0.07478,-0.040756,0.17797,-0.024634,-0.17811,0.10628,-0.31012,0.20134,0.10754,0.05524,0.23528,-0.0404,-0.13661,0.053435,-0.029137,0.036745,0.014559,0.0061274,0.096915,0.24888,-0.12471,0.091555,-0.19217,0.17125,0.050043,-0.15678
49,-0.050099,0.10236,0.018668,-0.054083,-0.20049,-0.049037,-0.08587,0.10743,-0.11378,0.14882,0.14346,0.025898,-0.29189,-0.10534,-0.12608,0.23945,-0.02119,0.06672,0.14436,-0.030544,0.14856,0.19088,-0.095371,0.44491,-0.041631,0.13367,0.084695,0.07355,0.080158,-0.23693,-0.0086577,0.17195,0.30883,-0.26028,0.15707,0.044832,0.17582,0.040795,0.035607,-0.035713,0.070129,0.029238,-0.01445,-0.12011,0.023246,0.20429,0.075742,-0.20061,-0.088443,1,0.054293,0.11948,0.099753,0.1865,-0.18373,0.1871,0.15481,0.020036,0.23817,-0.27298,-0.24032,-0.028743,0.11762,0.01727,-0.13536,-0.47489,0.22369,-0.095075,0.26781,0.074967,-0.1612,-0.22842,0.20057,-0.34137,-0.08602,0.10218,0.18055,0.071399
50,-0.06382,0.10206,0.18365,0.32411,0.26612,0.13066,0.10506,0.19425,0.080303,0.090048,0.13649,0.1916,0.049331,-0.12203,-0.060453,0.069873,-0.022299,0.017421,0.23254,0.12173,0.14583,0.16908,-0.15199,-0.029297,0.30648,0.28902,0.17121,0.17115,0.17938,0.0052412,-0.058356,0.0045572,-0.006672,0.15013,-0.20061,-0.22383,-0.00078239,-0.13568,0.038396,0.012762,0.10196,-0.1356,0.091736,-0.063392,0.20887,0.046828,0.18759,-0.12526,-0.020244,0.054293,1,0.15936,-0.12251,0.25453,0.017545,-0.0081643,-0.12391,-0.061392,0.34975,-0.18182,0.094255,0.21935,-0.10822,-0.12075,-0.01378,-0.29779,0.040936,0.18672,0.025648,0.39649,-0.25156,-0.12022,0.0084909,0.051171,-0.26848,0.22251,0.14611,-0.14754
51,-0.2252,-0.089075,0.14685,0.23479,-0.011827,0.048283,0.36642,0.21498,0.13081,0.17713,0.16283,0.20867,0.050516,0.097034,0.012297,0.060573,0.035182,0.099447,0.15803,0.15912,0.0092332,0.18736,0.099536,0.2022,0.029037,0.12088,0.29866,0.097977,0.033954,0.046244,0.24938,0.16606,0.28917,-0.022015,0.00038715,-0.20966,0.13535,0.044609,-0.20576,0.018157,-0.0039726,-0.10131,-0.03735,0.060094,0.33082,-0.13789,0.11775,0.017645,-0.3625,0.11948,0.15936,1,-0.090205,0.082764,-0.023073,0.02261,0.023028,0.0062906,0.34648,-0.035187,0.10422,-0.31108,-0.025826,-0.054479,-0.0041836,0.054371,0.065411,-0.12082,0.062429,-0.11828,0.013586,-0.30114,0.06454,-0.14583,0.13562,0.076829,-0.20795,0.10019
52,-0.10543,-0.18941,0.058809,-0.039361,-0.097139,-0.10044,-0.023101,-0.3213,-0.10349,-0.21101,-0.10853,0.0010604,0.094711,0.15586,-0.06169,-0.14866,0.024906,-0.065505,-0.21381,0.071494,-0.037434,-0.044097,-0.20066,-0.035497,0.10264,-0.017177,-0.34998,0.10288,0.13154,-0.019146,-0.22566,-0.011202,0.030139,-0.13421,0.026389,0.16186,-0.10645,0.014786,0.078589,0.25396,-0.18632,-0.081534,0.19163,0.013693,0.068212,0.0083824,-0.022174,0.087953,0.07478,0.099753,-0.12251,-0.090205,1,-0.097607,0.27739,-0.032616,-0.34964,0.23996,0.024407,0.27101,-0.12432,-0.057811,0.043726,-0.092275,0.074576,0.17046,0.10092,-0.042617,-0.01059,0.13604,0.23066,-0.072523,-0.11352,-0.26744,0.042853,0.10137,0.0063162,0.014588
53,0.0027449,0.061273,0.051451,0.18823,0.12513,0.3126,0.34657,0.24172,0.027509,0.078016,0.35111,0.26883,0.26719,0.29701,0.14212,0.0091605,0.12115,0.13565,0.19259,0.17223,0.35156,0.40838,0.053277,0.2015,0.25501,0.14248,0.23753,0.10159,0.11937,0.039824,0.011728,0.21647,0.050567,0.21818,0.16825,-0.044427,0.22992,0.079073,-0.00057493,-0.10447,0.20341,-0.041097,-0.19325,-0.065923,-0.087817,-0.085454,0.13836,-0.0071772,-0.040756,0.1865,0.25453,0.082764,-0.097607,1,-0.087881,0.17452,0.087636,0.11202,0.24155,-0.10239,0.082355,-0.062998,0.1752,0.030177,-0.0067368,-0.1656,0.19557,0.065793,0.21558,-0.032082,-0.053381,-0.065236,-0.10959,0.15145,-0.24558,0.24731,0.062482,-0.27286
54,-0.16815,0.057338,0.096659,0.23278,0.11787,-0.12525,0.042771,-0.20638,0.12678,0.0071112,-0.14985,-0.078652,0.14139,0.081844,0.18173,0.015186,0.078037,-0.15705,0.16304,0.18132,-0.10692,-0.031287,-0.1351,0.01021,0.0065289,-0.16055,-0.46846,0.17651,-0.048026,0.027013,0.032189,-0.29264,0.11003,0.052274,-0.18203,0.1947,0.23672,-0.25343,-0.27569,0.05788,-0.22595,0.082076,0.16091,-0.03699,-0.017403,-0.10483,0.29075,-0.053544,0.17797,-0.18373,0.017545,-0.023073,0.27739,-0.087881,1,0.011823,0.0037002,-0.064902,-0.069497,0.36,0.13629,0.15169,-0.052772,-0.030353,0.15353,0.19221,-0.069939,-0.17959,-0.043764,0.24627,0.22112,-0.054339,-0.42793,-0.0024008,-0.21207,0.027755,0.18873,0.10012
55,0.2014,0.05115,0.08163,0.064839,-0.16993,-0.036563,0.099569,0.07858,0.18222,0.032145,-0.018915,-0.058013,-0.058015,-0.057056,-0.23534,0.21471,-0.099098,-0.019551,0.16031,-0.18348,0.047496,0.048038,-0.0014911,0.097186,-0.020999,0.052202,-0.11279,0.047847,0.074351,-0.20056,-0.044437,0.078607,-0.13631,-0.21626,0.018118,0.049482,0.16301,0.044379,0.15917,-0.18755,0.025417,0.070027,0.068561,0.16068,-0.25568,-0.14506,0.30079,-0.16107,-0.024634,0.1871,-0.0081643,0.02261,-0.032616,0.17452,0.011823,1,0.012744,0.28685,0.06906,-0.0016722,-0.18418,0.11244,0.21312,0.07429,-0.1831,-0.21712,0.27525,0.11718,0.025578,-0.064951,0.44694,0.12091,0.083987,-0.14582,0.1163,0.02957,0.16354,0.20798
56,0.0089803,-0.17128,0.020057,-0.076454,-0.23427,0.022972,-0.11086,0.042478,0.11163,0.028324,-0.045215,0.17723,0.065409,-0.088543,0.10374,0.23909,-0.02294,0.053122,0.053642,-0.22332,-0.037684,0.16913,0.093413,0.24385,-0.16137,-0.095078,0.030878,0.34195,-0.077134,-0.041641,0.32168,0.062424,0.2973,-0.097167,0.14866,0.043601,0.19649,0.075616,0.012928,-0.10347,-0.18247,0.20713,-0.055201,0.071537,-0.014429,0.18267,-0.0098123,0.02904,-0.17811,0.15481,-0.12391,0.023028,-0.34964,0.087636,0.0037002,0.012744,1,-0.22614,0.0043246,-0.085594,0.15535,-0.045429,-0.14319,-0.24839,0.090128,-0.26373,-0.032718,-0.2143,0.20335,0.0061227,-0.14562,-0.049141,-0.046159,-0.19816,0.13792,0.1593,0.22466,-0.047513
57,-0.037295,-0.096425,-0.073448,0.089538,-0.093472,-0.010525,0.080918,0.082567,0.13271,-0.013787,-0.019135,0.093885,0.071649,0.24557,-0.06718,-0.28537,0.048079,0.11157,-0.00076085,-0.1242,0.15494,-0.093908,0.13271,0.13693,0.13847,0.30819,0.015221,-0.14664,0.059348,-0.042605,-0.00089933,0.068314,0.20324,-0.07804,0.087179,0.1524,0.23737,0.16167,0.13354,0.17272,0.11788,-0.10233,0.22041,0.1574,0.037121,-0.22093,0.15577,0.17307,0.10628,0.020036,-0.061392,0.0062906,0.23996,0.11202,-0.064902,0.28685,-0.22614,1,0.044408,0.012238,-0.2502,-0.16443,0.054681,0.1672,-0.17289,0.054215,0.28592,-0.10327,-0.038842,-0.24682,-0.010486,-0.087691,0.077015,-0.10506,-0.12974,0.11676,-0.093353,-0.29032
58,-0.032773,0.048369,0.1941,0.2906,0.0063844,0.08032,0.20589,0.12946,0.25243,0.17784,0.034254,0.091001,0.087297,-0.053301,0.046617,0.018428,0.086051,0.24472,0.10133,0.18252,-0.10076,0.2211,0.34237,0.238,0.21374,0.038918,0.23972,0.16829,0.14021,-0.048601,0.28647,0.20794,0.41734,0.017148,0.22032,0.022967,-0.0018861,0.15837,-0.028089,-0.13006,0.22182,-0.36328,-0.33943,0.023796,0.085454,-0.16396,0.045209,-0.22884,-0.31012,0.23817,0.34975,0.34648,0.024407,0.24155,-0.069497,0.06906,0.0043246,0.044408,1,0.058175,0.039923,0.20559,0.10895,-0.010864,0.015389,-0.35838,0.28325,-0.049681,0.11035,-0.026696,-0.24748,-0.18493,0.29392,-0.041831,0.051397,0.036398,-0.045999,-0.065653
59,0.090737,0.12303,0.038774,0.15271,0.29061,0.41387,0.10435,0.0016222,0.13824,-0.092177,-0.23726,-0.1573,0.48703,0.14152,0.097657,0.063221,0.057122,0.20944,-0.2105,0.094985,0.080998,0.026498,0.1795,-0.084277,-0.065401,-0.051153,-0.37501,0.13172,0.19522,0.18767,0.056113,-0.0086545,0.088263,0.04096,-0.10822,0.028393,0.009607,-0.10682,-0.055138,0.067653,0.057629,0.18892,-0.023603,-0.084386,0.143,-0.033097,0.095752,0.018292,0.20134,-0.27298,-0.18182,-0.035187,0.27101,-0.10239,0.36,-0.0016722,-0.085594,0.012238,0.058175,1,0.24259,0.31,0.10429,0.1289,0.17565,0.12738,0.15192,-0.0023736,-0.0051889,0.16893,0.20351,0.21019,-0.2426,0.12421,0.03069,0.081013,0.057269,-0.022835
60,0.053694,0.045764,0.24648,0.18225,0.076076,0.3346,0.2788,-0.075258,-0.10635,-0.12734,-0.026682,-0.070078,0.368,0.042218,0.17762,0.042515,0.023896,0.22645,-0.044738,-0.27408,-0.19944,0.069671,0.18346,-0.1112,0.012589,0.015673,0.19234,0.17266,-0.025209,0.11687,-0.012875,0.030415,-0.10107,0.12846,0.020761,-0.10262,0.15782,0.0030838,-0.10093,-0.076838,-0.035112,0.12156,-0.31454,-0.14995,0.092597,-0.0083297,0.024245,0.1468,0.10754,-0.24032,0.094255,0.10422,-0.12432,0.082355,0.13629,-0.18418,0.15535,-0.2502,0.039923,0.24259,1,0.12438,-0.048284,0.090613,0.14891,0.25245,-0.23231,-0.092135,-0.024245,-0.023705,0.20762,0.15711,-0.18484,0.062044,0.24256,-0.068738,0.087678,-0.032054
61,0.30009,0.23013,0.2242,0.2051,0.27969,0.021221,-0.094571,-0.069652,0.12885,-0.015872,-0.029096,-0.302,0.14521,-0.37272,-0.22397,0.1609,-0.10034,0.033639,-0.20072,0.036465,-0.10069,0.032957,0.22215,-0.079392,-0.067738,-0.022562,-0.26602,0.0065957,0.16649,-0.15027,-0.24143,-0.029741,0.014862,-0.010431,-0.023433,0.15298,-0.041846,-0.14005,-0.049049,-0.14656,0.28993,-0.028718,-0.019514,0.0845,-0.21123,0.19524,0.076442,-0.082724,0.05524,-0.028743,0.21935,-0.31108,-0.057811,-0.062998,0.15169,0.11244,-0.045429,-0.16443,0.20559,0.31,0.12438,1,0.0265,0.033628,0.055201,-0.13721,0.23668,0.074564,0.21732,0.16708,-0.11555,-0.0083174,-0.10582,0.043178,-0.045277,-0.16391,0.065283,-0.080467
62,0.26586,0.076547,0.20716,-0.048639,-0.12512,0.21695,0.35767,0.1861,-0.20745,0.0060876,0.14746,-0.073597,-0.0024203,0.17995,-0.20076,-0.027514,-0.1883,0.028098,-0.11528,0.098593,-0.095986,-0.17709,0.079637,0.11765,0.07098,0.092203,-0.18212,0.12018,0.191,0.025159,-0.08293,0.26283,0.0173,-0.059555,0.037306,-0.077233,-0.0011858,0.23943,0.027881,0.16073,0.32506,0.0027575,-0.23557,-0.027454,-0.03987,0.038032,0.17048,-0.01604,0.23528,0.11762,-0.10822,-0.025826,0.043726,0.1752,-0.052772,0.21312,-0.14319,0.054681,0.10895,0.10429,-0.048284,0.0265,1,-0.042068,0.123,-0.03457,0.25479,0.31183,-0.073136,-0.26087,0.3277,0.25402,0.11354,0.17557,0.067999,0.23628,0.13142,0.037418
63,-0.22451,0.15549,0.030747,0.091849,0.11665,-0.017936,-0.21897,0.1549,-0.12514,-0.19593,-0.13968,-0.35203,-0.074344,0.071947,0.096833,-0.16109,-0.032144,-0.031491,-0.061636,-0.0094027,0.066254,-0.19885,0.2438,-0.2652,-0.30527,-0.098068,-0.13603,-0.40965,-0.34152,-0.018674,-0.034066,-0.11701,-0.024742,0.044089,-0.1783,0.18306,-0.051415,-0.15037,0.04579,0.16058,0.19471,-0.28549,-0.18853,-0.20422,-0.035228,-0.15392,0.077059,0.096302,-0.0404,0.01727,-0.12075,-0.054479,-0.092275,0.030177,-0.030353,0.07429,-0.24839,0.1672,-0.010864,0.1289,0.090613,0.033628,-0.042068,1,-0.070422,-0.027203,0.25585,-0.22437,-0.15135,-0.02212,0.18081,0.11166,0.26815,0.23998,-0.034882,-0.18882,0.017996,-0.002272
