,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0,1,0.71806,0.69724,0.73497,0.70612,0.70478,0.58727,0.75094,0.56204,0.47155,0.60574,0.49865,0.52306,0.3501,0.37808,0.27566,0.018988,0.25468,0.35506,0.36105,0.010344,-0.071278,-0.12154,-0.1274,0.065012,-0.079583,0.2752,-0.070782,0.035012,-0.16283,-0.068791,0.11019,-0.26124,-0.1552,-0.27365,-0.33019,-0.25317,-0.33734,-0.31008,-0.081603,-0.21985,-0.10919,0.0065701,-0.23225,0.18035,-0.18199,-0.39206,-0.25437,-0.04012,-0.056751,-0.25926,0.0049482,0.12154,-0.21181,-0.1219,0.063394,-0.24285,0.031705,0.16352,0.083709,0.04388,-0.26491,-0.077343,0.072158,-0.22093,0.082958,-0.032835,0.10038,0.046104,0.14956,0.12593,0.022537,-0.16411,-0.15999,-0.013352,0.13215,0.24524,0.09695,0.050932,0.25177,0.18451,0.29708,0.11574,-0.23758,0.16325,-0.29037,-0.24783,0.013555
1,0.71806,1,0.70809,0.76243,0.66153,0.61617,0.665,0.65519,0.64686,0.48409,0.63405,0.40769,0.64574,0.25316,0.26057,0.39735,0.094685,0.27192,0.42942,0.28342,0.1087,-0.048299,0.068273,-0.15618,0.1246,-0.29692,0.27452,-0.03504,0.2455,0.0078829,-0.0026727,0.1618,-0.12961,-0.15518,-0.41045,-0.17955,-0.185,-0.21569,-0.15221,-0.088524,-0.2581,0.025263,0.017909,-0.065688,0.0032603,-0.14196,-0.23393,-0.26804,0.038427,0.093371,-0.0093272,-0.080952,0.13142,-0.21466,-0.082876,-0.018036,-0.27103,-0.081191,0.11378,-0.001507,0.10088,-0.12296,-0.070872,0.25557,-0.21347,0.032434,0.10104,0.1312,0.28333,-0.066173,0.079874,0.056859,-0.20674,-0.029874,-0.050728,0.20862,0.3266,0.050354,-0.044518,0.24934,0.22052,0.15029,-0.050598,-0.17454,0.19795,-0.1067,0.15323,0.057085
2,0.69724,0.70809,1,0.7448,0.59625,0.64642,0.62219,0.66151,0.54772,0.39991,0.62015,0.36965,0.56457,0.49804,0.38854,0.33753,0.22925,0.23209,0.36458,0.41913,0.057921,0.046352,-0.058047,-0.029601,0.16245,-0.1489,0.11788,-0.11439,0.22144,-0.19055,0.068707,0.20734,-0.17051,-0.059243,-0.26185,-0.14171,-0.35257,-0.21949,-0.33477,-0.25712,-0.15517,0.089157,-0.025582,-0.28019,0.071472,-0.17318,-0.19764,-0.11667,0.018476,0.043698,-0.13239,-0.20108,0.22119,-0.00084405,-0.19836,0.13413,-0.32772,-0.010354,0.13335,-0.044922,0.0091097,-0.15704,-0.33263,0.22669,-0.15363,0.076805,0.12623,0.28362,0.2894,0.22087,-0.12003,0.10848,-0.10147,-0.017877,0.0087606,0.061519,0.3073,-0.075698,0.0020563,0.29123,0.09103,0.28524,0.10458,0.029915,0.18314,-0.23831,-0.10387,-0.21489
3,0.73497,0.76243,0.7448,1,0.6733,0.62394,0.65069,0.67747,0.60173,0.49156,0.66606,0.42509,0.59008,0.41264,0.33335,0.17356,0.1204,0.27973,0.36916,0.34309,0.066759,0.046248,0.0593,-0.084036,0.20839,-0.23199,0.18342,2.0602e-05,0.26116,0.04239,0.057314,0.16009,-0.24668,-0.045305,-0.27533,-0.34609,-0.16076,-0.38177,-0.17514,-0.22502,-0.15188,-0.020476,0.089563,-0.29438,0.11302,-0.13839,-0.24366,-0.11195,0.13724,-0.074641,-0.1569,-0.057628,0.23341,-0.23467,-0.12206,0.056913,-0.1244,-0.098989,0.2124,0.028452,0.074238,-0.11054,-0.0022809,0.16993,-0.182,0.011457,0.21605,0.30194,0.20054,-0.011246,-0.19784,0.084386,-0.19179,-0.0087461,0.061802,0.24789,0.38754,-0.014271,0.058013,0.2418,0.073156,0.14657,-0.11629,-0.091278,0.092738,-0.040557,-0.10748,-0.053676
4,0.70612,0.66153,0.59625,0.6733,1,0.56268,0.60137,0.5633,0.63526,0.32832,0.54054,0.37915,0.48963,0.19494,0.46896,0.18389,0.19893,0.25889,0.33957,0.36487,0.16442,0.03098,0.11666,-0.025857,0.2547,-0.14017,0.25504,-0.34244,-0.035382,0.031109,-0.058571,0.10459,-0.22843,0.0023786,-0.26557,-0.21244,-0.11133,-0.19673,-0.26046,0.013123,-0.13456,0.091009,-0.037455,-0.23143,0.11682,-0.065022,-0.10272,-0.28203,0.16321,0.10487,-0.14143,-0.093512,0.19065,-0.24328,-0.0065491,0.12507,-0.33008,-0.038546,0.10546,0.049427,0.0035218,-0.37002,-0.035394,0.099349,-0.15178,-0.022481,0.17819,0.1611,0.014075,0.11176,0.063502,0.015171,-0.28874,-0.062777,0.036405,-0.023994,0.24088,0.053828,-0.11261,0.091062,-0.016987,0.079089,0.048629,-0.15586,0.21186,-0.12201,-0.25731,-0.16142
5,0.70478,0.61617,0.64642,0.62394,0.56268,1,0.6385,0.63646,0.54846,0.29159,0.34117,0.45094,0.43385,0.23218,0.17051,0.20767,0.15609,0.2793,0.084305,0.28664,0.014984,-0.19717,-0.11681,-0.15887,0.23463,-0.19789,0.034662,-0.045196,0.042783,-0.068438,0.037589,0.02832,-0.14198,0.054131,-0.15095,-0.37759,-0.42167,-0.29622,-0.43761,-0.15018,-0.20084,-0.061085,-0.076942,-0.016862,0.17408,-0.098197,-0.37757,-0.28646,-0.010496,-0.041557,-0.17882,-0.13397,0.069482,-0.21581,-0.30724,-0.087477,-0.28092,-0.065861,-0.027334,0.17212,-0.054291,-0.11354,-0.20474,0.097996,-0.23213,0.19096,0.041879,0.08411,0.093471,0.088354,-0.056985,0.13692,-0.03582,0.076961,0.063782,0.16386,0.19644,0.093596,-0.042949,-0.065516,-0.090082,0.14919,0.10634,-0.12851,0.054522,-0.17317,-0.061962,-0.027434
6,0.58727,0.665,0.62219,0.65069,0.60137,0.6385,1,0.59585,0.53969,0.29297,0.59251,0.53771,0.57504,0.18045,0.28814,0.06974,0.20578,0.15005,0.16258,0.31138,0.12374,0.015033,-0.028994,-0.13479,0.32294,-0.13459,0.25054,-0.19313,0.17289,-0.10146,0.1709,0.0015994,-0.21072,-0.083083,-0.289,-0.14646,-0.20768,-0.26482,-0.28038,-0.078054,-0.10179,-0.063136,-0.052162,-0.10546,0.10784,-0.19349,-0.21896,-0.11194,0.13345,0.073687,-0.10232,-0.075546,0.11792,-0.25877,-0.083956,-0.034408,-0.20685,-0.10988,0.12,-0.010445,-0.056222,-0.22145,-0.11906,-0.034196,-0.2213,0.095025,0.08984,0.1062,0.055532,0.11733,-0.13476,0.12469,-0.20318,0.034806,0.17095,0.0075901,0.36986,0.087481,-0.17548,0.066139,-0.016548,0.21412,-0.061552,-0.20862,0.22308,-0.19556,0.00064331,0.10579
7,0.75094,0.65519,0.66151,0.67747,0.5633,0.63646,0.59585,1,0.54202,0.48962,0.41801,0.40204,0.47062,0.36074,0.37942,0.30684,0.092159,0.13561,0.30792,0.31588,0.17997,-0.092868,-0.043066,-0.27747,0.17631,-0.0081529,0.24114,-0.19032,0.13516,-0.16723,0.14518,0.029338,-0.06174,0.036993,-0.26637,-0.30159,-0.22708,-0.32744,-0.18401,-0.17886,-0.16421,0.016331,0.034519,-0.13983,0.20948,-0.29859,-0.43071,-0.20229,0.15094,0.075753,-0.20935,-0.061523,0.21432,-0.080092,-0.13504,0.013823,-0.27438,0.13566,0.11995,0.060189,0.30549,-0.080899,-0.054662,0.22553,-0.093108,0.17968,-0.092337,0.15757,0.04145,0.063227,0.054112,-0.0023711,-0.079935,0.08763,-0.11637,0.091232,0.25229,0.014579,0.12555,0.13133,0.24385,0.13638,-0.055965,-0.22366,0.14066,-0.17626,-0.16311,0.077389
8,0.56204,0.64686,0.54772,0.60173,0.63526,0.54846,0.53969,0.54202,1,0.45384,0.32289,0.22213,0.39826,0.35847,0.29848,0.23574,0.10664,0.15251,0.2875,0.27301,-0.035316,-0.20053,0.048362,-0.16865,0.14934,-0.33488,0.15764,-0.08601,0.16757,0.079999,0.1373,0.22597,-0.13194,-0.14582,-0.13317,-0.42782,-0.18417,-0.24024,-0.19645,-0.20669,-0.12199,0.079821,0.068241,-0.12989,-0.0051598,-0.10507,-0.25147,-0.17213,0.17468,-0.034786,-0.026676,0.11701,0.018871,-0.1774,-0.086972,0.045069,-0.35759,-0.10287,-0.019412,0.10786,-0.15625,-0.34774,0.062493,0.31349,-0.37824,-0.083214,0.093899,-0.01565,0.18861,0.0055525,-0.090405,-0.0015388,-0.2346,0.073261,-0.25197,0.19068,0.32242,-0.010514,0.089714,0.19017,-0.0043548,0.083042,-0.064951,-0.16512,0.40058,0.17225,0.013622,-0.12235
9,0.47155,0.48409,0.39991,0.49156,0.32832,0.29159,0.29297,0.48962,0.45384,1,0.3434,0.22454,0.49178,0.26128,0.30974,0.18167,0.020617,0.26953,0.3669,-0.12142,0.033691,0.11165,-0.027924,-0.055791,0.048343,0.04448,0.26071,-0.075556,0.099987,-0.091512,-0.021904,0.21498,-0.11342,-0.11185,0.0036677,-0.014563,0.095233,-0.23021,-0.039688,-0.24961,-0.043175,-0.1218,0.077722,-0.11862,0.22363,-0.13987,-0.17331,-0.041435,0.11359,-0.20636,0.04361,0.026315,0.12666,-0.13989,-0.082987,0.22838,-0.12667,0.15934,0.081348,-0.017494,0.24539,0.049513,0.0030555,0.15972,-0.39314,0.12759,-0.014225,0.28926,0.20161,-0.077874,-0.015341,0.065483,-0.16045,0.052203,-0.11845,0.14983,0.25517,-0.033509,0.23958,0.094801,0.049902,-0.083694,-0.050349,-0.21106,0.010793,0.13554,0.0001917,-0.053572
