,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
10,0.89272,0.78587,0.80432,0.83938,0.85959,0.8227,0.79157,0.84234,0.79396,0.81481,1,0.79821,0.74712,0.80238,0.83108,0.75096,0.8412,0.83319,0.6433,0.78827,0.74242,0.60503,0.76372,0.72081,0.8194,0.65151,0.66303,0.71159,0.61658,0.56932,0.67878,0.54491,0.35151,0.41648,0.59224,0.49037,0.51499,0.52736,0.40136,0.52165,0.081749,0.39132,0.036032,0.11217,0.26124,0.039832,0.13178,-0.14301,0.021793,-0.2121,0.041373,-0.064423,-0.056221,-0.062336,0.030237,-0.039088,-0.45283,-0.14282,-0.10323,-0.13992,-0.24113,0.010678,0.016653,0.10443,-0.13561,-0.37522,-0.32105,0.37492,-0.073669,-0.19597,-0.08559,0.0379,-0.10919,-0.016684,0.28173,0.048298,-0.033196,-0.29359,-0.30506,0.45551,-0.19578,0.053988,-0.2679,0.22284,-0.15127,-0.12517,0.089629,0.031542,0.16258,0.30775,-0.049682,0.034294,0.29026,0.14741,0.010171,0.094939,-0.091838,0.13769,-0.056962,-0.12977,0.41678,-0.17046,-0.077705,0.11588,0.044331,-0.12974,0.29267,0.0060847,0.13686,0.23835,-0.031283,0.063478
11,0.88967,0.84998,0.82349,0.85516,0.85416,0.86852,0.83181,0.79986,0.80591,0.85651,0.79821,1,0.81961,0.7776,0.82911,0.81568,0.81164,0.83385,0.59874,0.76707,0.64437,0.72971,0.74457,0.71343,0.75271,0.55948,0.69286,0.78588,0.64547,0.62102,0.70837,0.57446,0.4965,0.37484,0.57714,0.59294,0.4929,0.42666,0.51175,0.5106,0.15822,0.2569,-0.037976,0.2389,0.24493,-0.0063022,-0.0011693,-0.1832,-0.022119,-0.20112,-0.046847,0.043737,-0.082544,-0.052172,0.16683,0.086524,-0.33916,-0.24588,-0.17626,-0.24121,-0.16723,-0.062134,-0.092087,-0.0067687,-0.25229,-0.2845,-0.26388,0.24528,-0.18018,-0.035751,-0.18965,-0.023233,0.10554,-0.091465,0.087038,0.028667,-0.089583,-0.23291,-0.39872,0.48822,-0.056783,0.14471,-0.20503,0.1179,-0.095422,-0.33088,0.013791,-0.0010822,0.032105,0.30407,-0.1581,-0.056446,0.32921,0.13329,0.027165,0.17078,-0.12967,0.1031,-0.01886,-0.099473,0.4184,-0.0027088,0.058683,0.060028,0.1335,0.059317,0.31269,0.10459,-0.12531,0.27461,0.032235,-0.18588
12,0.79725,0.8181,0.79815,0.82215,0.76351,0.82937,0.84431,0.72727,0.74595,0.76305,0.74712,0.81961,1,0.69322,0.72548,0.758,0.74589,0.78829,0.56859,0.74059,0.58612,0.70855,0.77658,0.64445,0.75969,0.57262,0.67528,0.61915,0.654,0.5333,0.60381,0.50943,0.47383,0.24304,0.57599,0.51473,0.47398,0.33137,0.57281,0.6178,0.13744,0.3118,0.096007,0.15716,0.24692,0.16505,-0.087734,-0.1078,0.043794,-0.17527,-0.1373,-0.060406,0.041755,-0.067196,0.15708,0.16355,-0.40604,-0.20668,-0.22971,-0.28024,-0.081876,-0.076866,-0.10252,-0.10813,-0.050613,-0.41147,-0.19229,0.22875,-0.26023,-0.11199,-0.11338,0.049136,0.076265,-0.21891,0.12915,-0.040315,-0.018208,-0.18027,-0.30687,0.31954,-0.18311,-0.0076115,-0.085799,0.10234,-0.078944,-0.14976,0.076342,0.037641,0.12644,0.30822,0.039172,-0.13772,0.26682,0.075405,-0.14709,0.095782,-0.088498,0.14884,-0.074204,-0.019754,0.33397,-0.014431,-0.0066726,0.05268,0.090054,0.02032,0.34599,-0.13823,-0.067813,0.23259,0.11349,-0.18809
13,0.80457,0.78901,0.80203,0.74505,0.80334,0.84424,0.743,0.77105,0.72318,0.78602,0.80238,0.7776,0.69322,1,0.66977,0.75501,0.80558,0.72433,0.52472,0.70111,0.61677,0.65517,0.74282,0.59808,0.66389,0.60536,0.509,0.69569,0.65623,0.54103,0.65239,0.53328,0.48694,0.47361,0.53626,0.53319,0.50471,0.42213,0.4968,0.46535,0.032688,0.32206,0.026199,0.29356,0.24993,-0.01401,0.010913,0.0080761,-0.1074,-0.20062,-0.1722,0.055406,0.045256,0.05392,0.19219,0.090912,-0.46122,-0.066662,-0.22098,-0.25975,-0.22544,-0.0046049,0.063027,0.011911,-0.21076,-0.33871,-0.35432,0.1627,-0.2047,-0.10557,-0.12225,-0.04781,-0.1197,-0.097617,0.22196,0.035906,-0.012661,-0.23632,-0.24815,0.36131,-0.076366,0.13069,-0.17779,0.10867,-0.2055,-0.18346,0.025535,0.059938,-0.010194,0.30256,-0.16083,-0.059316,0.28648,0.14841,0.13344,0.12117,-0.13883,0.021531,-0.027367,-0.1131,0.39961,-0.21366,-0.2019,0.16146,-0.16747,0.020637,0.34585,-0.046666,-0.088623,0.31364,0.049713,-0.059287
14,0.87159,0.82703,0.76884,0.83496,0.80264,0.84216,0.8185,0.81401,0.76145,0.81792,0.83108,0.82911,0.72548,0.66977,1,0.7441,0.83342,0.83804,0.68262,0.76781,0.72853,0.68732,0.69792,0.65293,0.77789,0.55598,0.72847,0.77324,0.62333,0.58306,0.68003,0.4951,0.52398,0.36549,0.57532,0.46267,0.34165,0.42411,0.39318,0.53473,-0.033611,0.24185,0.10344,0.096238,0.28714,0.13447,0.22134,-0.23411,-0.024428,-0.27946,0.0085324,-0.14018,-0.048783,-0.082065,0.059687,0.0096164,-0.28962,-0.25586,-0.11695,-0.090577,-0.12176,0.062354,-0.1248,-0.038328,-0.18525,-0.33403,-0.38135,0.25042,-0.12925,-0.13633,-0.28161,0.021463,-0.077456,0.18391,0.18965,0.070408,-0.086107,-0.27556,-0.34424,0.41613,-0.080771,0.11423,-0.15135,0.18291,-0.076393,-0.23475,0.093927,-0.069226,0.053668,0.22933,-0.023868,-0.031145,0.37104,0.02871,0.05468,0.12362,0.072036,-0.011595,0.031823,0.013595,0.32314,-0.095821,-0.089547,0.034739,0.097712,-0.038086,0.21555,0.15393,0.12521,0.27409,-0.041428,-0.10202
15,0.8287,0.84774,0.83183,0.79411,0.80584,0.86316,0.83948,0.78267,0.82442,0.84242,0.75096,0.81568,0.758,0.75501,0.7441,1,0.77905,0.70723,0.65068,0.73192,0.71746,0.69894,0.75126,0.61035,0.73978,0.50557,0.58737,0.6938,0.69082,0.59664,0.63914,0.55631,0.47925,0.3262,0.47166,0.55892,0.49591,0.33073,0.49576,0.62299,0.024157,0.31999,0.051948,0.22896,0.33764,0.041426,-0.034146,-0.24606,-0.061009,-0.25106,-0.021138,0.034727,-0.13035,0.054952,0.23286,0.22844,-0.46435,-0.25097,-0.18223,-0.11035,-0.097284,0.13625,-0.057713,-0.026826,-0.12384,-0.37318,-0.19323,0.099745,-0.14927,0.04333,-0.10532,0.032419,0.052753,-0.096922,0.14915,0.032729,-0.098083,-0.22737,-0.32366,0.29672,-0.17157,0.11034,-0.17577,0.10398,-0.13329,-0.16463,-0.020542,-0.20766,0.076466,0.32594,0.011694,-0.22907,0.30901,-0.011889,0.0096646,0.1621,-0.15575,0.089839,0.045661,-0.1636,0.30913,-0.11978,-0.067053,0.061422,0.050426,0.14882,0.33625,0.026249,-0.035665,0.23017,-0.038191,-0.050608
16,0.86884,0.83705,0.82649,0.86469,0.83615,0.87149,0.85951,0.84868,0.80654,0.83688,0.8412,0.81164,0.74589,0.80558,0.83342,0.77905,1,0.81218,0.61142,0.84505,0.70893,0.62884,0.78911,0.69237,0.78071,0.62592,0.61544,0.73914,0.5078,0.61176,0.62407,0.57919,0.49366,0.44443,0.55928,0.50419,0.52473,0.51996,0.47452,0.57972,-0.014983,0.39704,-0.0059476,0.071077,0.38567,0.1644,0.040784,-0.1391,-0.081558,-0.23668,0.056767,0.046266,-0.11121,0.046045,0.12842,-0.024631,-0.43914,-0.22155,-0.11959,-0.24126,-0.19629,0.063381,-0.0039649,-0.047405,-0.21283,-0.29105,-0.41578,0.20177,-0.24948,-0.0053958,-0.18517,-0.057189,-0.10742,0.026621,0.31863,-0.035905,0.0045401,-0.30318,-0.34997,0.3629,-0.078948,-0.047878,-0.14064,0.16239,-0.048138,-0.21827,-0.0059384,0.066436,0.03569,0.22658,-0.14088,-0.12131,0.28107,0.085032,0.0033438,0.24774,-0.065708,-0.023621,-0.1062,-0.02998,0.33398,-0.20274,0.0057231,0.026794,-0.030479,-0.0078141,0.19315,0.022415,0.081226,0.27876,-0.084281,-0.039948
17,0.88666,0.784,0.79929,0.91904,0.79798,0.83017,0.82626,0.7707,0.79035,0.81446,0.83319,0.83385,0.78829,0.72433,0.83804,0.70723,0.81218,1,0.48573,0.77372,0.67971,0.72469,0.74193,0.67654,0.81141,0.65508,0.62037,0.74123,0.61805,0.55727,0.58067,0.51287,0.41825,0.40078,0.60042,0.42213,0.48822,0.56528,0.49485,0.43057,-0.057933,0.31825,0.11272,0.065047,0.32031,0.18609,0.1574,-0.22264,0.13928,-0.15903,0.023406,-0.050897,-0.039706,-0.10527,0.091862,0.1041,-0.32856,-0.16737,-0.12184,-0.075159,-0.1618,-0.030244,0.10647,-0.0066741,-0.19975,-0.2373,-0.29935,0.29787,-0.12613,-0.054653,-0.15161,-0.092651,-0.028751,0.039743,0.10695,0.087975,0.047331,-0.21827,-0.25271,0.46337,-0.16828,0.085351,-0.23497,0.26135,-0.089634,-0.37621,0.040907,0.056718,0.14908,0.2537,-0.027709,0.026284,0.35939,0.091379,-0.12546,0.079875,-0.093543,0.021052,-0.0015266,-0.058458,0.29171,-0.021863,-0.084597,0.090848,0.20171,0.0063145,0.27252,-0.089976,0.15554,0.2347,0.0041319,-0.071527
18,0.63816,0.70238,0.65929,0.55624,0.62433,0.68511,0.68944,0.62081,0.54542,0.66756,0.6433,0.59874,0.56859,0.52472,0.68262,0.65068,0.61142,0.48573,1,0.53241,0.61472,0.56394,0.57312,0.60309,0.54871,0.39497,0.71813,0.58309,0.51726,0.37775,0.67499,0.37252,0.3535,0.27234,0.46532,0.44262,0.34633,0.17437,0.33754,0.49416,-0.0069199,0.20301,0.12412,0.0058837,0.26892,0.06261,0.071515,0.00064143,-0.050979,-0.11407,0.02786,-0.010772,-0.14456,0.16614,0.14284,-0.098981,-0.4117,-0.25158,-0.27568,-0.23632,-0.30799,0.030156,-0.38796,0.016932,-0.011814,-0.35553,-0.29941,0.15325,-0.10334,-0.025726,-0.1557,0.038573,0.0081723,-0.037415,0.079619,0.0097785,-0.15393,-0.41704,-0.31474,0.28326,0.074625,0.12218,-0.27549,-0.042239,-0.21697,-0.018539,0.077426,-0.086119,0.11837,0.2128,0.072797,-0.07255,0.30107,0.004801,0.17894,0.035529,0.014671,0.19884,-0.19431,-0.076745,0.33458,-0.22516,0.036852,0.039915,0.064187,0.024279,0.29387,0.17251,-0.20097,0.20025,-0.043982,-0.028337
19,0.84378,0.79582,0.77572,0.8391,0.80284,0.76813,0.80014,0.84153,0.80463,0.78389,0.78827,0.76707,0.74059,0.70111,0.76781,0.73192,0.84505,0.77372,0.53241,1,0.62477,0.57271,0.70775,0.60477,0.70168,0.7189,0.58223,0.70574,0.53984,0.60003,0.59842,0.51716,0.40813,0.34769,0.46395,0.53566,0.49918,0.43484,0.44713,0.49438,-0.0033967,0.34768,0.031506,0.20545,0.19164,0.25953,0.088236,-0.12028,0.052199,-0.20286,0.018185,0.03965,-0.12972,-0.0050784,-0.0066087,-0.15149,-0.32019,-0.241,-0.27527,-0.10155,-0.01951,0.041137,-0.040756,0.085516,-0.19976,-0.26609,-0.23661,0.29343,-0.098957,0.010941,-0.021399,0.027775,0.13758,-0.098638,0.23728,0.048288,-0.06999,-0.40754,-0.28224,0.39687,-0.1701,0.066672,-0.15459,0.21071,-0.10115,-0.22965,-0.0806,0.083078,0.17956,0.23879,0.012455,-0.14365,0.33285,-0.071481,0.047888,0.14454,-0.075101,0.080067,-0.010265,-0.20729,0.18665,0.022016,-0.0018145,0.16454,-0.018118,0.11088,0.20699,0.079775,0.06315,0.12815,-0.023801,-0.11929
20,0.75973,0.70159,0.70139,0.71436,0.71111,0.72892,0.70998,0.73069,0.73995,0.7034,0.74242,0.64437,0.58612,0.61677,0.72853,0.71746,0.70893,0.67971,0.61472,0.62477,1,0.52463,0.6218,0.51659,0.69004,0.51695,0.61542,0.58316,0.54639,0.46098,0.46953,0.48011,0.32836,0.31875,0.58988,0.43159,0.36542,0.38079,0.35121,0.51217,-0.12705,0.30906,0.18153,-0.13104,0.42714,0.10269,0.015405,-0.23633,0.016901,-0.22686,-0.016644,-0.23357,-0.089575,0.021017,-0.028165,0.21526,-0.46274,-0.28707,-0.027165,-0.015552,-0.29782,-0.12261,-0.0060191,0.10785,-0.090661,-0.41664,-0.257,-0.040956,-0.09392,-0.13425,-0.096746,0.1246,-0.056964,0.038477,0.41288,0.088368,-0.040867,-0.49164,-0.23538,0.22298,-0.048585,0.15441,-0.27894,0.2062,-0.23083,-0.18666,-0.070867,-0.15861,0.14772,0.33068,0.017279,-0.016856,0.211,0.0086257,-0.028972,0.09636,-0.042982,0.11887,-0.15096,-0.017705,0.37438,-0.23523,0.010529,0.17684,0.002204,-0.2365,0.45029,0.021292,0.058022,0.13492,-0.064738,-0.014191
21,0.7462,0.70857,0.69956,0.74321,0.71483,0.73439,0.75183,0.6589,0.67059,0.74123,0.60503,0.72971,0.70855,0.65517,0.68732,0.69894,0.62884,0.72469,0.56394,0.57271,0.52463,1,0.6273,0.63588,0.62516,0.53255,0.62617,0.61454,0.49923,0.43146,0.47169,0.41628,0.51948,0.35271,0.56156,0.4846,0.35559,0.23249,0.43848,0.44347,-0.069792,0.22687,0.28923,0.2482,0.28158,0.090312,0.16677,-0.10267,0.065518,-0.15993,-0.14423,-0.097083,-0.04079,-0.022669,0.25094,0.20503,-0.33209,-0.18549,-0.44431,-0.18402,-0.21841,-0.069193,-0.11807,0.014762,-0.025525,-0.24786,-0.31091,0.07217,-0.34689,-0.031578,-0.15124,-0.077943,0.04168,-0.035731,-0.028884,0.041628,-0.12444,-0.21298,-0.12534,0.35125,-0.020205,0.18632,-0.13457,-0.013494,-0.33737,-0.17636,0.087937,-0.054748,0.10733,0.24452,-0.11224,-0.1625,0.37169,0.1044,-0.038829,0.077637,0.023161,0.022828,0.040452,-0.040599,0.23361,-0.079725,-0.26737,0.1992,0.039467,0.036291,0.21349,-0.11157,-0.15945,0.31989,-0.13544,-0.18118
