,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.0001742,0.00019980000000000003,0.0001955,0.000225,0.00023260000000000002,0.0002519,0.0002723,0.0003053,0.00031460000000000006,0.00031860000000000005,0.0003116,0.0003015,0.000299,0.0002858,0.0002784,0.00025739999999999997,0.000245,0.0002327,0.00021749999999999997,0.00020739999999999997,0.00019180000000000003,0.000176,0.0001639,0.0001465,0.0001346,0.0001182,0.00010460000000000001,9.19e-05,7.837e-05,6.682e-05,5.679e-05,4.856e-05,3.955e-05,3.384e-05,2.733e-05,2.297e-05,1.818e-05,1.518e-05,1.274e-05,1.055e-05,7.4579999999999996e-06,6.09e-06,4.428e-06,3.719e-06,2.604e-06,2.209e-06,1.277e-06,1.135e-06,9.526000000000001e-07
1,0.0001819,0.00020750000000000003,0.0002008,0.00023439999999999998,0.0002387,0.00025699999999999996,0.0002768,0.00030710000000000004,0.0003158,0.0003207,0.0003157,0.0003082,0.0002959,0.00028450000000000003,0.0002731,0.0002617,0.0002445,0.00023409999999999997,0.00021669999999999998,0.00020619999999999997,0.0001953,0.0001757,0.0001615,0.0001467,0.0001341,0.0001192,0.0001042,9.116e-05,7.882e-05,6.659e-05,5.649e-05,4.764e-05,4.071e-05,3.528e-05,2.768e-05,2.367e-05,1.854e-05,1.473e-05,1.269e-05,1.011e-05,7.833e-06,5.786e-06,4.905e-06,3.526e-06,2.675e-06,2.057e-06,1.3580000000000002e-06,1.135e-06,7.296e-07
2,0.00018419999999999998,0.00021099999999999998,0.00020360000000000002,0.0002384,0.0002444,0.00025590000000000004,0.00027939999999999996,0.000309,0.0003176,0.00031949999999999996,0.00031689999999999995,0.0003041,0.0002963,0.00028310000000000005,0.0002731,0.0002633,0.00024700000000000004,0.000236,0.00022,0.00020590000000000002,0.00019350000000000001,0.0001766,0.0001631,0.0001504,0.000133,0.00011970000000000001,0.000103,9.169e-05,7.957e-05,6.751e-05,5.715e-05,4.748e-05,4.042e-05,3.374e-05,2.684e-05,2.281e-05,1.834e-05,1.509e-05,1.187e-05,9.921e-06,7.418e-06,6.2520000000000004e-06,4.57e-06,3.3339999999999998e-06,2.614e-06,1.996e-06,1.4790000000000002e-06,1.0840000000000001e-06,7.6e-07
3,0.0001802,0.00020590000000000002,0.0002,0.000236,0.00023620000000000002,0.0002536,0.00027400000000000005,0.0003061,0.0003182,0.0003181,0.0003148,0.0003031,0.0002942,0.0002829,0.000273,0.0002622,0.00024609999999999996,0.0002351,0.00021930000000000002,0.00020830000000000002,0.00019280000000000002,0.0001785,0.0001615,0.0001473,0.00013240000000000002,0.00012130000000000001,0.0001041,9.115e-05,8.079e-05,6.797e-05,5.718e-05,4.866e-05,4.055e-05,3.391e-05,2.621e-05,2.226e-05,1.886e-05,1.533e-05,1.211e-05,9.85e-06,8.005e-06,5.897999999999999e-06,4.418e-06,3.577e-06,2.858e-06,1.986e-06,1.5e-06,9.526000000000001e-07,7.6e-07
4,0.00017669999999999999,0.00020449999999999998,0.0001989,0.0002302,0.0002339,0.00025089999999999997,0.0002722,0.0003052,0.0003139,0.00031860000000000005,0.00031360000000000003,0.00030649999999999997,0.0002945,0.00028510000000000005,0.0002712,0.0002618,0.0002457,0.0002345,0.0002185,0.00020630000000000003,0.0001919,0.0001781,0.0001635,0.0001491,0.0001354,0.00012030000000000001,0.00010580000000000001,9.346e-05,7.900000000000001e-05,6.726e-05,5.667e-05,4.649e-05,3.937e-05,3.321e-05,2.727e-05,2.292e-05,1.814e-05,1.442e-05,1.181e-05,1.003e-05,7.772000000000001e-06,6.2420000000000005e-06,4.682e-06,3.871e-06,3.0810000000000002e-06,2.017e-06,1.246e-06,1.0840000000000001e-06,7.498999999999999e-07
5,0.0001702,0.0001974,0.0001932,0.000226,0.000229,0.0002446,0.0002638,0.0002991,0.0003116,0.0003164,0.00031239999999999995,0.000301,0.0002927,0.0002839,0.0002719,0.0002598,0.0002475,0.00023319999999999998,0.00021959999999999997,0.00020750000000000003,0.0001933,0.0001766,0.000161,0.0001484,0.000136,0.0001189,0.0001056,9.072e-05,7.685e-05,6.756e-05,5.692e-05,4.797e-05,4.051e-05,3.325e-05,2.757e-05,2.155e-05,1.82e-05,1.502e-05,1.1900000000000001e-05,8.918e-06,7.144e-06,6.2520000000000004e-06,4.327e-06,3.678e-06,2.777e-06,2.1790000000000002e-06,1.54e-06,1.125e-06,7.296e-07
6,0.00018240000000000002,0.0002076,0.00020089999999999998,0.0002346,0.0002396,0.0002531,0.000275,0.0003077,0.000314,0.0003185,0.00031289999999999996,0.0003036,0.0002979,0.0002872,0.00027519999999999997,0.0002616,0.0002448,0.00023930000000000002,0.00021989999999999998,0.0002053,0.0001911,0.000175,0.0001619,0.0001485,0.000133,0.00011850000000000001,0.0001038,9.128e-05,8.002e-05,6.724e-05,5.681e-05,4.799e-05,4.027e-05,3.472e-05,2.755e-05,2.216e-05,1.838e-05,1.535e-05,1.259e-05,9.688e-06,8.249e-06,5.969e-06,4.438e-06,3.486e-06,2.371e-06,2.017e-06,1.348e-06,9.323000000000001e-07,6.891e-07
7,0.00017339999999999999,0.00020269999999999997,0.0001939,0.00022840000000000002,0.0002294,0.0002513,0.0002701,0.0003057,0.00031289999999999996,0.00031560000000000003,0.0003128,0.00030460000000000003,0.00029489999999999996,0.00028199999999999997,0.0002725,0.0002637,0.0002423,0.0002342,0.00022,0.00020569999999999999,0.0001939,0.00017519999999999998,0.0001605,0.000151,0.0001359,0.0001183,0.00010429999999999999,8.949e-05,7.843e-05,6.69e-05,5.591e-05,4.753e-05,4.05e-05,3.352e-05,2.766e-05,2.219e-05,1.871e-05,1.535e-05,1.2e-05,9.667e-06,7.539e-06,6.04e-06,4.6719999999999995e-06,3.374e-06,2.604e-06,2.067e-06,1.3380000000000001e-06,1.2670000000000001e-06,6.587e-07
8,0.0001683,0.0001982,0.00018999999999999998,0.0002242,0.0002298,0.00024409999999999997,0.0002685,0.0003005,0.0003055,0.0003142,0.0003094,0.00030010000000000003,0.0002944,0.0002802,0.00027039999999999996,0.00026389999999999996,0.0002448,0.0002352,0.00022030000000000004,0.0002026,0.000192,0.00017490000000000002,0.00016140000000000002,0.0001486,0.0001338,0.0001183,0.00010609999999999999,9.25e-05,8.009e-05,6.736e-05,5.733e-05,4.908e-05,4.081e-05,3.326e-05,2.779e-05,2.246e-05,1.814e-05,1.493e-05,1.182e-05,9.465e-06,7.3970000000000005e-06,6.222000000000001e-06,4.469e-06,3.5060000000000004e-06,2.736e-06,1.956e-06,1.368e-06,8.512e-07,7.498999999999999e-07
9,0.00017719999999999997,0.00020619999999999997,0.000196,0.000231,0.0002354,0.00025380000000000004,0.00027330000000000003,0.0003043,0.0003145,0.0003176,0.0003102,0.000301,0.00029739999999999996,0.0002844,0.0002735,0.0002627,0.00024530000000000005,0.0002358,0.00021690000000000001,0.00020669999999999998,0.00019439999999999998,0.00017819999999999997,0.00016240000000000002,0.0001504,0.00013440000000000001,0.00012090000000000001,0.00010429999999999999,9.315e-05,7.91e-05,6.618e-05,5.669e-05,4.741e-05,3.923e-05,3.387e-05,2.685e-05,2.287e-05,1.866e-05,1.463e-05,1.194e-05,1.011e-05,8.259e-06,6.04e-06,4.945e-06,3.3339999999999998e-06,2.3919999999999997e-06,1.946e-06,1.581e-06,1.0840000000000001e-06,7.195000000000001e-07
