,0,1
0,0.010349606593640951,19486.610576923078
1,0.01650344952940941,17998.87777777778
2,0.022194613243884116,22914.45895522388
3,0.02831568698896918,16392.451550387595
4,0.0348107413184352,12891.175609756097
5,0.04103064271602554,12532.559716599191
6,0.04701553145828454,11231.802173913044
7,0.053467358255336786,9409.490644490645
8,0.05981578285685437,9460.079234972678
9,0.06601077111525352,8741.453769559033
10,0.07217250790810555,7782.531051964512
11,0.07845294973245343,7014.957383548067
12,0.08487983061959864,6039.6447480785655
13,0.09121687067623109,5513.4893697798025
14,0.0973662399543837,4991.180204778157
15,0.10358157039985175,4417.466196355085
16,0.10992088138874975,4319.609271523179
17,0.11622324701882392,4167.845288326302
18,0.12246742426214964,3924.948414376321
19,0.12885814882449792,3728.322686025408
20,0.1351418555886657,3591.205681409565
21,0.1413056743956595,3205.8538413491565
22,0.1475902355969816,2967.6385507246378
23,0.15386442710385623,2773.5113484646195
24,0.1601511297964478,2663.259142649552
25,0.16652706106388446,2416.966056275123
26,0.17282857481926014,2323.073175875158
27,0.17904943416533908,2259.44738424534
28,0.18532649428053719,2108.1779493625427
29,0.191563649031872,2116.015847860539
30,0.19782629696206475,2014.931886583241
31,0.20418536403164306,1872.0915837910047
32,0.2104990989212861,1816.2332236371442
33,0.21675980909587095,1747.2213638785295
34,0.2230344613380522,1676.744534824606
35,0.22932301850476475,1633.362177582313
36,0.2355762016388017,1542.6468431305145
37,0.24187842526247794,1506.8034939121228
38,0.24815206687009406,1444.6781906634924
39,0.25439256167212715,1419.684046994854
40,0.2607078409640793,1370.62480520671
41,0.2669909140176128,1331.871471684715
42,0.2732784318280276,1263.9527749916415
43,0.2796229172610428,1256.95270537907
44,0.2859119997715271,1210.041932472382
45,0.2921391016916988,1175.509643916914
46,0.29838003554413434,1148.160963513992
47,0.3046837133280835,1121.3013496273418
48,0.310982390830028,1080.9251740516625
49,0.31726399487416806,1078.4192237985126
50,0.32355613714187975,1041.761145926589
51,0.3298525386225757,1019.0503755054882
52,0.3361688612656204,982.0011024750565
53,0.34242331947103166,947.4476864452913
54,0.34867931122799234,937.3878223274487
55,0.35497899745172384,917.0869522011329
56,0.3612369381158765,907.3729028482247
57,0.36750548954263834,880.1431800359795
58,0.3737910977145136,869.164832178285
59,0.3800917544550807,842.4252443066856
60,0.38637965731630275,836.4677644668332
61,0.3926748754475865,816.3114349321999
62,0.39897488527208275,799.3010214142051
63,0.40523179144873506,784.8882359763405
64,0.41153541487923706,770.7114338892741
65,0.41782566669577126,754.4443958128169
66,0.42406715555058183,738.1962966852182
67,0.4303747715646338,728.3487833529116
68,0.4366734418013899,718.7381473377096
69,0.4429274463971563,707.7672059578839
70,0.4491842008515656,702.2024380307731
71,0.4554666696164051,691.4285541841447
72,0.46179273545910354,666.78139101575
73,0.4681027510911702,663.6726236726237
74,0.47438105083637416,655.9141733820372
75,0.48067113342738055,647.336283906704
76,0.4869473921397646,638.930326668619
77,0.4932044549191383,626.484116307947
78,0.4994699859415744,623.069617685833
79,0.5057519130594601,609.7518426319128
80,0.5120346274738824,600.9751289343037
81,0.5183384345513805,596.8084565031342
82,0.5246352366218466,583.8815188711712
83,0.5309032312560826,583.8403986681267
84,0.53718135035127,566.4864125716269
85,0.5434900436579115,563.2482410782402
86,0.549770203942528,551.0171827045535
87,0.5560082955335752,546.9902725332457
88,0.5623115380430711,541.9042544856225
89,0.5686266768704786,533.6113913941211
90,0.5748954251898436,530.0628841968615
91,0.5811814135948373,519.1733648833512
92,0.5874694821282174,511.00755289771587
93,0.5937386770505129,508.43483534910274
94,0.6000103455236553,502.36145589315055
95,0.6062846358238438,496.0181565920419
96,0.6125723049911028,488.97789345479424
97,0.6188885042351785,484.40600498785636
98,0.6251647508435086,483.06797375030385
99,0.6314196335941735,476.43288077329424
100,0.6377208431051586,472.5227499884674
101,0.6440086487704034,463.98545377245324
102,0.6502848743497683,463.07135319907854
103,0.6565882460402733,452.7016924123753
104,0.6628711418064465,446.3880734473033
105,0.6691399061794252,446.1179491496885
106,0.675427045999761,441.7397643957492
107,0.6817035932908005,435.31511210274266
108,0.6879798079284616,432.82434594080087
109,0.694260558798306,427.3539687323906
110,0.700536689538698,423.1188570115295
111,0.7068239025083084,419.90860505765625
112,0.713120103376383,415.1709133963148
113,0.7194114445611601,413.7436630640237
114,0.7256979273574933,407.6734381904387
115,0.7319918845955835,403.1629839735733
116,0.738277753734539,400.260262716278
117,0.7445428457009419,395.15061178582386
118,0.750801621394061,392.5723238766717
119,0.757088076099497,390.7213720028401
120,0.7633775148157896,385.1443491395587
121,0.7696671650395364,383.7382504869168
122,0.7759582763565732,378.0563897230564
123,0.7822458074996136,374.19791175203596
124,0.7885541612369119,371.83866950548344
125,0.7948110753018989,370.5955975033024
126,0.8010577152601829,363.22837556353113
127,0.807351342288355,361.6809865522615
128,0.8136430139340965,359.85606189907264
129,0.8199315970602434,353.7393514149842
130,0.8262109744414238,350.67156876295786
131,0.8325045349587703,349.7679114924362
132,0.8388108169513222,347.6556453980199
133,0.8450834027638249,342.85717828358867
134,0.85134356163431,340.36539597595305
135,0.8576285819775129,336.5664002995567
136,0.8639197534937754,333.0396012044839
137,0.8702014298406736,331.25448479680784
138,0.8764777990604619,328.5211800302572
139,0.8827695246776728,324.8959695294184
140,0.8890533847083338,322.3062797914201
141,0.8953242077442493,319.0495108444493
142,0.9016082531687436,317.7389840195874
143,0.9078950579621933,315.67029026967236
144,0.9141895146336302,312.9186144790085
145,0.9204893072050552,310.48255206209643
146,0.9267668123549547,307.4402787456446
147,0.933041162893945,304.3589643704778
148,0.9393396103782004,302.95154391266414
149,0.9456124334591955,299.82005246819733
150,0.951875186205769,298.0067045620172
151,0.9581585600376504,295.34021351826397
152,0.9644578276363043,292.5276453861615
153,0.9707517849666705,289.8719015716738
154,0.9770208152211595,288.75729730799424
155,0.9832934457105661,285.9921617645144
156,0.989568604804225,283.54556368001744
157,0.9958630444849629,282.3089597052961
158,1.0021490229171717,278.66410406185423
159,1.0084153752091234,277.2046782902346
160,1.014712531044671,274.82122504526177
161,1.0210087525885356,272.7902763389308
162,1.0272839774584774,268.9324596352689
163,1.033578238050456,267.18282210023557
164,1.039868336844789,265.3858733979496
165,1.0461388378227132,262.9871670242567
166,1.0524133455332338,261.39785738996295
167,1.0586903006802657,259.24486330255627
168,1.064975748699498,256.75655323189716
169,1.071271929438306,256.146862819062
170,1.0775563147744947,253.13542875109775
171,1.0838349439214088,251.13950208355595
172,1.090122620041348,249.9997988875305
173,1.0964032350272732,247.5557806048141
174,1.102689001142532,246.9477907078937
175,1.1089761197992,243.62394279210073
176,1.115240569684966,242.68781261437113
177,1.1215127374076095,240.44140599677874
178,1.1278037978855004,238.8565370048919
179,1.134100900266551,236.48034708850267
180,1.1403743471609005,234.40059835743114
181,1.1466528479675178,232.56001256658146
182,1.1529541955747153,230.7550097694043
183,1.1592352368786463,228.8598983582754
184,1.1655193928053122,226.86212118414008
185,1.1718057297384517,225.85169272205096
186,1.1780965784323296,223.304565026263
187,1.1843876642803364,221.8928467218818
188,1.190655377609803,219.93511304579576
189,1.1969224717071019,217.60960627981063
190,1.203208661242506,215.72657225705802
191,1.209493047689779,214.64122696952842
192,1.2157736064783424,213.82887714136734
193,1.2220660816291498,211.44379379779136
194,1.2283553803452045,209.74744459294604
195,1.2346428005642225,207.60571026688217
196,1.2409171718597256,206.8681502143282
197,1.2471893494444475,205.52257575329813
198,1.2534732728382747,203.35543429960006
199,1.2597634755469846,201.86914795763278
200,1.2660477146711018,200.6110428388019
201,1.2723288517278217,198.75872403364997
202,1.2786152562773352,197.30793874912234
203,1.2848942749874779,195.30537742762914
204,1.291184719785628,193.64310673205262
205,1.2974838835464695,192.56539375823323
206,1.3037565466535246,191.74650030996992
207,1.310025121763233,190.01006430173874
208,1.3163155649700726,188.12159045236137
209,1.3225994200705813,186.7018314807556
210,1.3288729619027055,185.22230938186382
211,1.3351552005684029,183.8733958122256
212,1.341452566610122,182.59701128859896
213,1.3477396007730553,180.34846955936766
214,1.354008185137218,179.79203241980906
215,1.3602925618593986,178.36924077033507
216,1.3665774840677916,176.8391187417538
217,1.372863193743511,175.58242808955936
218,1.3791453527126112,173.60696457968243
219,1.385417268317886,172.47972641614302
220,1.3917091500735261,171.02602374982996
221,1.3979946549730564,170.09713037069935
222,1.4042736097437507,168.85354363814153
223,1.4105671760677956,167.5220557878913
224,1.4168523010197984,166.132792168137
225,1.423126067017459,164.57591606746712
226,1.4294050828639389,162.95850599480636
227,1.4356927037286336,162.1738891769083
228,1.4419836828904564,160.34780197088585
229,1.4482673779425685,159.514292999745
230,1.4545437854859817,158.1810763956002
231,1.4608260948994742,157.24351405386335
232,1.467122054074757,156.0147394668158
233,1.473405123726305,154.59654963417074
234,1.4796772979887085,153.71009155336208
