    0.490252101871204160E-01    0.835789778761758195E+00   -0.690238082447093171E+00    0.261285488141489930E+01   -0.187690006675830879E+07
    0.490253708354078666E-01    0.835798113816240251E+00   -0.690093080422003680E+00    0.261301605536814607E+01   -0.187690004056944884E+07
    0.490247386542966290E-01    0.835761061221719004E+00   -0.690239735892144490E+00    0.261279043419125134E+01   -0.187689998526804824E+07
    0.490249194259629317E-01    0.835774745994208312E+00   -0.690248480173011880E+00    0.261279169234736308E+01   -0.187689998337166850E+07
    0.490253275865833449E-01    0.835801112691751391E+00   -0.690207666965246491E+00    0.261287846557579240E+01   -0.187689995087862550E+07
    0.490253382431323770E-01    0.835798981660837992E+00   -0.690115916938430440E+00    0.261297839752111116E+01   -0.187689994129251875E+07
    0.490251789769438062E-01    0.835787341977823117E+00   -0.690255733154360729E+00    0.261284383543132437E+01   -0.187689993957620650E+07
    0.490254695311799216E-01    0.835799503084259432E+00   -0.690081505073817048E+00    0.261307316280220014E+01   -0.187689993353358749E+07
    0.490253577171780308E-01    0.835794036800705520E+00   -0.690275189432480896E+00    0.261288205478630786E+01   -0.187689992033175705E+07
    0.490254008106902339E-01    0.835794878237654748E+00   -0.690094643184540613E+00    0.261305524602189454E+01   -0.187689990654154494E+07
    0.490252612498144891E-01    0.835790004745208814E+00   -0.690289132126630567E+00    0.261284527452153803E+01   -0.187689987782829395E+07
    0.490249991840766564E-01    0.835782879042236027E+00   -0.690220330499437984E+00    0.261281330643848619E+01   -0.187689987353985570E+07
    0.490248510236875323E-01    0.835768385753760001E+00   -0.690222089459267996E+00    0.261282381906935512E+01   -0.187689986331055104E+07
    0.490250359516266054E-01    0.835783276045247381E+00   -0.690240421297498741E+00    0.261281250397452158E+01   -0.187689984576026117E+07
    0.490251317703117029E-01    0.835792892303195312E+00   -0.690185432779380270E+00    0.261285398572287253E+01   -0.187689982228935836E+07
    0.490253067601920667E-01    0.835795469910284861E+00   -0.690165008311312334E+00    0.261294593481488890E+01   -0.187689979965202208E+07
    0.490254052066593227E-01    0.835796821374593102E+00   -0.690104070955621096E+00    0.261304606203042944E+01   -0.187689971089101955E+07
    0.490249498189773147E-01    0.835776819155100048E+00   -0.690215057245844199E+00    0.261283734601301898E+01   -0.187689967734514619E+07
    0.490247747688807300E-01    0.835766219230664298E+00   -0.690250167763607592E+00    0.261278251078591595E+01   -0.187689965376039315E+07
    0.490253799359993137E-01    0.835797122671774861E+00   -0.690093143498823447E+00    0.261304624655850848E+01   -0.187689958429491241E+07
    0.490253662699995374E-01    0.835796270701630650E+00   -0.690268115015744477E+00    0.261289423543318389E+01   -0.187689957686148491E+07
    0.490251909457045665E-01    0.835799215272241103E+00   -0.690204614538650119E+00    0.261284098916999774E+01   -0.187689954082046938E+07
    0.490254233480701407E-01    0.835803432596741724E+00   -0.690138055974000575E+00    0.261299435299747218E+01   -0.187689950984009285E+07
    0.490253769778468129E-01    0.835805750447712548E+00   -0.690105845384492489E+00    0.261298618089566315E+01   -0.187689949227352533E+07
    0.490253295604092254E-01    0.835797444922810273E+00   -0.690225126472204242E+00    0.261291038739811832E+01   -0.187689941978291958E+07
    0.490247033424062173E-01    0.835761829064038175E+00   -0.690239805439588294E+00    0.261279221887747548E+01   -0.187689941733946139E+07
    0.490252863566061903E-01    0.835793753383592852E+00   -0.690320572307495994E+00    0.261283544085935926E+01   -0.187689929812104255E+07
    0.490252155715670823E-01    0.835789815251179791E+00   -0.690294242721375073E+00    0.261284686275750389E+01   -0.187689923453199491E+07
    0.490249693688129540E-01    0.835778836712432249E+00   -0.690215795274986665E+00    0.261285384547446986E+01   -0.187689922290890757E+07
    0.490252365973479765E-01    0.835801567411797008E+00   -0.690234543939841072E+00    0.261283859166682042E+01   -0.187689918499108637E+07
    0.490252700678552311E-01    0.835791910793944215E+00   -0.690234043505962069E+00    0.261291703426085320E+01   -0.187689917122726887E+07
    0.490251416826583686E-01    0.835794333763823616E+00   -0.690202411562740203E+00    0.261286500847047165E+01   -0.187689911627715058E+07
    0.490251987511523546E-01    0.835797565345134386E+00   -0.690216459213749522E+00    0.261286243024384968E+01   -0.187689911136790714E+07
    0.490252441037560827E-01    0.835798854835802296E+00   -0.690194964351159679E+00    0.261289756897974224E+01   -0.187689909502333752E+07
    0.490248533447897872E-01    0.835775352339101607E+00   -0.690268263589916997E+00    0.261277568007217198E+01   -0.187689908178226999E+07
    0.490252598181738497E-01    0.835801141024178906E+00   -0.690250020632670380E+00    0.261284448328805707E+01   -0.187689907328489260E+07
    0.490252007206405938E-01    0.835807138795473747E+00   -0.690195314011359806E+00    0.261283009673911382E+01   -0.187689902157647931E+07
    0.490247905018004193E-01    0.835772717591857561E+00   -0.690225219121581524E+00    0.261280180704443588E+01   -0.187689900324263261E+07
    0.490252403126020253E-01    0.835803102025010847E+00   -0.690254309026825719E+00    0.261282541395991785E+01   -0.187689891886140197E+07
    0.490253505950823398E-01    0.835808384537191529E+00   -0.690131691844098394E+00    0.261295906490791374E+01   -0.187689891086057108E+07
    0.490247930898699558E-01    0.835766995016701930E+00   -0.690206738038238732E+00    0.261285729422997015E+01   -0.187689890637088427E+07
    0.490253594552434446E-01    0.835800771240757912E+00   -0.690127057462339155E+00    0.261301361583760761E+01   -0.187689890298897936E+07
    0.490252425332505237E-01    0.835810847378547939E+00   -0.690135199726841120E+00    0.261289021228028062E+01   -0.187689887467468577E+07
    0.490249315009990139E-01    0.835782299829923025E+00   -0.690227680217047834E+00    0.261281898524126888E+01   -0.187689886433614930E+07
    0.490252992860863990E-01    0.835802148521071375E+00   -0.690205801352134052E+00    0.261290782496231966E+01   -0.187689883955527097E+07
    0.490253119604946996E-01    0.835811268458077294E+00   -0.690167883280676020E+00    0.261289404984685980E+01   -0.187689882540515834E+07
    0.490247911746832798E-01    0.835773152968588673E+00   -0.690231611045251658E+00    0.261280194053356318E+01   -0.187689880922195129E+07
    0.490249616064777904E-01    0.835781358659924534E+00   -0.690216849234128849E+00    0.261285231062885437E+01   -0.187689879339855374E+07
    0.490247706286335849E-01    0.835771499771925219E+00   -0.690271573605417799E+00    0.261276707873677250E+01   -0.187689877857752307E+07
    0.490253033217298295E-01    0.835807806434667788E+00   -0.690180247548079939E+00    0.261290171018457285E+01   -0.187689876134753181E+07
    0.490252581314348790E-01    0.835792473563239380E+00   -0.690337117461022998E+00    0.261284041894070107E+01   -0.187689875171596790E+07
    0.490252571487639344E-01    0.835802770642685600E+00   -0.690196956945035134E+00    0.261289423603289661E+01   -0.187689874264643108E+07
    0.490253698606809007E-01    0.835805965937273854E+00   -0.690160380447077615E+00    0.261296546369409954E+01   -0.187689873884592927E+07
    0.490249729968153525E-01    0.835787187657631936E+00   -0.690223147985456031E+00    0.261282030255534847E+01   -0.187689873760940391E+07
    0.490252013078241178E-01    0.835796812758942242E+00   -0.690176495859860517E+00    0.261291990879527924E+01   -0.187689873306522262E+07
    0.490252842367137065E-01    0.835808480573112300E+00   -0.690179583041659384E+00    0.261289064501778423E+01   -0.187689871574419853E+07
    0.490249715190808066E-01    0.835785517849803705E+00   -0.690234241354367950E+00    0.261282165000703825E+01   -0.187689868702721689E+07
    0.490252695317026088E-01    0.835800041923804637E+00   -0.690171815696388635E+00    0.261294431196689025E+01   -0.187689862569822604E+07
    0.490253261957151465E-01    0.835807677779826896E+00   -0.690177821768808930E+00    0.261292344337412930E+01   -0.187689859583361773E+07
    0.490251257507055005E-01    0.835794067719297429E+00   -0.690207261698704833E+00    0.261287674446434082E+01   -0.187689859133034432E+07
    0.490251973370636196E-01    0.835798127322215811E+00   -0.690255669784927917E+00    0.261284726133672907E+01   -0.187689857893357263E+07
    0.490252598026451047E-01    0.835804737491767979E+00   -0.690201212497375649E+00    0.261288736624056117E+01   -0.187689857334865653E+07
    0.490253850552160308E-01    0.835805897422419841E+00   -0.690148801912178089E+00    0.261299185979951698E+01   -0.187689855958584789E+07
    0.490252651941195383E-01    0.835803739833076653E+00   -0.690235622623963763E+00    0.261286689868227384E+01   -0.187689855297525064E+07
    0.490247689414242127E-01    0.835770158025507803E+00   -0.690227339146514907E+00    0.261282441867844684E+01   -0.187689852221684577E+07
    0.490252567707208931E-01    0.835801670881899827E+00   -0.690189396751290984E+00    0.261291737461997098E+01   -0.187689851200528909E+07
    0.490252825542953352E-01    0.835799350491432613E+00   -0.690212382511744882E+00    0.261292539648202293E+01   -0.187689850811359216E+07
    0.490252188415692958E-01    0.835793202318290129E+00   -0.690216915908925865E+00    0.261292640744949312E+01   -0.187689849926248658E+07
    0.490247717971838415E-01    0.835769166822209364E+00   -0.690229871890608249E+00    0.261283076259343616E+01   -0.187689849195503350E+07
    0.490247431216718210E-01    0.835768136079018231E+00   -0.690216717508448485E+00    0.261283450274585061E+01   -0.187689848641971988E+07
    0.490253271027114579E-01    0.835795503523379724E+00   -0.690199777454462260E+00    0.261298627017222707E+01   -0.187689847598474077E+07
    0.490253568141355567E-01    0.835813507759589180E+00   -0.690197253626702589E+00    0.261289414846216772E+01   -0.187689843153542699E+07
    0.490252657905753120E-01    0.835804228606777055E+00   -0.690241633937943466E+00    0.261286498070897855E+01   -0.187689841739964695E+07
    0.490252772849310015E-01    0.835808253311365323E+00   -0.690234913437024367E+00    0.261285354717650131E+01   -0.187689838806843967E+07
    0.490252279852998463E-01    0.835794796350852853E+00   -0.690215164375354795E+00    0.261292857428388636E+01   -0.187689837113042688E+07
    0.490248038615852533E-01    0.835776096763797827E+00   -0.690270251507783983E+00    0.261277661853880794E+01   -0.187689833036460029E+07
    0.490253873407984764E-01    0.835807189602556289E+00   -0.690131279795759167E+00    0.261301068645555246E+01   -0.187689832800243353E+07
    0.490253842913642157E-01    0.835800479692986764E+00   -0.690105753215632389E+00    0.261307372338551414E+01   -0.187689830305758608E+07
    0.490253274441392883E-01    0.835805211075111854E+00   -0.690215827390835535E+00    0.261291932595780541E+01   -0.187689829567433684E+07
    0.490253555136177521E-01    0.835814345864728137E+00   -0.690208494300508124E+00    0.261288493144559020E+01   -0.187689828423427255E+07
    0.490253137800264471E-01    0.835804186899136603E+00   -0.690221062840970068E+00    0.261291486392752859E+01   -0.187689827474314347E+07
    0.490253716715050025E-01    0.835815166531269527E+00   -0.690213965059745527E+00    0.261288537239301988E+01   -0.187689824192925263E+07
    0.490252852687337315E-01    0.835802385332713560E+00   -0.690212760526623170E+00    0.261291972202001688E+01   -0.187689823794232309E+07
    0.490252666560960226E-01    0.835793620647073965E+00   -0.690177135563829869E+00    0.261299559866455366E+01   -0.187689823389758868E+07
    0.490247420142045920E-01    0.835766205342570401E+00   -0.690214162578697610E+00    0.261285896147992158E+01   -0.187689822047581198E+07
    0.490252102965138548E-01    0.835796933363688321E+00   -0.690246471092097580E+00    0.261288623667765663E+01   -0.187689820660725283E+07
    0.490253173369747941E-01    0.835808840220144345E+00   -0.690181548714746351E+00    0.261292599534464376E+01   -0.187689819634478865E+07
    0.490249423965520847E-01    0.835787897909226252E+00   -0.690224567801112410E+00    0.261282324715992242E+01   -0.187689817777341721E+07
    0.490246918204425008E-01    0.835766208831923207E+00   -0.690262395693456932E+00    0.261279285509294601E+01   -0.187689817641884019E+07
    0.490249207067968706E-01    0.835786487156265578E+00   -0.690213837490999960E+00    0.261283145229156055E+01   -0.187689815186971775E+07
    0.490251947338793403E-01    0.835808099953384342E+00   -0.690188292391714309E+00    0.261286431025709476E+01   -0.187689815000637132E+07
    0.490252112215108782E-01    0.835794942462764645E+00   -0.690182992815057017E+00    0.261295648573771588E+01   -0.187689814780272264E+07
    0.490249687338728535E-01    0.835788614606472025E+00   -0.690217124102403878E+00    0.261284233873642080E+01   -0.187689809475717857E+07
    0.490253619324138579E-01    0.835813827250703190E+00   -0.690189680249768123E+00    0.261291638120457126E+01   -0.187689809101121291E+07
    0.490253809925009776E-01    0.835811250813204842E+00   -0.690180293433865999E+00    0.261295027717807393E+01   -0.187689809013137571E+07
    0.490253719299726942E-01    0.835803854609865060E+00   -0.690141828023244197E+00    0.261302577456596241E+01   -0.187689806354100234E+07
    0.490249647300143865E-01    0.835786139389273375E+00   -0.690217227392810329E+00    0.261285681172194550E+01   -0.187689805087020807E+07
    0.490251782735678932E-01    0.835798442748637793E+00   -0.690171233644026549E+00    0.261293271273014938E+01   -0.187689804625264136E+07
    0.490252823672449600E-01    0.835796979492109404E+00   -0.690180658379907608E+00    0.261298902287123669E+01   -0.187689803162236069E+07
    0.490252257765823596E-01    0.835800992172746948E+00   -0.690183452463808744E+00    0.261293170728587132E+01   -0.187689803124658018E+07
    0.490252300071180036E-01    0.835805814188426255E+00   -0.690214075609585698E+00    0.261287815616232333E+01   -0.187689802279976825E+07
    0.490253216224394994E-01    0.835809700652693444E+00   -0.690182705264609342E+00    0.261292998280786781E+01   -0.187689801372155594E+07
    0.490251882664475835E-01    0.835800128338279991E+00   -0.690248473365416726E+00    0.261286159523987793E+01   -0.187689801152322697E+07
    0.490252855162661150E-01    0.835799569812355703E+00   -0.690207210394700899E+00    0.261295272022834579E+01   -0.187689800820707530E+07
    0.490253539854244580E-01    0.835814918521530892E+00   -0.690178038748607725E+00    0.261291975749378658E+01   -0.187689800463103876E+07
    0.490252424320262170E-01    0.835807932453978775E+00   -0.690203698138657340E+00    0.261288231419378203E+01   -0.187689799164195498E+07
    0.490252271199521084E-01    0.835804777794283416E+00   -0.690229920881083259E+00    0.261287052025173061E+01   -0.187689798918242753E+07
    0.490253065618936890E-01    0.835811213626829419E+00   -0.690203014689067973E+00    0.261289651928069677E+01   -0.187689798315666849E+07
    0.490251982756547688E-01    0.835801757286670721E+00   -0.690187206563580458E+00    0.261291306878267005E+01   -0.187689795129599120E+07
    0.490253894672588730E-01    0.835803243565249820E+00   -0.690131526455349031E+00    0.261305323867604766E+01   -0.187689794525041059E+07
    0.490252592961998857E-01    0.835796812327383010E+00   -0.690179828941500539E+00    0.261298291658816684E+01   -0.187689793098706193E+07
    0.490249673581262257E-01    0.835791943333610288E+00   -0.690225423199439247E+00    0.261282206796415117E+01   -0.187689791913521546E+07
    0.490247090932380836E-01    0.835764249685512217E+00   -0.690220050860429590E+00    0.261286255281259816E+01   -0.187689790107029001E+07
    0.490251840240488734E-01    0.835808025788267295E+00   -0.690195825573632793E+00    0.261286342368278435E+01   -0.187689789443160756E+07
    0.490253811538310380E-01    0.835809459474284866E+00   -0.690130977878984919E+00    0.261301336258446337E+01   -0.187689788653805945E+07
    0.490247403450359553E-01    0.835772107058557978E+00   -0.690278928236636280E+00    0.261278014008040227E+01   -0.187689787831228576E+07
    0.490252988778218657E-01    0.835801146119836358E+00   -0.690212986037921028E+00    0.261295146226630060E+01   -0.187689786793102510E+07
    0.490251936005492439E-01    0.835797992277433455E+00   -0.690188961922557964E+00    0.261293598842284336E+01   -0.187689786027990561E+07
    0.490247509212554666E-01    0.835773119866673908E+00   -0.690264974501969220E+00    0.261279299543865928E+01   -0.187689784855379188E+07
    0.490252362070672243E-01    0.835814023427526420E+00   -0.690169865500805613E+00    0.261288015178557487E+01   -0.187689784019075311E+07
    0.490252922518651935E-01    0.835799741073693703E+00   -0.690191242736099553E+00    0.261297664617164216E+01   -0.187689783869338711E+07
    0.490252245451483493E-01    0.835810646942958702E+00   -0.690202808179109062E+00    0.261286474952155601E+01   -0.187689783223712165E+07
    0.490249013133199907E-01    0.835786889027640534E+00   -0.690221782305838194E+00    0.261282647130117329E+01   -0.187689781634040968E+07
    0.490252379909448255E-01    0.835810990434945555E+00   -0.690184419053142872E+00    0.261288796577684224E+01   -0.187689778419863409E+07
    0.490252630054184846E-01    0.835795740511710461E+00   -0.690196328036143947E+00    0.261298471679189692E+01   -0.187689777833137778E+07
    0.490248460708904710E-01    0.835778386567376463E+00   -0.690282633838425919E+00    0.261279749105756087E+01   -0.187689777375790710E+07
    0.490252003857991059E-01    0.835804001837619603E+00   -0.690209165851083717E+00    0.261288901319878697E+01   -0.187689777370165288E+07
    0.490252072313052678E-01    0.835804942806896767E+00   -0.690228519631421400E+00    0.261287020471429887E+01   -0.187689776603212138E+07
    0.490253599643298288E-01    0.835815189045413853E+00   -0.690165939796425376E+00    0.261294329769795830E+01   -0.187689774224153534E+07
    0.490248942860088133E-01    0.835786125671922675E+00   -0.690209647473814081E+00    0.261284234225452483E+01   -0.187689772094812081E+07
    0.490248329064792432E-01    0.835781991231636656E+00   -0.690242202463743237E+00    0.261280712233884671E+01   -0.187689771844785684E+07
    0.490252337836868390E-01    0.835805354035942805E+00   -0.690216092704223461E+00    0.261289486571769958E+01   -0.187689770997235738E+07
    0.490253050295356152E-01    0.835803355344233112E+00   -0.690193317603370216E+00    0.261296492908949229E+01   -0.187689770676526451E+07
    0.490252611776930136E-01    0.835797169617513047E+00   -0.690197749988588405E+00    0.261297730561162167E+01   -0.187689769244110608E+07
    0.490252088684690612E-01    0.835796221360173508E+00   -0.690229383617220749E+00    0.261293046977521071E+01   -0.187689763857354294E+07
    0.490251754918781812E-01    0.835796832392963762E+00   -0.690204814539698730E+00    0.261293017189101828E+01   -0.187689762862167857E+07
    0.490252437307025501E-01    0.835809364678242295E+00   -0.690237767877372455E+00    0.261286102928683706E+01   -0.187689760976026836E+07
    0.490252994549321697E-01    0.835810847768396203E+00   -0.690213877025415257E+00    0.261290234306276803E+01   -0.187689760124428081E+07
    0.490252395121500428E-01    0.835804445167693144E+00   -0.690244280802800536E+00    0.261288405834826154E+01   -0.187689759870531410E+07
    0.490252807459444773E-01    0.835794585595948658E+00   -0.690184262733609999E+00    0.261302120882565836E+01   -0.187689758410903998E+07
    0.490247871245835243E-01    0.835775461226427097E+00   -0.690266631944891462E+00    0.261280774876924493E+01   -0.187689757236024388E+07
    0.490252154217537539E-01    0.835801466107527258E+00   -0.690250137199328262E+00    0.261288654836238088E+01   -0.187689756098523107E+07
    0.490253019230684206E-01    0.835802324087428272E+00   -0.690257520705353289E+00    0.261292243720376938E+01   -0.187689755802706489E+07
    0.490253652866383671E-01    0.835807532100042772E+00   -0.690139316204134157E+00    0.261302441551595077E+01   -0.187689755429118080E+07
    0.490247406054717949E-01    0.835772114378790842E+00   -0.690236342906333511E+00    0.261283194766331928E+01   -0.187689754911712860E+07
    0.490253180055154059E-01    0.835803711144642247E+00   -0.690224182910520123E+00    0.261295085194725996E+01   -0.187689754680936760E+07
    0.490253760800778426E-01    0.835811633532567377E+00   -0.690171426089076667E+00    0.261297835157565572E+01   -0.187689752273313073E+07
    0.490252418254089051E-01    0.835811179938685367E+00   -0.690211901867609945E+00    0.261287589321814373E+01   -0.187689751599945547E+07
    0.490247341402589853E-01    0.835772738363480094E+00   -0.690263650176158428E+00    0.261280286653450977E+01   -0.187689750140582887E+07
    0.490247540951984639E-01    0.835771287346007141E+00   -0.690218268060742601E+00    0.261286220414503845E+01   -0.187689749090299429E+07
    0.490247468390707652E-01    0.835777182567346455E+00   -0.690234472944715960E+00    0.261280925609676373E+01   -0.187689748782730079E+07
    0.490252325803551825E-01    0.835801714771924220E+00   -0.690203827934796954E+00    0.261293760178434242E+01   -0.187689748028134508E+07
    0.490252804847977619E-01    0.835808500420814338E+00   -0.690182871365917161E+00    0.261293922201687145E+01   -0.187689747948316042E+07
    0.490248750891784657E-01    0.835785675539535311E+00   -0.690216568146691301E+00    0.261283989536499028E+01   -0.187689746848922037E+07
    0.490248528313193543E-01    0.835783657911686295E+00   -0.690255002373718063E+00    0.261280694621256693E+01   -0.187689745855514775E+07
    0.490251695669853271E-01    0.835805288605117824E+00   -0.690219222770283358E+00    0.261287075401657676E+01   -0.187689744683834049E+07
    0.490253091098284410E-01    0.835798086673640861E+00   -0.690200363266413652E+00    0.261300755434460408E+01   -0.187689743886184273E+07
    0.490252816692798854E-01    0.835807946316233119E+00   -0.690192081220513676E+00    0.261293747003021881E+01   -0.187689742841336713E+07
    0.490252833291199841E-01    0.835812369857382942E+00   -0.690218559076835159E+00    0.261288822260062981E+01   -0.187689742666541482E+07
    0.490248881690810157E-01    0.835789379379139219E+00   -0.690227194694024049E+00    0.261281702039503116E+01   -0.187689742392548593E+07
    0.490253880901673211E-01    0.835807702766269811E+00   -0.690169928321780479E+00    0.261301563807874970E+01   -0.187689741760358238E+07
    0.490253318159738494E-01    0.835813835904639757E+00   -0.690204262371859278E+00    0.261291766768349465E+01   -0.187689741460190061E+07
    0.490248067576449231E-01    0.835777657802437846E+00   -0.690239936835383872E+00    0.261283508244125073E+01   -0.187689740775297885E+07
    0.490249258984132852E-01    0.835787598009199550E+00   -0.690210789202295616E+00    0.261286196142126625E+01   -0.187689740231988463E+07
    0.490252891740848296E-01    0.835810640903820956E+00   -0.690209314189864087E+00    0.261291146735352564E+01   -0.187689739207957080E+07
    0.490252574587547452E-01    0.835808670507336426E+00   -0.690180314867961608E+00    0.261293279426106473E+01   -0.187689738077256083E+07
    0.490247195993588902E-01    0.835776969330391251E+00   -0.690245033330890378E+00    0.261279230722041689E+01   -0.187689737488804013E+07
    0.490253597973928090E-01    0.835807693934950691E+00   -0.690125122700378957E+00    0.261304158184833835E+01   -0.187689735786834825E+07
    0.490252350289824279E-01    0.835797585758086825E+00   -0.690173857143102976E+00    0.261299634672609615E+01   -0.187689735278251418E+07
    0.490247637717706741E-01    0.835778372755797583E+00   -0.690238189887315223E+00    0.261281318555865605E+01   -0.187689734946653433E+07
    0.490252877026507994E-01    0.835795507296349993E+00   -0.690211079592286558E+00    0.261300792311577812E+01   -0.187689734882680560E+07
    0.490247393740027571E-01    0.835777445843825295E+00   -0.690230060924913569E+00    0.261281391163396037E+01   -0.187689734622298321E+07
    0.490249184343619082E-01    0.835790088342371673E+00   -0.690218030066273136E+00    0.261283960263295700E+01   -0.187689734159095120E+07
    0.490253242399555922E-01    0.835806773705034756E+00   -0.690181982716895237E+00    0.261298046433337827E+01   -0.187689733262598841E+07
    0.490252262958316143E-01    0.835794511770043158E+00   -0.690163118987606627E+00    0.261302132319488045E+01   -0.187689732992056967E+07
    0.490250296066619407E-01    0.835789505809363731E+00   -0.690219014607302950E+00    0.261289965803893232E+01   -0.187689732988887420E+07
    0.490252891976635241E-01    0.835799496748881876E+00   -0.690172581713717537E+00    0.261301600334824480E+01   -0.187689732492867252E+07
    0.490252837058266500E-01    0.835809428393243126E+00   -0.690217750850919409E+00    0.261291247187260423E+01   -0.187689730857965304E+07
    0.490252123466128897E-01    0.835800975692321257E+00   -0.690206024230079040E+00    0.261293733142968954E+01   -0.187689730708447285E+07
    0.490252490186157686E-01    0.835797545106300221E+00   -0.690211797081243028E+00    0.261297455777495635E+01   -0.187689729936040915E+07
    0.490252407410549096E-01    0.835811009929127491E+00   -0.690226464877015222E+00    0.261287310010481777E+01   -0.187689729713503248E+07
    0.490251885515478603E-01    0.835796569752697671E+00   -0.690228475435806899E+00    0.261293364002408346E+01   -0.187689729687156528E+07
    0.490253669830228445E-01    0.835805523278784435E+00   -0.690158097912259128E+00    0.261303371549882613E+01   -0.187689729467021977E+07
    0.490252998240487403E-01    0.835812369476237049E+00   -0.690195217586749732E+00    0.261292323630180245E+01   -0.187689729100067168E+07
    0.490247291177374200E-01    0.835775176368900308E+00   -0.690225412382003856E+00    0.261282868311984995E+01   -0.187689729037578613E+07
    0.490252312937493606E-01    0.835807861407227182E+00   -0.690214136408200729E+00    0.261289847027547317E+01   -0.187689729014535667E+07
    0.490247111655087164E-01    0.835769701914934493E+00   -0.690227175470757293E+00    0.261285083919972916E+01   -0.187689728772024345E+07
    0.490247217252370859E-01    0.835770717554814913E+00   -0.690230062254593268E+00    0.261284796794524521E+01   -0.187689727770447824E+07
    0.490253739503197505E-01    0.835813506104493786E+00   -0.690200222123234952E+00    0.261295241056620409E+01   -0.187689726347359619E+07
    0.490252112065847068E-01    0.835801039558011549E+00   -0.690216128794457595E+00    0.261292971676030028E+01   -0.187689726102065900E+07
    0.490252331107970396E-01    0.835802525872513913E+00   -0.690210333751818950E+00    0.261293789394500608E+01   -0.187689724355544522E+07
    0.490252673888760815E-01    0.835810742803360429E+00   -0.690208364233888205E+00    0.261290692533214930E+01   -0.187689724124101666E+07
    0.490253483577171023E-01    0.835808056757512796E+00   -0.690207783732516122E+00    0.261296803035484793E+01   -0.187689723268866283E+07
    0.490248732912783591E-01    0.835785628225206301E+00   -0.690215879627246953E+00    0.261285005064496456E+01   -0.187689722894211509E+07
