    0.241216457888895397E+00    0.340333438178286318E-02    0.133495894428281869E+01    0.111156666220202971E+01   -0.285541151681155212E+12   -0.599146350544150419E+01    1
    0.571642748925516697E+00    0.395245751089212061E+00   -0.943748767037475456E+00    0.241487550175319576E+01   -0.392176677716666336E+11   -0.599396350544151169E+01    1
    0.129772440394293542E+01    0.274082488076922148E+00    0.707535203080755459E+00    0.241853858434669799E+01   -0.376449483042414780E+11   -0.599646350544151474E+01    1
    0.905747311132811816E+00    0.189546052971331092E-01    0.118021743758067954E+01    0.186094268311646549E+01   -0.316112447654446106E+11   -0.599896350544151957E+01    1
    0.911815889731170559E+00    0.224937253499370993E+00    0.382424480024780022E+00    0.279361771933189607E+01   -0.277315486058074799E+11   -0.600146350544151552E+01    1
    0.317724920368833430E+00    0.367189521906463590E-02    0.104420953520116155E+01    0.127230810740547362E+01   -0.272709329743586617E+11   -0.600396350544151858E+01    1
    0.110601011251103820E+01    0.189145985616122725E+00    0.569841460486313123E+00    0.222322371814843844E+01   -0.266462380501628952E+11   -0.600646350544151630E+01    1
    0.689499818243798135E+00    0.156094305003677825E-01    0.130331523621661693E+01    0.221310568922681217E+01   -0.151667652753075333E+11   -0.600896350544152469E+01    1
    0.704453967046606344E+00    0.434220241738530410E+00    0.318567439181188128E+00    0.264786918378040337E+01   -0.140806640390802841E+11   -0.601146350544151886E+01    1
    0.750069173402819311E+00    0.341473614795022640E+00    0.608327450819696525E+00    0.258027393189387189E+01   -0.138511426685281239E+11   -0.601396350544150859E+01    1
    0.729136904392826413E+00    0.104832551858037526E+00    0.851369572664477547E+00    0.181114612365197303E+01   -0.101799201423922958E+11   -0.601646350544151520E+01    1
    0.756480677378312372E+00    0.347554961093107517E+00   -0.117094258186136169E+00    0.153085934785928424E+01   -0.970416703003378677E+10   -0.601896350544151559E+01    1
    0.720690182577835015E+00    0.217107760372358349E+00    0.674347623318251710E+00    0.191850466476517023E+01   -0.932662916410926056E+10   -0.602146350544152753E+01    1
    0.519555622924437688E+00    0.311720459114922133E+00    0.429307928745818690E+00    0.254137466511327581E+01   -0.740064197536361217E+10   -0.602396350544153325E+01    1
    0.585322272644810626E+00    0.156852176515156039E+00    0.183031839434378618E+01    0.282694551977167929E+01   -0.704890033291398335E+10   -0.602646350544152298E+01    1
    0.857628406885315719E+00    0.390347363855381990E+00    0.902551017121125732E+00    0.183935929794036901E+01   -0.698951454482638931E+10   -0.602896350544150561E+01    1
