    0.788428547258138379E+00    0.403063419880766993E+00   -0.723922790960509599E+00    0.297677058450472343E+01   -0.480697548581606007E+10   -0.599146350544150419E+01    1
    0.680603887034782029E+00    0.179700760708993990E-01    0.110086549891692731E+01    0.141536870694285200E+01   -0.264932474668689585E+10   -0.599396350544151169E+01    1
    0.679283624592071700E+00    0.124050166621210156E-01    0.105129678845370256E+01    0.156075566544805056E+01   -0.169425012077056170E+10   -0.599646350544151474E+01    1
    0.822440823068501858E+00    0.231568018177906954E+00    0.600439456523742532E-01    0.232849493545149766E+01   -0.940937795893434763E+09   -0.599896350544151957E+01    1
    0.724164148103585759E+00    0.127593866810720935E+00    0.156273825220185669E+01    0.200930722308314014E+01   -0.738257898254049301E+09   -0.600146350544151552E+01    1
    0.843767770672683826E+00    0.250537287963423894E+00    0.165615684777396321E+01    0.270967229284267308E+01   -0.735051625078296185E+09   -0.600396350544151858E+01    1
    0.745728105106240324E+00    0.859131939724348648E+00   -0.444823976581766645E+00    0.210712035801887865E+01   -0.730316213647052884E+09   -0.600646350544151630E+01    1
    0.578430778694835612E+00    0.942326718105098715E+00   -0.474436800634742029E+00    0.242537208118913927E+01   -0.614153079559370041E+09   -0.600896350544152469E+01    1
    0.105227853516918968E+01    0.487965763574433442E+00    0.377127310080697165E+00    0.155154258794536792E+01   -0.596997362025487065E+09   -0.601146350544151886E+01    1
   -0.503342342636585061E+00    0.736600369354954432E+00    0.347851736453021698E+00    0.238762994476811841E+01   -0.596754543492758632E+09   -0.601396350544150859E+01    1
    0.752455501024634321E+00    0.251584966969511159E+00    0.136113514504350941E+00    0.187721659961935861E+01   -0.551406160718864679E+09   -0.601646350544151520E+01    1
    0.776074008209326482E+00    0.918828962721354725E+00    0.264350080834296230E+00    0.264042240461733968E+01   -0.545591320200863481E+09   -0.601896350544151559E+01    1
    0.730000049106413695E+00    0.112938546294347630E+00    0.189858410400679634E+00    0.271799518633127679E+01   -0.492546951321637630E+09   -0.602146350544152753E+01    1
    0.972855374494918879E+00    0.502206848368566661E+00    0.499403562728991779E+00    0.166506493706987668E+01   -0.479099375255216300E+09   -0.602396350544153325E+01    1
    0.107884307876151198E+01    0.242222051946002770E-01    0.637903776498862651E+00    0.182304219338735352E+01   -0.473916186903534651E+09   -0.602646350544152298E+01    1
    0.871998694559798615E+00    0.367450748932044102E+00    0.103188461006742105E+01    0.195838946840826700E+01   -0.468785131395421267E+09   -0.602896350544150561E+01    1
    0.529998191167520227E+00    0.160541995928740899E+01   -0.430851174029862949E+00    0.287362730065203875E+01   -0.452004312344898462E+09   -0.603146350544150955E+01    1
    0.521664369958334984E+00    0.703556113406353933E-01    0.117382041668547199E+01    0.160955836264690166E+01   -0.438046353453817964E+09   -0.603396350544152682E+01    1
    0.694377750419060913E+00    0.233413089353378789E+00    0.865430162102348688E+00    0.207523172424841107E+01   -0.394356929271872580E+09   -0.603646350544153165E+01    1
    0.657786382820741311E+00    0.355999513396563216E-01    0.818283777274137814E+00    0.166619852463599316E+01   -0.373283258732199132E+09   -0.603896350544152227E+01    1
    0.320702418367466435E+00    0.720772854250582018E-01    0.179397404107876346E+01    0.192647495448598849E+01   -0.363084647082938313E+09   -0.604146350544151556E+01    1
    0.662614806761708031E+00    0.119927769175866006E+01   -0.788238624901627105E-03    0.261181140413552493E+01   -0.334110410019284189E+09   -0.604396350544152039E+01    1
    0.665669491396352120E+00    0.362414009035073814E+00    0.803391423644072011E+00    0.227460247123455428E+01   -0.327461013149879575E+09   -0.604646350544152966E+01    1
   -0.261570522077065049E+00    0.141192784820447059E+00    0.900412668433360985E+00    0.100077109844385959E+01   -0.308386632420729160E+09   -0.604896350544152206E+01    1
    0.455134761466341464E+00    0.147680312546121906E+00    0.130754671604363892E+01    0.813042900254461021E+00   -0.296018621488742292E+09   -0.605146350544152156E+01    1
    0.126482164317609214E+01    0.832371972602734767E+00    0.587411102314081335E+00    0.145945900365606707E+01   -0.293047330449051201E+09   -0.605396350544152995E+01    1
    0.530876228809159523E+00    0.811609798275795713E+00    0.132655605234998530E+00    0.268403933553307938E+01   -0.292840408079483151E+09   -0.605646350544151790E+01    1
    0.562696188693866506E+00    0.211774860602572557E+00   -0.210028075786560797E+00    0.160081692109201601E+01   -0.292079103352439046E+09   -0.605896350544151829E+01    1
    0.667764463637961492E+00    0.845868515982708402E-01    0.322312739760910294E+00    0.198825364923426928E+01   -0.285560543263867617E+09   -0.606146350544153112E+01    1
   -0.410323967935459943E+00    0.529322998377370069E+00    0.948916727903868384E+00    0.162987246699672439E+01   -0.283311215302814841E+09   -0.606396350544153950E+01    1
    0.681800214659869064E+00    0.821277923935730292E+00    0.279160013094900017E+00    0.228583388658121045E+01   -0.257159600712244809E+09   -0.606646350544153368E+01    1
    0.842721756506446873E+00    0.104776775568352654E+01    0.478712033857944030E+00    0.230039683603817036E+01   -0.234488544398957312E+09   -0.606896350544153407E+01    1
    0.428994137348011395E+00    0.472649671914274871E+00   -0.851375714676216866E-01    0.247981053991835365E+01   -0.233771130795553863E+09   -0.607146350544153712E+01    1
    0.516034892911340970E+00    0.168060859308816313E+00    0.112695289935315390E+01    0.150682040322090827E+01   -0.213741143912213802E+09   -0.607396350544151886E+01    1
    0.675734374522318992E+00    0.913289101334424203E+00    0.839671742299336055E-01    0.210527271204900934E+01   -0.208252236843387693E+09   -0.607646350544150149E+01    1
    0.609407428904777726E+00    0.328359659552656002E+00    0.167476232389065349E+01    0.225317453559153114E+01   -0.204186908575189054E+09   -0.607896350544150277E+01    1
    0.638951474184462076E+00    0.324552465884844765E+00    0.162608511131759514E+01    0.192787702192916166E+01   -0.194787130746852756E+09   -0.608146350544151737E+01    1
    0.641773529287908762E+00    0.361190950157280477E+00    0.511246748277011442E+00    0.148584787990112832E+01   -0.193356884676987559E+09   -0.608396350544153197E+01    1
    0.788030114795309933E+00    0.891763855457621046E+00    0.602533246121942367E+00    0.217866865732125436E+01   -0.193266992441136539E+09   -0.608646350544153236E+01    1
    0.517406564644425249E+00    0.608215757786165767E+00   -0.334043678240631414E+00    0.175733199228131731E+01   -0.188908920930158675E+09   -0.608896350544152032E+01    1
    0.573071409945835830E+00    0.299368026116446639E-01   -0.161062991317343251E+00    0.654808933613269639E+00   -0.181099562217757672E+09   -0.609146350544151804E+01    1
    0.627181775818061338E+00    0.102744407011780980E+01    0.327062874131849535E+00    0.248258967820495480E+01   -0.178157526984786361E+09   -0.609396350544151844E+01    1
    0.492156121061040230E+00    0.441234257543361597E+00    0.162022420752307950E+01    0.292504431171178503E+01   -0.167601475408409745E+09   -0.609646350544151083E+01    1
   -0.496681118970920654E+00    0.111696060167373723E+01    0.419294032449217979E+00    0.126722117581668114E+01   -0.165450642403765261E+09   -0.609896350544150234E+01    1
    0.630890246500662721E+00    0.484788155087900074E+00    0.127127384136551358E+01    0.220614736454215876E+01   -0.160167928063025415E+09   -0.610146350544149918E+01    1
    0.877267640622165334E+00    0.106375313568498209E+01    0.784549914040798546E-01    0.171642437431490658E+01   -0.158796890019666314E+09   -0.610396350544150579E+01    1
   -0.207439453589846556E+00    0.341019964310820212E+00    0.117603130906788467E+01    0.133115848235089640E+01   -0.154554304478383452E+09   -0.610646350544152394E+01    1
    0.790641523629684873E+00    0.570767004256173993E+00    0.154809264163115046E+01    0.188357572842220278E+01   -0.148215208549245894E+09   -0.610896350544153233E+01    1
    0.468169846143445978E+00    0.388730735339732070E+00    0.389435992532341291E+00    0.220265432933061733E+01   -0.147053473956235945E+09   -0.611146350544151318E+01    1
   -0.254836723590933623E+00    0.475357617204452743E+00    0.600576106109046437E+00    0.664414226121522233E+00   -0.146900334103870660E+09   -0.611396350544150202E+01    1
    0.664220046885992121E+00    0.333123426901945741E+00    0.110637434233349508E+01    0.894409092706599185E+00   -0.144840719661004722E+09   -0.611646350544151840E+01    1
   -0.163485407267642435E+00    0.286122091376781906E+00    0.105118543224141026E+01    0.226623339817787084E+01   -0.144564584925986409E+09   -0.611896350544151613E+01    1
    0.625572886621946767E+00    0.480231137217194348E+00    0.830339764527817659E-01    0.126912539718366535E+01   -0.144278231740479618E+09   -0.612146350544151030E+01    1
    0.861278511143889425E+00    0.330166041236292784E-01   -0.130635353032564017E+00    0.180012197495167481E+01   -0.138078935412895530E+09   -0.612396350544150803E+01    1
    0.437720064687050048E+00    0.164736069518703010E+00    0.942615172929510470E+00    0.211592077646098087E+01   -0.135281768775662810E+09   -0.612646350544151108E+01    1
    0.461817563424557598E+00    0.204548046489296587E+00    0.516624763403370046E+00    0.164825117354315598E+01   -0.131859684402338967E+09   -0.612896350544151858E+01    1
    0.817489058853625217E+00    0.838632027820879089E+00    0.134580864692269841E+01    0.216916041158504180E+01   -0.129871711647681460E+09   -0.613146350544150476E+01    1
    0.803107992779804603E+00    0.108516992024215120E+01    0.714505478031822072E+00    0.225897225840420557E+01   -0.129455962889330819E+09   -0.613396350544150160E+01    1
   -0.232370154730196343E+00    0.728445673686532125E+00    0.927312478736193158E+00    0.161252824522856875E+01   -0.127235364225691572E+09   -0.613646350544149932E+01    1
   -0.207131806732588741E+00    0.118070675633828914E+01    0.633215453105393511E-01    0.191965940924311917E+01   -0.125522419384273127E+09   -0.613896350544150327E+01    1
    0.505165650680299061E+00    0.280258959873232683E+00    0.985420104113345685E+00    0.177181101802107133E+01   -0.125499479575634688E+09   -0.614146350544151343E+01    1
   -0.184358334708864258E+00    0.522782793102034571E+00    0.223326357227769501E+01    0.211092117248067623E+01   -0.121070858590848237E+09   -0.614396350544152714E+01    1
    0.600259179866063808E+00    0.142824896353481701E+01    0.112581860639140774E+00    0.258468152902351278E+01   -0.117767813435328484E+09   -0.614646350544152309E+01    1
   -0.144569860635239633E+00    0.816501306466228538E+00    0.473601186842243504E+00    0.218794954469867875E+01   -0.115781867973400772E+09   -0.614896350544151282E+01    1
    0.485284323980191612E+00    0.227863217303736043E+00    0.642745926185420702E+00    0.666070974812444483E+00   -0.115019926863101482E+09   -0.615146350544152742E+01    1
   -0.151685010236598417E+00    0.601927881489760064E+00    0.813101173504758301E+00    0.193067601325086713E+01   -0.113684256709938452E+09   -0.615396350544151360E+01    1
